"parameter","mean_sp","median_sp","quantile05_sp","quantile25_sp","quantile75_sp","quantile95_sp","stdev_sp"
0.2,0.290952840375587,0.288377,0.1588536,0.229756,0.347823,0.4439344,0.086355047208815
0.4,0.340136276995305,0.340327,0.1887466,0.279185,0.398459,0.4888698,0.0885018395884562
0.6,0.400665568075117,0.406742,0.2312464,0.342452,0.45664,0.5437142,0.0912624483865146
0.8,0.458165516431925,0.465582,0.2685866,0.403239,0.520841,0.59046,0.0929416897344982
1,0.503982732394366,0.516734,0.3192106,0.451205,0.57177,0.6381202,0.0946665103942032
1.2,0.537361164319249,0.553688,0.355384,0.482146,0.598508,0.671277,0.0958418605024544
1.4,0.560359910798122,0.574931,0.373177,0.501197,0.629477,0.6897272,0.0966398516861997
1.6,0.576010384976526,0.592065,0.3868374,0.512162,0.645909,0.708583,0.097025710765056
1.8,0.587068234741784,0.603766,0.3964954,0.525041,0.65752,0.7213052,0.0972077189930482
2,0.59500017370892,0.613279,0.404333,0.536284,0.665806,0.7244848,0.0971485612670968
2.2,0.600854497652582,0.621778,0.40555,0.543561,0.671209,0.7301652,0.0971074442143624
2.4,0.604995647887324,0.626272,0.4098942,0.549374,0.675706,0.732014,0.0969101479321397
2.6,0.608249122065728,0.630795,0.4171826,0.550696,0.679265,0.7324498,0.0968274420735843
2.8,0.610677877934272,0.629352,0.4242882,0.552377,0.680679,0.7347778,0.0967374016106068
3,0.612415267605634,0.630668,0.430067,0.554045,0.680821,0.7391586,0.096741541736356
3.2,0.613768647887324,0.633075,0.4348898,0.555593,0.683755,0.7423262,0.0966792192432963
3.4,0.614761089201878,0.635388,0.4381454,0.557636,0.683922,0.7427824,0.0966505425156153
3.6,0.615538657276995,0.634196,0.4377824,0.556528,0.683902,0.7431118,0.0968491524299804
3.8,0.616070478873239,0.635298,0.4347098,0.558545,0.685198,0.7436698,0.0969283277434287
4,0.616315441314554,0.635338,0.4315932,0.557245,0.685897,0.7435884,0.0971664936810834
4.2,0.616436408450704,0.633581,0.4284646,0.559642,0.686088,0.742316,0.0973356860923244
4.4,0.616482295774648,0.634566,0.4256592,0.558603,0.686158,0.7421138,0.0974683248677745
4.6,0.616447276995305,0.634496,0.4227002,0.560949,0.685483,0.743606,0.097585614226269
4.8,0.616218995305164,0.633784,0.4194114,0.560707,0.685699,0.7454604,0.097702608304173
5,0.615943478873239,0.631398,0.4175706,0.559926,0.685716,0.747917,0.0978641061620739
5.2,0.615550192488263,0.629611,0.4179252,0.56069,0.686862,0.7486782,0.098036621575892
5.4,0.615089596244132,0.629749,0.4190958,0.559743,0.6871,0.748521,0.0982141444182932
5.6,0.614691896713615,0.630098,0.4193442,0.559368,0.687371,0.7489874,0.0984962148764096
5.8,0.614277671361502,0.630166,0.419732,0.559762,0.687081,0.7494194,0.098740366794117
6,0.613743530516432,0.630476,0.4193294,0.557764,0.687939,0.7495866,0.0990318897736808
6.2,0.613187244131455,0.62921,0.419649,0.557813,0.688484,0.749564,0.0992391684467688
6.4,0.612669924882629,0.627091,0.4195244,0.557218,0.687672,0.7499374,0.099527558765949
6.6,0.612092718309859,0.624578,0.4190308,0.556832,0.685993,0.7501548,0.0997414034478212
6.8,0.611616948356807,0.624631,0.4188318,0.554959,0.684697,0.7500944,0.0999191221374518
7,0.611123117370892,0.625357,0.418768,0.552826,0.683787,0.7500878,0.100155090669705
7.2,0.610588995305164,0.625245,0.4195366,0.554485,0.683122,0.7502496,0.100425115971605
7.4,0.610023262910798,0.624565,0.4202356,0.554787,0.683437,0.750421,0.100671909704042
7.6,0.609417201877934,0.623016,0.4203272,0.55397,0.682617,0.7517636,0.100935549683999
7.8,0.608834666666667,0.621617,0.4210868,0.551654,0.682382,0.7528108,0.101132550814847
8,0.608227436619718,0.62016,0.4219968,0.550807,0.682,0.7535998,0.10140125654064
8.2,0.60767444600939,0.619338,0.422199,0.551738,0.681105,0.754219,0.101584275517978
8.4,0.607061309859155,0.619363,0.4216072,0.550548,0.680877,0.7549158,0.101831687112171
8.6,0.606509164319249,0.619807,0.4210064,0.551813,0.680057,0.755419,0.102056415950847
8.8,0.605884981220657,0.61981,0.4202214,0.550265,0.679477,0.7558446,0.102288242235009
9,0.605320248826291,0.619918,0.4197538,0.548391,0.679,0.755915,0.102451298662999
9.2,0.604733769953052,0.619832,0.4190654,0.546855,0.677691,0.7563056,0.102673446368694
9.4,0.604199450704225,0.619133,0.4188674,0.545797,0.677322,0.756377,0.102844419920466
9.6,0.603664774647887,0.61893,0.4180828,0.544529,0.676563,0.755935,0.103043667906012
9.8,0.603170478873239,0.61678,0.4174246,0.544206,0.676516,0.755925,0.103271805071026
10,0.602619187793427,0.616873,0.4170008,0.544504,0.676211,0.7555534,0.103459665587393
10.2,0.602131361502347,0.617531,0.4163972,0.544326,0.675159,0.755781,0.103721421826284
10.4,0.601636915492958,0.617546,0.416145,0.543484,0.67423,0.7551588,0.103912584776514
10.6,0.601162535211268,0.618051,0.4154836,0.542904,0.674148,0.754911,0.104103207484457
10.8,0.600684075117371,0.616909,0.415075,0.543028,0.673384,0.7542006,0.104234498376886
11,0.600184220657277,0.616077,0.4147334,0.542913,0.672882,0.7541448,0.104404465803979
11.2,0.59971120657277,0.615265,0.4141554,0.542802,0.672777,0.7535492,0.104552826701519
11.4,0.599307910798122,0.614937,0.4138712,0.542737,0.672521,0.7533468,0.104679152864101
11.6,0.598855384976526,0.614041,0.4132142,0.542591,0.671842,0.7530144,0.104830913016261
11.8,0.59843720657277,0.61287,0.4126856,0.542289,0.671345,0.75243,0.104961224085169
12,0.598003516431925,0.611657,0.4122658,0.542373,0.67107,0.7520308,0.105110260535791
12.2,0.59753734741784,0.610525,0.4116368,0.54068,0.670668,0.751298,0.105264474103714
12.4,0.597103610328638,0.60925,0.4112742,0.540227,0.670347,0.7508862,0.105415634425468
12.6,0.59671676056338,0.608777,0.4110322,0.539968,0.670288,0.7505642,0.10557279129673
12.8,0.596312455399061,0.608118,0.410823,0.54023,0.670135,0.7500618,0.105716943551905
13,0.595935046948357,0.607517,0.4106662,0.540073,0.669689,0.7494774,0.105861225519223
13.2,0.595553901408451,0.607714,0.4096126,0.539544,0.669481,0.7493992,0.106011609109901
13.4,0.595150056338028,0.607678,0.4086252,0.538236,0.669055,0.7491878,0.10612277640054
13.6,0.594797572769953,0.606762,0.4075826,0.538215,0.668963,0.7491004,0.106245723872045
13.8,0.594424521126761,0.605486,0.4064036,0.537546,0.6687,0.749235,0.106367082941468
14,0.594068995305164,0.604655,0.405662,0.536899,0.668368,0.7491958,0.106490920501114
14.2,0.593696661971831,0.60409,0.4048608,0.5363,0.668231,0.749187,0.106645802297678
14.4,0.59333441314554,0.60337,0.4040826,0.53573,0.667976,0.7490682,0.106778485221183
14.6,0.593020680751174,0.602842,0.403163,0.535107,0.667805,0.7490922,0.106910530370031
14.8,0.592694549295775,0.602642,0.4023618,0.534603,0.667791,0.7491264,0.107045482718195
15,0.592365145539906,0.601786,0.4013942,0.534093,0.667848,0.7489284,0.107163406478287
15.2,0.59208820657277,0.601843,0.4007224,0.534945,0.667464,0.7488808,0.107265637017756
15.4,0.591808821596244,0.601812,0.4000852,0.536033,0.667441,0.7485794,0.107367632686503
15.6,0.591520539906103,0.60132,0.3996336,0.535504,0.66746,0.74826,0.107477014276176
15.8,0.591265159624413,0.601218,0.3990322,0.535112,0.667661,0.7480492,0.107578080827119
16,0.590970727699531,0.601766,0.3985824,0.534132,0.667516,0.7478506,0.10768172643166
16.2,0.590666615023474,0.601189,0.3983106,0.533681,0.667395,0.747823,0.107784291326767
16.4,0.590361342723005,0.601032,0.3981344,0.533476,0.667101,0.7474658,0.107882350836542
16.6,0.590073830985915,0.601249,0.3977024,0.533481,0.667123,0.7472152,0.107999965716886
16.8,0.589799056338028,0.600811,0.3976326,0.533247,0.667064,0.7471344,0.108098116542712
