"parameter","mean_sp","median_sp","quantile05_sp","quantile25_sp","quantile75_sp","quantile95_sp","stdev_sp"
-29.9,0.339679821596244,0.347581,0.221416,0.284413,0.38898,0.4676672,0.0786536422000656
-29.8,0.339790845070423,0.347512,0.2216868,0.284304,0.388934,0.4678334,0.0786565436631166
-29.7,0.339907582159624,0.347285,0.2219268,0.284383,0.389145,0.4678486,0.078653630797751
-29.6,0.340035272300469,0.347709,0.2220118,0.284534,0.389117,0.4679978,0.0786392817214231
-29.5,0.340153230046948,0.348014,0.2221506,0.284531,0.389137,0.4679978,0.0786239045298412
-29.4,0.340285976525822,0.34823,0.2224254,0.284606,0.389299,0.4680878,0.0786020467382251
-29.3,0.340417497652582,0.348422,0.2225456,0.284661,0.389432,0.4681832,0.0785811866206155
-29.2,0.340548511737089,0.34859,0.222913,0.284815,0.389526,0.468262,0.0785721483703612
-29.1,0.340676103286385,0.348788,0.2231296,0.284904,0.389554,0.4684144,0.0785660801418002
-29,0.340810849765258,0.34892,0.22332,0.285026,0.389778,0.4685552,0.0785659343961705
-28.9,0.340937075117371,0.348838,0.2235118,0.285208,0.389889,0.468558,0.0785566263608735
-28.8,0.341060629107981,0.348902,0.2236536,0.285278,0.389943,0.4685836,0.0785409425395953
-28.7,0.341188136150235,0.349032,0.2238806,0.285596,0.390245,0.4686592,0.0785235445771381
-28.6,0.341335948356808,0.349281,0.2239974,0.285845,0.3904,0.468488,0.078510155920027
-28.5,0.341483244131455,0.349409,0.2241066,0.285941,0.390503,0.4690522,0.0785166117412545
-28.4,0.341608525821596,0.349579,0.224234,0.286174,0.390885,0.4691166,0.078506755938795
-28.3,0.341741014084507,0.349411,0.2243292,0.286235,0.391134,0.4689824,0.0785048351272301
-28.2,0.341871037558685,0.349532,0.2246208,0.286497,0.391166,0.468898,0.0784903680961333
-28.1,0.342022516431925,0.349884,0.2248528,0.286761,0.39141,0.469138,0.0785071622875838
-28,0.342166037558685,0.349885,0.2249042,0.286966,0.391516,0.4689832,0.0785125008401708
-27.9,0.342305441314554,0.349885,0.2252,0.286919,0.391607,0.4692886,0.0785106318160975
-27.8,0.342432704225352,0.35006,0.225296,0.286966,0.39207,0.4691738,0.07850590649196
-27.7,0.342575572769953,0.350126,0.2253578,0.28722,0.392273,0.4693546,0.0785006624519615
-27.6,0.342719450704225,0.350138,0.2255056,0.287341,0.392564,0.4693546,0.0784942033482539
-27.5,0.342867183098592,0.350284,0.22576,0.287396,0.392764,0.4693098,0.0784675256362212
-27.4,0.343028492957746,0.35037,0.22577,0.28776,0.393006,0.469467,0.0784699178140368
-27.3,0.343171685446009,0.350373,0.225822,0.28785,0.393077,0.4695122,0.0784679402880362
-27.2,0.343318197183099,0.350491,0.2258398,0.288026,0.393165,0.4696828,0.0784859321808728
-27.1,0.343483624413146,0.350858,0.2260094,0.288479,0.39343,0.4696414,0.0784799157301358
-27,0.343646159624413,0.351124,0.2259794,0.288618,0.393624,0.4697076,0.0784839962136427
-26.9,0.343809384976526,0.351428,0.2260532,0.289036,0.393803,0.4698064,0.0784811086901675
-26.8,0.343988647887324,0.351566,0.2269894,0.289353,0.394138,0.4698424,0.0784516091499707
-26.7,0.344137525821596,0.351656,0.2273896,0.289466,0.394213,0.4698268,0.0784650167627631
-26.6,0.344293408450704,0.352162,0.2276874,0.289658,0.394456,0.469778,0.0784488757729211
-26.5,0.344455225352113,0.352286,0.227801,0.289717,0.394606,0.4699522,0.078448727444649
-26.4,0.344596840375587,0.35247,0.2280186,0.289831,0.39457,0.4703366,0.0784387599259427
-26.3,0.344749107981221,0.35248,0.2281496,0.290098,0.395035,0.470638,0.0784425335592913
-26.2,0.344903774647887,0.352686,0.2282208,0.290208,0.395082,0.470582,0.0784348530861574
-26.1,0.345075971830986,0.352765,0.2283794,0.290405,0.395239,0.4709148,0.0784364107090215
-26,0.345233042253521,0.352943,0.2284254,0.290502,0.39534,0.4709772,0.0784231986543661
-25.9,0.345409647887324,0.353187,0.2287844,0.290789,0.395297,0.4712354,0.0784168103173793
-25.8,0.345581929577465,0.353408,0.2289694,0.290861,0.395284,0.4715694,0.0784127947822059
-25.7,0.345759262910798,0.353643,0.229257,0.29093,0.395291,0.4716794,0.0784001110478636
-25.6,0.345930460093897,0.353864,0.2294528,0.291159,0.395405,0.4715986,0.0783852550384207
-25.5,0.346091333333333,0.353863,0.2295848,0.291296,0.395418,0.4717934,0.0783715321963797
-25.4,0.346264539906103,0.353774,0.2298294,0.291479,0.395735,0.471899,0.078370591626823
-25.3,0.346456131455399,0.354058,0.230082,0.29165,0.395917,0.4719856,0.0783739297224722
-25.2,0.346629201877934,0.354014,0.2302096,0.291852,0.396166,0.4720488,0.0783589427965923
-25.1,0.346838746478873,0.354065,0.2305082,0.291863,0.396272,0.4721588,0.0783736265631611
-25,0.347025953051643,0.354326,0.2307274,0.292138,0.39632,0.4721552,0.0783678504726609
-24.9,0.347222483568075,0.354275,0.2308608,0.292257,0.396385,0.4721932,0.0783486255539579
-24.8,0.347413361502347,0.354588,0.23107,0.292459,0.39647,0.4721932,0.0783291735157845
-24.7,0.347627591549296,0.354846,0.2312558,0.292726,0.396662,0.4722748,0.0783262834147832
-24.6,0.347824624413146,0.355042,0.2314402,0.292891,0.396665,0.4727438,0.0783299665777142
-24.5,0.348022215962441,0.355036,0.2315676,0.29334,0.396834,0.4728098,0.078331128038376
-24.4,0.348240666666667,0.355296,0.231742,0.293458,0.397031,0.4729066,0.0783133466411592
-24.3,0.348456014084507,0.355296,0.2319124,0.293466,0.397238,0.473007,0.0783085448302358
-24.2,0.348687384976526,0.355452,0.2321052,0.293227,0.397816,0.4730686,0.0783093735304303
-24.1,0.348898061032864,0.355794,0.232218,0.293475,0.39842,0.4732726,0.0783154158063756
-24,0.349092455399061,0.355758,0.2324262,0.293575,0.398818,0.4731338,0.0783077400833798
-23.9,0.349308943661972,0.355876,0.2325598,0.293704,0.399019,0.4732766,0.0783007602728013
-23.8,0.349531661971831,0.35606,0.2327902,0.293673,0.399152,0.4734774,0.0782674019405095
-23.7,0.34972434741784,0.356241,0.2330132,0.294099,0.399419,0.4732184,0.0782598613607826
-23.6,0.349930976525822,0.356525,0.2332206,0.294043,0.399685,0.4732184,0.078276707702182
-23.5,0.350158769953052,0.356795,0.2334348,0.294183,0.399886,0.4735456,0.0782756151953229
-23.4,0.35039265258216,0.357047,0.2336222,0.294211,0.400332,0.473844,0.0782536867660117
-23.3,0.350632159624413,0.357303,0.2338618,0.29438,0.400367,0.4738588,0.078222148912887
-23.2,0.350862694835681,0.357167,0.2340248,0.294669,0.400719,0.4739296,0.0782020715904843
-23.1,0.35108041314554,0.357423,0.2342804,0.294875,0.400986,0.4739074,0.0781847081720058
-23,0.351316784037559,0.357611,0.2345552,0.295075,0.401319,0.4742288,0.0781696046000046
-22.9,0.351556464788732,0.358187,0.2346794,0.295235,0.401577,0.4749254,0.0781512883779103
-22.8,0.351805492957746,0.358191,0.2347966,0.295515,0.402015,0.4749254,0.0781440152809083
-22.7,0.352062455399061,0.358311,0.2349264,0.295413,0.402207,0.475236,0.0781195164367728
-22.6,0.352307492957746,0.358504,0.2349706,0.295458,0.402276,0.47522,0.0781136011505292
-22.5,0.352550769953052,0.359177,0.2350502,0.295506,0.402478,0.475412,0.0781045488683165
-22.4,0.352834136150235,0.359431,0.2354724,0.296253,0.402657,0.475918,0.0781143747363336
-22.3,0.353114497652582,0.359559,0.2358082,0.296637,0.403177,0.475787,0.0781044461002607
-22.2,0.353394084507042,0.359873,0.2359234,0.296939,0.40323,0.4758774,0.0780719264620917
-22.1,0.353669384976526,0.359885,0.2361606,0.297989,0.403235,0.4756856,0.0780431909150321
-22,0.353954539906103,0.360511,0.2362528,0.298399,0.403375,0.4768776,0.0780514883293034
-21.9,0.354213051643193,0.360701,0.2365498,0.298696,0.403621,0.4773682,0.0780382740619504
-21.8,0.354514615023474,0.361686,0.2368432,0.298787,0.403958,0.4773028,0.078028875226214
-21.7,0.354795741784038,0.36192,0.2370684,0.298988,0.404309,0.4775252,0.0779993937133185
-21.6,0.355099577464789,0.362269,0.2372196,0.299216,0.404685,0.4779678,0.0779866127150296
-21.5,0.35538117370892,0.362533,0.237443,0.299419,0.405204,0.4780562,0.0779741771317919
-21.4,0.35567320657277,0.362861,0.237993,0.299852,0.405684,0.4779878,0.0779523619652834
-21.3,0.35598285915493,0.363637,0.2384776,0.300203,0.406087,0.4784124,0.0779422448854404
-21.2,0.356283948356807,0.364152,0.2393082,0.300686,0.406426,0.4785848,0.0779283854242613
-21.1,0.356579455399061,0.364312,0.2395148,0.300803,0.406711,0.4787568,0.0779220820487093
-21,0.356926361502347,0.36468,0.239898,0.301226,0.407019,0.4787932,0.0779141160242204
