"parameter","mean_sp","median_sp","quantile05_sp","quantile25_sp","quantile75_sp","quantile95_sp","stdev_sp"
0.2,0.228899267605634,0.227565,0.072809,0.166827,0.287828,0.3870808,0.0945979665296064
0.4,0.230914661971831,0.229747,0.0742764,0.167304,0.289297,0.3881094,0.0947316923870638
0.6,0.231540028169014,0.230884,0.0747532,0.167979,0.289584,0.388925,0.0948607620818741
0.8,0.233232046948357,0.232148,0.0761334,0.167711,0.292205,0.3915988,0.0952580972797393
1,0.236951568075117,0.236727,0.0807912,0.171665,0.298395,0.3966864,0.0960060653772366
1.2,0.24345385915493,0.244356,0.0869614,0.180042,0.30925,0.4013558,0.0968392652320721
1.4,0.253651262910798,0.253371,0.0981438,0.189808,0.324272,0.4167218,0.0984275486502079
1.6,0.268775403755869,0.268406,0.1073696,0.203494,0.343382,0.4337944,0.100486364934931
1.8,0.289068915492958,0.28693,0.1216984,0.22456,0.363093,0.45519,0.103224454988816
2,0.315564075117371,0.311889,0.14292,0.247325,0.385811,0.4881358,0.106424465790957
2.2,0.346741873239437,0.343316,0.1674506,0.2756,0.422317,0.5277888,0.109656477311837
2.4,0.381700051643192,0.376814,0.1996078,0.309672,0.462377,0.568491,0.113041189751798
2.6,0.418686356807512,0.41559,0.2410054,0.34584,0.503132,0.6044606,0.116496904407915
2.8,0.454869990610329,0.455002,0.2751924,0.383968,0.547261,0.643461,0.119662293417807
3,0.48886655399061,0.488823,0.296131,0.410442,0.580236,0.683975,0.122697557575925
3.2,0.519268201877934,0.516534,0.3162636,0.436135,0.608954,0.7165168,0.12511387450677
3.4,0.546300633802817,0.542522,0.3329022,0.467503,0.640455,0.745662,0.127158876676352
3.6,0.570187845070423,0.573376,0.3458192,0.488435,0.670087,0.7706616,0.129173799571891
3.8,0.591139835680751,0.592012,0.3627814,0.511993,0.689623,0.7934046,0.130660993408538
4,0.609700849765258,0.613467,0.3823132,0.531439,0.708883,0.8119164,0.132184438010411
4.2,0.626169305164319,0.629974,0.3959054,0.547177,0.730762,0.8275124,0.133370629153172
4.4,0.641141694835681,0.645756,0.4124704,0.559944,0.744057,0.8397268,0.13450797597034
4.6,0.654748704225352,0.66766,0.4255104,0.571021,0.763047,0.8506602,0.135231872680243
4.8,0.667085441314554,0.68056,0.4379688,0.584941,0.779073,0.8608146,0.135759742383904
5,0.678714262910798,0.693216,0.4450018,0.59519,0.788511,0.8707336,0.135984676133484
5.2,0.689649427230047,0.703339,0.4529222,0.607131,0.797924,0.8802656,0.135990869282077
5.4,0.699732981220657,0.714873,0.4607792,0.619461,0.808165,0.885896,0.135783713478526
5.6,0.709255929577465,0.726502,0.4685392,0.630116,0.816174,0.8920324,0.135417238129746
5.8,0.718347079812207,0.733082,0.4777016,0.63741,0.824033,0.897049,0.135065361510949
6,0.726923638497653,0.741416,0.484496,0.64257,0.832576,0.9026026,0.134524073921228
6.2,0.735112338028169,0.751252,0.4933102,0.653041,0.84011,0.9080312,0.133928313967572
6.4,0.74286482629108,0.761758,0.5021052,0.663789,0.845488,0.9123832,0.133222573585196
6.6,0.750220577464789,0.771639,0.5090344,0.673703,0.852088,0.9168696,0.132513267077015
6.8,0.757282502347418,0.780188,0.51759,0.681331,0.858682,0.9209374,0.131716251552293
7,0.763923985915493,0.787755,0.5251214,0.688735,0.864886,0.9257158,0.130819685034094
