"parameter","mean_sp","median_sp","quantile05_sp","quantile25_sp","quantile75_sp","quantile95_sp","stdev_sp"
-29.9,0.22849717370892,0.233004,0.0849482,0.166375,0.289472,0.3695758,0.0893082813078911
-29.8,0.22856341314554,0.232888,0.0849582,0.16644,0.289411,0.3697156,0.0893219863092293
-29.7,0.22862958685446,0.233005,0.0850008,0.16645,0.289411,0.3698704,0.08933342451567
-29.6,0.228692535211268,0.232944,0.0849906,0.166429,0.28933,0.3699094,0.089329676229792
-29.5,0.228768422535211,0.233056,0.0850206,0.166392,0.289553,0.3699866,0.0893238530940045
-29.4,0.228853492957746,0.233158,0.085032,0.166642,0.289804,0.3700934,0.0893310941330314
-29.3,0.228934333333333,0.233008,0.0851286,0.166707,0.289374,0.370211,0.0893331656852771
-29.2,0.228989305164319,0.233146,0.0851816,0.166708,0.289218,0.3702602,0.08933592141121
-29.1,0.229075309859155,0.233137,0.085256,0.166861,0.289042,0.3702906,0.0893448214917654
-29,0.229147755868545,0.233162,0.0854234,0.166677,0.28911,0.3703932,0.0893549644035969
-28.9,0.2292219342723,0.233292,0.0853544,0.166746,0.289022,0.3704502,0.0893730604253343
-28.8,0.229297042253521,0.233266,0.085375,0.166771,0.290085,0.37063,0.0893754280165577
-28.7,0.229378577464789,0.233269,0.0854906,0.166772,0.290085,0.3706182,0.0893699114810177
-28.6,0.229462502347418,0.233477,0.0855848,0.16678,0.290444,0.3707094,0.0893761000470364
-28.5,0.229547464788732,0.233596,0.0855782,0.166831,0.290166,0.3707816,0.0893861512089952
-28.4,0.229612582159624,0.233531,0.0856258,0.166807,0.28953,0.3708822,0.0893921601744049
-28.3,0.229701338028169,0.233628,0.0858284,0.166889,0.289557,0.3710458,0.0893985995512645
-28.2,0.229788676056338,0.233648,0.0859486,0.166741,0.290024,0.3710698,0.089426346473125
-28.1,0.229870910798122,0.233812,0.0860832,0.166923,0.289814,0.371258,0.0894551889382355
-28,0.2299690657277,0.233872,0.0862276,0.166927,0.289862,0.3712814,0.0894873515983305
-27.9,0.230046572769953,0.233843,0.086359,0.166983,0.289862,0.3713944,0.0894918271307274
-27.8,0.230136741784038,0.23387,0.086487,0.167155,0.289862,0.3714836,0.0895000447817757
-27.7,0.230219352112676,0.233891,0.0866578,0.167217,0.289862,0.3716008,0.0894998471039169
-27.6,0.230299272300469,0.233967,0.086834,0.167357,0.289584,0.371746,0.0894944271869836
-27.5,0.230391788732394,0.234089,0.086903,0.167417,0.289557,0.3718014,0.0894963796928598
-27.4,0.23049314084507,0.234054,0.0870054,0.167479,0.289855,0.3718576,0.0895119270559422
-27.3,0.230575037558685,0.234148,0.0870834,0.167588,0.290248,0.3719482,0.0895207186940575
-27.2,0.230652929577465,0.234171,0.0871132,0.167646,0.290058,0.3720146,0.0895292680598441
-27.1,0.230761746478873,0.23417,0.0871876,0.167761,0.290058,0.3721252,0.0895508856893922
-27,0.230849225352113,0.234321,0.0872292,0.168043,0.290058,0.3721764,0.0895616305382371
-26.9,0.230948610328639,0.234282,0.0872506,0.168253,0.289814,0.372258,0.0895737601278521
-26.8,0.231057943661972,0.234448,0.0873706,0.168343,0.290275,0.3723194,0.0895747207750979
-26.7,0.231144953051643,0.234462,0.0874584,0.168312,0.290116,0.3723798,0.0895812551505676
-26.6,0.231236107981221,0.23444,0.0874804,0.168471,0.290434,0.37249,0.0895946836952792
-26.5,0.231338629107981,0.234511,0.0875346,0.168608,0.290481,0.3725886,0.0896010587245785
