"parameter","mean_sp","median_sp","quantile05_sp","quantile25_sp","quantile75_sp","quantile95_sp","stdev_sp"
0.2,0.0949509718309859,0.078845,0.011123,0.041686,0.139261,0.2258034,0.110038819474242
0.4,0.098016896713615,0.079296,0.0100082,0.043241,0.140673,0.2369324,0.113051109817101
0.6,0.0996553615023474,0.078629,0.0085158,0.042943,0.135313,0.24539,0.113826544211042
0.8,0.100784751173709,0.080372,0.0081116,0.043606,0.136954,0.2545816,0.113703145060824
1,0.103240882629108,0.08621,0.0079808,0.040438,0.141628,0.2609076,0.113627571262431
1.2,0.110773953051643,0.092993,0.0058454,0.041768,0.160884,0.2746142,0.113988083389741
1.4,0.131978497652582,0.1155,0.0102556,0.055623,0.180962,0.2970962,0.115861611156744
1.6,0.174026610328639,0.165948,0.015239,0.097319,0.244493,0.3497126,0.1172458108747
1.8,0.242231042253521,0.244612,0.0607408,0.175356,0.314917,0.4100708,0.111758296896165
2,0.309518112676056,0.314806,0.1449844,0.248222,0.379711,0.4474876,0.0972272784320617
2.2,0.35729541314554,0.365281,0.2155668,0.308786,0.419065,0.4752392,0.082302505717823
2.4,0.388770558685446,0.391692,0.2766282,0.340476,0.44137,0.4971858,0.0738299367709753
2.6,0.414013629107981,0.416968,0.3089382,0.363647,0.461858,0.5154476,0.0691170385388143
2.8,0.437327624413146,0.440893,0.3342462,0.388017,0.481696,0.535232,0.0661344386479752
3,0.459753389671361,0.461364,0.3618596,0.409818,0.499758,0.5596798,0.0637026174575778
3.2,0.481631577464789,0.480764,0.3892458,0.436573,0.521065,0.5837042,0.061250078550969
3.4,0.502304676056338,0.503129,0.4154,0.461178,0.541587,0.6048892,0.05902374974672
3.6,0.521946023474178,0.523215,0.4398792,0.482118,0.559779,0.6190818,0.0565333837185956
3.8,0.541074117370892,0.542515,0.4620346,0.503895,0.575218,0.6343634,0.0543537267259597
4,0.558963361502347,0.558427,0.4780698,0.524789,0.591563,0.6464792,0.0520255696928345
4.2,0.575838248826291,0.576374,0.4931032,0.544526,0.606528,0.658635,0.0501107064190864
4.4,0.591474920187793,0.592262,0.5137684,0.559313,0.620896,0.6674364,0.0481807319918648
4.6,0.605903910798122,0.606188,0.5301014,0.574634,0.635138,0.6790996,0.0464505883996744
4.8,0.618789483568075,0.618828,0.542409,0.588974,0.649329,0.688983,0.044923056562745
5,0.630122530516432,0.629524,0.5576852,0.601804,0.661612,0.6962014,0.0436361941541615
5.2,0.63990744600939,0.638575,0.5708412,0.612854,0.672371,0.7006986,0.0427566590580328
5.4,0.648260319248826,0.647483,0.5811028,0.622177,0.679482,0.7085838,0.0418989598176764
5.6,0.655101661971831,0.654631,0.5901944,0.629703,0.684664,0.716626,0.041170462210781
5.8,0.660740276995305,0.661572,0.5969846,0.635679,0.690115,0.7209052,0.0405281860452242
6,0.665156737089202,0.666776,0.60071,0.640742,0.694452,0.7257904,0.0402469652961959
6.2,0.66835985915493,0.670171,0.6064166,0.645317,0.698606,0.7296666,0.0399518567849477
6.4,0.670696868544601,0.672098,0.6088754,0.648081,0.700398,0.7317326,0.0397327493390432
6.6,0.672099849765258,0.672923,0.6087656,0.64988,0.700178,0.7331622,0.0396745409192919
6.8,0.672725431924883,0.67407,0.607546,0.64861,0.699418,0.7329716,0.0396683797534685
7,0.672755624413146,0.673718,0.6041916,0.648174,0.700068,0.7322452,0.0396179727351273
7.2,0.67230676056338,0.671756,0.6030676,0.647178,0.69996,0.7300578,0.0395485994461835
7.4,0.671359849765258,0.671737,0.601224,0.646036,0.699278,0.7277196,0.0396655205587208
7.6,0.670002201877934,0.670636,0.6003874,0.644799,0.698565,0.7258416,0.0396081925290286
7.8,0.668321107981221,0.669023,0.5991912,0.643747,0.697459,0.7237546,0.0397049158288257
8,0.66647865258216,0.666081,0.5984692,0.641798,0.69647,0.7221722,0.0398383455886062
8.2,0.664344403755869,0.663965,0.5962234,0.63963,0.694673,0.7200482,0.039984165000051
8.4,0.662076953051643,0.661781,0.5947966,0.638102,0.692081,0.7180268,0.0401112948882356
8.6,0.659631474178404,0.658546,0.59233,0.635065,0.689858,0.7156126,0.0403017488488876
8.8,0.657100854460094,0.655711,0.58936,0.631529,0.687705,0.7136108,0.0405276223868671
9,0.654507107981221,0.651851,0.585602,0.629062,0.685709,0.7120552,0.04082736767115
9.2,0.651764629107981,0.64912,0.5820044,0.627101,0.683227,0.7104038,0.0410440556400726
9.4,0.649029816901408,0.647126,0.5807784,0.623823,0.678685,0.7087098,0.0413903596812894
9.6,0.646213572769953,0.644017,0.5770782,0.619358,0.675872,0.7075886,0.0416685126197705
9.8,0.643413741784038,0.640579,0.5738764,0.61631,0.672293,0.7057662,0.0419690644657039
10,0.640598201877934,0.637814,0.5710154,0.613486,0.669831,0.704455,0.0423493525742051
10.2,0.637724779342723,0.634239,0.5670616,0.61035,0.667626,0.7028056,0.0426571838391598
10.4,0.634823474178404,0.631883,0.563788,0.607165,0.664238,0.7008732,0.0431469577239858
10.6,0.631976169014084,0.628899,0.5620902,0.604092,0.66113,0.6985734,0.0434851437549239
10.8,0.629067384976526,0.626057,0.5604008,0.599959,0.657695,0.6965946,0.0439414014705966
11,0.62630220657277,0.623643,0.5565416,0.596899,0.654746,0.694953,0.0443738798703649
11.2,0.623407394366197,0.620701,0.552955,0.594069,0.652015,0.6934026,0.0448325874415278
11.4,0.620723723004695,0.618674,0.5485088,0.591543,0.649345,0.6917528,0.0453069555527176
11.6,0.617979769953052,0.617143,0.5458578,0.589344,0.646205,0.6901598,0.0457908855465826
11.8,0.615225727699531,0.614213,0.5412196,0.586561,0.642866,0.6887834,0.0463232215153219
12,0.612537492957747,0.611059,0.538092,0.583816,0.640871,0.6882272,0.0468479263437924
12.2,0.609831089201878,0.608609,0.53326,0.580724,0.638339,0.6863698,0.0473791775650655
12.4,0.60715479342723,0.604788,0.5283068,0.577529,0.63723,0.6852912,0.0479265981492035
12.6,0.60454255399061,0.602022,0.5239516,0.574861,0.635977,0.6840402,0.0485015192975723
12.8,0.601972478873239,0.599159,0.5196436,0.571244,0.634815,0.6827124,0.0490385035953726
13,0.599400131455399,0.597416,0.5148568,0.5679,0.632654,0.6816724,0.0495508207821097
13.2,0.596946821596244,0.595597,0.511138,0.564486,0.630303,0.6798684,0.0501407251797671
13.4,0.594522061032864,0.592645,0.507528,0.562634,0.627224,0.679082,0.050661891936782
13.6,0.592043830985916,0.590351,0.5044974,0.559276,0.624185,0.6778804,0.0512303849388303
13.8,0.589646938967136,0.58795,0.501052,0.557236,0.622509,0.6764358,0.0518234465543788
14,0.587256084507042,0.584854,0.4977164,0.55442,0.620788,0.6758522,0.0524697041813618
14.2,0.584932906103286,0.583157,0.4947506,0.551575,0.619571,0.6745808,0.0531092407603619
14.4,0.582635319248826,0.579819,0.49047,0.547877,0.61799,0.672632,0.0537346440949487
14.6,0.580444995305164,0.576524,0.486592,0.545461,0.615405,0.6723062,0.0543744484118193
14.8,0.578208150234742,0.574626,0.4833388,0.542786,0.611617,0.670658,0.054969236228231
15,0.576036370892019,0.571649,0.4806328,0.540019,0.609796,0.6688762,0.0555534886006822
15.2,0.573908661971831,0.569613,0.4777064,0.53771,0.607705,0.667736,0.0561629110506844
15.4,0.571768685446009,0.56814,0.475395,0.535402,0.606126,0.6666298,0.0568120281283484
15.6,0.56969555399061,0.566043,0.4728014,0.533143,0.604841,0.6661878,0.0574280745537912
15.8,0.56764382629108,0.56321,0.4691236,0.531422,0.603373,0.6653772,0.0580124746427224
16,0.565615417840376,0.561059,0.4668772,0.529224,0.601863,0.6645418,0.058624019693852
16.2,0.563653845070422,0.558963,0.4647114,0.526747,0.600744,0.6640566,0.059261885546909
16.4,0.561708300469484,0.557025,0.4624876,0.525103,0.599237,0.6635142,0.0598527070100272
16.6,0.55981996713615,0.555642,0.4596338,0.521684,0.597035,0.6628758,0.0605064973237621
16.8,0.557850877934272,0.554208,0.456686,0.518824,0.595858,0.6619788,0.0611932166433081
17,0.55602003286385,0.551653,0.453638,0.516669,0.595037,0.661442,0.0618271751726083
17.2,0.554180849765258,0.548786,0.4506976,0.515108,0.594598,0.6606688,0.0624653288375931
17.4,0.552384610328639,0.54705,0.4479946,0.513093,0.593872,0.6598976,0.0630901624196291
17.6,0.550604281690141,0.545407,0.4454352,0.510845,0.59249,0.65942,0.0636948924211582
17.8,0.548814403755869,0.543641,0.4423916,0.508297,0.591032,0.658858,0.0643315258342782
18,0.547095694835681,0.542145,0.4390716,0.50712,0.589729,0.6586602,0.064975805857169
18.2,0.545456333333333,0.540481,0.4357678,0.504953,0.589231,0.6581996,0.0656047806847563
18.4,0.543825492957747,0.538812,0.4329632,0.502193,0.588499,0.6577068,0.0661981446411482
18.6,0.542200549295775,0.535764,0.4300652,0.5005,0.586507,0.6575672,0.0668173993724665
18.8,0.540599835680751,0.533346,0.4274208,0.497097,0.585359,0.6572878,0.0673380757415292
19,0.539044361502347,0.531511,0.4254776,0.49505,0.584604,0.6572916,0.0679860702579484
19.2,0.53748914084507,0.530078,0.4239864,0.492582,0.583074,0.6572288,0.0685028600259492
19.4,0.535984441314554,0.528615,0.4217356,0.49022,0.582207,0.6569458,0.0690986280157777
