"parameter","mean_sp","median_sp","quantile05_sp","quantile25_sp","quantile75_sp","quantile95_sp","stdev_sp"
0.1,0,0,0,0,0,0,0
0.2,0,0,0,0,0,0,0
0.3,0,0,0,0,0,0,0
0.4,0,0,0,0,0,0,0
0.5,0,0,0,0,0,0,0
0.6,0,0,0,0,0,0,0
0.7,0,0,0,0,0,0,0
0.8,0,0,0,0,0,0,0
0.9,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
1.1,0,0,0,0,0,0,0
1.2,0,0,0,0,0,0,0
1.3,0,0,0,0,0,0,0
1.4,0,0,0,0,0,0,0
1.5,0,0,0,0,0,0,0
1.6,0,0,0,0,0,0,0
1.7,0,0,0,0,0,0,0
1.8,0,0,0,0,0,0,0
1.9,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
2.1,0,0,0,0,0,0,0
2.2,0,0,0,0,0,0,0
2.3,0,0,0,0,0,0,0
2.4,0,0,0,0,0,0,0
2.5,0,0,0,0,0,0,0
2.6,0.00142686854460094,0,0,0,0,0,0.0130214355417344
2.7,0.0114149295774648,0,0,0,0,0.1239218,0.0374578650210376
2.8,0.0295429436619718,0,0,0,0.00644,0.1808318,0.0683901821834199
2.9,0.0388286478873239,0,0,0,0.037142,0.2204606,0.0820588547285827
3,0.0396786666666667,0,0,0,0.037434,0.2204606,0.083517514577901
3.1,0.0409358591549296,0,0,0,0.047255,0.2204606,0.0837882270750931
3.2,0.0424229201877934,0,0,0,0.053103,0.2231476,0.084607685648698
3.3,0.0485604976525822,0,0,0,0.070808,0.2204606,0.0840063303468139
3.4,0.0622525633802817,0.041709,0,0,0.092008,0.2204606,0.0868233044126862
3.5,0.0760893802816901,0.059441,0,0.013855,0.115933,0.222573,0.0881929532492982
3.6,0.0877567511737089,0.067043,0,0.034311,0.12967,0.231081,0.0907736529211712
3.7,0.100311873239437,0.081941,0.0092882,0.043073,0.146257,0.238601599999999,0.0919066390327934
3.8,0.115556230046948,0.108859,0.0095072,0.057451,0.158477,0.2559558,0.0842920061819559
3.9,0.130987699530516,0.121209,0.0219832,0.068697,0.185236,0.2638058,0.0875062809163707
4,0.142970596244131,0.136034,0.0242652,0.085808,0.192391,0.281877,0.0826152352325479
4.1,0.156476276995305,0.153118,0.0292626,0.099216,0.20757,0.2972074,0.0848120841549627
4.2,0.172974009389671,0.172108,0.0365992,0.119424,0.222748,0.3079554,0.0834505720479603
4.3,0.192366460093897,0.193631,0.0557222,0.138289,0.250009,0.3217706,0.0834572627361098
4.4,0.212094887323944,0.215605,0.0697722,0.156691,0.271779,0.336588,0.0813866693043704
4.5,0.233774971830986,0.235122,0.088759,0.174256,0.292173,0.366081,0.084066376657103
4.6,0.25674941314554,0.2572,0.1103156,0.196434,0.316107,0.4114384,0.0879531033878026
4.7,0.273625126760563,0.270559,0.1287474,0.217563,0.329871,0.412543,0.0868720374896421
4.8,0.29714872769953,0.302901,0.151504,0.239012,0.358373,0.451171,0.091526762369745
4.9,0.318549061032864,0.32173,0.1621512,0.265587,0.374515,0.4692982,0.0920543859397086
5,0.343510478873239,0.342112,0.1782954,0.287607,0.398935,0.49237,0.0925911909026426
5.1,0.364902535211268,0.366277,0.1871276,0.312964,0.428341,0.5154432,0.094742828173016
5.2,0.387123516431925,0.394134,0.2020462,0.331789,0.448886,0.5271038,0.0936372510801404
5.3,0.405364230046948,0.41125,0.2250324,0.35246,0.463598,0.5452032,0.0931724281715147
5.4,0.421884877934272,0.432004,0.242601,0.36543,0.488348,0.5652616,0.092151012390369
