"parameter","mean_sp","median_sp","quantile05_sp","quantile25_sp","quantile75_sp","quantile95_sp","stdev_sp"
0.2,0.269893502347418,0.265121,0.1396976,0.210479,0.325456,0.427587,0.0852421823030647
0.4,0.271294647887324,0.266646,0.140914,0.211993,0.326697,0.4281342,0.0851858790281303
0.6,0.271914971830986,0.266667,0.141835,0.212284,0.327701,0.4289662,0.085263927025449
0.8,0.273574197183099,0.267904,0.1432862,0.214189,0.329746,0.4292898,0.0852588187073691
1,0.277230873239437,0.271491,0.1481406,0.219256,0.333783,0.4327704,0.0855818056063182
1.2,0.283469131455399,0.280143,0.153369,0.223683,0.339528,0.4385414,0.0860821584362792
1.4,0.292855211267606,0.289577,0.1589868,0.232107,0.351135,0.444175,0.0866470994250309
1.6,0.306337450704225,0.304643,0.1666814,0.242847,0.365015,0.4530266,0.0873045141672788
1.8,0.324432544600939,0.324454,0.175043,0.266665,0.384973,0.4722084,0.0881289775546845
2,0.346973051643192,0.349683,0.1920252,0.284473,0.408376,0.4981166,0.0895824339574332
2.2,0.37293261971831,0.377553,0.208349,0.311759,0.432133,0.5205256,0.0908850765520327
2.4,0.40104344600939,0.407716,0.2292228,0.344089,0.45849,0.5424788,0.0919558723884961
2.6,0.429862704225352,0.437653,0.2444554,0.373909,0.492021,0.5667332,0.0927136454606629
2.8,0.456880816901408,0.462301,0.2611294,0.402086,0.516965,0.5917134,0.0935819303789077
3,0.481305971830986,0.488317,0.2909692,0.423951,0.546986,0.6191774,0.094360331214572
3.2,0.502124680751174,0.514684,0.3192874,0.449721,0.565397,0.6383208,0.0948973321598557
3.4,0.519578582159624,0.533848,0.3380412,0.462283,0.583213,0.6537924,0.0954520863022488
3.6,0.533680211267606,0.547795,0.3529164,0.481891,0.595835,0.667948,0.0957123083629656
3.8,0.545333431924883,0.560851,0.3614014,0.48839,0.608544,0.677385,0.0960539629742461
4,0.55484279342723,0.569727,0.366731,0.492763,0.618987,0.6859952,0.0962696073082148
4.2,0.562789187793427,0.577328,0.3732782,0.49942,0.629412,0.6927206,0.0963340033046995
4.4,0.569396061032864,0.58618,0.3805828,0.50607,0.637918,0.703884,0.0964743234523357
4.6,0.574862370892019,0.593384,0.3888478,0.513857,0.644191,0.7082366,0.0965847094296108
4.8,0.579623732394366,0.59885,0.393188,0.517846,0.65043,0.7109096,0.09662018187938
