"parameter","mean_sp","median_sp","quantile05_sp","quantile25_sp","quantile75_sp","quantile95_sp","stdev_sp"
0.2,0.349698427230047,0.356083,0.2330406,0.292881,0.399991,0.4732746,0.0783178262844141
0.4,0.422474507042254,0.428302,0.3065378,0.365264,0.47206,0.5415234,0.0751110701085098
0.6,0.515578638497653,0.520505,0.4067714,0.465778,0.56013,0.6252174,0.068589541731998
0.8,0.603816971830986,0.609516,0.5063404,0.564795,0.642158,0.6932594,0.0586602455210813
1,0.67274303286385,0.674214,0.587961,0.642087,0.70303,0.744596,0.0479307604300188
1.2,0.720255990610329,0.722313,0.6545156,0.697481,0.744385,0.7811426,0.0390210714890155
1.4,0.750426497652582,0.751334,0.6947864,0.731634,0.770014,0.8038174,0.0329736557758292
1.6,0.768011563380282,0.766136,0.7169794,0.749097,0.787256,0.814356,0.0299694107145491
1.8,0.777286164319249,0.77651,0.7247772,0.760456,0.797431,0.8210748,0.0288987484408804
2,0.781032572769953,0.780149,0.729721,0.763393,0.799869,0.823416,0.0287718709424479
2.2,0.781181276995305,0.779978,0.72868,0.762979,0.801811,0.8242134,0.0292045053325695
2.4,0.779150995305164,0.778908,0.726639,0.759537,0.800321,0.8231462,0.029868833052528
2.6,0.775742629107981,0.775442,0.7221984,0.75621,0.796705,0.8207142,0.0305770942635555
2.8,0.771453164319249,0.770897,0.716022,0.751695,0.793194,0.8192408,0.0314590976240135
3,0.76666223943662,0.765737,0.7087614,0.7454,0.789971,0.8176696,0.0324014236567601
3.2,0.761633971830986,0.761394,0.7018636,0.739547,0.785248,0.8140514,0.0332747392156141
3.4,0.756541948356808,0.756053,0.6963976,0.732819,0.779684,0.8097788,0.034271326586551
3.6,0.751497704225352,0.751236,0.6907998,0.727099,0.7747,0.8064062,0.0353416207122391
3.8,0.746476042253521,0.746864,0.6831252,0.721164,0.771607,0.804055,0.036413853435237
4,0.741435549295775,0.74215,0.6778958,0.71662,0.766089,0.8008784,0.0374463141633265
4.2,0.736544305164319,0.737467,0.6729704,0.709964,0.762416,0.7984398,0.0385146634126343
4.4,0.73174738028169,0.733081,0.6683344,0.704136,0.758164,0.7943074,0.0397205432767358
4.6,0.727041657276995,0.727471,0.662514,0.698778,0.754546,0.789297,0.0408784767595266
4.8,0.72257214084507,0.723431,0.6559176,0.693708,0.750359,0.7867354,0.0420914014487931
5,0.718202807511737,0.719552,0.650164,0.687543,0.74653,0.78512,0.0432352119631186
5.2,0.713973187793427,0.713777,0.6446742,0.68268,0.743524,0.7839418,0.0444373636026614
5.4,0.709897948356808,0.708849,0.6388426,0.67812,0.73981,0.7833608,0.0455641986562994
5.6,0.705922849765258,0.705203,0.633407,0.672804,0.73703,0.7827552,0.0467052581542047
5.8,0.702046342723005,0.701599,0.6275076,0.669641,0.734441,0.7817548,0.0478231233882071
6,0.69830944600939,0.698719,0.6218492,0.665296,0.732452,0.7808078,0.0489796488314679
