"parameter","mean_sp","median_sp","quantile05_sp","quantile25_sp","quantile75_sp","quantile95_sp","stdev_sp"
0.1,0,0,0,0,0,0,0
0.2,0,0,0,0,0,0,0
0.3,0,0,0,0,0,0,0
0.4,0,0,0,0,0,0,0
0.5,0,0,0,0,0,0,0
0.6,0,0,0,0,0,0,0
0.7,0,0,0,0,0,0,0
0.8,0,0,0,0,0,0,0
0.9,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
1.1,0,0,0,0,0,0,0
1.2,0,0,0,0,0,0,0
1.3,0,0,0,0,0,0,0
1.4,0,0,0,0,0,0,0
1.5,0,0,0,0,0,0,0
1.6,0,0,0,0,0,0,0
1.7,0,0,0,0,0,0,0
1.8,0,0,0,0,0,0,0
1.9,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
2.1,0,0,0,0,0,0,0
2.2,0,0,0,0,0,0,0
2.3,0,0,0,0,0,0,0
2.4,0,0,0,0,0,0,0
2.5,0,0,0,0,0,0,0
2.6,0,0,0,0,0,0,0
2.7,0.000503821596244131,0,0,0,0,0,0.00735303412064317
2.8,0.0018777558685446,0,0,0,0,0,0.0139960808474944
2.9,0.0160777558685446,0,0,0,0,0.1060136,0.0399561830390658
3,0.0315048873239437,0,0,0,0.055486,0.130471,0.054904986896112
3.1,0.0370007887323944,0.008653,0,0,0.065794,0.1386472,0.0616923728998165
3.2,0.0385704507042254,0.01213,0,0,0.066389,0.1400738,0.0629264306241807
3.3,0.0393324976525822,0.01213,0,0,0.069255,0.1450276,0.0640411936349124
3.4,0.0394527323943662,0.012293,0,0,0.069255,0.1450276,0.064079135003366
3.5,0.0401728262910798,0.015429,0,0,0.069255,0.1450276,0.0645456693596466
3.6,0.04254579342723,0.019685,0,0,0.079663,0.1515406,0.0671297766554201
3.7,0.0521246525821596,0.032163,0,0,0.088326,0.1628044,0.0762567861931669
3.8,0.111750779342723,0.093366,0.0062142,0.054469,0.154582,0.2660994,0.1390234810112
3.9,0.102937309859155,0.096943,0.011471,0.057775,0.142082,0.2089482,0.0693595217412297
4,0.103012469483568,0.098727,0.0120352,0.054611,0.147755,0.2082506,0.0715091340867134
4.1,0.103398845070423,0.097144,0.0081404,0.056952,0.14804,0.2137344,0.0736175183723657
4.2,0.107866737089202,0.097039,0.0070778,0.05841,0.155716,0.218386,0.0804041679253453
4.3,0.113037976525822,0.115146,0.0110326,0.051325,0.159542,0.2283116,0.0848794662089033
4.4,0.124055361502347,0.117777,0.0120214,0.065743,0.172212,0.2517194,0.0904634563480239
4.5,0.142182427230047,0.132017,0.0139876,0.082718,0.19913,0.2906674,0.0976206385404971
4.6,0.164109920187793,0.152916,0.028693,0.094266,0.224246,0.3279154,0.102980433831469
4.7,0.183904450704225,0.177231,0.0312124,0.113405,0.250597,0.3514538,0.108354717789217
4.8,0.201115971830986,0.196836,0.0440358,0.115365,0.27187,0.3823534,0.111281480838911
4.9,0.223713136150235,0.213403,0.0632558,0.143814,0.293974,0.4091014,0.111461715129751
5,0.244907046948357,0.243415,0.094675,0.172923,0.312295,0.4359496,0.108524363460984
5.1,0.266212084507042,0.264838,0.1002346,0.201913,0.328937,0.4507144,0.11068515741735
5.2,0.283551483568075,0.272494,0.1118636,0.209565,0.357089,0.4742146,0.112896969551425
5.3,0.289155784037559,0.2834,0.1133658,0.217513,0.364198,0.470422,0.111808271368868
5.4,0.282485169014084,0.275371,0.091341,0.208671,0.358015,0.4685158,0.110982042807471
5.5,0.274123352112676,0.278646,0.0916982,0.184431,0.343139,0.456028,0.113605529930138
