"parameter","mean_sp","median_sp","quantile05_sp","quantile25_sp","quantile75_sp","quantile95_sp","stdev_sp"
0.1,0,0,0,0,0,0,0
0.2,0,0,0,0,0,0,0
0.3,0,0,0,0,0,0,0
0.4,0,0,0,0,0,0,0
0.5,0,0,0,0,0,0,0
0.6,0,0,0,0,0,0,0
0.7,0,0,0,0,0,0,0
0.8,0,0,0,0,0,0,0
0.9,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
1.1,0,0,0,0,0,0,0
1.2,0,0,0,0,0,0,0
1.3,0,0,0,0,0,0,0
1.4,0,0,0,0,0,0,0
1.5,0,0,0,0,0,0,0
1.6,0,0,0,0,0,0,0
1.7,0,0,0,0,0,0,0
1.8,0,0,0,0,0,0,0
1.9,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
2.1,0,0,0,0,0,0,0
2.2,0,0,0,0,0,0,0
2.3,0,0,0,0,0,0,0
2.4,0,0,0,0,0,0,0
2.5,0,0,0,0,0,0,0
2.6,0.000668352112676056,0,0,0,0,0,0.006376383742581
2.7,0.00788292018779343,0,0,0,0,0.0775927999999999,0.0287548134477379
2.8,0.0141699765258216,0,0,0,0.001105,0.0891097999999999,0.0376324735495934
2.9,0.0162858215962441,0,0,0,0.01339,0.091064,0.0404559375065933
3,0.0172458028169014,0,0,0,0.016349,0.0925732,0.0414873608029899
3.1,0.0192517417840376,0,0,0,0.021233,0.1139766,0.0445954052825656
3.2,0.0210272394366197,0,0,0,0.024138,0.121536,0.0461965633114837
3.3,0.0270948638497653,0,0,0,0.042741,0.1232716,0.0501661992693587
3.4,0.0430805305164319,0.032465,0,0,0.067511,0.1356094,0.0620203680095416
3.5,0.0567497136150235,0.046425,0,0.013176,0.082525,0.1563718,0.0738470087073506
3.6,0.0667269436619718,0.052821,0,0.019661,0.101653,0.173866,0.0813502337158635
3.7,0.0775740187793427,0.065775,0.0047366,0.030851,0.114296,0.1832896,0.0831372501425632
3.8,0.0880301643192488,0.078033,0.0053934,0.036148,0.1284,0.2002746,0.0859062387336325
3.9,0.0976078169014084,0.094632,0.0095568,0.039797,0.137717,0.234619,0.0914249311971052
4,0.103692676056338,0.093388,0.017703,0.047965,0.153495,0.2236488,0.088327899171942
4.1,0.113285079812207,0.101814,0.012696,0.056737,0.165223,0.2522182,0.0929865354864236
4.2,0.128083309859155,0.121516,0.0153802,0.063208,0.186671,0.2660694,0.0903183578165353
4.3,0.145552014084507,0.147175,0.0215696,0.075298,0.203309,0.2828452,0.0871943264071425
4.4,0.171340516431925,0.170262,0.0225522,0.101499,0.23443,0.316676,0.0937573321058618
4.5,0.190759366197183,0.190682,0.026843,0.12995,0.256703,0.3470572,0.0948101340037607
4.6,0.21898079342723,0.211865,0.042875,0.160715,0.292721,0.3793634,0.0974561512448268
4.7,0.244722253521127,0.238078,0.0791828,0.177362,0.316427,0.4046854,0.101032292080128
4.8,0.271976408450704,0.270485,0.097739,0.198662,0.339085,0.4563364,0.104683373354957
4.9,0.299389483568075,0.295474,0.126409,0.234214,0.363653,0.4754064,0.10377115884859
5,0.330964107981221,0.324853,0.1503638,0.261978,0.405481,0.502561,0.10740111661467
5.1,0.358298769953052,0.356816,0.1761476,0.282028,0.435737,0.5275754,0.108973486097379
5.2,0.387341849765258,0.380079,0.1932432,0.308299,0.459938,0.5698002,0.113410391254489
5.3,0.411211399061033,0.405721,0.2191188,0.33931,0.490978,0.6055146,0.119638808367556
5.4,0.432366159624413,0.430288,0.2251864,0.360327,0.523437,0.6264794,0.121529873663448
