"parameter","mean_sp","median_sp","quantile05_sp","quantile25_sp","quantile75_sp","quantile95_sp","stdev_sp"
-29.9,0.0729356431924883,0.057189,0.0046984,0.027825,0.102141,0.1989206,0.094396834315106
-29.8,0.0729481126760563,0.057563,0.0048044,0.028017,0.102188,0.1989948,0.0944004825485531
-29.7,0.0729421924882629,0.057575,0.0047226,0.028041,0.102132,0.1989988,0.0943919150995647
-29.6,0.0729418591549296,0.057633,0.0045206,0.028094,0.101998,0.1990184,0.0943767574400547
-29.5,0.0729366995305164,0.057559,0.0045108,0.028132,0.101973,0.1990884,0.0943653915223845
-29.4,0.0729601830985915,0.057523,0.004332,0.028389,0.101759,0.1991846,0.094389523518814
-29.3,0.0729645915492958,0.057548,0.0043128,0.028479,0.101755,0.1993356,0.0943908837725036
-29.2,0.0729938920187793,0.057659,0.0044016,0.028642,0.101756,0.1992516,0.0944000154320795
-29.1,0.0730045868544601,0.057851,0.0043042,0.028803,0.102086,0.1991524,0.0944085858733105
-29,0.0730275164319249,0.057813,0.0043234,0.029119,0.102132,0.1991144,0.0944237033711704
-28.9,0.0730381079812207,0.057875,0.004345,0.028977,0.102176,0.1991264,0.0944152960817956
-28.8,0.0730585211267606,0.05773,0.0042334,0.029088,0.102053,0.1992412,0.0944196690914765
-28.7,0.0730661549295775,0.057697,0.0042628,0.029514,0.101866,0.199356,0.0944044267326482
-28.6,0.0730675868544601,0.057885,0.004295,0.029493,0.101678,0.199395,0.0943937870807556
-28.5,0.0730619953051643,0.057718,0.0044182,0.029439,0.101669,0.199353,0.0943697953167247
-28.4,0.0730860093896714,0.05755,0.0044976,0.029208,0.101681,0.1993866,0.0943689441258259
-28.3,0.073105103286385,0.057414,0.0044714,0.028902,0.101723,0.1993086,0.0943722353173893
-28.2,0.0731123051643193,0.057057,0.0046172,0.029075,0.101583,0.1992624,0.0943594926097243
-28.1,0.0731261784037559,0.057201,0.0046302,0.02933,0.101553,0.1992706,0.0943631096393501
-28,0.0731404600938967,0.057219,0.0046954,0.029151,0.101714,0.199269,0.0943691968572918
-27.9,0.0731446431924883,0.057283,0.0047606,0.029164,0.101771,0.1993532,0.0943757193935474
-27.8,0.0731559906103286,0.057215,0.0046388,0.029031,0.101524,0.1995242,0.0943697991179626
-27.7,0.0731820892018779,0.057134,0.0046388,0.029081,0.10165,0.1996252,0.094366698513217
-27.6,0.0732116572769953,0.057059,0.0045762,0.028983,0.101745,0.1998468,0.0943736133239581
-27.5,0.0732243286384976,0.05704,0.0045666,0.029004,0.101567,0.2000114,0.094392693473454
-27.4,0.0732534131455399,0.05712,0.0048042,0.028781,0.101591,0.2001698,0.0944110455272841
-27.3,0.0732678403755869,0.057212,0.0049194,0.028614,0.101332,0.2002092,0.094395698554119
-27.2,0.0732962159624413,0.056986,0.0050866,0.028189,0.100832,0.200284,0.09440566477304
-27.1,0.0733492159624413,0.057109,0.0050848,0.028295,0.100929,0.2003264,0.0944137819491863
-27,0.0733650938967136,0.057325,0.004925,0.028214,0.100953,0.2003858,0.0944134402132675
-26.9,0.0734191126760563,0.057409,0.0048692,0.028285,0.101088,0.2006838,0.0944373084184555
-26.8,0.0734370187793427,0.057154,0.0049494,0.028356,0.101082,0.200515,0.0944372921787585
-26.7,0.0734637183098591,0.056769,0.0051414,0.029062,0.100846,0.2005684,0.094441580605509
-26.6,0.073496117370892,0.056439,0.0051226,0.029049,0.100779,0.2007796,0.0944567616813334
-26.5,0.07354420657277,0.056457,0.0051724,0.029451,0.100585,0.2008104,0.0944780326667984
-26.4,0.0735797840375587,0.056346,0.0053072,0.02963,0.100456,0.2007616,0.0944871893100249
-26.3,0.0735910187793427,0.056128,0.0052368,0.029392,0.100578,0.2008206,0.0944810492866039
-26.2,0.0736124788732394,0.056615,0.0051732,0.029006,0.100392,0.2009462,0.0944876743381405
-26.1,0.0736209906103286,0.05643,0.0050288,0.029182,0.099901,0.2006538,0.0944767792099259
-26,0.0736474600938967,0.057025,0.004966,0.029029,0.100153,0.20079,0.0944841959552448
-25.9,0.0736885727699531,0.057251,0.005007,0.028894,0.100251,0.2008224,0.0944943936940749
-25.8,0.073726676056338,0.05702,0.005168,0.028928,0.102069,0.2008524,0.0944933071575282
-25.7,0.0737825211267606,0.056895,0.0053344,0.029139,0.102407,0.201015,0.0945279345521959
-25.6,0.0738416150234742,0.057287,0.0057034,0.029616,0.10222,0.201014,0.0945327845320532
-25.5,0.0738758497652582,0.057458,0.0060654,0.029735,0.101715,0.2010338,0.0945353218092274
-25.4,0.0739000422535211,0.057708,0.006077,0.029892,0.101632,0.200799,0.0945289850211373
-25.3,0.0739072488262911,0.058383,0.006026,0.029855,0.101578,0.2007178,0.0945228674697708
-25.2,0.0739741549295775,0.05892,0.0059574,0.029672,0.101678,0.200966,0.0945563893492049
-25.1,0.0739944976525822,0.058419,0.0060722,0.029542,0.101103,0.2010172,0.0945401587122408
-25,0.0740379248826291,0.058255,0.0059786,0.02951,0.100947,0.2011514,0.094547692020689
-24.9,0.0740917605633803,0.058082,0.006199,0.029214,0.101259,0.2014388,0.0945704172597433
-24.8,0.0741315070422535,0.058124,0.0063464,0.029344,0.101386,0.2016302,0.0945654664654062
-24.7,0.074144103286385,0.057859,0.0063346,0.029255,0.101365,0.2017922,0.0945553763119099
-24.6,0.0741844694835681,0.057685,0.0060562,0.02924,0.101631,0.2021194,0.0945570939767507
-24.5,0.0742427230046948,0.057955,0.0060616,0.029136,0.101462,0.2025052,0.0945761503720806
-24.4,0.0743208497652582,0.058243,0.005593,0.029188,0.101188,0.2026424,0.0946162556438792
-24.3,0.074370014084507,0.058309,0.0050632,0.029273,0.101259,0.2031498,0.0946312308068961
-24.2,0.0744072394366197,0.058216,0.0049756,0.029531,0.101141,0.203199,0.0946072630564561
-24.1,0.0744532816901408,0.057374,0.004755,0.029622,0.101266,0.203605,0.0946146506718353
-24,0.074512323943662,0.057897,0.0047842,0.029514,0.100982,0.2039346,0.0946214021319442
-23.9,0.0745358309859155,0.057813,0.0046346,0.029163,0.100615,0.2040936,0.0946003666347555
-23.8,0.0745512253521127,0.057708,0.0045814,0.028843,0.100386,0.2043098,0.0945675783404042
-23.7,0.074595014084507,0.057942,0.0049038,0.028907,0.100214,0.204674,0.0945672302145443
-23.6,0.074671014084507,0.057961,0.0051656,0.029102,0.100741,0.2049026,0.0946023798916132
-23.5,0.074699779342723,0.05723,0.0050726,0.029366,0.100548,0.2051566,0.0945846932035508
-23.4,0.0747588262910798,0.057119,0.005105,0.02989,0.100862,0.2055876,0.0945915614322027
-23.3,0.074802338028169,0.057151,0.0049822,0.029735,0.100866,0.205752,0.0945926291207007
-23.2,0.0748305962441315,0.057124,0.0053534,0.029489,0.10078,0.2060332,0.0945654994893121
-23.1,0.0748879906103286,0.057352,0.0050994,0.029472,0.101251,0.2062084,0.0945781886769317
-23,0.0749400422535211,0.057598,0.0050478,0.029688,0.101711,0.2064748,0.094577309994909
-22.9,0.0749968122065728,0.057914,0.0053136,0.029528,0.102407,0.2066248,0.0945632088005288
-22.8,0.0750192112676056,0.058167,0.0052648,0.029318,0.10271,0.20692,0.0945316183788788
-22.7,0.0750810610328639,0.058289,0.005318,0.028856,0.103265,0.2069822,0.0945337893093944
-22.6,0.075096882629108,0.058584,0.0054044,0.028934,0.103395,0.2070356,0.0944925336672942
-22.5,0.075154117370892,0.058698,0.0054364,0.029215,0.10309,0.2068758,0.0944937869651676
-22.4,0.0752094976525822,0.058881,0.0054596,0.029536,0.102215,0.2069238,0.0944964633517633
-22.3,0.0752871596244131,0.05916,0.0051,0.029771,0.102049,0.2068656,0.0945121705517067
-22.2,0.0753695539906103,0.059582,0.0051802,0.029905,0.101748,0.2064808,0.0945528215486124
-22.1,0.0754710563380282,0.059692,0.0050186,0.029446,0.101228,0.20638,0.0945809044963702
-22,0.0755424225352113,0.060005,0.0048926,0.029182,0.101404,0.2061286,0.0945823315479609
-21.9,0.075617323943662,0.060044,0.0048006,0.029188,0.101408,0.2058106,0.0945742234699735
-21.8,0.0757019107981221,0.060328,0.0046234,0.029165,0.101328,0.2059224,0.0946040974745702
-21.7,0.0758005868544601,0.060452,0.0046248,0.029026,0.101794,0.2057372,0.0946269613152605
-21.6,0.0758493755868545,0.060536,0.0044806,0.028666,0.102236,0.2058744,0.0946159023956892
-21.5,0.0759216197183099,0.060591,0.0046794,0.028571,0.102509,0.2054138,0.0946025916176171
-21.4,0.0760467136150235,0.060671,0.0044218,0.028865,0.10262,0.2052058,0.0946188835362113
-21.3,0.0761412300469484,0.061206,0.0044822,0.029152,0.103112,0.204947,0.0946402809646648
-21.2,0.0762293943661972,0.061819,0.0044064,0.028831,0.103038,0.2049788,0.0946570057691013
-21.1,0.0763335774647887,0.061519,0.0047132,0.028817,0.103554,0.205074,0.094685967773133
-21,0.0764204319248826,0.060781,0.0047916,0.028765,0.103872,0.2051768,0.0946825873657834
-20.9,0.0765345915492958,0.061198,0.004706,0.028587,0.103901,0.204844,0.0946997439344064
-20.8,0.0765977605633803,0.060739,0.0044606,0.028844,0.104219,0.205323,0.0947031301473708
-20.7,0.0767008122065728,0.060762,0.0044838,0.028893,0.10474,0.2059816,0.0947190275622026
-20.6,0.0768308450704225,0.061508,0.0044008,0.028652,0.105163,0.2066148,0.0947622481042712
-20.5,0.076914234741784,0.061901,0.0043024,0.029069,0.105246,0.2075288,0.0947300578370044
-20.4,0.0770214272300469,0.060654,0.0041794,0.029608,0.105192,0.2082402,0.0947552960145455
-20.3,0.0771099953051643,0.059804,0.0042416,0.029688,0.104892,0.2087262,0.0947494977144047
-20.2,0.0772258873239437,0.05925,0.0041524,0.029988,0.105212,0.2091274,0.0947670349061878
