"parameter","mean_sp","median_sp","quantile05_sp","quantile25_sp","quantile75_sp","quantile95_sp","stdev_sp"
-29.9,0.244334591549296,0.243743,0.0877682,0.180438,0.309352,0.4037536,0.0969332461502445
-29.8,0.244422366197183,0.243787,0.0878212,0.180522,0.309457,0.4036354,0.0969440997148648
-29.7,0.244518483568075,0.243904,0.0880536,0.18058,0.309841,0.4038302,0.0969687540180699
-29.6,0.244606507042254,0.244,0.0881902,0.180657,0.310034,0.4041502,0.0969822141470017
-29.5,0.244689981220657,0.244076,0.0883918,0.180706,0.31005,0.404107,0.0969742623051204
-29.4,0.244804530516432,0.244108,0.088599,0.180755,0.309975,0.4041598,0.0969780929576524
-29.3,0.244906145539906,0.24417,0.0888152,0.180894,0.310018,0.404356,0.0969937809918587
-29.2,0.244988563380282,0.244151,0.0889782,0.18103,0.310082,0.4044094,0.097010971293039
-29.1,0.245085680751174,0.244344,0.0892126,0.181144,0.310382,0.4044788,0.0970118425483405
-29,0.245193737089202,0.244478,0.0893326,0.181292,0.310327,0.4045534,0.0970084039997157
-28.9,0.24527176056338,0.244633,0.0894996,0.181476,0.31032,0.404666,0.0970249801188836
-28.8,0.245360821596244,0.24464,0.08968,0.181478,0.310539,0.404734,0.0970243905110156
-28.7,0.245469582159624,0.244686,0.0895894,0.181681,0.310743,0.4048458,0.0970398317553307
-28.6,0.245575103286385,0.244943,0.0895182,0.181985,0.310919,0.4049742,0.0970452660332331
-28.5,0.245680647887324,0.244913,0.0896306,0.182326,0.311172,0.4050878,0.0970552416288035
-28.4,0.245777230046948,0.245061,0.0895948,0.182446,0.31128,0.4052664,0.0970703613552573
-28.3,0.245894915492958,0.245206,0.0896432,0.182516,0.311593,0.405416,0.0970895056639403
-28.2,0.245993502347418,0.245202,0.0898234,0.182589,0.311871,0.405437,0.0971118235472679
-28.1,0.246093821596244,0.245284,0.0898764,0.18282,0.312091,0.4054824,0.0971188435791287
-28,0.246216314553991,0.24548,0.0898756,0.183138,0.312227,0.4055614,0.0971420759480165
-27.9,0.246321591549296,0.245608,0.0899432,0.183328,0.312527,0.4057802,0.0971661691294348
-27.8,0.246417699530516,0.245674,0.0899014,0.18348,0.312534,0.4057792,0.0971674506421573
-27.7,0.24652055399061,0.245636,0.0900112,0.183445,0.31258,0.4058636,0.0971694090315016
-27.6,0.246618821596244,0.245702,0.09022,0.183662,0.312901,0.4061048,0.0971919404682656
-27.5,0.246723286384977,0.245771,0.0904942,0.183922,0.313247,0.4060954,0.0971898483141525
-27.4,0.246858103286385,0.245827,0.0905628,0.183932,0.313818,0.4062214,0.0972056784231087
-27.3,0.246977441314554,0.245833,0.0906632,0.183891,0.314044,0.4063036,0.0972165256325232
-27.2,0.247092568075117,0.245955,0.0908354,0.184155,0.314058,0.406363,0.0972178188067341
-27.1,0.247216887323944,0.246043,0.0906602,0.184327,0.314031,0.4064984,0.0972389752793294
-27,0.247334516431925,0.246292,0.0906314,0.184376,0.314094,0.4065608,0.0972481175402323
-26.9,0.2474469342723,0.246372,0.0906726,0.184581,0.314255,0.4068088,0.0972621938053314
-26.8,0.247572070422535,0.24663,0.0908086,0.18461,0.314255,0.4068164,0.0972732655829419
-26.7,0.2476920657277,0.246746,0.090835,0.184669,0.314367,0.4069754,0.0973052895535945
-26.6,0.247822309859155,0.246785,0.0910272,0.184868,0.314911,0.407132,0.0973228192450732
-26.5,0.247925535211268,0.246841,0.0911732,0.184907,0.315242,0.4072132,0.0973242787468728
-26.4,0.248055985915493,0.246836,0.0914486,0.185124,0.315421,0.407233,0.0973260327497067
-26.3,0.248166,0.246979,0.0915812,0.185092,0.315599,0.4074072,0.0973543304395351
-26.2,0.248293056338028,0.247077,0.0916156,0.185193,0.315737,0.4076178,0.097352723198224
-26.1,0.24842365258216,0.24716,0.0917728,0.18515,0.31573,0.407809,0.0973620381344292
-26,0.248542399061033,0.247253,0.0919692,0.185137,0.315707,0.407913,0.0973698290378193
-25.9,0.248671666666667,0.247446,0.0919714,0.185207,0.316082,0.4078998,0.0973894328079655
-25.8,0.248810774647887,0.247526,0.0920024,0.185196,0.316148,0.40796,0.0974226940597243
-25.7,0.248954694835681,0.247538,0.0923082,0.185459,0.316241,0.4080834,0.0974323377308766
-25.6,0.249085164319249,0.247716,0.0923296,0.185739,0.316517,0.408114,0.0974467603718469
-25.5,0.249222807511737,0.247799,0.0924828,0.185777,0.316649,0.408182,0.0974744516615621
-25.4,0.249369056338028,0.24792,0.0926946,0.185883,0.316736,0.4081946,0.0974968989756811
-25.3,0.249511319248826,0.248142,0.0928676,0.185859,0.31694,0.40831,0.0974940596728917
-25.2,0.249652920187793,0.248249,0.0930522,0.185948,0.317101,0.4082958,0.0975039919447821
-25.1,0.249801615023474,0.248132,0.0931316,0.186235,0.317207,0.4085488,0.0975452977964121
-25,0.249963061032864,0.248344,0.0934304,0.186741,0.317289,0.408827,0.0975651722779375
-24.9,0.250120507042254,0.248446,0.0936944,0.187177,0.317434,0.4090788,0.097599494909893
-24.8,0.250268352112676,0.24852,0.093944,0.18736,0.317629,0.4091656,0.0976042722949143
-24.7,0.250408845070423,0.248647,0.0941148,0.187357,0.317871,0.4091972,0.0976217272983655
-24.6,0.250576535211268,0.248708,0.094468,0.187465,0.318122,0.4093224,0.0976488909315185
-24.5,0.250716370892019,0.248886,0.0945454,0.187593,0.31827,0.4097452,0.0976762902752863
-24.4,0.250890427230047,0.249207,0.09471,0.187572,0.318719,0.4099202,0.0976989683054709
-24.3,0.251063671361502,0.249356,0.0949454,0.187732,0.318788,0.4100178,0.0977327576278899
-24.2,0.251238694835681,0.249494,0.0951352,0.187779,0.319358,0.4102812,0.097742015065295
-24.1,0.25140834741784,0.249448,0.0951874,0.188076,0.319453,0.4105088,0.0977643728500599
