"variable","mean_diff","median_diff","sd_diff","min_diff","q1_diff","q3_diff","max_diff"
"asa",0.172512862309719,0.179944315261829,-0.00246541644910341,0.134617420060474,0.185095014638548,0.176642285843827,0.103576933240174
"ddgent",0.16267506003907,0.166846586960488,0.00272650177137221,0.114079641127815,0.154518672170912,0.180564062768742,0.144206490793745
"hbe_mean",-0.056583946989674,-0.058902328618115,-0.0243887567606355,0.0458267594915191,-0.045341065728053,-0.068852611812169,-0.180538247257933
"hpshh",0.194691840678038,0.199048552087646,0.018369303277051,0.0875027497554095,0.178093847531426,0.211613676358628,0.187092850368916
"resvol",0.0028503418073376,-2.82050951121993e-05,0.011214598433733,-0.098542412570541,-0.107467219407454,0.122444464609593,0.161621105958182
"rsa",0.135913039134333,0.144555388022958,-0.00611546583709109,0.083880855901109,0.146364987129334,0.135504229210255,0.077277282819292
"seqent",0.105276444117021,0.107224866890828,0.00709184794345799,-0.0444174687754359,0.096520079452165,0.121104936010691,0.133113276474642
"sizeAA",0.144025559806853,0.151263895835625,0.0117040456733362,-0.159675476466695,0.0310425780766199,0.178008893533265,0.235056610965745
"sizeSC",0.144025559806853,0.151263895835625,0.0117040456733362,-0.159675476466695,0.0310425780766199,0.178008893533265,0.235056610965745
"VAAarea",0.128198650614961,0.129932900942066,-0.00620179963492469,0.034867642380136,0.142863143801004,0.135671881806221,0.0767751216460091
"VAAeccentricity",0.130812803141264,0.132295842415029,-0.00418985518687311,0.07853071538524,0.13079362914489,0.13983142054085,0.074055622810931
"VAAedge_length_total",0.132605299920436,0.132196190110285,-0.0024762706601157,0.050006445582081,0.135364133019698,0.139542469057477,0.0997560586652171
"VAAfree_volume",0.118923947587914,0.126319994256961,-0.00803887337491389,0.047414448733496,0.127776760090023,0.113148305706939,0.070480235686906
"VAAmodified_volume",0.130954010037443,0.137184765965233,-0.0055651904072235,0.047076199060287,0.147773849836732,0.13533034993427,0.078873817962654
"VAAnfaces",-0.0550871978569204,-0.053131340643459,0.00767897953576051,0.033068079520458,-0.0399268510534761,-0.0408515369257358,0.0913792017815952
"VAAvolume",0.132033018771163,0.136445097084636,-0.0052657442618546,0.046819989816183,0.146065054167691,0.138043635959995,0.078876383690535
"VCAarea",0.088156253314653,0.0938087950919599,-0.0106783167628954,0.011539066434586,0.102171798354937,0.080491587915847,0.058151775448252
"VCAeccentricity",0.104413382278659,0.104939748203143,-0.0082888112231658,0.056375585758966,0.113341941743067,0.095787087839107,0.078508113255399
"VCAedge_length_total",0.0911943702432629,0.094436090181127,-0.00763667861364101,0.00872990000115201,0.106077025662623,0.084941870734404,0.072069863020791
"VCAfree_volume",0.071573439358988,0.07622558373852,-0.0122235259876055,0.015397525883922,0.080646421677888,0.0652909381776841,0.011201333289044
"VCAmodified_volume",0.088976077080488,0.0898319873197571,-0.0103883445417942,0.016217281038383,0.099875796886898,0.089973210408049,0.058100381075044
"VCAnfaces",-0.00723061477933701,-0.008827149507442,0.0023884629140184,-0.018259196247084,-0.013023216488884,-0.0087012179082844,0.0261830925062243
"VCAvolume",0.089633496280772,0.0904936296025209,-0.0103195040016364,0.014543695818591,0.101814254090806,0.090676282938847,0.056072743976097
"VSCarea",0.147974907976777,0.153453113290221,-0.0043461095004021,0.070261309959503,0.154267833763203,0.15134537136916,0.0786935979617049
"VSCeccentricity",0.133997861267978,0.139336371605849,-0.00190095879952661,0.068526091107013,0.140133289024365,0.139728865924113,0.095017373043042
"VSCedge_length_total",0.152584655391587,0.16328133533643,0.000474436852542198,0.095588549690005,0.154406403277012,0.154307002268078,0.105625503889885
"VSCfree_volume",0.136337060361202,0.144315737198479,-0.00329674666783039,0.075364175042502,0.137321497053431,0.135023409576437,0.0727851784232469
"VSCmodified_volume",0.148011742162776,0.152123365364852,-0.002976868907077,0.065999332994244,0.157255035090413,0.15256365254484,0.081163298623557
"VSCnfaces",-0.056140665153499,-0.0545233198868829,0.002952664882003,-0.023279965302268,-0.0556557213481749,-0.0629706814982856,0.0364286117665446
"VSCvolume",0.14898354396672,0.151277095995338,-0.0028773950325003,0.07154799676481,0.158694391295821,0.155591129296135,0.081775530234111
"wcnAA",0.0732596849614691,0.067349877880853,-0.021969453636694,0.02090114266351,0.057191919196295,0.084967373334729,0.037773664394149
"wcnC",-0.037300571394622,-0.036110855856346,-0.019473379129223,-0.083285648993797,-0.047508036970651,-0.0340631133169199,-0.0510861323441164
"wcnCA",0.0122052600639631,0.00419893042657304,-0.019742397368349,-0.0385907096965901,-0.001648390298847,0.013883759329407,-0.024734531576429
"wcnCB",0.0567653361221659,0.0583555922858581,-0.018405400920931,0.00331140260357499,0.044194418440468,0.060594503378804,0.016303272845988
"wcnN",-0.00238926709264908,-0.00446200482568504,-0.014700692522481,-0.052474195459863,-0.010218230423373,-0.00434335622573401,-0.0169395551654751
"wcnO",-0.0479536752138759,-0.051330106674125,-0.021358104186857,-0.093978664463168,-0.0630273712756659,-0.043533213757029,-0.020781097961671
"wcnSC",0.108642114449361,0.109943683731018,-0.016744974668906,0.052750358747248,0.090121059420437,0.120883024540757,0.045672984234987
