"variable","mean_diff","median_diff","sd_diff","min_diff","q1_diff","q3_diff","max_diff"
"asa",0.180257296751501,0.182533901133643,-0.0049186787061717,0.168582213353951,0.195451861889961,0.188538428468298,0.083667542536187
"ddgent",0.161836781021905,0.165737890046936,-0.00234280294175139,0.155659744873935,0.162560042407827,0.163649939075072,0.125834682763589
"hbe_mean",-0.03815933999855,-0.038613304991747,-0.0190652258951095,0.001702298215883,-0.026977308222946,-0.046194270961931,-0.136304687160111
"hpshh",0.185688306060702,0.189848489289924,0.0182444021059411,0.0876610876692628,0.168383342038494,0.204138947788155,0.20054245535825
"resvol",0.0041330044815672,0.00255361932314761,0.0071697848002696,-0.090521783582137,-0.109150945113055,0.118905417838996,0.148514147196255
"rsa",0.145882497612061,0.142525178220815,-0.008654370584656,0.129149939995,0.162650611599577,0.148812211123132,0.0577476535870151
"seqent",0.100067857930482,0.103733867402432,0.00201930990530999,-0.0613480836994073,0.084746381164303,0.108153273807276,0.100150696925503
"sizeAA",0.147371776996199,0.153475311000394,0.008207796811081,-0.164913386844264,0.0269283952296497,0.173293600693445,0.221502130308277
"sizeSC",0.147371776996199,0.153475311000394,0.008207796811081,-0.164913386844264,0.0269283952296497,0.173293600693445,0.221502130308277
"VAAarea",0.135334178912743,0.136853576598472,-0.00985774199989739,0.076861505339489,0.153807788380466,0.136704955790032,0.0485233303704671
"VAAeccentricity",0.137499533508264,0.140942163011667,-0.0078724175606044,0.078471988410819,0.144946380860196,0.139427287680799,0.067063255869325
"VAAedge_length_total",0.142338882612639,0.145202322885061,-0.0064211119845004,0.0897921926318582,0.148737310379461,0.140328019919413,0.0735869909803081
"VAAfree_volume",0.126970237048608,0.123764418691992,-0.0121333005026562,0.08702718008154,0.143999826112693,0.113880448013094,0.038306046879393
"VAAmodified_volume",0.139356143502263,0.142604226295617,-0.00918772909342071,0.0935042057972212,0.157713496230183,0.13915587441837,0.0564559201239391
"VAAnfaces",-0.0725783659662086,-0.0716652093846831,0.0108658488485175,0.013232389400449,-0.0586888638203471,-0.0564004118957934,0.111433253345674
"VAAvolume",0.140530584369969,0.140005803345206,-0.00874110183920659,0.0898141839444333,0.158939453836282,0.13873413516016,0.056336196938659
"VCAarea",0.084669296394105,0.0815955328592519,-0.0147202037318887,0.042087703941058,0.09521687969368,0.072930618631481,0.0310830649978819
"VCAeccentricity",0.102220140920834,0.0963279759637921,-0.0119669368072305,0.058306055616795,0.11337767161779,0.09109025267108,0.045785921272514
"VCAedge_length_total",0.089157304408956,0.088022051052039,-0.0115081174763326,0.043326204990746,0.103951268284722,0.077304462143943,0.0624816898595999
"VCAfree_volume",0.0694773015351901,0.0699173550536,-0.0165525173108589,0.040715075555921,0.080685201313157,0.052317893623095,0.001683122332516
"VCAmodified_volume",0.086869353761484,0.083297268149801,-0.0145364952772926,0.057684641198801,0.097327224234688,0.0816693813840149,0.03118667137076
"VCAnfaces",-0.020494772700534,-0.02124222060888,0.00368966489115909,-0.015555950385808,-0.018556933638832,-0.0205990149810812,0.0106800344330498
"VCAvolume",0.087536105120023,0.084028736710952,-0.0141728627127294,0.050308582925238,0.102247041420408,0.078876669108389,0.029702908435461
"VSCarea",0.145252159208925,0.148677835442899,-0.009986690927514,0.088989395134265,0.158343819088656,0.142385996342138,0.054642077910299
"VSCeccentricity",0.131085678670344,0.133441252871825,-0.0068246851327346,0.105620923434365,0.14043310002916,0.132343895543979,0.060959620858409
"VSCedge_length_total",0.151680846181834,0.159943478731501,-0.00560888004797989,0.123310306494818,0.157929097626506,0.150808422272389,0.0837588562331031
"VSCfree_volume",0.133932521300712,0.135904571293308,-0.00952398240084169,0.085593606921088,0.13898973062145,0.128959660695919,0.0437641273703729
"VSCmodified_volume",0.145910963108812,0.146301600394301,-0.00926430885063009,0.0967182124809943,0.161645372471541,0.147762953527188,0.061795098102328
"VSCnfaces",-0.065028195106593,-0.0653630426156299,0.0053695389355086,-0.034243299145286,-0.0568571447286109,-0.0724333357440771,0.0455189093971405
"VSCvolume",0.146866687263101,0.147332997585574,-0.0090943844291311,0.0986867748687997,0.16271466250821,0.149491991118388,0.061893680283817
"wcnAA",0.067655758993256,0.058882590970883,-0.024768859228891,-0.00487144280247898,0.045765608067264,0.081970385432393,0.040945900245901
"wcnC",-0.022319570068413,-0.032795773917996,-0.018089424791471,-0.088134891633979,-0.031795768773528,-0.017824071969101,-0.104415567595469
"wcnCA",-0.00194595634102501,-0.0135194248084189,-0.022775435107602,-0.070005867560572,-0.0152138469652581,0.00951937701734307,-0.064567023069911
"wcnCB",0.050530029925588,0.042540625433746,-0.022006489342918,-0.025269290986863,0.0300583260131539,0.060897701464279,0.00506210354154302
"wcnN",-0.0469652618259571,-0.0465367841824661,-0.017900112732232,-0.105897814164731,-0.0569456981654041,-0.045349092467495,-0.100627560623524
"wcnO",-0.012445251940713,-0.024826402384909,-0.018374842552493,-0.080067820298791,-0.023221648190108,0.006003519397905,-0.060288224827386
"wcnSC",0.096206602633705,0.097138370867478,-0.020915389243164,0.0190646978090999,0.0749557186947361,0.107859359026447,0.060458581225658
