"parameter","mean_sp","median_sp","quantile05_sp","quantile25_sp","quantile75_sp","quantile95_sp","stdev_sp"
0.1,0,0,0,0,0,0,0
0.2,0,0,0,0,0,0,0
0.3,0,0,0,0,0,0,0
0.4,0,0,0,0,0,0,0
0.5,0,0,0,0,0,0,0
0.6,0,0,0,0,0,0,0
0.7,0,0,0,0,0,0,0
0.8,0,0,0,0,0,0,0
0.9,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
1.1,0,0,0,0,0,0,0
1.2,0,0,0,0,0,0,0
1.3,0,0,0,0,0,0,0
1.4,0,0,0,0,0,0,0
1.5,0,0,0,0,0,0,0
1.6,0,0,0,0,0,0,0
1.7,0,0,0,0,0,0,0
1.8,0,0,0,0,0,0,0
1.9,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
2.1,0,0,0,0,0,0,0
2.2,0,0,0,0,0,0,0
2.3,0,0,0,0,0,0,0
2.4,0,0,0,0,0,0,0
2.5,0,0,0,0,0,0,0
2.6,0.000893009389671362,0,0,0,0,0,0.00775159030365773
2.7,0.0105380657276995,0,0,0,0,0.0890406,0.0374404905213573
2.8,0.0191824835680751,0,0,0,0.003439,0.122216,0.0496572325437786
2.9,0.0242861220657277,0,0,0,0.026087,0.1149334,0.0569194992970121
3,0.0242556478873239,0,0,0,0.026425,0.1133376,0.0567249698063496
3.1,0.0252457136150235,0,0,0,0.02689,0.1149334,0.0582022035138142
3.2,0.0267691502347418,0,0,0,0.033042,0.1149334,0.0586614541885234
3.3,0.03193820657277,0,0,0,0.045831,0.1140642,0.0612130285660366
3.4,0.0442330704225352,0.030295,0,0,0.070279,0.1219492,0.0680552258087977
3.5,0.0490540892018779,0.035556,0,0.007289,0.074317,0.1364524,0.0695882934333338
3.6,0.0558964929577465,0.045433,0,0.019204,0.075424,0.1334072,0.0717875124360569
3.7,0.0594507136150235,0.047575,0.0036262,0.022475,0.079996,0.158007,0.073934806876214
3.8,0.0657589061032864,0.051549,0.0056274,0.025183,0.089577,0.1664838,0.0794534673358626
3.9,0.0723412769953052,0.058346,0.0064394,0.029132,0.096015,0.1862166,0.0790775797158845
4,0.0766967981220657,0.064545,0.0094122,0.03305,0.10225,0.1842512,0.0768020738953483
4.1,0.0864362723004695,0.076735,0.0116474,0.040223,0.116885,0.1931394,0.0826814731540027
4.2,0.0937245164319249,0.084393,0.0105588,0.042209,0.129134,0.232979,0.0840379615661884
4.3,0.10225979342723,0.093059,0.0078306,0.048925,0.13692,0.2228748,0.0836697528017022
4.4,0.115855516431925,0.111462,0.0098664,0.064847,0.15887,0.2329642,0.0848532387350441
4.5,0.129383450704225,0.121349,0.009189,0.069997,0.179382,0.2498992,0.0847802542074806
4.6,0.142643647887324,0.133783,0.0323802,0.086468,0.19674,0.2682316,0.0838032102718247
4.7,0.156290164319249,0.152677,0.0284336,0.098836,0.21084,0.2916166,0.0870832778481958
4.8,0.171606455399061,0.172416,0.031952,0.112872,0.228271,0.3028154,0.0871552288554546
4.9,0.187785802816901,0.184566,0.0423292,0.130742,0.254113,0.3226716,0.0931334194920018
5,0.201238929577465,0.197272,0.0437356,0.139116,0.273016,0.3529326,0.0976574558502222
5.1,0.214095103286385,0.210316,0.04496,0.146002,0.290401,0.363374,0.0994899565819543
5.2,0.227808492957746,0.228562,0.05671,0.157349,0.2989,0.4060046,0.104740096903248
5.3,0.242417854460094,0.249363,0.0735622,0.173719,0.318569,0.396617,0.105601400855472
5.4,0.255091488262911,0.261806,0.0874064,0.18155,0.32995,0.4080014,0.108483392559429
