"parameter","mean_sp","median_sp","quantile05_sp","quantile25_sp","quantile75_sp","quantile95_sp","stdev_sp"
0.2,0.147257985915493,0.139081,0.0379858,0.090178,0.197668,0.2734356,0.0851982042037056
0.4,0.148618117370892,0.141217,0.0403988,0.088148,0.197188,0.2756484,0.0852200785240538
0.6,0.148956230046948,0.141279,0.0398666,0.089692,0.196943,0.2756244,0.0852255778959698
0.8,0.149893610328638,0.14129,0.0402712,0.091846,0.197856,0.2777316,0.0853256223572773
1,0.151998704225352,0.142888,0.0414446,0.09445,0.200633,0.2811328,0.0857380359195893
1.2,0.155490272300469,0.14725,0.0427598,0.099244,0.204897,0.2871246,0.0865532508949819
1.4,0.161156492957746,0.151647,0.0443492,0.106406,0.213908,0.2969336,0.0877812139263199
1.6,0.169152441314554,0.158862,0.0430498,0.113975,0.227001,0.3046284,0.0895495137114327
1.8,0.180564849765258,0.170887,0.0414788,0.122763,0.240636,0.3168042,0.0919995399547276
2,0.194770117370892,0.187548,0.0449636,0.136311,0.260744,0.3356606,0.0951871336137099
2.2,0.212596699530516,0.204515,0.0551538,0.152733,0.283254,0.3574308,0.0992872230539208
2.4,0.232672098591549,0.224109,0.060189,0.169468,0.306102,0.3859092,0.10375963451161
2.6,0.25387458685446,0.247367,0.0678936,0.18721,0.330063,0.415154,0.108829659323703
2.8,0.27493614084507,0.277329,0.0874066,0.202766,0.358735,0.436814,0.113874932326733
3,0.294746732394366,0.300507,0.101435,0.21955,0.377958,0.4651868,0.118303938233183
3.2,0.312699807511737,0.324988,0.1129322,0.234071,0.401865,0.4904998,0.122718752859046
3.4,0.328295985915493,0.342947,0.1200468,0.250158,0.422218,0.5125144,0.126240913661277
3.6,0.341960450704225,0.36045,0.1261094,0.260416,0.433935,0.5279274,0.129443753907158
3.8,0.353782629107981,0.375673,0.1269306,0.2731,0.443657,0.5423668,0.132275806079591
4,0.363901788732394,0.382695,0.1245558,0.284762,0.460059,0.5539842,0.134612720748365
4.2,0.373067300469484,0.39274,0.121476,0.292616,0.474095,0.565478,0.136487426176836
4.4,0.380747924882629,0.401237,0.1227392,0.298919,0.485128,0.573882,0.138136335218399
4.6,0.387390178403756,0.411636,0.1214208,0.304425,0.494339,0.5837438,0.139727087518363
4.8,0.393201596244131,0.418573,0.1223492,0.311768,0.49847,0.58939,0.14084977229165
5,0.398346563380282,0.424101,0.1199556,0.318198,0.504154,0.594099,0.141986055216109
5.2,0.402744765258216,0.428675,0.1234244,0.324868,0.509793,0.5998524,0.142912397515485
5.4,0.406811056338028,0.432447,0.1198932,0.329467,0.512675,0.6032628,0.143933030342097
5.6,0.410371234741784,0.433578,0.1244678,0.331479,0.518742,0.6066442,0.144578669189755
5.8,0.413227370892019,0.436212,0.1229014,0.331617,0.521152,0.6112072,0.145320343353229
6,0.415423483568075,0.437083,0.1208504,0.329571,0.523445,0.6143032,0.146033388951682
6.2,0.417189464788732,0.438836,0.1228656,0.331396,0.526939,0.617692,0.146756077210107
6.4,0.418869920187793,0.443386,0.1263196,0.335895,0.529067,0.6192008,0.147367227560013
6.6,0.420238835680751,0.442099,0.1259552,0.333524,0.530551,0.6204674,0.147704124586117
6.8,0.421176835680751,0.441669,0.1267294,0.333598,0.5327,0.6232116,0.148107555264671
7,0.421848723004695,0.441467,0.1247064,0.334915,0.534009,0.624908,0.14844642328836
7.2,0.422365882629108,0.440653,0.1266076,0.334296,0.535178,0.6268578,0.148689248442821
7.4,0.422674971830986,0.440823,0.1242782,0.33173,0.535419,0.6251938,0.148870324692296
7.6,0.422758924882629,0.440251,0.121675,0.3291,0.5362,0.6267598,0.149380274240869
7.8,0.422961183098592,0.439576,0.1200566,0.327888,0.536801,0.6301198,0.14981457046944
8,0.422751464788732,0.438559,0.1206604,0.331482,0.537662,0.628995,0.15009331394149
8.2,0.422115497652582,0.440059,0.1181828,0.330676,0.536928,0.6292282,0.150576130152567
8.4,0.421791300469484,0.438464,0.1136986,0.331187,0.537023,0.6305278,0.150774739368176
8.6,0.421187877934272,0.437439,0.112832,0.329699,0.536238,0.6311236,0.150834952103766
8.8,0.420562535211268,0.436698,0.110777,0.329253,0.535683,0.630847,0.151194770122954
9,0.419714774647887,0.436916,0.1075802,0.324682,0.534262,0.6304786,0.151502180425202
9.2,0.418793615023474,0.436957,0.1043896,0.321975,0.532894,0.6297534,0.151963400753435
9.4,0.417904610328639,0.436822,0.1026708,0.32059,0.532231,0.6285284,0.152252832177714
9.6,0.416808582159624,0.436791,0.0980184,0.319296,0.532823,0.626542,0.152900741499643
9.8,0.415957178403756,0.435104,0.0973688,0.31814,0.533418,0.6285484,0.153221997466514
10,0.415215957746479,0.434005,0.090467,0.315316,0.532319,0.628242,0.15324039887636
10.2,0.414228,0.433742,0.0868986,0.313961,0.531125,0.627154,0.153571526229299
10.4,0.413277169014085,0.431648,0.0836996,0.31402,0.530058,0.6251528,0.153904172752808
10.6,0.412512953051643,0.428867,0.0809282,0.313843,0.529419,0.6236624,0.153837201526385
10.8,0.411353671361502,0.428511,0.0791542,0.312539,0.527088,0.6213988,0.154177609370685
11,0.410265272300469,0.428252,0.0781412,0.311005,0.523772,0.6186548,0.154561288644914
11.2,0.409074309859155,0.427434,0.0779906,0.309391,0.523952,0.6187186,0.154894487520653
11.4,0.407982863849765,0.42762,0.076955,0.307371,0.522835,0.6159482,0.155154788922007
11.6,0.406987399061033,0.426408,0.077724,0.307707,0.521093,0.6178472,0.155227181336686
11.8,0.405532042253521,0.424303,0.0746314,0.305587,0.519668,0.616578,0.155897450136768
12,0.404412802816901,0.423635,0.0745134,0.304582,0.518918,0.617103,0.155933721418486
12.2,0.403435896713615,0.421022,0.0735876,0.301864,0.517544,0.6173112,0.156292687684097
12.4,0.402331131455399,0.419669,0.073123,0.299645,0.516645,0.616668,0.1565052860826
12.6,0.4011419342723,0.418195,0.0732398,0.29882,0.516927,0.6179268,0.156964399944847
12.8,0.40014265258216,0.416221,0.0737894,0.297213,0.515881,0.618523,0.157044728145564
13,0.399168530516432,0.412575,0.073629,0.296141,0.514772,0.6205142,0.157567945920011
13.2,0.398202361502347,0.412228,0.0782034,0.295884,0.514141,0.6200136,0.157485077038041
13.4,0.397186037558685,0.412092,0.0767126,0.29575,0.512037,0.619957,0.157818728908761
13.6,0.395970366197183,0.411863,0.0766714,0.296186,0.509612,0.6196798,0.158085918108746
13.8,0.394786450704225,0.41188,0.077556,0.297835,0.508559,0.6184742,0.158185743193918
14,0.393675328638498,0.411046,0.0782734,0.299151,0.50747,0.6180496,0.158468812308761
14.2,0.392624798122066,0.409665,0.0776196,0.295603,0.505184,0.6171136,0.158424092573998
14.4,0.391675037558685,0.406994,0.0741052,0.294446,0.504086,0.6146238,0.158727581802289
14.6,0.390529798122066,0.403837,0.0706636,0.293528,0.503887,0.6138858,0.158938859260262
14.8,0.389527727699531,0.403216,0.0674606,0.293551,0.502288,0.6140974,0.159464023237024
15,0.388339577464789,0.401084,0.0660246,0.292724,0.498929,0.6136114,0.15985267830784
15.2,0.387507474178404,0.399773,0.068535,0.293194,0.496797,0.6136158,0.159830404447677
15.4,0.386449192488263,0.397346,0.068598,0.293478,0.495308,0.613268,0.159809328393893
15.6,0.38527917370892,0.395497,0.0700966,0.291609,0.494436,0.6138202,0.160147031320559
15.8,0.384393399061033,0.39526,0.0737862,0.289162,0.493293,0.6135464,0.160312905324966
16,0.38370803286385,0.394933,0.0733726,0.283769,0.49288,0.6139812,0.160443125748961
16.2,0.382963234741784,0.393891,0.0707254,0.289918,0.490737,0.614074,0.160309700901912
16.4,0.381964300469484,0.394285,0.0693226,0.292233,0.490014,0.6133206,0.160397619123308
16.6,0.381315957746479,0.392797,0.07165,0.291879,0.487591,0.6110968,0.160241159566352
16.8,0.380348896713615,0.390448,0.0741658,0.29171,0.486432,0.6102654,0.160071916506634
17,0.379313732394366,0.39001,0.074445,0.291466,0.485397,0.6099742,0.160057390460046
17.2,0.378303436619718,0.388258,0.0746292,0.29036,0.484436,0.610576,0.160222937266626
17.4,0.3771869342723,0.386261,0.0715542,0.289452,0.483545,0.610921,0.160729973055546
17.6,0.376232056338028,0.385675,0.0660076,0.285159,0.482235,0.6109464,0.161188627200128
17.8,0.375059107981221,0.384868,0.064473,0.284453,0.480187,0.6115194,0.161326543617741
18,0.374274572769953,0.384566,0.0634896,0.285063,0.480609,0.6105774,0.161515290343194
18.2,0.373321295774648,0.383315,0.0626482,0.283462,0.47906,0.6090726,0.16186249767981
18.4,0.372153845070423,0.383192,0.0653994,0.281249,0.477309,0.6075906,0.161922499381821
18.6,0.371081812206573,0.381388,0.068756,0.279509,0.476047,0.6073378,0.162122400452052
18.8,0.369818089201878,0.381839,0.0727588,0.275791,0.474471,0.605573,0.16248013710833
19,0.369199281690141,0.37972,0.0765404,0.275114,0.473909,0.6051008,0.162539599840506
19.2,0.368288784037559,0.379024,0.0789714,0.275485,0.472191,0.6034352,0.162428738963016
19.4,0.367686727699531,0.378369,0.0817894,0.277441,0.471434,0.602207,0.162391177397286
19.6,0.366706746478873,0.377491,0.080123,0.276416,0.469623,0.6008088,0.162595958093914
19.8,0.365916262910798,0.376011,0.0797876,0.275615,0.468241,0.6011426,0.162702196473074
20,0.365106169014084,0.372954,0.0804256,0.277187,0.467995,0.6002164,0.163076984710196
20.2,0.364135469483568,0.372184,0.0839818,0.273617,0.465675,0.5996938,0.163383243370276
20.4,0.363234685446009,0.371903,0.079044,0.265795,0.46489,0.5976238,0.163732789235618
20.6,0.362444004694836,0.370897,0.0769646,0.266921,0.466147,0.5969018,0.163899377443886
20.8,0.361723253521127,0.37016,0.0804704,0.262954,0.46294,0.595407,0.163727544226927
21,0.360847136150235,0.367718,0.0744168,0.260813,0.465147,0.5946516,0.164061278685848
21.2,0.360027145539906,0.363989,0.075961,0.261313,0.463348,0.5934572,0.163964355699916
21.4,0.359227638497653,0.364383,0.078954,0.259538,0.461357,0.59272,0.164090049705145
21.6,0.358603361502347,0.366046,0.0791048,0.259142,0.461272,0.5912438,0.16435158024977
21.8,0.357877676056338,0.365064,0.0778032,0.257917,0.459447,0.590286,0.164291409217615
22,0.357232394366197,0.362906,0.0731596,0.260754,0.455753,0.5887248,0.164358487824936
22.2,0.356365201877934,0.361603,0.0739234,0.264175,0.455808,0.5876204,0.164706155571254
22.4,0.355426384976526,0.361918,0.0723532,0.262789,0.452874,0.5866838,0.164798203572584
22.6,0.354614328638498,0.358257,0.0704834,0.261372,0.453078,0.5861142,0.164652468945753
22.8,0.354114779342723,0.357999,0.068381,0.259615,0.45409,0.5846114,0.164825734913303
23,0.353440089201878,0.358123,0.06539,0.260536,0.455401,0.5843676,0.164957770805187
23.2,0.352806929577465,0.35719,0.0680014,0.258434,0.453733,0.5837762,0.164926363176934
23.4,0.352063577464789,0.356002,0.0684298,0.258251,0.452233,0.5827982,0.165228420789573
23.6,0.351408403755869,0.355624,0.0665352,0.255235,0.449243,0.5814462,0.165297042158268
23.8,0.350810816901408,0.352987,0.0639294,0.253702,0.449606,0.5818566,0.165815915431469
24,0.350094474178404,0.352445,0.0656108,0.253249,0.449926,0.581015,0.166204361815211
