"variable","mean_diff","median_diff","sd_diff","min_diff","q1_diff","q3_diff","max_diff"
"ddgent",0.00378709697000901,0.003918020961308,4.00621717095984e-05,0.00207907508888494,0.00161946858970796,0.00491208256712394,0.00118885947223801
"hbe_mean",0.0054052196628,0.00451940447419896,-0.000542145127812102,0.012290779124123,0.00506631406273,0.00772688327395799,-0.00431689065155505
"hpshh",0.00216636460214698,-0.00265884668732902,0.000644355185686202,0.0017719043227392,-0.000110474786245984,0.000861021494082015,-0.0061198665378871
"r4s_JC",-0.00123819789252499,-0.00252445436750304,0.000563941986973099,-0.00528068373527901,-0.00298953452716499,0.00136386632473606,-0.000905177891775022
"resvol",0.000747932393426,0.0019434763103071,0.000499813288031795,0.011838831822032,0.004447532143108,-0.00110789896980988,0.003913478753581
"rsa",0.00540402298411702,0.00463263307292694,0.000231977567463199,0.00865446689807192,0.00526636284052207,0.00617091964407201,0.00118846619890201
"seqent",-0.00160406902943899,-0.00386995731888301,-0.00027083833026699,-0.0018153704980945,-0.00577624365584301,0.00151376246910706,0.000866099945075027
