"variable","mean_diff","median_diff","sd_diff","min_diff","q1_diff","q3_diff","max_diff"
"ddgent",-0.016521047218392,-0.016034642451916,0.0018364450368667,-0.039463042177162,-0.019248633677261,-0.0139240202473709,-0.0146784516172299
"hbe_mean",0.058957544399738,0.055693723254548,-0.0019152490287251,0.064477002112396,0.058758480645704,0.056024128744843,0.0318667783951649
"hpshh",-0.0186816602382729,-0.009857271501586,0.00116902985339351,-0.01701289276026,-0.021212561230424,-0.017751409431819,-0.047225276537902
"r4s_JC",-0.023779910693808,-0.0205634988547589,-0.00417162126078491,0.01295799502033,-0.0182567591499149,-0.026109487808041,-0.0397960360203931
"resvol",0.0585495116308608,0.0631377273516777,-0.0021482840493397,-0.057245809287659,-0.0051031498247409,0.054818048746108,-0.002753584612875
"rsa",0.00168134788730501,0.00156091822247106,0.0014636506788289,0.00306772781254094,0.00307857405741607,0.00154423388277602,-0.001221204906655
"seqent",-0.022768761052639,-0.026132626800709,-0.005402557033658,-0.001278729351532,-0.014505391470576,-0.022134760302457,-0.0265412446701
