"variable","mean","median","sd","min","q1","q3","max"
"asa",0.897753624413644,0.897553750911253,0.0136244535740007,0.854592395876534,0.887219833025932,0.907557194527774,0.939276343016504
"ddgent",0.772430148957666,0.772949941669318,0.0284493053548042,0.695318636782519,0.755516961236865,0.792557658941971,0.839988050438125
"hbe_mean",0.342142924761372,0.340476013021796,0.0732957747595896,0.167258284804824,0.291278549382996,0.39213322439027,0.553739853951835
"hpshh",0.421615466317058,0.427266174183201,0.0820689268544101,0.119927529747613,0.368860084897983,0.478944003939927,0.630872164940311
"resvol",0.024917157266709,0.0272295934615113,0.0921790434189999,-0.225794286315246,-0.0320095967358625,0.0894525137324115,0.294017083470279
"rsa",0.912566584682062,0.913507241045579,0.0150471886574392,0.864680126082344,0.902452599907575,0.923823691537884,0.949940535940693
"seqent",0.480139002746947,0.493177899139589,0.109013805056281,0.0726007746899243,0.42549219128052,0.555602730602731,0.696799476901075
