"variable","mean","median","sd","min","q1","q3","max"
"ddgent",0.752037405765128,0.754245784877058,0.0307477557305687,0.654630719689756,0.734519493914284,0.773971279010657,0.827784865209247
"hbe_mean",0.395585267482928,0.389836566379826,0.0713863902113866,0.230857544476828,0.346189154220543,0.437930950855516,0.587898008552541
"hpshh",0.399681285831377,0.413555860007883,0.0830169138702765,0.102919928042085,0.343180936135075,0.4588459452138,0.578786687036479
"r4s_JC",0.547312574899701,0.563214510060521,0.0876684544933419,0.293176822669826,0.500726977514359,0.612454731494209,0.702488179657649
"resvol",0.0789130346601525,0.0863606074081056,0.0910134970857647,-0.173178098790746,0.0257531507489805,0.134842712491287,0.291227797193178
"rsa",0.909078581606823,0.909991532803812,0.0152855903181828,0.865613189100091,0.90014500464961,0.920148321965364,0.940640453305062
"seqent",0.456837807368424,0.467106535627662,0.104291481646692,0.0722215681667324,0.411644324782875,0.528592031709303,0.666027813474649
