"variable","mean_diff","median_diff","sd_diff","min_diff","q1_diff","q3_diff","max_diff"
"asa",-0.00569641071679705,-0.002060061313787,-0.0044542584227812,0.0362629180125986,-0.00837445392495501,-0.013403512901991,-0.00346468439917003
"ddgent",0.000737202064871045,-0.00289919229409902,-0.00358585720975721,0.0418233574853081,-0.00437062654401499,-0.00110752117513901,-0.00762908769222603
"hbe_mean",-0.000887489611444969,-0.00627515644177495,-0.00480990455845799,0.0204471888774432,-0.00539857891074,-0.00474747504858203,-0.00059405038539595
"hpshh",0.003996339046722,0.00153149647412601,-0.00543072649150179,-0.0220708787842785,0.005178728750524,-0.00432201874131199,-0.023583236947569
"resvol",0.0037501590785669,0.0032344034481261,0.00343181608908989,-0.0037721760369,0.011070042249712,0.0044175567897133,0.011080957354543
"rsa",-0.00547263967048595,0.00368545413702998,-0.00380887999715329,0.0359681809378875,-0.011292022435144,-0.00844437513816199,-0.00236550052296802
"seqent",0.00249609509240395,0.006044095945266,0.000809985636533006,-0.033122301506652,0.00625216013626501,0.00524609712861002,0.021679038045937
"sizeAA",0.00252594970003044,-0.0004967926242881,0.00398186846684651,0.023576750370557,0.0089497440008953,0.0014259606564641,0.010737884250095
"sizeSC",0.00252594970003044,-0.0004967926242881,0.00398186846684651,0.023576750370557,0.0089497440008953,0.0014259606564641,0.010737884250095
"VAAarea",-0.00479463543077802,-0.00129182992282401,-0.00345577921722001,0.00315604133752199,-0.012187089911192,-0.00136897916607392,0.000801491798103959
"VAAeccentricity",-0.004921313554276,-0.00563412498468802,-0.0018048022864473,0.022304020316573,-0.010825171457341,0.00141492205480398,-0.0205658578816971
"VAAedge_length_total",-0.00671870038563599,-0.010508631881329,-0.0024011384150158,-0.0047739510100773,-0.019035320087315,0.00226951057110203,-0.00297324416106903
"VAAfree_volume",-0.00604542853347695,-0.00683469948503596,-0.00393514267522821,0.032182887241652,-0.014472907688683,-0.00245817309986096,0.00445710087334605
"VAAmodified_volume",-0.00591464814898801,-0.00767922314019298,-0.00327383848804599,-0.0065912548297805,-0.012803012975809,0.00280208409699201,-0.00345903867217001
"VAAnfaces",0.0105759156633102,0.00706302548427661,-0.0042263189019105,0.00918502669645999,0.012510634806298,0.0126594546218289,-0.0320242656572292
"VAAvolume",-0.00596275054432699,-0.00626939829852396,-0.00351754673837,-0.0024759728502849,-0.013615325963337,0.00422195939386794,-0.00348096758259309
"VCAarea",0.00487282006641704,0.00780513460617804,-0.00241060553857199,0.017853697369145,0.00551484008680697,0.00734279930135395,0.000751707318961015
"VCAeccentricity",0.00213971021329201,0.00619306709068601,-0.000572514623131001,-0.0078036573956,-0.001948613468222,0.000163518196982959,0.00801294240351802
"VCAedge_length_total",0.00389212738015399,0.00641671719357395,-0.0021320427833952,0.013973420440683,0.00311277570901797,0.005795994105814,-0.00338673253509592
"VCAfree_volume",0.00368473947173498,0.00457093234070299,-0.003074575254921,0.0499578213046799,0.007303870446142,0.00643208023014896,0.00815928787426601
"VCAmodified_volume",0.00368253064111096,0.00866245256527098,-0.002356346951652,0.0117746369099586,0.00350627727076003,0.005475493954893,0.000400844677928003
"VCAnfaces",0.00663068548955599,0.00976202578497601,2.10945952879016e-05,-0.00964307435985295,0.00651469295015603,0.00188546394096001,-0.0070683459699544
"VCAvolume",0.00374627517250403,0.00485313302092399,-0.00259104680915401,0.0201331791983498,-0.00343263299777002,0.008865615275778,5.45259394320041e-05
"VSCarea",0.000992243942109006,0.00793915394267802,-0.00263934775916599,0.0118550527850375,-0.014351286639667,0.00373952093406393,-0.00135119637530501
"VSCeccentricity",0.00177001398764198,0.00148720289444698,-0.0033513725751646,0.0463854060945364,-0.00836879536805302,-0.000819068994891037,0.00512207982485302
"VSCedge_length_total",-0.000799313074865027,-4.58800302919893e-05,-0.0015085995019606,-0.0181668135479369,-0.00651928590005602,-0.00157582464503603,-0.00486446451681
"VSCfree_volume",0.000564326602892018,0.00391407791285098,-0.00269196801046351,0.0382911779455192,-0.00214804335972502,0.000859222035877072,0.00455074280732304
"VSCmodified_volume",0.000381218919338011,0.00523371861488503,-0.00210977495754601,-0.0021584896298224,-0.011859754012196,-0.00233446174976393,-0.00620114026390595
"VSCnfaces",0.00648217400265201,0.007234191154148,-0.0030182957650706,-0.000804135244271004,0.005041832204426,0.0030859922358028,-0.0229343566521297
"VSCvolume",0.000438625693281014,0.00351986968749102,-0.002314100465276,0.00269698101834891,-0.012443055992964,-0.00353803083607895,-0.00576730344146703
"wcnAA",0.000353012849968026,0.00019198918984098,-0.0041250711071,-0.000650955667755082,0.000524262935506004,0.00672164590329105,-0.060818927349347
"wcnC",-0.0156564076545309,-0.010854732434057,-0.00758219018254003,-0.0160023726198559,-0.020870101788815,-0.00700706449950095,-0.014939125347854
"wcnCA",0.00889956586791707,0.00999585073623199,-0.004068247540923,0.00402677623651404,0.00398223974482204,0.015436073898512,-0.024014125018008
"wcnCB",0.00230674082214999,0.00608634184312395,-0.00420471135905201,0.000204310197130964,0.00367516443787808,0.00828579747854108,-0.031748833436393
"wcnN",0.035119575278823,0.0291549470573721,-0.00281919805281799,0.028179495653457,0.0313996249994091,0.041941614495158,0.000565561150756982
"wcnO",-0.028175349913516,-0.025402565760433,-0.00706272717079301,-0.027628480559275,-0.0358906270432769,-0.037162856353991,-0.020873722335509
"wcnSC",0.00585234996303907,0.00146863041216705,-0.00321311623736098,0.00360670323092405,0.000624644348786951,0.00892340102239597,-0.049846639008751
