"variable","mean_diff","median_diff","sd_diff","min_diff","q1_diff","q3_diff","max_diff"
"asa",0.114101460453258,0.112614496842066,-0.00609248801150271,0.18982222575168,0.120444415663788,0.115583982163201,0.055710062571047
"ddgent",0.089592399741312,0.089310982945976,-0.00637683376735759,0.15409266084195,0.08274002661199,0.088134070486206,0.052741083348401
"hbe_mean",-0.013665719042977,-0.011364293537973,-0.011153882397879,0.0273179276226573,-0.00462766746169399,-0.023588639206619,-0.090894616820012
"hpshh",0.114415973774071,0.110819556512574,0.0050314751249264,0.0435181128819566,0.107447189690806,0.108858092087748,0.130328443130445
"resvol",-0.0269793194750225,-0.0275570712307259,0.001933189837605,-0.117289029847185,-0.0687464592681888,0.0855622946691209,0.116560184683965
"rsa",0.0922929702485641,0.096446310528599,-0.0081192975602452,0.160355159624351,0.099039469220605,0.091132046903583,0.049124132341624
"seqent",0.060637746373543,0.061977899374291,0.00432849065886101,-0.0263029141149731,0.046116186819405,0.068033667132238,0.071024650900284
"sizeAA",0.104349074078765,0.0999967478515058,0.00173249771522499,-0.135359993112576,-0.0188341639491776,0.115154042014638,0.140788688239193
"sizeSC",0.104349074078765,0.0999967478515058,0.00173249771522499,-0.135359993112576,-0.0188341639491776,0.115154042014638,0.140788688239193
"VAAarea",0.0852020373064299,0.087241657457145,-0.0095488859393115,0.102335639114193,0.095820867962741,0.082644340492833,0.028294153124512
"VAAeccentricity",0.08475246250094,0.092158302626103,-0.007574994240064,0.139986387538259,0.0822618055487471,0.087927130699881,0.050864620052947
"VAAedge_length_total",0.086565245172119,0.085371995538059,-0.00549245626082399,0.106446713507053,0.084192499860953,0.0891419135871691,0.038522607964985
"VAAfree_volume",0.080253763313193,0.0785659323291961,-0.01208757593555,0.141816547104023,0.100024582325231,0.074569261504708,0.025250377601849
"VAAmodified_volume",0.08613800914418,0.0901213630327411,-0.008395919659548,0.105408243773082,0.089420413656034,0.080798052769775,0.030828094127257
"VAAnfaces",-0.033087617538907,-0.0301895858832349,0.0026738736837989,0.030713689550189,-0.028638321797812,-0.0401411723893714,0.063156442524652
"VAAvolume",0.086849462071012,0.08981591261975,-0.00819865253168761,0.104621690153666,0.089562539705965,0.085882866153336,0.0306645125782581
"VCAarea",0.056637093741282,0.057873607736691,-0.0147938402093716,0.089779569750187,0.0597544066128829,0.0459383638486009,0.00308900304105009
"VCAeccentricity",0.063576206560962,0.059421231221978,-0.0120325690784229,0.094239918231917,0.07454356659831,0.059376477309775,0.00975363596774492
"VCAedge_length_total",0.056194311588016,0.057626572655186,-0.0114357687787827,0.090186751447634,0.064424011498631,0.048013586320689,0.015926226779216
"VCAfree_volume",0.046385762646001,0.039467756846708,-0.0174691016171475,0.105211783834797,0.058740587904714,0.038921455466688,0.014419798432291
"VCAmodified_volume",0.056521817307195,0.053724116949757,-0.0142956120083482,0.088046493388355,0.067329419196665,0.043015889847402,-0.00120935907971798
"VCAnfaces",-0.000695889905522024,-0.00234599768509799,0.000340320029534893,-0.019359553777973,0.00122606724313598,-0.000555066963829495,0.0134555421245844
"VCAvolume",0.0567898766988031,0.0545133375548821,-0.0141163306290579,0.087472214668282,0.062535287076896,0.045272930644183,-0.00238075242703506
"VSCarea",0.0908924790789369,0.0889827776486281,-0.00995206493931901,0.126534210537661,0.093476070148044,0.086376478151461,0.0327303902250751
"VSCeccentricity",0.083502599648849,0.08310491458114,-0.00755588704814811,0.12769017535283,0.0855846992268759,0.087321340522756,0.038579466392513
"VSCedge_length_total",0.091568998890524,0.092401137820861,-0.0049100599541908,0.141952689773838,0.0841698856102,0.093147591773712,0.045792948927569
"VSCfree_volume",0.084535689221843,0.08729044172626,-0.0103983651251358,0.155513051031998,0.0922475354903899,0.079769982190641,0.030810990341597
"VSCmodified_volume",0.090680612784071,0.087799856779005,-0.0089326430975545,0.120330345751581,0.093595970598889,0.088017982112782,0.034652586790751
"VSCnfaces",-0.0284566735058112,-0.0282857414716112,0.001686185894305,-0.035884160884907,-0.024569811687364,-0.0351484065256096,0.0083254655870182
"VSCvolume",0.0911454468753981,0.0866840496028211,-0.00885017623668991,0.126666875595396,0.095215889331804,0.089370321408079,0.034930749454499
"wcnAA",0.056944234206627,0.058586545709308,-0.019707486691346,0.007264529180534,0.042853420143063,0.0727755198855971,0.016018832463277
"wcnC",0.00374078090996099,-0.00306999564952304,-0.01849413145514,-0.03915145056201,-0.015060645674347,0.029902194815699,-0.098337536557998
"wcnCA",0.0179589847242281,0.0158874079031189,-0.020213999457968,-0.028907363995057,0.00300193909782209,0.032049129451589,-0.052421707691296
"wcnCB",0.040924298905381,0.0459528349239421,-0.018372872067247,-0.00448092198793792,0.028491435324176,0.0664288794127911,0.005440408436581
"wcnN",-0.000374011146769937,-0.00127666698711704,-0.017068879660497,-0.041738929614387,-0.0188354555093131,0.012857222175375,-0.05929822560619
"wcnO",0.00667749475484902,0.00190455777082499,-0.017481473017156,-0.034524834391743,-0.0173683921115211,0.042820082799863,-0.080349770612002
"wcnSC",0.069663819498012,0.0689019406999489,-0.017200700452714,0.0225020990048059,0.058488047819052,0.08511889115577,0.052525213309817
