"variable","mean_diff","median_diff","sd_diff","min_diff","q1_diff","q3_diff","max_diff"
"asa",0.174560886034704,0.180473839819856,-0.0093729371289529,0.204845131366549,0.187077407965006,0.175134915566307,0.080202858137017
"ddgent",0.162573983086776,0.162838697752837,-0.0059286601515086,0.197483102359244,0.158189415863812,0.162542417899933,0.118205595071363
"hbe_mean",-0.039046829609995,-0.044888461433522,-0.0238751304535675,0.0221494870933262,-0.032375887133686,-0.050941746010513,-0.136898737545507
"hpshh",0.189684645107424,0.19137998576405,0.0128136756144393,0.0655902088849843,0.173562070789018,0.199816929046843,0.176959218410681
"resvol",0.0078831635601341,0.0057880227712737,0.0106016008893595,-0.094293959619037,-0.0980809028633432,0.123322974628709,0.159595104550798
"rsa",0.140409857941575,0.146210632357845,-0.0124632505818093,0.165118120932888,0.151358589164433,0.14036783598497,0.055382153064047
"seqent",0.102563953022886,0.109777963347698,0.002829295541843,-0.0944703852060593,0.090998541300568,0.113399370935886,0.12182973497144
"sizeAA",0.14989772669623,0.152978518376106,0.0121896652779275,-0.141336636473707,0.035878139230545,0.17471956134991,0.232240014558372
"sizeSC",0.14989772669623,0.152978518376106,0.0121896652779275,-0.141336636473707,0.035878139230545,0.17471956134991,0.232240014558372
"VAAarea",0.130539543481965,0.135561746675648,-0.0133135212171174,0.080017546677011,0.141620698469274,0.135335976623958,0.049324822168571
"VAAeccentricity",0.132578219953988,0.135308038026979,-0.00967721984705171,0.100776008727392,0.134121209402855,0.140842209735603,0.046497397987628
"VAAedge_length_total",0.135620182227003,0.134693691003732,-0.0088222503995162,0.0850182416217809,0.129701990292146,0.142597530490515,0.070613746819239
"VAAfree_volume",0.120924808515131,0.116929719206956,-0.0160684431778844,0.119210067323192,0.12952691842401,0.111422274913233,0.042763147752739
"VAAmodified_volume",0.133441495353275,0.134925003155424,-0.0124615675814667,0.0869129509674407,0.144910483254374,0.141957958515362,0.0529968814517691
"VAAnfaces",-0.0620024503028984,-0.0646021839004065,0.00663952994660701,0.022417416096909,-0.0461782290140491,-0.0437409572739645,0.0794089876884444
"VAAvolume",0.134567833825642,0.133736405046682,-0.0122586485775766,0.0873382110941484,0.145324127872945,0.142956094554028,0.0528552293560659
"VCAarea",0.0895421164605221,0.08940066746543,-0.0171308092704607,0.059941401310203,0.100731719780487,0.0802734179328349,0.031834772316843
"VCAeccentricity",0.104359851134126,0.102521043054478,-0.0125394514303615,0.050502398221195,0.111429058149568,0.091253770868063,0.053798863676032
"VCAedge_length_total",0.09304943178911,0.0944387682456129,-0.0136401602597278,0.057299625431429,0.10706404399374,0.083100456249757,0.059094957324504
"VCAfree_volume",0.073162041006925,0.074488287394303,-0.0196270925657799,0.0906728968606009,0.087989071759299,0.058749973853244,0.009842410206782
"VCAmodified_volume",0.090551884402595,0.091959720715072,-0.0168928422289446,0.0694592781087596,0.100833501505448,0.0871448753389079,0.031587516048688
"VCAnfaces",-0.013864087210978,-0.011480194823904,0.00371075948644699,-0.025199024745661,-0.012042240688676,-0.0187135510401212,0.0036116884630954
"VCAvolume",0.091282380292527,0.088881869731876,-0.0167639095218834,0.0704417621235878,0.098814408422638,0.087742284384167,0.029757434374893
"VSCarea",0.146244403151034,0.156616989385577,-0.01262603868668,0.100844447919302,0.143992532448989,0.146125517276202,0.053290881534994
"VSCeccentricity",0.132855692657986,0.134928455766272,-0.0101760577078992,0.152006329528902,0.132064304661107,0.131524826549088,0.066081700683262
"VSCedge_length_total",0.150881533106969,0.159897598701209,-0.00711747954994049,0.105143492946881,0.15140981172645,0.149232597627353,0.0788943917162931
"VSCfree_volume",0.134496847903604,0.139818649206159,-0.0122159504113052,0.123884784866607,0.136841687261725,0.129818882731796,0.048314870177696
"VSCmodified_volume",0.14629218202815,0.151535319009186,-0.0113740838081761,0.0945597228511719,0.149785618459345,0.145428491777424,0.055593957838422
"VSCnfaces",-0.058546021103941,-0.0581288514614819,0.002351243170438,-0.035047434389557,-0.0518153125241849,-0.0693473435082743,0.0225845527450108
"VSCvolume",0.147305312956382,0.150852867273065,-0.0114084848944071,0.101383755887149,0.150271606515246,0.145953960282309,0.05612637684235
"wcnAA",0.0680087718432241,0.059074580160724,-0.028893930335991,-0.00552239847023406,0.04628987100277,0.088692031335684,-0.019873027103446
"wcnC",-0.0379759777229439,-0.043650506352053,-0.025671614974011,-0.104137264253835,-0.052665870562343,-0.0248311364686019,-0.119354692943323
"wcnCA",0.00695360952689206,-0.00352357407218695,-0.026843682648525,-0.065979091324058,-0.011231607220436,0.024955450915855,-0.088581148087919
"wcnCB",0.052836770747738,0.04862696727687,-0.02621120070197,-0.0250649807897321,0.033733490451032,0.0691834989428201,-0.02668672989485
"wcnN",-0.011845686547134,-0.017381837125094,-0.02071931078505,-0.077718318511274,-0.025546073165995,-0.00340747797233698,-0.100061999472767
"wcnO",-0.040620601854229,-0.0502289681453419,-0.025437569723286,-0.107696300858066,-0.0591122752333849,-0.031159336956086,-0.081161947162895
"wcnSC",0.102058952596744,0.0986070012796451,-0.024128505480525,0.022671401040024,0.075580363043523,0.116782760048843,0.010611942216907
