"variable","mean_diff","median_diff","sd_diff","min_diff","q1_diff","q3_diff","max_diff"
"asa",-0.00774443444178202,-0.00258958587181396,0.00245326225706829,-0.0339647932934765,-0.010356847251413,-0.011896142624471,0.019909390703987
"ddgent",0.000838279017165044,0.00110869691355198,0.0050693047131236,-0.0415801037461204,-0.00804137023691498,0.01691412369367,0.0183718080301559
"hbe_mean",-0.018424606991124,-0.020289023626368,-0.00532353086552599,0.0441244612756361,-0.018363757505107,-0.022658340850238,-0.044233560097822
"hpshh",0.009003534617336,0.00920006279772201,0.000124901171109901,-0.0001583379138533,0.00971050549293201,0.00747472857047302,-0.013449604989334
"resvol",-0.0012826626742296,-0.00258182441825981,0.0040448136334634,-0.008020628988404,0.00168372570560099,0.00353904677059684,0.013106958761927
"rsa",-0.00996945847772795,0.00203020980214297,0.00253890474756491,-0.045269084093891,-0.016285624470243,-0.013307981912877,0.019529629232277
"seqent",0.00520858618653897,0.00349099948839598,0.005072538038148,0.0169306149239714,0.011773698287862,0.012951662203415,0.0329625795491389
"sizeAA",-0.00334621718934631,-0.00221141516476914,0.00349624886225521,0.00523791037756904,0.0041141828469702,0.0047152928398191,0.013554480657468
"sizeSC",-0.00334621718934631,-0.00221141516476914,0.00349624886225521,0.00523791037756904,0.0041141828469702,0.0047152928398191,0.013554480657468
"VAAarea",-0.00713552829778202,-0.00692067565640603,0.0036559423649727,-0.041993862959353,-0.010944644579462,-0.00103307398381092,0.028251791275542
"VAAeccentricity",-0.00668673036700002,-0.008646320596638,0.0036825623737313,5.87269744209973e-05,-0.014152751715306,0.000404132860051032,0.00699236694160599
"VAAedge_length_total",-0.00973358269220304,-0.013006132774776,0.0039448413243847,-0.0397857470497772,-0.013373177359763,-0.000785550861935991,0.026169067684909
"VAAfree_volume",-0.00804628946069397,0.00255557556496905,0.0040944271277423,-0.039612731348044,-0.01622306602267,-0.000732142306155037,0.032174188807513
"VAAmodified_volume",-0.00840213346481999,-0.00541946033038399,0.0036225386861972,-0.0464280067369342,-0.00993964639345102,-0.00382552448410001,0.022417897838715
"VAAnfaces",0.0174911681092882,0.0185338687412241,-0.003186869312757,0.019835690120009,0.018762012766871,0.0155488749700576,-0.0200540515640784
"VAAvolume",-0.00849756559880599,-0.00356070626056998,0.003475357577352,-0.0429941941282503,-0.012874399668591,-0.000690499200165062,0.022540186751876
"VCAarea",0.00348695692054801,0.012213262232708,0.00404188696899331,-0.030548637506472,0.00695491866125697,0.007560969284366,0.0270687104503701
"VCAeccentricity",0.002193241357825,0.008611772239351,0.0036781255840647,-0.00193046985782901,-3.57298747230006e-05,0.00469683516802699,0.032722191982885
"VCAedge_length_total",0.00203706583430696,0.006414039129088,0.0038714388626916,-0.034596304989594,0.00212575737790099,0.00763740859046091,0.00958817316119109
"VCAfree_volume",0.00209613782379797,0.00630822868491998,0.0043289913232534,-0.025317549671999,-3.87796352689929e-05,0.012973044554589,0.00951821095652805
"VCAmodified_volume",0.00210672331900397,0.00653471916995602,0.0041481507354984,-0.041467360160418,0.00254857265221003,0.00830382902403404,0.026913709704284
"VCAnfaces",0.013264157921197,0.012415071101438,-0.0013012019771407,-0.00270324586127596,0.00553371714994802,0.0118977970727968,0.0155030580731745
"VCAvolume",0.00209739116074903,0.00646489289156899,0.00385335871109299,-0.035764887106647,-0.000432787329602002,0.011799613830458,0.026369835540636
"VSCarea",0.002722748767852,0.00477527784732201,0.00564058142711191,-0.018728085174762,-0.004075985325453,0.00895937502702193,0.024051520051406
"VSCeccentricity",0.00291218259763398,0.00589511873402399,0.00492372633320799,-0.0370948323273525,-0.000299811004794981,0.00738497038013397,0.034057752184633
"VSCedge_length_total",0.00090380920975297,0.00333785660492902,0.00608331690052209,-0.0277217568048128,-0.00352269434949404,0.00349857999568898,0.0218666476567819
"VSCfree_volume",0.00240453906048999,0.00841116590517099,0.0062272357330113,-0.010229431878586,-0.00166823356801898,0.00606374888051808,0.029021051052874
"VSCmodified_volume",0.002100779053964,0.00582176497055104,0.00628743994355309,-0.0307188794867503,-0.00439033738112798,0.00480069901765201,0.019368200521229
"VSCnfaces",0.008887529953094,0.010839722728747,-0.0024168740535056,0.010963333843018,0.001201423380436,0.0094626542457915,-0.0090902976305959
"VSCvolume",0.002116856703619,0.00394409840976401,0.0062169893966308,-0.0271387781039897,-0.00402027121238896,0.00609913817774699,0.019881849950294
"wcnAA",0.00560392596821302,0.00846728690997001,0.00279940559219699,0.0257725854659889,0.0114263111290309,0.00299698790233605,-0.003172235851752
"wcnC",-0.0149810013262089,-0.00331508193834995,-0.00138395433775201,0.00484924264018205,-0.015712268197123,-0.0162390413478189,0.053329435251353
"wcnCA",0.0141512164049881,0.017718355234992,0.00303303773925301,0.031415157863982,0.0135654566664111,0.00436438231206393,0.039832491493482
"wcnCB",0.00623530619657797,0.015814966852112,0.003601088421987,0.028580693590438,0.0141360924273141,-0.000303198085474965,0.011241169304445
"wcnN",0.044575994733308,0.0420747793567811,0.003199420209751,0.053423618704868,0.0467274677420311,0.041005736241761,0.0836880054580485
"wcnO",-0.0355084232731629,-0.026503704289216,-0.00298326163436399,-0.013910844164377,-0.039805723085558,-0.049536733154934,0.039507126865715
"wcnSC",0.0124355118156561,0.01280531286354,0.00417041457425801,0.0336856609381481,0.015165340725701,0.01302366551431,-0.014785596990671
