"variable","mean_diff","median_diff","sd_diff","min_diff","q1_diff","q3_diff","max_diff"
"asa",0.089033843476099,0.084515221420964,-0.0105808275984229,0.087640259390932,0.104106413229568,0.0901320420345191,0.024468748171622
"ddgent",0.071736395023877,0.0722122125958219,-0.007607514474077,0.079892347257196,0.069445858404051,0.077427217702477,0.05858819553273
"hbe_mean",-0.034691969884506,-0.024639875389303,-0.0139509813705775,-0.0019057517247841,-0.027856096386698,-0.044721169383493,-0.091790599528205
"hpshh",0.109456846652391,0.112952615659579,0.0045957112367649,0.12452968576392,0.096954486950938,0.110974618728855,0.114253817022265
"resvol",0.0211676383323564,0.0247822743830952,0.0024460570376821,-0.103936933761421,-0.0909073753865189,0.111245086614089,0.13613299683219
"rsa",0.0625474696738221,0.0637903363907381,-0.0134201780894933,0.052381949907204,0.0719710723739341,0.0602739382135029,0.00602349149722903
"seqent",0.043755424124522,0.039679624882293,0.000730666336004993,-0.0228863086516391,0.032620868452527,0.05598560070298,0.043261266051238
"sizeAA",0.128709070038889,0.124303866563011,-0.0012133742306791,-0.172697363415247,0.0617556297277512,0.135647910292175,0.196312069598124
"sizeSC",0.128709070038889,0.124303866563011,-0.0012133742306791,-0.172697363415247,0.0617556297277512,0.135647910292175,0.196312069598124
"VAAarea",0.0588909814484531,0.059515198941801,-0.0136332139558544,-0.018742281264898,0.0663447793291729,0.053907904732184,-4.76170488159511e-05
"VAAeccentricity",0.055790884101806,0.0641046297861601,-0.0129973462592119,0.00104803470758599,0.056676712674451,0.0538149278543969,0.00644023495309898
"VAAedge_length_total",0.0625524041337431,0.061488695879545,-0.0110053780488904,-0.00128056741842,0.060213576402403,0.060641757890379,0.013921698285646
"VAAfree_volume",0.047424777091576,0.04896515988908,-0.0170402478289224,-0.001121192809524,0.055385445700174,0.0305210798641361,-0.00739979862141193
"VAAmodified_volume",0.061379970907066,0.0597058302558829,-0.0129546282798987,-0.00771186355140799,0.067232599693329,0.056470102366144,0.00353675051582103
"VAAnfaces",-0.0389486847718499,-0.0382432848060355,0.00470931751203761,-0.000119472187879999,-0.0296529757777021,-0.0183232359702223,0.036456739760934
"VAAvolume",0.061968685063148,0.064049223540661,-0.0127340853268906,-0.00843820991955799,0.06636816745811,0.057307862904349,0.00360016234816296
"VCAarea",0.0276884124708791,0.0252891880808399,-0.0166649762042987,-0.030171040053547,0.034149567204238,0.0149129153722,-0.027316502789962
"VCAeccentricity",0.037471928466408,0.0281637675685671,-0.0146562640014015,-0.026526762109385,0.046261097848448,0.026727772019754,-0.00772325644215299
"VCAedge_length_total",0.0288774334124989,0.029885747495905,-0.0141628873295819,-0.029638866499216,0.033449914552032,0.017672692059706,-0.022437624369669
"VCAfree_volume",0.012224977675055,0.0105646125147211,-0.0195571053960259,-0.022371782765695,0.018907901039214,0.00155033674967298,-0.041006207993232
"VCAmodified_volume",0.028563753395877,0.025212591340387,-0.0166136803264196,-0.022736163955974,0.034135548796467,0.022707549070946,-0.0248788132696031
"VCAnfaces",-0.00661580671890701,-0.007913269698425,0.000784617297971094,-0.01252761687341,-0.00194008115663999,-0.0105766368297072,-0.0307209661625908
"VCAvolume",0.028793258274168,0.0260642163552699,-0.0163279564450004,-0.022739140711683,0.034291074465539,0.02290688558093,-0.0232031117700641
"VSCarea",0.06461917695143,0.067419820025032,-0.013051012924,-0.012953437437427,0.07312141757136,0.064016819637208,0.00370576629198494
"VSCeccentricity",0.055744021749346,0.057712032100309,-0.0128472055261293,0.015860924823631,0.057819134367571,0.05687495472419,0.00839276469445105
"VSCedge_length_total",0.068043115079037,0.0686576810836009,-0.0096799114449376,0.020204652077,0.069831349160838,0.0652005624194101,0.0225133153079691
"VSCfree_volume",0.051567022829347,0.058380249406871,-0.0150851079504602,0.00306339221007101,0.050273154753865,0.04132173655081,-0.00436187029407498
"VSCmodified_volume",0.064779335797861,0.0672483825381111,-0.0121198358494981,-0.00926735569575701,0.079110109694111,0.062177896725052,0.00685708453596401
"VSCnfaces",-0.0329573234470592,-0.035268923273182,0.0019683685700685,-0.046932727162864,-0.0292992018626189,-0.0359060404799566,0.0260735777126606
"VSCvolume",0.065247710033268,0.0675749436529399,-0.0121404065221741,-0.00520420128778501,0.0784392002678699,0.062717175222046,0.00717772240650605
"wcnAA",0.026879268688599,0.018761147020224,-0.020301508928833,-0.00867723921779007,0.013083744201753,0.0394735266513659,-0.044002225012639
"wcnC",-0.0283334359501369,-0.026071014794819,-0.01436379723334,-0.069834610058095,-0.038872868214052,-0.019567419005506,-0.122071472036337
"wcnCA",-0.012896328626959,-0.019259633048074,-0.018020783526656,-0.054380138197842,-0.024041079709438,0.000328034381708031,-0.07709136365138
"wcnCB",0.00933560963977098,0.00611624819274204,-0.018667415515281,-0.0336217233718861,-0.00333459522269797,0.028211570891469,-0.062439107580337
"wcnN",-0.0295212097320381,-0.0306486216056691,-0.0132407319941,-0.070930806188653,-0.038496900431516,-0.031821331987817,-0.109136056576206
"wcnO",-0.0258186602650879,-0.0344052086375309,-0.013210989605926,-0.0637380500040891,-0.037589966263791,-0.02020551913544,-0.11806984653277
"wcnSC",0.039578426119983,0.040765530564688,-0.017888549280138,-0.00193492050397703,0.026214273598785,0.055336144389196,-0.038183493040341
