"variable","mean_diff","median_diff","sd_diff","min_diff","q1_diff","q3_diff","max_diff"
"asa",0.035095110982631,0.035298726887149,0.000872876244054008,0.0643982104285771,0.034638577992489,0.034469502469892,0.024402624637919
"ddgent",0.038708820533309,0.03874025133785,-0.00076645568518631,0.0741576816463782,0.038089926218281,0.036047974381954,0.02687391576959
"hbe_mean",0.00411008700742599,-0.00545350621761098,-0.002641890827287,0.0028873367673632,0.000306625844867986,0.002660323566262,-0.00502134333549098
"hpshh",0.02962539140348,0.031119287036019,0.003511931272954,-0.0110601636681933,0.025269918437576,0.033773224178073,-0.00168623306559401
"resvol",-0.0014391027774147,0.000242340530219896,0.0071241838053866,0.05992355486885,-0.002864021170622,0.000279491315087491,0.011751759279228
"rsa",0.033458826457288,0.0333073954877821,0.000755543016942001,0.0631118148862065,0.030591064467459,0.036585827662205,0.022003994391977
"seqent",0.025886833016602,0.033266665683413,0.000929020304249989,-0.0522101642437025,0.030764839161089,0.026176108687635,0.047371061370875
"sizeAA",-0.00323401634478625,0.00659650646175,0.00913275997962321,0.064652517321795,-0.0010278027823808,0.01295658639664,0.01391077062252
"sizeSC",-0.00323401634478625,0.00659650646175,0.00913275997962321,0.064652517321795,-0.0010278027823808,0.01295658639664,0.01391077062252
"VAAarea",0.031520739611213,0.0328787358102111,0.000394718764294991,0.038584841055211,0.024239902347188,0.0394683114278991,0.023928514055976
"VAAeccentricity",0.032118785549262,0.02942173598561,0.00230251502537619,0.014873628279575,0.033737057268461,0.0342524852458319,0.0261686833242509
"VAAedge_length_total",0.030596128637662,0.029717449716833,0.000277784551988999,0.0335424723722749,0.026173147056736,0.037094371293169,0.024825631302712
"VAAfree_volume",0.031101722805772,0.028452300067241,0.000695442490801002,0.037370935176059,0.025743574153611,0.0327469476376341,0.024320670310614
"VAAmodified_volume",0.031039363601622,0.029534838042426,-0.000248926519540005,0.0380271622653267,0.031413418432161,0.0434260123439649,0.0232060470334
"VAAnfaces",-0.00227628717617889,-0.0066255398095913,-0.000224906260844593,0.00680722105533799,0.00403282533344598,5.83464079594032e-05,0.00449618309757339
"VAAvolume",0.031164534073668,0.0300235245160341,-0.000272869576467993,0.0394734846855684,0.031398982397139,0.041878622532101,0.0233020600030489
"VCAarea",0.0307191070309961,0.031306593287052,0.00210951547692401,0.029191354522265,0.033090220093222,0.038393094299322,0.016424582664244
"VCAeccentricity",0.030667179048481,0.036149785754948,0.00314143657544379,0.013977632125459,0.02387001030435,0.0270469463426299,0.0371257318245211
"VCAedge_length_total",0.030540682670952,0.03236925119645,0.0013377379909702,0.020034934986235,0.028736042331679,0.03247444041695,0.024009637079847
"VCAfree_volume",0.029544464510475,0.034086601634121,0.00226384192177599,0.0427418716515559,0.030723294673762,0.027242199059216,0.020304602024543
"VCAmodified_volume",0.030170437920901,0.035124755498732,0.001803722344471,0.0365061157062866,0.025059512443412,0.041785388166022,0.017325347059146
"VCAnfaces",0.00161898436631501,0.00510460360286999,0.000363486490610104,0.00165145865492905,-0.000515165085819974,0.0011280120635031,-0.0222807560635421
"VCAvolume",0.030436861822598,0.032360320869706,0.00173439923197499,0.0384956151932848,0.027274337443972,0.040068632766769,0.017584740122353
"VSCarea",0.036351827379105,0.046311938260755,0.000216360948791003,0.0374658966026555,0.026886648463485,0.039306220676847,0.0247989558801269
"VSCeccentricity",0.034688260733953,0.034881013736205,-2.30122926109244e-06,0.0836236733511959,0.029289976438792,0.0313900278627189,0.026720999546432
"VSCedge_length_total",0.035221061882424,0.036470477992909,0.00021297742600801,0.0208016848056139,0.034340488095457,0.034908581990423,0.02404231594603
"VSCfree_volume",0.036044144584285,0.036344375509167,0.00122166609035519,0.0330116292836692,0.030448294443235,0.040291338111738,0.02540684220453
"VSCmodified_volume",0.035689829684119,0.04118497689496,0.000161616226476993,0.0351807938317589,0.026711951063617,0.036175496315431,0.023830131751175
"VSCnfaces",-0.00423667203988999,-0.003470740024499,-0.0022612747792007,0.012370000007279,-0.001957698186519,-0.0040837535372113,-0.0119754299545469
"VSCvolume",0.035969186817301,0.041957922456689,2.09419436199981e-05,0.0359097248600396,0.026083453059246,0.034642703836897,0.0239846219703119
"wcnAA",0.026023028035093,0.023907262403064,-0.00307549381347,0.008185711697691,0.023865409061108,0.022409612313342,0.022433131147364
"wcnC",0.00346559646852007,0.00245271047528006,-0.00348325796225701,-0.00933970034647102,0.00348551067291303,-0.00873687933659195,0.035917404926049
"wcnCA",0.021789295177036,0.024833400461843,-0.00191328806741201,0.00654139003597298,0.0189931710479629,0.021915362155739,0.025177974927132
"wcnCB",0.027744409529738,0.0278204873214589,-0.002892918129724,0.0101131745047449,0.0260274781945531,0.017977759680173,0.027274443015041
"wcnN",0.027092672064147,0.022868067416941,-0.000366791892694007,0.012837061474421,0.0304513933991231,0.0274036552786799,0.012558147680288
"wcnO",-0.00255894937534007,-0.00450275297664393,-0.00429251057711602,-0.017916295973434,-0.000846321742891898,-0.022411547283774,0.051275806427604
"wcnSC",0.0344348243578511,0.0336949384653821,-0.00244241005933499,0.017467375646061,0.026383358371207,0.031130780814869,0.019955727219266
