"variable","mean_diff","median_diff","sd_diff","min_diff","q1_diff","q3_diff","max_diff"
"asa",0.147148547710904,0.147383699171188,0.0016879089124008,0.183992724874182,0.153100600329819,0.151560854910613,0.103486762312123
"ddgent",0.128402297226915,0.132059123491477,0.00151187247033691,0.1448468812569,0.117159209137371,0.142203689736969,0.105615894840373
"hbe_mean",-0.02709274941523,-0.030831666940177,-0.014309399532234,0.0538825367882134,-0.017286220211193,-0.038839181442013,-0.139555469867929
"hpshh",0.149048560748165,0.149607409872189,0.0140990340604921,0.0543704900841885,0.13724888487079,0.154428063577606,0.138775842023086
"resvol",-0.0334512440052337,-0.0331309585668919,0.00967037118736511,-0.061613927929839,-0.0809967969829218,0.0849632759650919,0.130337945370577
"rsa",0.12125497789861,0.128098461681494,-0.001015969798585,0.142229709478779,0.124636931652965,0.122854267791073,0.093023256488846
"seqent",0.08923707048428,0.092691468600834,0.00952006336472599,-0.0284601619280522,0.082402564132091,0.101915340894678,0.129679253774361
"sizeAA",0.095242890844602,0.104878631772775,0.0103796380902569,-0.089046315783769,-0.0246975278854835,0.131399960594633,0.157516055269086
"sizeSC",0.095242890844602,0.104878631772775,0.0103796380902569,-0.089046315783769,-0.0246975278854835,0.131399960594633,0.157516055269086
"VAAarea",0.114381884050639,0.114491547533774,-0.00204244559282379,0.095770575872529,0.121303215641659,0.122448557102995,0.079672966657926
"VAAeccentricity",0.115105831237478,0.118567842999763,0.000214885445490795,0.132614722475682,0.112671282559243,0.12116882675096,0.104591528200501
"VAAedge_length_total",0.114146491503214,0.112591944361445,0.00113130803056551,0.104977389839628,0.116027789645241,0.1231812234473,0.092490551113675
"VAAfree_volume",0.109354625191748,0.116408507446442,-0.00336256364177849,0.107391863690386,0.124017998144855,0.109042239936048,0.07728813584663
"VAAmodified_volume",0.11468988742997,0.121915963884976,-0.00174846900484481,0.103598654131255,0.123697198670553,0.117596456532648,0.0799110776715419
"VAAnfaces",-0.0284486522691079,-0.0253442824358787,0.00348841701210781,0.048171574029076,-0.018354118503793,-0.0371934056331833,0.0796228397153762
"VAAvolume",0.115479181090201,0.122548129173738,-0.00147861779243361,0.103576953561269,0.12170244839785,0.122849030091404,0.079987726915776
"VCAarea",0.085970337626409,0.093588328650273,-0.0062318322248823,0.070568589396835,0.0942847052805549,0.084549628130935,0.0458305888367031
"VCAeccentricity",0.094296916753976,0.097989722125591,-0.00464049229578341,0.114090737895147,0.100326460496159,0.090956740623449,0.0715886173716329
"VCAedge_length_total",0.084879932713121,0.08999314578715,-0.0040945491417257,0.061651961003592,0.092173035499193,0.0823294412222859,0.05291076955535
"VCAfree_volume",0.074341625508539,0.075291654825046,-0.0078016931171971,0.072678284509674,0.082121232497065,0.0727046188503441,0.036083323539096
"VCAmodified_volume",0.085116447905989,0.086721139053174,-0.00598739197672681,0.071310612024265,0.091431227021527,0.087629613082565,0.042628853005784
"VCAnfaces",0.00755656689243399,0.005411651234234,-0.0006184900522836,-0.010768266624467,-0.000270073642891999,0.0105852782315104,0.0137461901041712
"VCAvolume",0.0855778545096461,0.088485418295233,-0.00593752587683591,0.07006976355657,0.0928094701890361,0.088275561965632,0.0415192972965219
"VSCarea",0.128974811283785,0.132130839814027,-0.0014557748042501,0.133416969180517,0.130638019925743,0.130902552921266,0.082932062531913
"VSCeccentricity",0.119333028992794,0.122393844156922,0.000716910630963394,0.127833610282137,0.122943660028926,0.1269154077605,0.094236138298725
"VSCedge_length_total",0.128493183057566,0.132255352448991,0.0028948338742999,0.153199431322576,0.121506965256219,0.13313057840486,0.096566377047191
"VSCfree_volume",0.122420046263726,0.128131905227747,-0.000257495291305795,0.140004070491562,0.123175639725331,0.12526584714702,0.080688140791678
"VSCmodified_volume",0.128090002602816,0.129572880029631,-0.000373811969978405,0.126950749726412,0.127777338293574,0.131328639195629,0.0840520593270609
"VSCnfaces",-0.0302879895952592,-0.0281509499215112,2.63328266692994e-05,-0.011746691790339,-0.030367918697873,-0.0328554980528322,0.0101940946540051
"VSCvolume",0.128792864703037,0.129066200781783,-0.000298144431163105,0.132740841333097,0.129722127171625,0.133650194258802,0.084564524816572
"wcnAA",0.088218175359965,0.090769105832501,-0.015858503805519,0.041873782011969,0.077620877397696,0.0914604741979841,0.096098655108236
"wcnC",0.00788178370680304,0.00692236532146406,-0.015779153572609,-0.027639535648443,-0.00641730140974195,0.011933338630789,0.005848428967258
"wcnCA",0.0449999304383351,0.0484433128637219,-0.015026002245204,0.00502240766838391,0.0315783270673741,0.0428928000208799,0.036602883747326
"wcnCB",0.0725972738095469,0.0835019472543891,-0.013459990415932,0.034008635910114,0.064979841508165,0.075817643528948,0.07570485419246
"wcnN",0.036175080371862,0.034511232729233,-0.011417053290622,-0.00365774508855499,0.026943780632432,0.0393249992006579,0.0363823663813895
"wcnO",-0.00321452798013799,-0.00369933373460196,-0.017694518057843,-0.0387234939702791,-0.022129809896694,0.00803465871514597,0.031306885016826
"wcnSC",0.11068180570848,0.113933561616704,-0.01225957970043,0.070048432358091,0.099412102567173,0.120349936462553,0.107541982547163
