"var1","var2","abs.spearman.r","spearman.r","spearman.p"
"mean.bfO","mean.bfC",0.995600299025683,0.995600299025683,0
"mean.bfO","mean.bfAA",0.993668056655929,0.993668056655929,0
"mean.bfO","median.bfO",0.991321662873724,0.991321662873724,6.41957104691025e-188
"mean.bfO","mean.bfN",0.991301183933082,0.991301183933082,0
"mean.bfO","mean.bfCA",0.989743965467998,0.989743965467998,0
"mean.bfO","mean.bfCB",0.98835066473608,0.98835066473608,0
"mean.bfO","median.bfAA",0.98666057356305,0.98666057356305,0
"mean.bfO","mean.bfSC",0.984260172212964,0.984260172212964,0
"mean.bfO","median.bfC",0.983116452518575,0.983116452518575,1.30096729169692e-157
"mean.bfO","median.bfN",0.978698119042431,0.978698119042431,4.62042032742485e-147
"mean.bfO","median.bfSC",0.978003978730432,0.978003978730432,0
"mean.bfO","median.bfCB",0.963064744812209,0.963064744812209,3.35049351259243e-122
"mean.bfO","median.bfCA",0.962628573132357,0.962628573132357,1.12985283134996e-121
"mean.bfO","sum.bfN",0.741474415173815,0.741474415173815,0
"mean.bfO","sum.bfCA",0.737983712537968,0.737983712537968,0
"mean.bfO","sum.bfC",0.737008898746029,0.737008898746029,0
"mean.bfO","sum.bfO",0.734396149423432,0.734396149423432,0
"mean.bfO","sum.bfCB",0.729451297806234,0.729451297806234,0
"mean.bfO","sum.bfAA",0.725771841417044,0.725771841417044,0
"mean.bfO","sum.bfSC",0.714182112601548,0.714182112601548,0
"mean.bfO","sd.bfN",0.683437603224709,0.683437603224709,0
"mean.bfO","sd.bfCA",0.672698508100268,0.672698508100268,0
"mean.bfO","sd.bfC",0.665441423004612,0.665441423004612,0
"mean.bfO","sd.bfO",0.662479727598531,0.662479727598531,0
"mean.bfO","sd.bfAA",0.653561112753048,0.653561112753048,0
"mean.bfO","sd.bfCB",0.649870480154778,0.649870480154778,0
"mean.bfO","sd.bfSC",0.596762376409755,0.596762376409755,0
"mean.bfO","r.bfAA.rsa",0.462553490578456,-0.462553490578456,5.07629850548747e-13
"mean.bfO","r.rsa.bfAA",0.462553490578456,-0.462553490578456,5.07629850548747e-13
"mean.bfO","r.asa.bfAA",0.462213237102034,-0.462213237102034,5.62559895520704e-13
"mean.bfO","r.bfAA.asa",0.462213237102034,-0.462213237102034,5.62559895520704e-13
"mean.bfO","r.bfO.rsa",0.40955466532221,-0.40955466532221,7.21279527709122e-10
"mean.bfO","r.rsa.bfO",0.40955466532221,-0.40955466532221,7.21279527709122e-10
"mean.bfO","r.asa.bfSC",0.403272394018493,-0.403272394018493,1.37415839328486e-09
"mean.bfO","r.bfSC.asa",0.403272394018493,-0.403272394018493,1.37415839328486e-09
"mean.bfO","r.bfSC.rsa",0.386689383346455,-0.386689383346455,7.0145072868223e-09
"mean.bfO","r.rsa.bfSC",0.386689383346455,-0.386689383346455,7.0145072868223e-09
"mean.bfO","r.bfCA.rsa",0.373638054743556,-0.373638054743556,2.37256425606202e-08
"mean.bfO","r.rsa.bfCA",0.373638054743556,-0.373638054743556,2.37256425606202e-08
"mean.bfO","r.bfCB.rsa",0.369838143656508,-0.369838143656508,3.34974065168528e-08
"mean.bfO","r.rsa.bfCB",0.369838143656508,-0.369838143656508,3.34974065168528e-08
"mean.bfO","mean.ddgent",0.367340881827732,0.367340881827732,4.19210475166571e-08
"mean.bfO","r.asa.bfO",0.36567438487387,-0.36567438487387,4.86404964850352e-08
"mean.bfO","r.bfO.asa",0.36567438487387,-0.36567438487387,4.86404964850352e-08
"mean.bfO","r.bfAA.wcnSC",0.363548421546738,0.363548421546738,5.87287775147022e-08
"mean.bfO","r.wcnSC.bfAA",0.363548421546738,0.363548421546738,5.87287775147022e-08
"mean.bfO","sd.ddgent",0.352408224696442,-0.352408224696442,1.54345558543969e-07
"mean.bfO","r.bfAA.ddgent",0.351776147982943,-0.351776147982943,1.62870962638838e-07
"mean.bfO","r.ddgent.bfAA",0.351776147982943,-0.351776147982943,1.62870962638838e-07
"mean.bfO","r.bfN.rsa",0.345801843329417,-0.345801843329417,2.69238777899054e-07
"mean.bfO","r.rsa.bfN",0.345801843329417,-0.345801843329417,2.69238777899054e-07
"mean.bfO","r.bfSC.ddgent",0.341341294105667,-0.341341294105667,3.89325631615335e-07
"mean.bfO","r.ddgent.bfSC",0.341341294105667,-0.341341294105667,3.89325631615335e-07
"mean.bfO","r.asa.bfCB",0.340509287429745,-0.340509287429745,4.16798869374068e-07
"mean.bfO","r.bfCB.asa",0.340509287429745,-0.340509287429745,4.16798869374068e-07
"mean.bfO","r.bfAA.wcnCB",0.340079624280687,0.340079624280687,4.31705142048304e-07
"mean.bfO","r.wcnCB.bfAA",0.340079624280687,0.340079624280687,4.31705142048304e-07
"mean.bfO","r.bfAA.wcnAA",0.337824513648635,0.337824513648635,5.18709621480184e-07
"mean.bfO","r.wcnAA.bfAA",0.337824513648635,0.337824513648635,5.18709621480184e-07
"mean.bfO","r.asa.bfCA",0.333806045584031,-0.333806045584031,7.17003484357244e-07
"mean.bfO","r.bfCA.asa",0.333806045584031,-0.333806045584031,7.17003484357244e-07
"mean.bfO","r.bfC.bfCA",0.332566831422683,0.332566831422683,6.79245000992494e-07
"mean.bfO","r.bfCA.bfC",0.332566831422683,0.332566831422683,6.79245000992494e-07
"mean.bfO","r.bfAA.seqent",0.330124105592823,-0.330124105592823,9.60904796103366e-07
"mean.bfO","r.seqent.bfAA",0.330124105592823,-0.330124105592823,9.60904796103366e-07
"mean.bfO","r.bfC.rsa",0.329162951611982,-0.329162951611982,1.03660760937009e-06
