"var1","var2","abs.spearman.r","spearman.r","spearman.p"
"r.bfAA.bfCB","r.bfCB.bfAA",1,1,0
"r.bfAA.bfCB","r.bfAA.bfCA",0.960904378838717,0.960904378838717,0
"r.bfAA.bfCB","r.bfCA.bfAA",0.960904378838717,0.960904378838717,0
"r.bfAA.bfCB","r.bfAA.bfC",0.946569027992678,0.946569027992678,0
"r.bfAA.bfCB","r.bfC.bfAA",0.946569027992678,0.946569027992678,0
"r.bfAA.bfCB","r.bfCA.bfSC",0.945224157500106,0.945224157500106,0
"r.bfAA.bfCB","r.bfSC.bfCA",0.945224157500106,0.945224157500106,0
"r.bfAA.bfCB","r.bfCB.bfSC",0.940690342016834,0.940690342016834,0
"r.bfAA.bfCB","r.bfSC.bfCB",0.940690342016834,0.940690342016834,0
"r.bfAA.bfCB","r.bfC.bfSC",0.940371199157562,0.940371199157562,0
"r.bfAA.bfCB","r.bfSC.bfC",0.940371199157562,0.940371199157562,0
"r.bfAA.bfCB","r.bfAA.bfN",0.934836492061166,0.934836492061166,0
"r.bfAA.bfCB","r.bfN.bfAA",0.934836492061166,0.934836492061166,0
"r.bfAA.bfCB","r.bfN.bfSC",0.928546769951396,0.928546769951396,0
"r.bfAA.bfCB","r.bfSC.bfN",0.928546769951396,0.928546769951396,0
"r.bfAA.bfCB","r.bfAA.bfO",0.910569216746432,0.910569216746432,0
"r.bfAA.bfCB","r.bfO.bfAA",0.910569216746432,0.910569216746432,0
"r.bfAA.bfCB","r.bfO.bfSC",0.909861390171393,0.909861390171393,0
"r.bfAA.bfCB","r.bfSC.bfO",0.909861390171393,0.909861390171393,0
"r.bfAA.bfCB","r.bfC.bfCB",0.906370687535547,0.906370687535547,0
"r.bfAA.bfCB","r.bfCB.bfC",0.906370687535547,0.906370687535547,0
"r.bfAA.bfCB","r.bfCB.bfO",0.899989072151122,0.899989072151122,0
"r.bfAA.bfCB","r.bfO.bfCB",0.899989072151122,0.899989072151122,0
"r.bfAA.bfCB","r.bfCA.bfCB",0.898000948735971,0.898000948735971,0
"r.bfAA.bfCB","r.bfCB.bfCA",0.898000948735971,0.898000948735971,0
"r.bfAA.bfCB","r.bfCB.bfN",0.894073132145013,0.894073132145013,0
"r.bfAA.bfCB","r.bfN.bfCB",0.894073132145013,0.894073132145013,0
"r.bfAA.bfCB","r.bfC.bfCA",0.893792762595247,0.893792762595247,2.02007813632472e-75
"r.bfAA.bfCB","r.bfCA.bfC",0.893792762595247,0.893792762595247,2.02007813632472e-75
"r.bfAA.bfCB","r.bfCA.bfO",0.888584647547314,0.888584647547314,2.37214552544862e-73
"r.bfAA.bfCB","r.bfO.bfCA",0.888584647547314,0.888584647547314,2.37214552544862e-73
"r.bfAA.bfCB","r.bfAA.bfSC",0.884912366102806,0.884912366102806,0
"r.bfAA.bfCB","r.bfSC.bfAA",0.884912366102806,0.884912366102806,0
"r.bfAA.bfCB","r.bfC.bfO",0.883160459056764,0.883160459056764,2.65468280701678e-71
"r.bfAA.bfCB","r.bfO.bfC",0.883160459056764,0.883160459056764,2.65468280701678e-71
"r.bfAA.bfCB","r.bfC.bfN",0.873607009718335,0.873607009718335,0
"r.bfAA.bfCB","r.bfN.bfC",0.873607009718335,0.873607009718335,0
"r.bfAA.bfCB","r.bfCA.bfN",0.866243129735919,0.866243129735919,0
"r.bfAA.bfCB","r.bfN.bfCA",0.866243129735919,0.866243129735919,0
"r.bfAA.bfCB","r.bfN.bfO",0.858187566591579,0.858187566591579,0
"r.bfAA.bfCB","r.bfO.bfN",0.858187566591579,0.858187566591579,0
"r.bfAA.bfCB","median.bfCA",0.421265992864927,0.421265992864927,1.42733207062614e-10
"r.bfAA.bfCB","median.bfCB",0.407599461430558,0.407599461430558,6.2348798564361e-10
"r.bfAA.bfCB","mean.bfCA",0.399091250021732,0.399091250021732,2.09209415932863e-09
"r.bfAA.bfCB","median.bfN",0.396589513474484,0.396589513474484,1.95002010695146e-09
"r.bfAA.bfCB","mean.bfN",0.39128404707916,0.39128404707916,4.50837781629067e-09
"r.bfAA.bfCB","r.bfCA.sizeAA",0.385848684063471,0.385848684063471,7.59968231050655e-09
"r.bfAA.bfCB","r.bfCA.sizeSC",0.385848684063471,0.385848684063471,7.59968231050655e-09
"r.bfAA.bfCB","r.sizeAA.bfCA",0.385848684063471,0.385848684063471,7.59968231050655e-09
"r.bfAA.bfCB","r.sizeSC.bfCA",0.385848684063471,0.385848684063471,7.59968231050655e-09
"r.bfAA.bfCB","r.bfN.sizeAA",0.382067399991556,0.382067399991556,1.08663331312174e-08
"r.bfAA.bfCB","r.bfN.sizeSC",0.382067399991556,0.382067399991556,1.08663331312174e-08
"r.bfAA.bfCB","r.sizeAA.bfN",0.382067399991556,0.382067399991556,1.08663331312174e-08
"r.bfAA.bfCB","r.sizeSC.bfN",0.382067399991556,0.382067399991556,1.08663331312174e-08
"r.bfAA.bfCB","r.bfC.hpsww",0.377090261548128,-0.377090261548128,1.72775322650584e-08
"r.bfAA.bfCB","r.hpsww.bfC",0.377090261548128,-0.377090261548128,1.72775322650584e-08
"r.bfAA.bfCB","mean.bfCB",0.376983466661368,0.376983466661368,1.74488345907818e-08
"r.bfAA.bfCB","r.bfC.sizeAA",0.373640538345573,0.373640538345573,2.372026082783e-08
"r.bfAA.bfCB","r.bfC.sizeSC",0.373640538345573,0.373640538345573,2.372026082783e-08
"r.bfAA.bfCB","r.sizeAA.bfC",0.373640538345573,0.373640538345573,2.372026082783e-08
"r.bfAA.bfCB","r.sizeSC.bfC",0.373640538345573,0.373640538345573,2.372026082783e-08
"r.bfAA.bfCB","r.bfCB.sizeAA",0.37306682627949,0.37306682627949,2.49952045659705e-08
"r.bfAA.bfCB","r.bfCB.sizeSC",0.37306682627949,0.37306682627949,2.49952045659705e-08
"r.bfAA.bfCB","r.sizeAA.bfCB",0.37306682627949,0.37306682627949,2.49952045659705e-08
"r.bfAA.bfCB","r.sizeSC.bfCB",0.37306682627949,0.37306682627949,2.49952045659705e-08
"r.bfAA.bfCB","r.asa.bfAA",0.364652382643596,-0.364652382643596,5.32621184461338e-08
"r.bfAA.bfCB","r.bfAA.asa",0.364652382643596,-0.364652382643596,5.32621184461338e-08
"r.bfAA.bfCB","r.bfAA.rsa",0.362404722817597,-0.362404722817597,6.49603041334759e-08
"r.bfAA.bfCB","r.rsa.bfAA",0.362404722817597,-0.362404722817597,6.49603041334759e-08
"r.bfAA.bfCB","median.bfC",0.361539636475,0.361539636475,5.62743416585507e-08
"r.bfAA.bfCB","r.bfO.sizeAA",0.35552266162661,0.35552266162661,1.18229936203746e-07
"r.bfAA.bfCB","r.bfO.sizeSC",0.35552266162661,0.35552266162661,1.18229936203746e-07
"r.bfAA.bfCB","r.sizeAA.bfO",0.35552266162661,0.35552266162661,1.18229936203746e-07
"r.bfAA.bfCB","r.sizeSC.bfO",0.35552266162661,0.35552266162661,1.18229936203746e-07
"r.bfAA.bfCB","mean.bfC",0.352310122416743,0.352310122416743,1.55640041101258e-07
"r.bfAA.bfCB","median.bfAA",0.349107517614947,0.349107517614947,2.04121024706115e-07
"r.bfAA.bfCB","sum.bfCA",0.347001423103956,0.347001423103956,2.43586653571378e-07
"r.bfAA.bfCB","median.bfSC",0.342142255756369,0.342142255756369,3.64524280944164e-07
"r.bfAA.bfCB","sum.bfN",0.342077682103909,0.342077682103909,3.66466222283991e-07
"r.bfAA.bfCB","sum.bfCB",0.335693583117467,0.335693583117467,6.16194164630687e-07
"r.bfAA.bfCB","r.bfO.hpsww",0.335368231253151,-0.335368231253151,6.32542839612168e-07
"r.bfAA.bfCB","r.hpsww.bfO",0.335368231253151,-0.335368231253151,6.32542839612168e-07
"r.bfAA.bfCB","r.bfC.hpskd",0.334358647032965,-0.334358647032965,6.85961460625316e-07
"r.bfAA.bfCB","r.hpskd.bfC",0.334358647032965,-0.334358647032965,6.85961460625316e-07
"r.bfAA.bfCB","sd.ddgent",0.329947769849568,-0.329947769849568,9.74384960896592e-07
"r.bfAA.bfCB","r.bfSC.wcnO",0.324518615838923,-0.324518615838923,1.4901982422754e-06
"r.bfAA.bfCB","r.wcnO.bfSC",0.324518615838923,-0.324518615838923,1.4901982422754e-06
"r.bfAA.bfCB","median.bfO",0.321704473345577,0.321704473345577,1.62195800448366e-06
"r.bfAA.bfCB","r.bfSC.wcnC",0.32130235122603,-0.32130235122603,1.9096236658035e-06
"r.bfAA.bfCB","r.wcnC.bfSC",0.32130235122603,-0.32130235122603,1.9096236658035e-06
"r.bfAA.bfCB","sum.bfC",0.319670624700415,0.319670624700415,2.16339932451841e-06
"r.bfAA.bfCB","mean.bfO",0.317149768652472,0.317149768652472,2.61972936115108e-06
"r.bfAA.bfCB","mean.bfAA",0.311478463445104,0.311478463445104,4.0051886543931e-06
"r.bfAA.bfCB","r.bfAA.ddgent",0.305484289975437,-0.305484289975437,6.21667205575725e-06
"r.bfAA.bfCB","r.ddgent.bfAA",0.305484289975437,-0.305484289975437,6.21667205575725e-06
"r.bfAA.bfCB","r.bfC.wcnAA",0.301797382780194,-0.301797382780194,8.10983851443968e-06
"r.bfAA.bfCB","r.wcnAA.bfC",0.301797382780194,-0.301797382780194,8.10983851443968e-06
"r.bfAA.bfCB","r.bfC.hpshh",0.301062236582961,0.301062236582961,8.54777851164659e-06
"r.bfAA.bfCB","r.hpshh.bfC",0.301062236582961,0.301062236582961,8.54777851164659e-06
