"var1","var2","abs.spearman.r","spearman.r","spearman.p"
"median.sizeAA","median.sizeSC",1,1,0
"median.sizeAA","sd.hpshh",0.455661624403127,0.455661624403127,2.57175026300343e-12
"median.sizeAA","r.hpshh.hpsww",0.451107686945835,-0.451107686945835,4.49328434276759e-12
"median.sizeAA","r.hpsww.hpshh",0.451107686945835,-0.451107686945835,4.49328434276759e-12
"median.sizeAA","mean.sizeAA",0.44575066700064,0.44575066700064,8.57182613754565e-12
"median.sizeAA","mean.sizeSC",0.44575066700064,0.44575066700064,8.57182613754565e-12
"median.sizeAA","sd.hpskd",0.445214356118752,0.445214356118752,9.1387658089401e-12
"median.sizeAA","sd.hpsww",0.414676187287502,0.414676187287502,2.93001515310764e-10
"median.sizeAA","mean.hpshh",0.398335711839485,0.398335711839485,1.63192498894828e-09
"median.sizeAA","r.hpskd.hpsww",0.39083498530521,0.39083498530521,3.48133414014185e-09
"median.sizeAA","r.hpsww.hpskd",0.39083498530521,0.39083498530521,3.48133414014185e-09
"median.sizeAA","sd.asa",0.385209533152085,0.385209533152085,6.06977683235376e-09
"median.sizeAA","r.sizeAA.wcnO",0.378244687629168,-0.378244687629168,1.19079209025281e-08
"median.sizeAA","r.sizeSC.wcnO",0.378244687629168,-0.378244687629168,1.19079209025281e-08
"median.sizeAA","r.wcnO.sizeAA",0.378244687629168,-0.378244687629168,1.19079209025281e-08
"median.sizeAA","r.wcnO.sizeSC",0.378244687629168,-0.378244687629168,1.19079209025281e-08
"median.sizeAA","mean.hpsww",0.375833779563543,-0.375833779563543,1.49814188205519e-08
"median.sizeAA","r.sizeAA.wcnC",0.373422871497918,-0.373422871497918,1.88131129054385e-08
"median.sizeAA","r.sizeSC.wcnC",0.373422871497918,-0.373422871497918,1.88131129054385e-08
"median.sizeAA","r.wcnC.sizeAA",0.373422871497918,-0.373422871497918,1.88131129054385e-08
"median.sizeAA","r.wcnC.sizeSC",0.373422871497918,-0.373422871497918,1.88131129054385e-08
"median.sizeAA","r.hpshh.sizeAA",0.363243481887502,0.363243481887502,4.82236732482943e-08
"median.sizeAA","r.hpshh.sizeSC",0.363243481887502,0.363243481887502,4.82236732482943e-08
"median.sizeAA","r.sizeAA.hpshh",0.363243481887502,0.363243481887502,4.82236732482943e-08
"median.sizeAA","r.sizeSC.hpshh",0.363243481887502,0.363243481887502,4.82236732482943e-08
"median.sizeAA","r.sizeAA.wcnCA",0.362707724539585,-0.362707724539585,5.06274066161675e-08
"median.sizeAA","r.sizeSC.wcnCA",0.362707724539585,-0.362707724539585,5.06274066161675e-08
"median.sizeAA","r.wcnCA.sizeAA",0.362707724539585,-0.362707724539585,5.06274066161675e-08
"median.sizeAA","r.wcnCA.sizeSC",0.362707724539585,-0.362707724539585,5.06274066161675e-08
"median.sizeAA","sd.ddgent",0.361636209843752,-0.361636209843752,5.57853917979214e-08
"median.sizeAA","r.bfCA.sizeAA",0.349849548189585,0.349849548189585,1.5845540681659e-07
"median.sizeAA","r.bfCA.sizeSC",0.349849548189585,0.349849548189585,1.5845540681659e-07
"median.sizeAA","r.bfO.sizeAA",0.349849548189585,0.349849548189585,1.5845540681659e-07
