"variable","mean_diff","median_diff","sd_diff","min_diff","q1_diff","q3_diff","max_diff"
"asa",0.0521043311649153,0.0529013686525532,-0.00648035798875073,-0.436206440682702,-0.0587571318369304,0.159957260686486,0.530348164117924
"bfAA",0.0230181351296213,0.0198217674070306,0.0014579710449379,-0.464218732893903,-0.0796451636580939,0.124172839107869,0.479455322300245
"bfC",0.0143849830965026,0.0118299475321725,0.000280224985573174,-0.320867471560601,-0.0736545171510046,0.100755126522356,0.315240510991488
"bfCA",0.0140022648197764,0.00994071371819083,0.00411985175218246,-0.310463744898762,-0.0762636082881191,0.105242293010572,0.341838044272464
"bfCB",0.0108871441712318,0.000741478494657721,0.00301867160650969,-0.441075295532997,-0.0795083018686435,0.119630845407679,0.427331604295024
"bfN",0.0148740358852694,0.00806127975383916,0.00280560196771186,-0.28034491332919,-0.0662109206998844,0.0941408465654085,0.305789332207322
"bfO",0.0136793106364387,0.0143428512185408,0.00135482686287269,-0.33775724318952,-0.0684029424983819,0.0974918209256313,0.268439726421809
"bfSC",0.0267192648421298,0.022949789742724,0.00134943074573093,-0.507430143017067,-0.0847134845755071,0.141020011146232,0.481737342073818
"ddgent",-0.0554541463980615,-0.0589926420412253,0.0145194297504456,-0.505944837661282,-0.146491237417168,0.0489566449407544,0.352972148214614
"hbe_mean",0.0423373976829787,0.0435444846735104,-0.00606329197189558,-0.382471620432777,-0.0362418669937924,0.123952414896059,0.40250750066649
"resvol",-0.0780651612279617,-0.0719164580521452,-0.00958829306154188,0.151355409298312,0.0102284711417836,-0.164784292013923,-0.18141197892488
"rsa",0.0445388581981676,0.0409974200125443,-0.00471895145370503,-0.417115763444115,-0.0623054532407511,0.149371946928237,0.50077150683787
"seqent",-0.0564401854866431,-0.0573557394225159,0.00160659297284167,-0.41048299123635,-0.162553046569804,0.052382302734066,0.346460140159996
"sizeAA",0.126014147613326,0.12470159800439,-0.0251735612453122,-0.351737617593852,0.0240437422998769,0.22439757161009,0.299806560304615
"sizeSC",0.126014147613326,0.12470159800439,-0.0251735612453122,-0.351737617593852,0.0240437422998769,0.22439757161009,0.299806560304615
"VAAarea",0.0501901840534419,0.0552384922707287,-0.00425247297536009,-0.433224600928666,-0.0763633028661676,0.16224266365716,0.5070591327671
"VAAeccentricity",0.018638217269196,0.0142516299784287,-0.000529794849358126,-0.456402315032273,-0.0875348266020081,0.129206698501692,0.469484430733866
"VAAedge_length_total",0.0481557253273363,0.0551827327636916,-0.00550263830279998,-0.432030541702727,-0.0684255705259671,0.163103108842366,0.512789431752642
"VAAfree_volume",0.024375061394189,0.0293613045523943,-0.00172903447903736,-0.457910457492193,-0.0826736629566561,0.125920371644786,0.467640028955432
"VAAmodified_volume",0.049340675958029,0.0540785325273107,-0.00417699888026285,-0.447515792599829,-0.0733038431140179,0.159127486142187,0.523179057339238
"VAAnfaces",-0.0130539971414729,-0.00678630320016528,-0.000229685808196406,0.0448732666530725,0.0118127129487829,-0.0102817815643742,-0.0231461789286549
"VAAvolume",0.0494145840185284,0.0534815419490006,-0.00402457670443977,-0.449125118625092,-0.0740667462202038,0.159784408378437,0.525717740013536
"VCAarea",0.0315515000760494,0.0320539049714157,4.59413476046749e-05,-0.395376183167586,-0.0798801725861323,0.139395480961678,0.44725647452563
"VCAeccentricity",0.0266587098422638,0.0260380827196975,0.000769649652278506,-0.390842305741562,-0.0866186363173957,0.13273701698704,0.448223148083825
"VCAedge_length_total",0.0260026674485725,0.0310856961185241,0.00252508614292205,-0.401869616062418,-0.0787796137190685,0.136924503514767,0.435746692014472
"VCAfree_volume",0.00542343982720023,0.00294842114108868,0.00152856179328881,-0.396051614868749,-0.103013491011891,0.109181522336334,0.37609150529775
"VCAmodified_volume",0.0277648397637553,0.0313769738498286,0.00117693576870533,-0.402772459374748,-0.0800459385432358,0.136127938159701,0.444908262210269
"VCAnfaces",0.0142993950671273,0.00967468279598023,0.00377979385475253,0.217095241814662,0.0973568883658633,-0.0740785483657845,-0.154663362075523
"VCAvolume",0.028036053486809,0.0281144632142232,0.00134135211479998,-0.394791784876284,-0.0826821922985864,0.137939128120026,0.438903974586561
"VSCarea",0.0385597549781712,0.0324924558711953,-0.00426599734439717,-0.440662420909141,-0.0752057674931411,0.14852255870697,0.518109797385214
"VSCeccentricity",0.020494966650858,0.0209514341238658,-0.00314701866468058,-0.445137309493469,-0.0884869669207993,0.130205173019982,0.448164141065963
"VSCedge_length_total",0.0322763529404633,0.0315078655695346,-0.00386195331059148,-0.47141268201008,-0.0788293262284538,0.138851979346591,0.512026376882823
"VSCfree_volume",0.00683272193109263,0.00389996939428194,-0.00213847297668641,-0.462762378628557,-0.0912285317802782,0.109794474292591,0.44512102400387
"VSCmodified_volume",0.0319121456862779,0.0288437978558738,-0.00313180588608888,-0.462382025977133,-0.0865139173914655,0.140116088207468,0.523849036729619
"VSCnfaces",-0.00226381039038275,-0.00203681135682639,-0.00264283956815216,0.00559081092425656,-0.0317200238095878,0.0358272610028568,0.00383062979407567
"VSCvolume",0.0319361524622451,0.0278142787691084,-0.00299430061148549,-0.462319467169009,-0.086092145199951,0.144739515414967,0.520724646369657
