"variable","mean_diff","median_diff","sd_diff","min_diff","q1_diff","q3_diff","max_diff"
"asa",0.0761117146297555,0.0729783629141764,-0.0068288669487494,0.0430473026800487,0.0653564740718139,0.0819643673229055,0.0820486116368887
"bfAA",0.015541520527707,0.0143205067048838,0.00778525611659778,-0.0313887485607099,0.0257071891781447,0.0132366949749775,0.0697811746944718
"bfC",-0.00350442524268826,-0.00479214760828159,0.00601638298822303,0.0168326621623067,-0.00483933788571006,-0.0138798324733161,-0.00467921303073723
"bfCA",-0.004597763098801,-0.00603237240215918,0.00983040585106933,0.046014641561148,0.00162525774247174,-0.0194566808880147,0.0296156249220614
"bfCB",-0.0113726209267333,-0.0250898824085031,0.00948558173431306,0.0199889054063019,0.00606636707858565,-0.0202604798194626,0.0202955030198464
"bfN",-0.00495259200794546,-0.0137594543204541,0.00912389363690767,0.0118732918279847,0.000264208732728588,-0.0127913718987088,0.0243109497344344
"bfO",-0.00374542632842922,-0.000821164691469617,0.00867453803129835,-0.0138440339803857,-0.00166025965812536,-0.0106538527664999,-0.0126095975150735
"bfSC",0.0230260055794234,0.0144640936664394,0.00700729728747472,-0.0486923287854449,0.0320928879183491,0.0179468665414756,0.058559580495302
"ddgent",-0.0493944163262503,-0.0497415000563514,0.0075608354247792,-0.0259633551599472,-0.0482709011150975,-0.0504529658711149,-0.0926473311890366
"hbe_mean",0.00735354969726232,0.0149248199299405,-0.00488845295080126,-0.0462876926648024,0.00869524400078753,0.00573155557493138,-0.0388400801750529
"resvol",-0.0272068742023181,-0.0282474137113649,-0.00833326583103425,0.25602231922355,0.059701377727694,-0.124985821689392,-0.377730143323987
"rsa",0.0349446466920359,0.0372896601671565,-0.0024468680009362,0.0470863577798559,0.0301638538575397,0.0321623751446828,0.0148836858608441
"seqent",-0.045837364090918,-0.0504152311485874,0.00152131883834312,-0.102901479525396,-0.0437228847816589,-0.0408731124808706,0.0312969724313221
"sizeAA",0.317313492667689,0.31378990015388,-0.0412574299459849,0.187482890348063,0.285993624433013,0.346703648935973,0.172871096113618
"sizeSC",0.317313492667689,0.31378990015388,-0.0412574299459849,0.187482890348063,0.285993624433013,0.346703648935973,0.172871096113618
"VAAarea",0.0531310239758517,0.0539543983702032,-0.0055237480844554,0.029895699469243,0.0382200708633408,0.0585564369403335,0.0461438120721831
"VAAeccentricity",-0.00439401611634938,-0.00533756232225024,0.00505142005054177,0.00236220733724313,-0.00616163682826681,-0.00166445000710663,-0.044813079328509
"VAAedge_length_total",0.0575837768467662,0.0632338937421425,-0.00859057848533405,0.0211370192040372,0.0461018797373068,0.0642696791172907,0.0633943168045145
"VAAfree_volume",-0.0175733091724503,-0.0155285748941529,0.0097993986173037,-0.0121355610704371,-0.0156353849945171,-0.0185119596312005,-0.0994384795118497
"VAAmodified_volume",0.0580365825459171,0.0645995532022239,-0.00679034083841674,0.0262785163663113,0.0449222231289698,0.0656419667855094,0.0556330823512025
"VAAnfaces",0.0325037659238161,0.0449093786411589,0.000632038631379617,0.0598486499599614,0.0609310543943876,-0.0573223195079269,-0.0515248206046777
