"variable","mean_diff","median_diff","sd_diff","min_diff","q1_diff","q3_diff","max_diff"
"ddgent",0.153212957682848,0.154015418992604,-0.0137524006051513,0.175757624381242,0.164598279914307,0.14373027076193,0.113306061834213
"hbe",-0.134412174412166,-0.137488590771733,0.0093119337146898,-0.156736047766136,-0.137558318389604,-0.126804144967156,-0.115548448658869
"hpshh",0.124824629404457,0.126067519284137,0.0124467885369025,0.065592961732342,0.114863131912659,0.14185671482705,0.136317754674184
"r4s_JC",0.094828744888739,0.0935882007088499,0.0136624602342248,0.020481246890414,0.090422351113977,0.104572870783233,0.138379517193707
"rsa",0.144500274231087,0.146330290155076,-0.0130151182631063,0.170103002019379,0.15129885304272,0.138351533552603,0.110976288348664
"seqent",0.090646000657949,0.092708775902343,0.0145538903666466,0.0637136995885794,0.084070098389935,0.098102997175305,0.135090798383762
