"variable","mean_diff","median_diff","sd_diff","min_diff","q1_diff","q3_diff","max_diff"
"ddgent",0.120390532172575,0.118362912261965,-0.0116575337867029,0.134277219806233,0.126360931465228,0.114016586078871,0.056265997562529
"hbe",-0.077737992966425,-0.082322649177406,0.00347514293595899,-0.091707759271736,-0.085719762793553,-0.07727448064334,-0.0795853822838971
"hpshh",0.097831879961605,0.098821745511955,0.0034330280491327,0.0422337840291984,0.088582750737067,0.096039473524999,0.125493028236728
"r4s_JC",0.057993054335283,0.060778047044417,0.0014205713183339,0.064499231302559,0.061772223581707,0.0646947927106619,0.034774037073481
"rsa",0.103354718410507,0.103212301567679,-0.0076030440833718,0.137821889223929,0.111157999343743,0.10138521523018,0.0823616456348131
"seqent",0.054164698889856,0.050697179132965,0.0059037468373843,0.0552167556448654,0.052139924902315,0.062634427380675,0.0344354640728151
