"variable","mean","median","sd","min","q1","q3","max"
"ddgent",0.623271983715411,0.623060721864844,0.0417799707492127,0.518845179725298,0.594873835602001,0.652698806257052,0.723977485722452
"hbe",0.480008691598044,0.481142096160423,0.063186927072467,0.336652459157145,0.433930574268061,0.520258036243851,0.668983689522956
"hpshh",0.299885722073601,0.304549302966489,0.0709063464513304,0.056517177976849,0.253919896257254,0.342239455981725,0.492298184841239
"r4s_JC",0.474608004697959,0.49202659385703,0.0791128810916296,0.26719075198204,0.425961268103756,0.536814774132639,0.609156986974309
"rsa",0.772713394118493,0.771847944044653,0.0289875573027564,0.696668811007094,0.754974888618841,0.791215158440844,0.841288269866802
"seqent",0.387230234215043,0.401370731471669,0.0947062002438774,0.0107714526320692,0.340169398122061,0.455371306298998,0.566247331436869
