"variable","mean_diff","median_diff","sd_diff","min_diff","q1_diff","q3_diff","max_diff"
"ddgent",0.177203567945421,0.174468224355543,-0.0286862335927993,0.259292122234074,0.191669551929857,0.157031413775219,0.08185402363202
"hbe",-0.089384932369691,-0.0917116867395341,-0.0049715630800517,-0.078851568253268,-0.089520050999864,-0.084478879881708,-0.127203958000223
"hpshh",0.085061034017911,0.09238830399082,0.0017025917565536,0.0447021835288138,0.079620738511607,0.086253688062833,0.070843906283556
"r4s_JC",0.111867146620652,0.120645678752252,1.64508473145947e-05,0.123443682518236,0.114894676354126,0.111121082043355,0.077607210821688
"rsa",0.132300124889938,0.125624993765836,-0.0265938276262467,0.211074356156194,0.155729231257615,0.113296286392005,0.0597051546158099
"seqent",0.094974047724731,0.08801199620092,0.00950238790531391,0.0306882380284526,0.097078015093928,0.102531115916475,0.082231927781627
