"variable","mean","median","sd","min","q1","q3","max"
"ddgent",0.536201427512371,0.542414787818931,0.063117769140895,0.351550970648834,0.498146292555342,0.581810772934729,0.711505129290364
"hbe",0.503810603909055,0.503823360913727,0.0692178692522609,0.347441820775038,0.457191519322797,0.545136627808492,0.696703817526172
"hpshh",0.258333363512743,0.26453501434315,0.0800623953621927,0.0227326503517445,0.211344361542185,0.312318670354993,0.435179920423046
"r4s_JC",0.413422441498166,0.421835151614496,0.0883014406126255,0.1561434046653,0.361186650331335,0.481516240722194,0.600063461011176
"rsa",0.71841986672695,0.725120367611544,0.0460872434640455,0.583310897902945,0.683699911421969,0.749613571235583,0.837266508468507
"seqent",0.338887315154856,0.352674846952291,0.0936089018391611,-0.00480112669415,0.285735251159762,0.404105047586103,0.569085505386886
