"variable","mean","median","sd","min","q1","q3","max"
"ddgent",0.635972802387324,0.63935145387575,0.0419212858371727,0.521578374799124,0.611692439821552,0.664631527668276,0.769043601258366
"hbe",0.478218357737593,0.478000739988836,0.0676427666860456,0.323443046188956,0.435756792822253,0.52218321622042,0.665192014630897
"hpshh",0.305264466064676,0.31858715716966,0.0802706193152327,0.0606808529581546,0.259064772930492,0.365502509721552,0.458153860165681
"r4s_JC",0.488476057686338,0.503156120950196,0.0866921524530255,0.231579716047053,0.436786629189448,0.548013472117818,0.669729945828254
"rsa",0.810997614614663,0.811938900492174,0.0240764900917776,0.729925964670956,0.794373174621248,0.82398271019048,0.866357685399225
"seqent",0.401785379321534,0.414738899594277,0.0980737730270707,0.0161052896935269,0.357458475318801,0.46640556768455,0.63582276815816
