"parameter","mean_sp","median_sp","quantile05_sp","quantile25_sp","quantile75_sp","quantile95_sp","stdev_sp"
-29.9,-0.0154495962441315,-0.013152,-0.187605,-0.070668,0.044293,0.1304718,0.094396834315106
-29.8,-0.0155224507042254,-0.013204,-0.1875926,-0.070592,0.044184,0.1302882,0.0944004825485531
-29.7,-0.015591676056338,-0.013241,-0.1877402,-0.070644,0.044242,0.1302462,0.0943919150995647
-29.6,-0.0156708262910798,-0.013269,-0.187755,-0.070703,0.044252,0.1302242,0.0943767574400547
-29.5,-0.0157382769953052,-0.013303,-0.1879936,-0.070988,0.043894,0.130402,0.0943653915223845
-29.4,-0.0158185305164319,-0.01345,-0.1881734,-0.070893,0.043952,0.1305094,0.094389523518814
-29.3,-0.0158934741784038,-0.013546,-0.1881174,-0.070965,0.04372,0.1304586,0.0943908837725036
-29.2,-0.0159686525821596,-0.013505,-0.188361,-0.070907,0.04352,0.1304522,0.0944000154320795
-29.1,-0.016053544600939,-0.013497,-0.1885014,-0.070898,0.043516,0.13036,0.0944085858733105
-29,-0.0161427370892019,-0.013431,-0.1885678,-0.071094,0.043485,0.1303868,0.0944237033711704
-28.9,-0.0162412253521127,-0.013612,-0.1884694,-0.071112,0.043296,0.1303152,0.0944152960817956
-28.8,-0.0163265399061033,-0.013746,-0.188593,-0.071152,0.043057,0.1302868,0.0944196690914765
-28.7,-0.016425779342723,-0.013859,-0.1886296,-0.071205,0.04288,0.1303176,0.0944044267326482
-28.6,-0.0165303004694836,-0.013919,-0.1888546,-0.071236,0.04291,0.1302984,0.0943937870807556
-28.5,-0.0166266901408451,-0.013769,-0.1890938,-0.071206,0.042959,0.1301136,0.0943697953167247
-28.4,-0.0167332300469484,-0.013777,-0.1890132,-0.07125,0.042764,0.1308782,0.0943689441258259
-28.3,-0.0168122676056338,-0.014207,-0.1890814,-0.071281,0.042937,0.1309694,0.0943722353173893
-28.2,-0.0168963708920188,-0.014493,-0.1891362,-0.071141,0.042883,0.1309382,0.0943594926097243
-28.1,-0.0169721126760563,-0.014862,-0.1892262,-0.071146,0.042883,0.130878,0.0943631096393501
-28,-0.0170689295774648,-0.015073,-0.18907,-0.071188,0.042896,0.1307518,0.0943691968572918
-27.9,-0.017171441314554,-0.015287,-0.1893414,-0.071048,0.042933,0.1306974,0.0943757193935474
-27.8,-0.0172706291079812,-0.015474,-0.1894714,-0.071141,0.042862,0.130698,0.0943697991179626
-27.7,-0.0173793474178404,-0.015581,-0.1893782,-0.071165,0.043077,0.1306302,0.094366698513217
-27.6,-0.0174789718309859,-0.015786,-0.18946,-0.071266,0.043113,0.1305152,0.0943736133239581
-27.5,-0.0175770328638498,-0.015869,-0.18969,-0.071335,0.043045,0.1303394,0.094392693473454
-27.4,-0.0176940798122066,-0.015997,-0.1902312,-0.071584,0.043027,0.13027,0.0944110455272841
-27.3,-0.0178164319248826,-0.016128,-0.1899822,-0.071695,0.042833,0.130199,0.094395698554119
-27.2,-0.0179552582159624,-0.016118,-0.190185,-0.071752,0.042745,0.1299398,0.09440566477304
-27.1,-0.0180629342723005,-0.016111,-0.1902786,-0.071896,0.042917,0.1298706,0.0944137819491863
-27,-0.0181710375586854,-0.016134,-0.1905342,-0.071895,0.042981,0.1297662,0.0944134402132675
-26.9,-0.0182942957746479,-0.015974,-0.1905432,-0.071972,0.042685,0.129436,0.0944373084184555
-26.8,-0.0184031690140845,-0.016103,-0.1908476,-0.072092,0.04255,0.1293302,0.0944372921787585
-26.7,-0.0185351737089202,-0.01599,-0.191091,-0.072109,0.042275,0.1294332,0.094441580605509
-26.6,-0.0186414507042254,-0.016098,-0.191301,-0.071935,0.042102,0.1292652,0.0944567616813334
-26.5,-0.0187592394366197,-0.016082,-0.1911806,-0.071868,0.042114,0.129064,0.0944780326667984
-26.4,-0.0188813802816901,-0.015904,-0.1912586,-0.071828,0.041869,0.129012,0.0944871893100249
-26.3,-0.0189921924882629,-0.016003,-0.1912744,-0.07187,0.041475,0.1289516,0.0944810492866039
-26.2,-0.019104882629108,-0.016081,-0.1916598,-0.071778,0.041303,0.128662,0.0944876743381405
-26.1,-0.0192202394366197,-0.016122,-0.1918332,-0.071832,0.041135,0.1285954,0.0944767792099259
-26,-0.0193277136150235,-0.016133,-0.1920784,-0.071806,0.041015,0.1283626,0.0944841959552448
