"parameter","mean_sp","median_sp","quantile05_sp","quantile25_sp","quantile75_sp","quantile95_sp","stdev_sp"
11.5,-0.770908300469484,-0.800051,-0.930121,-0.870764,-0.684092,-0.5350022,0.130576355539707
11.6,-0.772670765258216,-0.800606,-0.9327796,-0.87138,-0.687496,-0.5337176,0.130621650646421
11.7,-0.775126539906103,-0.80356,-0.9349962,-0.874341,-0.690461,-0.5388826,0.130209270029146
11.8,-0.777647535211268,-0.804601,-0.9358376,-0.875673,-0.693824,-0.5457954,0.129491517646892
11.9,-0.779367840375587,-0.807734,-0.9360178,-0.879141,-0.696375,-0.5519506,0.129336230360853
12,-0.781622352112676,-0.810979,-0.9378692,-0.883989,-0.700733,-0.5571006,0.129049137138683
12.1,-0.78398314084507,-0.813145,-0.9385538,-0.882548,-0.703887,-0.5626724,0.128463324333706
12.2,-0.786609248826291,-0.815127,-0.9400306,-0.887668,-0.70264,-0.5644462,0.128019881572618
12.3,-0.788932784037559,-0.814914,-0.9407706,-0.88821,-0.705409,-0.5655452,0.127680739433492
12.4,-0.791595929577465,-0.816522,-0.942029,-0.890599,-0.711203,-0.5669358,0.127006622293841
12.5,-0.793941666666667,-0.820993,-0.9430572,-0.891937,-0.715114,-0.5685172,0.126199690669068
12.6,-0.796141732394366,-0.823173,-0.9439474,-0.892865,-0.718772,-0.5706798,0.12589131327061
12.7,-0.798333995305164,-0.824408,-0.9436092,-0.893801,-0.721972,-0.5725002,0.125548938174447
12.8,-0.800586042253521,-0.828176,-0.9458348,-0.896435,-0.72548,-0.5739628,0.125360341998136
12.9,-0.802851323943662,-0.830339,-0.9483852,-0.897487,-0.725829,-0.5758782,0.124634705784557
13,-0.80476055399061,-0.834724,-0.9500366,-0.898236,-0.729601,-0.578352,0.124686298846962
13.1,-0.80671285915493,-0.836948,-0.9506498,-0.900697,-0.731844,-0.5820852,0.124244818118735
13.2,-0.808707530516432,-0.840543,-0.9510936,-0.902719,-0.733171,-0.5857064,0.123727915671373
13.3,-0.810808568075117,-0.838902,-0.951681,-0.90492,-0.737319,-0.5867852,0.123349400774299
13.4,-0.8129449342723,-0.842508,-0.9533416,-0.905554,-0.739415,-0.5898618,0.12274023471926
13.5,-0.814537901408451,-0.843172,-0.9550378,-0.906326,-0.742876,-0.5906172,0.122554055593058
13.6,-0.816532126760563,-0.844922,-0.9565656,-0.907767,-0.748202,-0.593208,0.122043474757385
13.7,-0.81846223943662,-0.844582,-0.9567702,-0.911171,-0.74957,-0.5980332,0.121682184298347
13.8,-0.820472042253521,-0.848033,-0.9586134,-0.912692,-0.752844,-0.598205,0.121281888205734
13.9,-0.822488577464789,-0.85012,-0.9585072,-0.91306,-0.754381,-0.5997632,0.120656360542838
14,-0.824270384976526,-0.852187,-0.9592586,-0.916974,-0.755624,-0.602717,0.120394190932004
14.1,-0.826195333333333,-0.8544,-0.9600316,-0.917159,-0.757811,-0.6042358,0.119774401689596
14.2,-0.828198713615024,-0.856129,-0.9612684,-0.9195,-0.762052,-0.6075232,0.119269503208141
14.3,-0.829967309859155,-0.858776,-0.9628592,-0.919973,-0.764122,-0.6093536,0.119128884407546
14.4,-0.831591746478873,-0.861197,-0.9633704,-0.92215,-0.76464,-0.6110574,0.11859774402012
14.5,-0.833276638497653,-0.862249,-0.963411,-0.923432,-0.770182,-0.6149856,0.118162133502625
14.6,-0.835016774647887,-0.862909,-0.9634416,-0.925253,-0.771896,-0.618141,0.117631421191508
14.7,-0.836580356807512,-0.864812,-0.9646092,-0.927105,-0.773623,-0.6218486,0.117134086645953
14.8,-0.83846903286385,-0.867187,-0.965389,-0.92929,-0.77641,-0.6233668,0.11680092279946
14.9,-0.840191328638498,-0.869244,-0.9659682,-0.930274,-0.777474,-0.6250724,0.116318077252067
15,-0.841921873239437,-0.870371,-0.9670992,-0.931319,-0.780728,-0.6269882,0.116035752614035
15.1,-0.843547690140845,-0.871821,-0.9673536,-0.93218,-0.783968,-0.631111,0.115349098274104
15.2,-0.84508476056338,-0.873467,-0.96797,-0.933744,-0.78367,-0.634805,0.115104514561455
15.3,-0.84672565258216,-0.874889,-0.9685102,-0.935043,-0.785777,-0.6366602,0.11457807547312
15.4,-0.848361708920188,-0.877371,-0.9692366,-0.935307,-0.788074,-0.6394048,0.11416777077088
15.5,-0.849964046948357,-0.880068,-0.969234,-0.936262,-0.792532,-0.642254,0.113435187559497
15.6,-0.851433671361502,-0.88016,-0.9694822,-0.937595,-0.795101,-0.6446976,0.113033795725642
15.7,-0.853012356807512,-0.883446,-0.9699548,-0.938257,-0.79847,-0.6465846,0.112443993283845
15.8,-0.854513478873239,-0.884147,-0.9707674,-0.939764,-0.800308,-0.6468634,0.112091729864958
15.9,-0.856157704225352,-0.88604,-0.9712376,-0.940102,-0.80124,-0.6502632,0.111696493872069
16,-0.85757858685446,-0.886819,-0.9713794,-0.941392,-0.80019,-0.6524418,0.111284852463016
16.1,-0.85927996713615,-0.886857,-0.9713384,-0.941847,-0.804019,-0.6553252,0.110694184173913
16.2,-0.860881431924883,-0.888984,-0.9718242,-0.942722,-0.804657,-0.6591914,0.110085000816699
16.3,-0.862362488262911,-0.892366,-0.9723504,-0.943574,-0.807003,-0.6609614,0.109738535625815
16.4,-0.863877957746479,-0.893135,-0.9735788,-0.944896,-0.808008,-0.6640836,0.10919134918583
16.5,-0.865323873239437,-0.894162,-0.9740232,-0.946468,-0.810939,-0.6663438,0.108667975628933
16.6,-0.866924427230047,-0.897172,-0.9745118,-0.947986,-0.811289,-0.6703034,0.108056912857935
16.7,-0.868565516431925,-0.896363,-0.9750362,-0.948761,-0.815447,-0.673205,0.107426827752292
16.8,-0.869870455399061,-0.89818,-0.975231,-0.94995,-0.818334,-0.6736396,0.107010835148032
16.9,-0.871335014084507,-0.900051,-0.976177,-0.950907,-0.820611,-0.6765166,0.106499869051628
17,-0.872899849765258,-0.902486,-0.9771782,-0.953498,-0.822993,-0.679332,0.105942592095623
