"parameter","mean_sp","median_sp","quantile05_sp","quantile25_sp","quantile75_sp","quantile95_sp","stdev_sp"
12.3,-0.497047117370892,-0.51226,-0.6415238,-0.582699,-0.445792,-0.3102076,0.112803068465266
12.4,-0.497927746478873,-0.510155,-0.6430406,-0.584815,-0.448517,-0.3149742,0.11265118463388
12.5,-0.497371774647887,-0.509629,-0.6424862,-0.582348,-0.446679,-0.3152544,0.112657739573068
12.6,-0.497689892018779,-0.511934,-0.6426534,-0.581358,-0.448648,-0.3136358,0.113038603610534
12.7,-0.497718422535211,-0.509502,-0.640851,-0.581127,-0.449247,-0.3135198,0.112848145957257
12.8,-0.497358197183099,-0.507217,-0.6429812,-0.579445,-0.445728,-0.3130668,0.113238271382958
12.9,-0.497404990610329,-0.505655,-0.642848,-0.581058,-0.448657,-0.308862,0.11344324469348
13,-0.497518126760563,-0.50868,-0.6443772,-0.580521,-0.446742,-0.3082896,0.114161497132219
13.1,-0.497778215962441,-0.508767,-0.6471214,-0.578323,-0.445792,-0.3082128,0.114383419968165
13.2,-0.498253638497653,-0.509566,-0.6463036,-0.579313,-0.446991,-0.3090556,0.114259147470745
13.3,-0.498434666666667,-0.508056,-0.6481846,-0.581105,-0.445872,-0.3092898,0.114539939845777
13.4,-0.498455084507042,-0.50834,-0.647674,-0.579598,-0.443683,-0.3099694,0.114550262014526
13.5,-0.498583469483568,-0.510638,-0.6475926,-0.576333,-0.443003,-0.3095968,0.114733711389844
13.6,-0.499259333333333,-0.511335,-0.647472,-0.578614,-0.450112,-0.3093818,0.114995544032812
13.7,-0.499356610328638,-0.511645,-0.648783,-0.577463,-0.448991,-0.3120386,0.114797112460412
13.8,-0.499838751173709,-0.514826,-0.6471134,-0.577991,-0.44765,-0.3116894,0.115089319699753
13.9,-0.500186840375587,-0.514407,-0.6478092,-0.576307,-0.448811,-0.3127534,0.115204991141725
14,-0.500366267605634,-0.513236,-0.6472346,-0.578922,-0.448523,-0.313012,0.115701111677194
14.1,-0.500771990610329,-0.514992,-0.6503428,-0.581212,-0.447812,-0.3071122,0.11584476090327
14.2,-0.500939929577465,-0.514274,-0.6479076,-0.579286,-0.451398,-0.306936,0.115801282803449
14.3,-0.500730389671362,-0.5134,-0.6489648,-0.581113,-0.449124,-0.3062616,0.116144425587865
14.4,-0.500609976525822,-0.513552,-0.6495552,-0.582497,-0.450568,-0.3047308,0.116329546367346
14.5,-0.500767821596244,-0.516416,-0.651009,-0.58192,-0.450335,-0.305331,0.116343297720485
14.6,-0.500608901408451,-0.515316,-0.6499094,-0.581253,-0.445254,-0.3028418,0.11644884227879
14.7,-0.50047979342723,-0.515299,-0.6492206,-0.582422,-0.446234,-0.3005678,0.116320566842137
14.8,-0.500629248826291,-0.51361,-0.6505052,-0.581041,-0.445543,-0.3026642,0.116527333140629
14.9,-0.500487577464789,-0.515749,-0.6501018,-0.582863,-0.447902,-0.3009516,0.116712739645977
15,-0.500494887323944,-0.514448,-0.6521472,-0.581384,-0.445601,-0.3018692,0.116891160275059
15.1,-0.500218474178404,-0.516518,-0.6524564,-0.580458,-0.447284,-0.3027082,0.117063270328266
15.2,-0.50033165258216,-0.518031,-0.6507458,-0.579885,-0.444654,-0.3015042,0.117141034054309
15.3,-0.499984464788732,-0.515568,-0.6502156,-0.578575,-0.442704,-0.3013288,0.117007289109966
15.4,-0.499818084507042,-0.513137,-0.6505,-0.578726,-0.44472,-0.2988084,0.116909785816996
15.5,-0.499676079812207,-0.515015,-0.6510054,-0.578634,-0.443116,-0.2988486,0.117120052604832
15.6,-0.498966784037559,-0.515076,-0.650894,-0.578375,-0.44331,-0.2993554,0.117073412229695
15.7,-0.498485657276995,-0.515716,-0.6492942,-0.579952,-0.443967,-0.299074,0.117121844917775
15.8,-0.4983659342723,-0.514849,-0.6493762,-0.578903,-0.442222,-0.2998372,0.117126736649437
15.9,-0.498505929577465,-0.514988,-0.6478586,-0.578452,-0.444061,-0.2996178,0.116878444364784
16,-0.49804265258216,-0.514851,-0.648316,-0.578498,-0.445194,-0.2976176,0.116890646559531
16.1,-0.498020488262911,-0.514762,-0.6496726,-0.57916,-0.44415,-0.2945176,0.117163128414464
16.2,-0.497768394366197,-0.511029,-0.6492716,-0.576832,-0.445961,-0.2930688,0.117151357415107
16.3,-0.497457525821596,-0.511139,-0.6506264,-0.577422,-0.442708,-0.2925776,0.117207706293408
16.4,-0.497052352112676,-0.511486,-0.6510994,-0.576844,-0.443953,-0.2946888,0.117191583296701
16.5,-0.497130023474178,-0.51193,-0.6513052,-0.575738,-0.445361,-0.2925556,0.117342878309294
16.6,-0.496791478873239,-0.511908,-0.6493868,-0.574596,-0.444363,-0.2919328,0.117557260449021
16.7,-0.496484117370892,-0.511518,-0.650336,-0.575173,-0.446864,-0.2918104,0.117585615252953
16.8,-0.4963359342723,-0.511524,-0.6517322,-0.575464,-0.444363,-0.2885496,0.117730213617011
