"parameter","mean_sp","median_sp","quantile05_sp","quantile25_sp","quantile75_sp","quantile95_sp","stdev_sp"
0.2,-0.215785563380282,-0.218489,-0.3529922,-0.26957,-0.155372,-0.0769716000000001,0.0882899950224707
0.4,-0.216775300469484,-0.218555,-0.3536338,-0.272822,-0.158343,-0.0790368,0.0882256488079772
0.6,-0.217318215962441,-0.218751,-0.3547156,-0.273599,-0.15847,-0.0792864,0.088293809446345
0.8,-0.218803647887324,-0.222224,-0.3564138,-0.275414,-0.159756,-0.0799252,0.0883470058460673
1,-0.2219890657277,-0.225645,-0.3629762,-0.278869,-0.162585,-0.08112,0.0887647599966327
1.2,-0.227514910798122,-0.230807,-0.3692806,-0.286989,-0.166282,-0.0846430000000001,0.0894371654199484
1.4,-0.235731690140845,-0.239189,-0.3800612,-0.296347,-0.173774,-0.0889744000000001,0.0903944543287068
1.6,-0.247715004694836,-0.251073,-0.391657,-0.309829,-0.184376,-0.0966124,0.091450836265119
1.8,-0.263665267605634,-0.268349,-0.4074792,-0.326984,-0.20488,-0.110141,0.0928634509722232
2,-0.283582464788732,-0.288363,-0.4290622,-0.345977,-0.226598,-0.1261998,0.0949824911607344
2.2,-0.306823281690141,-0.313013,-0.4544572,-0.374298,-0.249818,-0.14078,0.0971039101491794
2.4,-0.332092253521127,-0.335192,-0.4848838,-0.401608,-0.271504,-0.1591336,0.0990984085020216
2.6,-0.358062319248826,-0.358,-0.5143584,-0.432126,-0.304343,-0.1798784,0.101022188595963
2.8,-0.382436187793427,-0.38811,-0.5322744,-0.458985,-0.327958,-0.2023538,0.103065548811261
3,-0.404465784037559,-0.411865,-0.5568046,-0.482098,-0.345334,-0.2221666,0.10518580323207
3.2,-0.423380225352113,-0.430834,-0.5779822,-0.501291,-0.365139,-0.2383432,0.106694381793769
3.4,-0.439324962441315,-0.448429,-0.5888088,-0.516685,-0.382147,-0.250589800000001,0.108110203618146
3.6,-0.45218855399061,-0.461912,-0.5971952,-0.528613,-0.396852,-0.260026400000001,0.109146188875258
3.8,-0.462741816901408,-0.47605,-0.6108112,-0.539254,-0.406345,-0.264553,0.110067040518706
4,-0.471416892018779,-0.482049,-0.618103,-0.548175,-0.41522,-0.2686866,0.110645719319156
4.2,-0.478597685446009,-0.490392,-0.6234434,-0.553137,-0.424621,-0.2709934,0.111060898055465
4.4,-0.484557887323944,-0.49534,-0.6291164,-0.557735,-0.430004,-0.2733028,0.111407899461743
4.6,-0.48939761971831,-0.500326,-0.6345698,-0.563202,-0.434814,-0.2748106,0.11179678414866
4.8,-0.493569737089202,-0.504658,-0.6381078,-0.56351,-0.441516,-0.2763292,0.11200151590044
5,-0.496968957746479,-0.509329,-0.640619,-0.570674,-0.448455,-0.2777354,0.112298396081277
5.2,-0.499955342723005,-0.514267,-0.6428904,-0.575514,-0.450186,-0.2782616,0.112486568200092
5.4,-0.502426582159624,-0.516694,-0.6447472,-0.576906,-0.453846,-0.2818552,0.112747623012969
5.6,-0.504641,-0.519339,-0.6466354,-0.579559,-0.456796,-0.2863854,0.11288968037404
5.8,-0.506482549295775,-0.521876,-0.6492908,-0.581533,-0.458569,-0.2886768,0.112977129804997
6,-0.507924046948357,-0.521875,-0.6517956,-0.582414,-0.46031,-0.2897376,0.1133486549201
6.2,-0.509173610328639,-0.524568,-0.6533098,-0.585105,-0.461963,-0.2908538,0.113440857035448
6.4,-0.510282887323944,-0.525365,-0.654088,-0.588156,-0.462654,-0.292689,0.11358608707241
6.6,-0.511079544600939,-0.523308,-0.6555366,-0.586893,-0.464165,-0.2936744,0.113791870135805
6.8,-0.511766436619718,-0.523377,-0.6557224,-0.588179,-0.467251,-0.2968432,0.11395118147314
7,-0.512362718309859,-0.524909,-0.6567916,-0.59049,-0.468618,-0.2988518,0.114208694515643
7.2,-0.512961854460094,-0.526277,-0.6578448,-0.593513,-0.46955,-0.2999846,0.11431585288363
7.4,-0.513252056338028,-0.524812,-0.658868,-0.595472,-0.469951,-0.302698,0.114514064064064
7.6,-0.513568469483568,-0.525619,-0.6593388,-0.598705,-0.471655,-0.3052358,0.114707822032538
7.8,-0.513810812206573,-0.527209,-0.659278,-0.598991,-0.471549,-0.3062168,0.114966414702674
8,-0.513902765258216,-0.527631,-0.6591988,-0.59892,-0.469851,-0.3082372,0.115198152113641
8.2,-0.514017262910798,-0.527518,-0.658985,-0.598314,-0.470325,-0.3108288,0.115359033512058
8.4,-0.513969028169014,-0.526869,-0.6590796,-0.597978,-0.470605,-0.3113858,0.115540386399715
8.6,-0.513890450704225,-0.526295,-0.6590056,-0.598772,-0.471552,-0.311113,0.115780371675206
8.8,-0.513779183098591,-0.525431,-0.6596706,-0.598088,-0.472905,-0.3123656,0.11595928840037
9,-0.513670004694836,-0.52575,-0.660031,-0.596374,-0.472411,-0.3129034,0.116127666879119
9.2,-0.513482699530516,-0.524487,-0.6602326,-0.595947,-0.4727,-0.3134338,0.116342412563834
9.4,-0.513314286384977,-0.524303,-0.660339,-0.595641,-0.47129,-0.312466,0.116551057925424
9.6,-0.513039661971831,-0.523713,-0.6602078,-0.594366,-0.469494,-0.3118918,0.11678959271476
9.8,-0.512769328638498,-0.523864,-0.6620838,-0.592934,-0.467836,-0.3106554,0.116969666955514
10,-0.512475577464789,-0.523947,-0.6623226,-0.592168,-0.465025,-0.3107114,0.117256687519063
10.2,-0.512111075117371,-0.525028,-0.6615586,-0.594169,-0.463317,-0.3096824,0.11744452487493
10.4,-0.511755183098592,-0.524134,-0.661298,-0.593038,-0.461967,-0.309216,0.117647340896785
10.6,-0.511351948356808,-0.52408,-0.6609464,-0.592732,-0.46121,-0.3066794,0.117812291335933
10.8,-0.510940431924883,-0.524823,-0.6612734,-0.593202,-0.460407,-0.3037084,0.118092560471115
11,-0.510499169014085,-0.523868,-0.6610882,-0.593244,-0.460667,-0.3008224,0.11836446529677
11.2,-0.510074154929577,-0.524969,-0.6608986,-0.592692,-0.461784,-0.2980258,0.118584882706596
11.4,-0.50962665258216,-0.525365,-0.6608414,-0.592608,-0.462856,-0.2953436,0.11879833830937
11.6,-0.509243525821596,-0.524822,-0.6609354,-0.592737,-0.462907,-0.2926336,0.119028561154715
11.8,-0.508765981220657,-0.524119,-0.6608506,-0.592679,-0.460862,-0.289884,0.119281147707524
12,-0.508174460093897,-0.523833,-0.6604924,-0.593183,-0.457416,-0.2870792,0.119564214210594
12.2,-0.507650248826291,-0.523467,-0.66064,-0.592709,-0.454182,-0.284872,0.11981317696896
12.4,-0.507163408450704,-0.523343,-0.6598584,-0.592799,-0.453211,-0.2825356,0.120085393951033
12.6,-0.506589079812207,-0.520986,-0.659886,-0.59186,-0.455048,-0.280065,0.120307037720388
12.8,-0.506051422535211,-0.518678,-0.6599948,-0.590665,-0.456125,-0.2778098,0.120571848000613
13,-0.505502107981221,-0.517188,-0.6602314,-0.589425,-0.453482,-0.2752776,0.120855940077443
13.2,-0.504941840375587,-0.515897,-0.6602672,-0.588739,-0.452308,-0.2729512,0.121133413416867
13.4,-0.504336478873239,-0.514813,-0.65976,-0.588818,-0.451045,-0.2707424,0.121376627276252
13.6,-0.503804840375587,-0.513717,-0.6590668,-0.589013,-0.450974,-0.2684266,0.121668896155822
13.8,-0.503202708920188,-0.512692,-0.6582658,-0.587965,-0.450736,-0.2674642,0.121917353276601
14,-0.50259458685446,-0.513008,-0.6582318,-0.587255,-0.450054,-0.266212,0.122175698444626
14.2,-0.502031126760563,-0.51312,-0.658371,-0.587065,-0.449591,-0.2656732,0.122406915896799
14.4,-0.501495286384977,-0.512194,-0.6576496,-0.587992,-0.44883,-0.2649886,0.122691874369648
14.6,-0.500921187793427,-0.511257,-0.6575402,-0.587287,-0.448389,-0.2648146,0.122949115846424
14.8,-0.500338305164319,-0.510474,-0.657469,-0.585675,-0.447909,-0.2644246,0.12319617686494
15,-0.49970085915493,-0.509932,-0.657408,-0.585305,-0.446032,-0.2637826,0.123508977071789
15.2,-0.499082708920188,-0.509034,-0.6575248,-0.584839,-0.445117,-0.2634248,0.123756286952859
15.4,-0.498447929577465,-0.509191,-0.6570406,-0.584579,-0.445196,-0.2628554,0.124007551696896
15.6,-0.497782544600939,-0.508751,-0.6563504,-0.58328,-0.444805,-0.262087,0.124213798907004
15.8,-0.497131769953052,-0.508095,-0.6554266,-0.582249,-0.443826,-0.2615154,0.124456889903006
16,-0.496595056338028,-0.508077,-0.6550102,-0.581487,-0.442944,-0.2613724,0.124675143920021
16.2,-0.495984525821596,-0.507313,-0.6545308,-0.580906,-0.443068,-0.2607298,0.124954684616651
16.4,-0.495349258215962,-0.507116,-0.6540122,-0.582002,-0.441234,-0.2601702,0.12516682693217
16.6,-0.494737915492958,-0.507164,-0.6534024,-0.582915,-0.442041,-0.2598368,0.125367188598481
16.8,-0.494105582159624,-0.506898,-0.6528056,-0.583392,-0.441974,-0.2592058,0.125622292318474
17,-0.493491291079812,-0.507031,-0.6527496,-0.582951,-0.439928,-0.2587202,0.125844623071768
17.2,-0.492871704225352,-0.507201,-0.6522264,-0.581524,-0.439391,-0.2585168,0.126084009050427
17.4,-0.492309957746479,-0.507302,-0.6519086,-0.580073,-0.438141,-0.2583438,0.126322480521657
17.6,-0.491733417840376,-0.506427,-0.6514576,-0.579826,-0.437023,-0.2578824,0.126520697199726
17.8,-0.491125690140845,-0.506515,-0.6513298,-0.579696,-0.43521,-0.2564594,0.126709608137155
18,-0.490552525821596,-0.505857,-0.6511258,-0.579628,-0.433161,-0.2549794,0.126922963831526
18.2,-0.489990882629108,-0.504774,-0.6508006,-0.579501,-0.431782,-0.2534862,0.127127077772932
18.4,-0.489364802816901,-0.504283,-0.6503938,-0.578846,-0.431221,-0.2521346,0.127359154765578
18.6,-0.48878355399061,-0.502656,-0.6500188,-0.577585,-0.431075,-0.2510448,0.127578061925265
18.8,-0.488181417840376,-0.501476,-0.6500866,-0.577099,-0.431062,-0.2492678,0.127775019363595
19,-0.48762234741784,-0.500961,-0.6498082,-0.577326,-0.431005,-0.2477542,0.127997964305088
19.2,-0.487058849765258,-0.50027,-0.649768,-0.576667,-0.431163,-0.2464184,0.128235053457843
19.4,-0.486525643192488,-0.499632,-0.6493958,-0.575899,-0.431279,-0.2450208,0.128442572937504
19.6,-0.485958051643193,-0.498475,-0.649353,-0.574616,-0.430486,-0.2432832,0.128617949649457
19.8,-0.48543896713615,-0.497663,-0.6492712,-0.574368,-0.429594,-0.2419964,0.128801884533207
20,-0.484929577464789,-0.496022,-0.6488366,-0.574155,-0.427693,-0.2409656,0.12900179602867
20.2,-0.484380971830986,-0.495414,-0.6484298,-0.573797,-0.427289,-0.2400864,0.129190359729096
20.4,-0.483854779342723,-0.495535,-0.6481914,-0.573633,-0.426278,-0.239132,0.129363584286776
20.6,-0.48336882629108,-0.495327,-0.647674,-0.573114,-0.42574,-0.2382052,0.129544653751358
20.8,-0.482812929577465,-0.494774,-0.64742,-0.572545,-0.42479,-0.2367566,0.129725509089929
21,-0.482304629107981,-0.494358,-0.6468738,-0.572623,-0.423901,-0.2358504,0.129935673322503
21.2,-0.481793061032864,-0.493875,-0.6463842,-0.571938,-0.42295,-0.2346616,0.130130006204576
21.4,-0.4813110657277,-0.493284,-0.646033,-0.571806,-0.421714,-0.2336248,0.130365914766372
21.6,-0.480847525821596,-0.492159,-0.6455026,-0.571645,-0.42155,-0.232905,0.130520096786134
21.8,-0.480311882629108,-0.492145,-0.645193,-0.571459,-0.421437,-0.2319156,0.130654433733267
22,-0.479826131455399,-0.492598,-0.644692,-0.571386,-0.421536,-0.2306582,0.130833313460482
22.2,-0.47937365258216,-0.491398,-0.6443564,-0.570676,-0.421328,-0.2297744,0.130983212551433
22.4,-0.478873281690141,-0.490014,-0.6440008,-0.570224,-0.421781,-0.22818,0.1311630463931
22.6,-0.478420723004695,-0.490002,-0.6436516,-0.569541,-0.420615,-0.2274438,0.131307556393748
22.8,-0.477951342723005,-0.48858,-0.6433268,-0.568685,-0.418982,-0.2263848,0.131475343393266
23,-0.477490183098592,-0.488254,-0.6432252,-0.56829,-0.418334,-0.2253966,0.131639967690142
23.2,-0.477030183098592,-0.487434,-0.6425178,-0.568131,-0.418206,-0.2240768,0.131784923870831
23.4,-0.476627971830986,-0.487439,-0.6418032,-0.567996,-0.417856,-0.2228412,0.13193737722034
23.6,-0.47615334741784,-0.486553,-0.6414154,-0.567931,-0.417551,-0.2218972,0.13209431424594
23.8,-0.475732441314554,-0.485641,-0.640997,-0.568252,-0.417684,-0.2206648,0.132248633948299
24,-0.475279877934272,-0.485081,-0.6406788,-0.568338,-0.418393,-0.2196114,0.132412250610578
24.2,-0.474865169014084,-0.484699,-0.6402666,-0.568116,-0.418974,-0.2184348,0.132561621821985
24.4,-0.474429854460094,-0.484833,-0.6401154,-0.568343,-0.41951,-0.2173528,0.132721848497655
24.6,-0.474025093896714,-0.484585,-0.6397924,-0.567966,-0.419891,-0.2164374,0.13285966238085
24.8,-0.473636511737089,-0.484248,-0.6395272,-0.567554,-0.420243,-0.2154188,0.13299374230766
25,-0.473267366197183,-0.483681,-0.6393644,-0.567389,-0.420238,-0.214263,0.133161152544531
25.2,-0.472890624413146,-0.482929,-0.6392432,-0.567085,-0.420085,-0.2132198,0.133297135801724
25.4,-0.472522624413146,-0.482952,-0.6392456,-0.567022,-0.420892,-0.2124022,0.133428239066746
25.6,-0.472159253521127,-0.482898,-0.6391238,-0.566885,-0.421119,-0.211537,0.133557725443436
25.8,-0.471808647887324,-0.482786,-0.6389732,-0.566803,-0.420751,-0.210526,0.133683771201989
26,-0.471443460093897,-0.482388,-0.6387248,-0.566395,-0.420354,-0.2095958,0.133794138523692
26.2,-0.471064427230047,-0.481797,-0.6386394,-0.566497,-0.419518,-0.208744200000001,0.133939032143292
26.4,-0.470711112676056,-0.481449,-0.638561,-0.566364,-0.418934,-0.207902200000001,0.134068172924725
26.6,-0.470382300469484,-0.481003,-0.638469,-0.566153,-0.41835,-0.207057800000001,0.134181179597805
26.8,-0.470006356807512,-0.48045,-0.6382898,-0.566341,-0.41791,-0.206298000000001,0.134288875941869
27,-0.469673469483568,-0.480198,-0.6383756,-0.565381,-0.416923,-0.205848000000001,0.134439068211305
27.2,-0.469324910798122,-0.479872,-0.6383794,-0.565106,-0.415997,-0.205203600000001,0.13455135521122
27.4,-0.468976591549296,-0.47963,-0.6382024,-0.565055,-0.416253,-0.204279600000001,0.134648035389115
27.6,-0.468681051643193,-0.479347,-0.638079,-0.565235,-0.416166,-0.2034582,0.134784877263952
27.8,-0.468339464788732,-0.479064,-0.6378456,-0.564424,-0.415679,-0.202715,0.134888980530583
28,-0.468027647887324,-0.477718,-0.6377186,-0.564594,-0.414613,-0.20178,0.134996329766436
28.2,-0.467697624413146,-0.47649,-0.6378334,-0.564404,-0.414178,-0.2010502,0.135140517784197
28.4,-0.467404436619718,-0.475931,-0.6376926,-0.564369,-0.414036,-0.2002758,0.135239767112919
