"parameter","mean_sp","median_sp","quantile05_sp","quantile25_sp","quantile75_sp","quantile95_sp","stdev_sp"
0.2,-0.002649220657277,-0.019301,-0.242558,-0.107535,0.107453,0.2590548,0.157236056137883
0.4,-0.00153788262910798,-0.009614,-0.258188,-0.105692,0.110412,0.2618842,0.1605489294519
0.6,-0.00335153521126761,-0.005932,-0.2597182,-0.105225,0.114665,0.2560912,0.160708385711145
0.8,-0.00683766197183099,-0.012683,-0.2558,-0.122756,0.112826,0.2521828,0.159154067959108
1,-0.0125202018779343,-0.012684,-0.259696,-0.122912,0.102471,0.244763,0.157458512607864
1.2,-0.0253220657276995,-0.031616,-0.269561,-0.139554,0.092215,0.2246324,0.156271037724481
1.4,-0.0538409577464789,-0.059335,-0.2746746,-0.164338,0.065798,0.200098,0.155537829217074
1.6,-0.105051098591549,-0.112213,-0.349102,-0.214542,0.005642,0.1517694,0.154482615326538
1.8,-0.177288788732394,-0.18736,-0.4130368,-0.273888,-0.071438,0.0684391999999999,0.14719890581643
2,-0.249498201877934,-0.251039,-0.474799,-0.330077,-0.162873,-0.0278182000000001,0.132435251517279
2.2,-0.300289018779343,-0.296598,-0.5062896,-0.372549,-0.235935,-0.0977286,0.12034949876913
2.4,-0.332003361502347,-0.325774,-0.524215,-0.406959,-0.261962,-0.1347534,0.115645805813936
2.6,-0.3546200657277,-0.350745,-0.5387348,-0.426767,-0.289952,-0.161819,0.114447250648561
2.8,-0.374253464788732,-0.367655,-0.5596348,-0.445003,-0.308111,-0.1844904,0.114274458811393
3,-0.392835112676056,-0.385006,-0.5782942,-0.464784,-0.325454,-0.195645,0.114998765150944
3.2,-0.410703544600939,-0.404238,-0.601113,-0.492872,-0.342865,-0.2196566,0.115688937909248
3.4,-0.427683873239437,-0.419692,-0.6180254,-0.513685,-0.357648,-0.2347256,0.116688925291264
3.6,-0.443724539906103,-0.436851,-0.6319546,-0.535959,-0.372822,-0.251432,0.117239527617225
3.8,-0.459557845070423,-0.4545,-0.6478588,-0.54956,-0.391442,-0.2654464,0.117627269982946
4,-0.474513633802817,-0.471041,-0.662912,-0.560274,-0.408692,-0.2781664,0.117946840648007
4.2,-0.488889117370892,-0.486818,-0.676479,-0.57829,-0.424735,-0.2870796,0.118181294729312
4.4,-0.502752572769953,-0.502389,-0.6858572,-0.588461,-0.436154,-0.297784,0.118819112138485
4.6,-0.516120333333333,-0.520377,-0.6963232,-0.597949,-0.452375,-0.3063078,0.119251766569197
4.8,-0.528743840375587,-0.535334,-0.711395,-0.607299,-0.466091,-0.3179944,0.119956271812851
5,-0.540591511737089,-0.550861,-0.7237754,-0.618909,-0.480541,-0.3262446,0.12059746608827
5.2,-0.551718647887324,-0.563306,-0.7330896,-0.630525,-0.490943,-0.3307058,0.121194716233536
5.4,-0.561993323943662,-0.572926,-0.7411582,-0.641152,-0.499951,-0.3361824,0.121549844453318
5.6,-0.571444821596244,-0.583267,-0.7505516,-0.649386,-0.510628,-0.343332,0.122095852462573
5.8,-0.580251258215962,-0.598181,-0.7579256,-0.656351,-0.51592,-0.3484212,0.122738475136734
6,-0.58834655399061,-0.605679,-0.7673276,-0.664542,-0.527355,-0.3506922,0.123232844077951
6.2,-0.595715018779343,-0.613446,-0.7742914,-0.673931,-0.534776,-0.3566896,0.123850697335198
6.4,-0.602292023474178,-0.619311,-0.7840706,-0.685982,-0.542536,-0.3613776,0.124400132658822
6.6,-0.608248751173709,-0.627599,-0.7884658,-0.692739,-0.546762,-0.3665272,0.124862890069086
6.8,-0.613562474178404,-0.633416,-0.7883828,-0.698928,-0.548691,-0.3718822,0.125361056827287
7,-0.618436483568075,-0.637854,-0.7918164,-0.7069,-0.550474,-0.3731002,0.125793474024253
7.2,-0.622743474178404,-0.642311,-0.7941444,-0.713459,-0.553793,-0.3735952,0.126225764704147
7.4,-0.626634258215962,-0.644992,-0.7955874,-0.718545,-0.563668,-0.375172,0.126620780815193
7.6,-0.630024281690141,-0.647466,-0.7982466,-0.72077,-0.565765,-0.3749988,0.12718637356642
7.8,-0.633108230046948,-0.650783,-0.8011616,-0.723173,-0.568639,-0.3769246,0.127531969178241
8,-0.636054788732394,-0.655109,-0.803674,-0.726792,-0.574987,-0.3806736,0.127850248764147
8.2,-0.638566436619718,-0.65951,-0.8059666,-0.730865,-0.577065,-0.3825042,0.128179276953355
8.4,-0.640861431924883,-0.662474,-0.807738,-0.735809,-0.58022,-0.3848118,0.12851744503323
8.6,-0.642901638497653,-0.664146,-0.8104462,-0.739767,-0.583233,-0.3859994,0.128832918747998
8.8,-0.644787572769953,-0.666159,-0.81284,-0.74224,-0.585187,-0.3868766,0.129157454543262
9,-0.646357723004695,-0.667533,-0.814486,-0.742718,-0.587824,-0.387645,0.129486636679392
9.2,-0.64787255399061,-0.669469,-0.8160678,-0.743465,-0.590134,-0.3903272,0.129858403485907
9.4,-0.649187535211268,-0.671822,-0.817077,-0.744437,-0.592037,-0.390811,0.130223077071453
9.6,-0.650452558685446,-0.673933,-0.8179824,-0.745581,-0.591859,-0.3929984,0.130497059285317
9.8,-0.651485403755868,-0.676136,-0.8190108,-0.746222,-0.592872,-0.3938672,0.130810210096812
10,-0.652355253521127,-0.678016,-0.8201632,-0.747166,-0.593399,-0.393922,0.131171195684507
10.2,-0.653141478873239,-0.679173,-0.8212132,-0.747467,-0.593774,-0.3947046,0.131432490495195
10.4,-0.653868624413146,-0.680798,-0.821483,-0.748729,-0.593957,-0.3942736,0.131738801691789
10.6,-0.654481070422535,-0.680624,-0.8222638,-0.750205,-0.594011,-0.3937922,0.13204630908325
10.8,-0.655007431924883,-0.680733,-0.822837,-0.74976,-0.59211,-0.3933012,0.132322926525258
11,-0.655468624413146,-0.681552,-0.8234932,-0.749142,-0.590655,-0.3932774,0.13272147077077
11.2,-0.655897361502347,-0.683187,-0.8237224,-0.749298,-0.589194,-0.3932706,0.13303509920547
11.4,-0.656145422535211,-0.686115,-0.8233458,-0.749879,-0.58741,-0.3923032,0.133436635469516
11.6,-0.656326220657277,-0.687641,-0.8236596,-0.750785,-0.588409,-0.3887878,0.133760112604911
11.8,-0.656517544600939,-0.68784,-0.8245162,-0.75077,-0.589822,-0.3856592,0.134100995546634
12,-0.656608694835681,-0.68735,-0.8251122,-0.751975,-0.590254,-0.3826002,0.134492337560006
12.2,-0.656679549295775,-0.687782,-0.8253266,-0.751351,-0.590547,-0.3800548,0.134769673082374
12.4,-0.656680201877934,-0.68737,-0.8255242,-0.751822,-0.589081,-0.3772866,0.135132164682907
12.6,-0.656627370892019,-0.686737,-0.8255926,-0.750865,-0.586237,-0.3743364,0.135514273959541
12.8,-0.656443300469484,-0.686532,-0.8255532,-0.752745,-0.586612,-0.374379,0.135971569490956
13,-0.656313615023474,-0.686857,-0.8255058,-0.753994,-0.586952,-0.3754326,0.136299579531122
13.2,-0.656097680751174,-0.686805,-0.825616,-0.755321,-0.587264,-0.3766354,0.136709796278886
13.4,-0.655899431924883,-0.68739,-0.8254496,-0.754115,-0.586481,-0.3756174,0.137123353152806
13.6,-0.655608906103286,-0.688507,-0.8251798,-0.753721,-0.585954,-0.3723254,0.137488496188414
13.8,-0.655316784037559,-0.687615,-0.8253964,-0.752608,-0.585839,-0.3689686,0.137890699926593
14,-0.655037112676056,-0.687239,-0.8254464,-0.751362,-0.585435,-0.3670186,0.138153123040884
14.2,-0.654684713615023,-0.687145,-0.8253284,-0.752019,-0.581802,-0.3644526,0.138556589488438
14.4,-0.65430296713615,-0.686114,-0.8253996,-0.753169,-0.581772,-0.3628304,0.138941711473118
14.6,-0.653912863849765,-0.685967,-0.8251932,-0.751881,-0.582572,-0.3620516,0.139321409732375
14.8,-0.65345834741784,-0.685546,-0.8251278,-0.751629,-0.582202,-0.3609534,0.13974875858257
15,-0.65306285915493,-0.685225,-0.8250784,-0.752104,-0.58187,-0.3605434,0.140163753490502
15.2,-0.652673441314554,-0.684288,-0.8253216,-0.751164,-0.581716,-0.3599786,0.140469107772689
15.4,-0.652222375586854,-0.682762,-0.8251438,-0.750838,-0.581327,-0.3588424,0.140800244519579
15.6,-0.651743281690141,-0.681313,-0.8253238,-0.750741,-0.580385,-0.3587488,0.14116983231129
15.8,-0.651254953051643,-0.680421,-0.8256742,-0.750428,-0.58002,-0.3580178,0.141517276753424
16,-0.650771314553991,-0.679923,-0.825995,-0.749944,-0.579401,-0.3571238,0.141899887925513
16.2,-0.650253469483568,-0.678498,-0.8260588,-0.749786,-0.57866,-0.356145,0.142281254646653
16.4,-0.649741788732394,-0.678853,-0.8263786,-0.749357,-0.578047,-0.3554794,0.142617694337349
16.6,-0.649181830985916,-0.677617,-0.8265774,-0.749758,-0.577047,-0.3550134,0.142967585357725
16.8,-0.648581901408451,-0.676085,-0.8263518,-0.749872,-0.576844,-0.354572,0.143302312546926
17,-0.648053107981221,-0.675266,-0.8266986,-0.749566,-0.574891,-0.35394,0.143640785972261
17.2,-0.64752217370892,-0.67661,-0.8267476,-0.749334,-0.57424,-0.3526664,0.143913276318318
17.4,-0.646994694835681,-0.677331,-0.8267314,-0.749197,-0.57313,-0.3519154,0.144219411618089
17.6,-0.646391352112676,-0.676757,-0.826542,-0.748994,-0.572231,-0.3508884,0.14457143804712
17.8,-0.645827004694836,-0.675325,-0.8266488,-0.748669,-0.571547,-0.3494794,0.144874188900573
18,-0.64520714084507,-0.673657,-0.8265948,-0.748105,-0.570826,-0.3485382,0.145208193509724
18.2,-0.644686896713615,-0.67279,-0.8261454,-0.747497,-0.570162,-0.3470962,0.145542950787565
18.4,-0.644073882629108,-0.67295,-0.8260004,-0.747158,-0.569056,-0.3462856,0.145818973334963
