"parameter","mean_sp","median_sp","quantile05_sp","quantile25_sp","quantile75_sp","quantile95_sp","stdev_sp"
0.2,-0.247469957746479,-0.249888,-0.368211,-0.300755,-0.189394,-0.1197296,0.080646861539509
0.4,-0.249787117370892,-0.253023,-0.3694058,-0.302705,-0.189338,-0.1210232,0.0806094228685358
0.6,-0.25043455399061,-0.253943,-0.3705566,-0.303333,-0.190338,-0.1209488,0.0805784965956562
0.8,-0.25224079342723,-0.254085,-0.3725644,-0.305101,-0.19158,-0.1218984,0.0806994845148166
1,-0.256070014084507,-0.258936,-0.376685,-0.308902,-0.196621,-0.124343,0.080860256790358
1.2,-0.26265282629108,-0.265372,-0.3867758,-0.318647,-0.203439,-0.1296686,0.0812864780203665
1.4,-0.273137281690141,-0.275894,-0.3988074,-0.328464,-0.212122,-0.1384846,0.0821050195266248
1.6,-0.28830479342723,-0.29048,-0.4201484,-0.344693,-0.228273,-0.1506518,0.0829026886769228
1.8,-0.309049718309859,-0.306274,-0.4461472,-0.365344,-0.249641,-0.1747768,0.0840966517480428
2,-0.335161610328639,-0.33392,-0.4709218,-0.391589,-0.281148,-0.1938256,0.0852584934270275
2.2,-0.365880699530516,-0.367373,-0.5038494,-0.427853,-0.308554,-0.2196922,0.0864004316326889
2.4,-0.399608460093897,-0.404335,-0.5409106,-0.461913,-0.342205,-0.245024,0.0873191361453726
2.6,-0.434581046948357,-0.438645,-0.576745,-0.496845,-0.379259,-0.2790002,0.0882059175828884
2.8,-0.468185516431925,-0.47033,-0.6054344,-0.533621,-0.411831,-0.3090368,0.0891053432959157
3,-0.498798873239437,-0.499939,-0.6332652,-0.566161,-0.446906,-0.3366954,0.0894885581607845
3.2,-0.525479610328639,-0.527958,-0.6623044,-0.590723,-0.472186,-0.353555,0.0898532395480357
3.4,-0.548278671361502,-0.549493,-0.6796768,-0.609945,-0.498569,-0.3752702,0.0900181190812673
3.6,-0.567600737089202,-0.57175,-0.6931334,-0.6305,-0.517672,-0.4011832,0.0904327709308547
3.8,-0.583799028169014,-0.591594,-0.7082656,-0.646311,-0.537557,-0.4157208,0.0908895190336024
4,-0.597393309859155,-0.605117,-0.7235444,-0.660795,-0.551765,-0.4316248,0.0913443320652205
4.2,-0.609145314553991,-0.617708,-0.7323462,-0.672711,-0.563227,-0.4401952,0.0919408343897971
4.4,-0.619037924882629,-0.626312,-0.7443532,-0.682491,-0.572447,-0.4487526,0.0924075709796673
4.6,-0.627486061032864,-0.636295,-0.753505,-0.691795,-0.580939,-0.458105,0.0929396912774422
4.8,-0.6347510657277,-0.646481,-0.7593386,-0.699177,-0.587838,-0.4612836,0.093328910016426
5,-0.641182122065728,-0.655999,-0.7652,-0.707003,-0.589707,-0.465044,0.0937041457380327
