"parameter","mean_sp","median_sp","quantile05_sp","quantile25_sp","quantile75_sp","quantile95_sp","stdev_sp"
0.2,-0.0180887605633803,-0.01866,-0.1815742,-0.065285,0.038059,0.1351612,0.093747511585762
0.4,-0.0131249483568075,-0.011865,-0.1802994,-0.062919,0.046396,0.132497599999999,0.0949149753889603
0.6,-0.00956661971830986,-0.008165,-0.1764254,-0.061099,0.046359,0.13433,0.0945555645114862
0.8,-0.00975544131455399,-0.009185,-0.1821256,-0.064669,0.048563,0.1364758,0.0944328431930901
1,-0.0143777089201878,-0.011158,-0.186412,-0.069895,0.04401,0.1304782,0.0942215088715815
1.2,-0.0251188779342723,-0.023246,-0.195877,-0.07784,0.032462,0.122413,0.0941856454821076
1.4,-0.0456951877934272,-0.046033,-0.2157014,-0.100227,0.012418,0.1063454,0.0952514996912713
1.6,-0.0783813615023474,-0.073008,-0.2586316,-0.128319,-0.017832,0.0694087999999998,0.0961147919294788
1.8,-0.118691596244131,-0.118002,-0.2914722,-0.17119,-0.063022,0.0459356,0.0941832282753385
2,-0.154474107981221,-0.164054,-0.2928622,-0.205628,-0.094718,0.00275099999999998,0.0896546069593233
2.2,-0.180614840375587,-0.186761,-0.3060892,-0.237823,-0.119882,-0.0360124000000001,0.0875776424095336
2.4,-0.198217549295775,-0.204925,-0.3210102,-0.265072,-0.134847,-0.0526084000000001,0.0879839745833021
2.6,-0.213355600938967,-0.221093,-0.3441758,-0.277326,-0.148244,-0.0623744000000001,0.0891777117368365
2.8,-0.228033629107981,-0.232831,-0.3604182,-0.290608,-0.167287,-0.0726128000000002,0.0904375388414907
3,-0.242122690140845,-0.250324,-0.3816492,-0.306187,-0.182432,-0.0845766000000001,0.0919327994077265
3.2,-0.25627865258216,-0.264172,-0.3937842,-0.318239,-0.199666,-0.0987928,0.0932699599523384
3.4,-0.270402061032864,-0.276547,-0.4087266,-0.335107,-0.216457,-0.109631600000001,0.0946909090710852
3.6,-0.284436126760563,-0.29275,-0.42616,-0.348966,-0.228995,-0.122177,0.0960331529456712
3.8,-0.298443436619718,-0.308787,-0.4403588,-0.362739,-0.241635,-0.1311916,0.0974256269973771
4,-0.312636248826291,-0.322866,-0.4582568,-0.37764,-0.253949,-0.1435236,0.0987363094053534
4.2,-0.326538723004695,-0.331765,-0.4718064,-0.393554,-0.268869,-0.161090200000001,0.0999913259378282
4.4,-0.339824572769953,-0.348008,-0.4821186,-0.40887,-0.281918,-0.173723600000001,0.10137617835125
4.6,-0.35241785915493,-0.362761,-0.4979252,-0.420476,-0.293463,-0.1847504,0.102707010184443
4.8,-0.363950788732394,-0.37213,-0.5132618,-0.43652,-0.30468,-0.1899284,0.103709256232415
5,-0.37472358685446,-0.382612,-0.5229434,-0.448657,-0.319098,-0.1947272,0.104954500100687
5.2,-0.38456155399061,-0.396868,-0.5320066,-0.460014,-0.327152,-0.2014164,0.105870724594272
5.4,-0.393450525821596,-0.410479,-0.5394204,-0.47094,-0.337123,-0.2077238,0.106944419325125
5.6,-0.401359469483568,-0.41719,-0.5464728,-0.480872,-0.348788,-0.2132734,0.107712420006584
5.8,-0.408409131455399,-0.426893,-0.550679,-0.489504,-0.357292,-0.217210600000001,0.108410035715219
6,-0.41473382629108,-0.434082,-0.558258,-0.496218,-0.362558,-0.221036000000001,0.109241438306732
6.2,-0.420198169014085,-0.4407,-0.563398,-0.499979,-0.365886,-0.223611600000001,0.109644071237214
6.4,-0.424976596244131,-0.444464,-0.5670252,-0.503334,-0.367201,-0.226089800000001,0.109957873044019
6.6,-0.428829915492958,-0.445725,-0.5691622,-0.509588,-0.36795,-0.231433800000001,0.110397940906686
6.8,-0.432224516431925,-0.449016,-0.5710808,-0.514547,-0.375047,-0.234569400000001,0.110619127752451
7,-0.435165549295775,-0.452117,-0.5732342,-0.517545,-0.378586,-0.237226800000001,0.110935362901674
7.2,-0.437672159624413,-0.453568,-0.5758418,-0.518178,-0.382774,-0.2389744,0.11111603980831
7.4,-0.439717319248826,-0.45535,-0.5794642,-0.520827,-0.381097,-0.2407546,0.111348309630447
7.6,-0.441525333333333,-0.456523,-0.5832236,-0.52483,-0.382505,-0.2430834,0.111636013897071
7.8,-0.443102915492958,-0.458627,-0.5865626,-0.527439,-0.385886,-0.2449784,0.111959283869571
8,-0.444359436619718,-0.460607,-0.5886416,-0.528753,-0.385622,-0.248947,0.112017986657728
8.2,-0.445304286384977,-0.460339,-0.589786,-0.530334,-0.386709,-0.2553526,0.112257637156414
8.4,-0.446028582159624,-0.461734,-0.5913044,-0.533077,-0.389033,-0.2618562,0.112395513045971
8.6,-0.446655525821596,-0.463747,-0.5925696,-0.532386,-0.391328,-0.2635798,0.112521332318757
8.8,-0.447235882629108,-0.465796,-0.5935164,-0.532772,-0.391344,-0.2632852,0.112767928407927
9,-0.447645314553991,-0.467122,-0.594513,-0.533778,-0.392921,-0.2626748,0.112980535357593
9.2,-0.447915638497653,-0.466617,-0.5950934,-0.535086,-0.391742,-0.2624356,0.113191348214761
9.4,-0.448145629107981,-0.466145,-0.5955544,-0.535003,-0.393713,-0.2613322,0.113391926283412
9.6,-0.448327924882629,-0.464585,-0.596001,-0.534947,-0.393043,-0.2609604,0.113609026088873
9.8,-0.448336680751174,-0.463994,-0.596093,-0.534965,-0.39326,-0.2597662,0.113881948799613
10,-0.448302788732394,-0.464466,-0.5949486,-0.535414,-0.392906,-0.2581372,0.114118755968424
10.2,-0.448157225352113,-0.462864,-0.595074,-0.533037,-0.393341,-0.2569602,0.114277821888465
10.4,-0.447966234741784,-0.462059,-0.5956156,-0.530784,-0.392617,-0.2542,0.114548501643064
10.6,-0.447802042253521,-0.461283,-0.595846,-0.529553,-0.392217,-0.2535032,0.114803978474275
10.8,-0.44760196713615,-0.461735,-0.596057,-0.529345,-0.392267,-0.253582,0.115032555492421
11,-0.447368549295775,-0.461926,-0.5965454,-0.529382,-0.391084,-0.2550008,0.115249010618082
11.2,-0.447040572769953,-0.461661,-0.5982014,-0.530878,-0.390757,-0.2557798,0.115572502201451
11.4,-0.446768704225352,-0.461096,-0.599024,-0.531289,-0.390081,-0.2553224,0.115800659079583
11.6,-0.446449671361502,-0.461316,-0.599465,-0.531885,-0.388885,-0.2541258,0.116106033931517
11.8,-0.44613479342723,-0.460714,-0.6015762,-0.533142,-0.388574,-0.252383,0.116348743663116
12,-0.445803051643193,-0.459654,-0.602897,-0.532717,-0.387182,-0.2510964,0.116597819681799
12.2,-0.445444455399061,-0.460334,-0.603397,-0.533834,-0.386035,-0.2493992,0.116858510517352
12.4,-0.445089,-0.46057,-0.6030956,-0.534074,-0.385753,-0.247596,0.117107853540802
12.6,-0.444655028169014,-0.46082,-0.6024304,-0.533759,-0.384605,-0.2463588,0.117389106497062
12.8,-0.444235690140845,-0.460013,-0.6018748,-0.533725,-0.384114,-0.2443856,0.117655359557888
13,-0.443773948356808,-0.457694,-0.6018808,-0.533521,-0.381239,-0.2431756,0.117955837154436
13.2,-0.443362455399061,-0.458947,-0.6013706,-0.533369,-0.379625,-0.2417772,0.118264682331082
13.4,-0.442874798122066,-0.458514,-0.6010102,-0.533159,-0.377764,-0.2394248,0.11857308961251
13.6,-0.442402460093897,-0.45904,-0.6015148,-0.533935,-0.37872,-0.237911,0.118866807712097
13.8,-0.441939478873239,-0.457297,-0.6022652,-0.533761,-0.379422,-0.2358458,0.119140961663959
14,-0.441431887323944,-0.457271,-0.6028482,-0.53143,-0.379864,-0.2339914,0.119398930714913
14.2,-0.440932953051643,-0.454669,-0.6031848,-0.533459,-0.379076,-0.2326696,0.11968577406286
14.4,-0.440400746478873,-0.4524,-0.6022238,-0.530861,-0.378544,-0.2313022,0.119899057560271
14.6,-0.439931366197183,-0.452397,-0.6016136,-0.528592,-0.378096,-0.2301772,0.120130002887859
14.8,-0.439378197183099,-0.45191,-0.6011112,-0.528322,-0.377567,-0.228837,0.120394855954835
15,-0.438946375586854,-0.451674,-0.6003366,-0.528491,-0.377292,-0.2278796,0.120707745653948
15.2,-0.438443840375587,-0.450176,-0.59972,-0.527606,-0.376037,-0.2265258,0.121030417294123
15.4,-0.437866737089202,-0.448566,-0.5993088,-0.526735,-0.374517,-0.2255782,0.121351891680323
15.6,-0.437330600938967,-0.44895,-0.5986356,-0.526471,-0.37318,-0.2245554,0.121681608172395
15.8,-0.436793042253521,-0.448429,-0.5974986,-0.525787,-0.372185,-0.223478,0.121939089991425
16,-0.436266220657277,-0.448572,-0.5970504,-0.524687,-0.371473,-0.222144,0.122189578589117
16.2,-0.435806492957746,-0.448627,-0.5967792,-0.52296,-0.371589,-0.220289,0.122433529068727
16.4,-0.43527344600939,-0.447607,-0.595987,-0.523684,-0.371929,-0.2183994,0.122698641154241
16.6,-0.434767948356807,-0.448438,-0.5948972,-0.524495,-0.37238,-0.2165632,0.122969817364132
16.8,-0.434208117370892,-0.448579,-0.5943938,-0.523865,-0.373175,-0.2148912,0.123230202465618
17,-0.433740901408451,-0.447504,-0.5936218,-0.523748,-0.374189,-0.2133042,0.123458876370226
17.2,-0.433259136150235,-0.446658,-0.593161,-0.523671,-0.374871,-0.2118284,0.123717773967246
17.4,-0.432748488262911,-0.447338,-0.5927916,-0.523962,-0.374834,-0.210342,0.123962182215156
17.6,-0.432177478873239,-0.448025,-0.591735,-0.524216,-0.3742,-0.2090832,0.124219943700664
