"parameter","mean_sp","median_sp","quantile05_sp","quantile25_sp","quantile75_sp","quantile95_sp","stdev_sp"
-29.9,-0.0193643145539906,-0.013485,-0.1930156,-0.086653,0.056992,0.1450466,0.106303216684897
-29.8,-0.0194487887323944,-0.013539,-0.193131,-0.086583,0.056992,0.1447812,0.106311776909646
-29.7,-0.0195371502347418,-0.013529,-0.1931164,-0.086666,0.056992,0.1448614,0.106298494005582
-29.6,-0.0196269953051643,-0.013697,-0.193261,-0.086627,0.056845,0.1447086,0.106279504810606
-29.5,-0.0197146995305164,-0.013782,-0.1933022,-0.087049,0.05646,0.1444964,0.106259542403653
-29.4,-0.019811234741784,-0.013805,-0.1935224,-0.087078,0.05623,0.1443798,0.106275824385343
-29.3,-0.0199154366197183,-0.013712,-0.1937976,-0.087252,0.056215,0.1441614,0.106286159212093
-29.2,-0.0200092769953052,-0.013794,-0.1938992,-0.087126,0.056274,0.144201,0.106304451314676
-29.1,-0.0201033427230047,-0.01408,-0.1938528,-0.086963,0.056274,0.1442182,0.10631598565894
-29,-0.0202068638497653,-0.014518,-0.1938446,-0.086965,0.056374,0.1439656,0.106346760469929
-28.9,-0.0203140422535211,-0.014779,-0.1938552,-0.087193,0.056782,0.1437516,0.106345886043737
-28.8,-0.0204043051643193,-0.014746,-0.1938984,-0.087182,0.056782,0.143504,0.106349157112297
-28.7,-0.0205252394366197,-0.014905,-0.1940762,-0.087405,0.056809,0.1434698,0.106334746928655
-28.6,-0.0206513192488263,-0.015049,-0.1940868,-0.087594,0.056622,0.1433398,0.10634079383618
-28.5,-0.0207678215962441,-0.015037,-0.193993,-0.087399,0.056432,0.1430718,0.106317684845476
-28.4,-0.0208938122065728,-0.015081,-0.1939678,-0.087458,0.056432,0.1429262,0.106320699856003
-28.3,-0.0209883661971831,-0.015516,-0.193797,-0.087889,0.056432,0.1427066,0.106335891540151
-28.2,-0.0210966948356807,-0.015657,-0.193743,-0.087935,0.056149,0.1423816,0.106327586610578
-28.1,-0.021197455399061,-0.015905,-0.1937776,-0.088187,0.056082,0.1420888,0.10632615133539
-28,-0.0213041830985915,-0.015956,-0.193816,-0.088337,0.055937,0.141902,0.106345848633301
-27.9,-0.0214265305164319,-0.016188,-0.1940104,-0.088415,0.055903,0.1418838,0.106361476008926
-27.8,-0.0215469154929577,-0.016342,-0.1943352,-0.088587,0.055688,0.1415938,0.106363686643509
-27.7,-0.0216839483568075,-0.016463,-0.1944496,-0.088791,0.055822,0.1414408,0.106371671686672
-27.6,-0.0217997699530516,-0.016452,-0.1944868,-0.08872,0.056003,0.141232,0.106373605839959
-27.5,-0.0219207511737089,-0.016522,-0.1945452,-0.088633,0.056105,0.141054,0.106391461911956
-27.4,-0.02206320657277,-0.016512,-0.1946518,-0.088453,0.056151,0.140684,0.1064064176145
-27.3,-0.02219979342723,-0.016606,-0.1947266,-0.088605,0.055355,0.1402366,0.106392708677744
-27.2,-0.0223499671361502,-0.016503,-0.194782,-0.088698,0.055119,0.1398692,0.106406412575345
-27.1,-0.0224848450704225,-0.016561,-0.1947728,-0.088805,0.055094,0.1394534,0.106386783825064
-27,-0.0226046338028169,-0.016665,-0.1948156,-0.089056,0.055011,0.139297,0.10639223044678
-26.9,-0.0227563849765258,-0.016902,-0.1951726,-0.08924,0.054932,0.1392276,0.106425093397746
-26.8,-0.022881779342723,-0.016814,-0.194988,-0.089594,0.054971,0.1390486,0.106426995986279
-26.7,-0.023030103286385,-0.016884,-0.1949174,-0.089907,0.054887,0.1389188,0.106439922949825
-26.6,-0.0231707417840376,-0.016886,-0.1949508,-0.089685,0.054657,0.138783,0.106454955235944
-26.5,-0.0233115727699531,-0.01685,-0.194966,-0.089979,0.054531,0.1384996,0.106462698813843
-26.4,-0.0234653286384977,-0.017343,-0.1947954,-0.090222,0.054599,0.1383994,0.106472646622488
-26.3,-0.023599882629108,-0.017258,-0.1948048,-0.09045,0.054689,0.1382,0.106472697444481
-26.2,-0.0237460234741784,-0.017298,-0.1949254,-0.090749,0.054394,0.137813,0.106482041027674
-26.1,-0.023879779342723,-0.017573,-0.1945812,-0.091019,0.054239,0.137758,0.106476149907904
-26,-0.024024896713615,-0.017682,-0.1947714,-0.091054,0.053902,0.1374454,0.106477404065452
-25.9,-0.0241772300469484,-0.017428,-0.1946766,-0.091111,0.053663,0.137373,0.106496000831233
-25.8,-0.0243683098591549,-0.017485,-0.194696,-0.091386,0.053606,0.1369974,0.106503457003985
-25.7,-0.0245301549295775,-0.01777,-0.194654,-0.091495,0.053696,0.136998,0.106549120541909
-25.6,-0.024723323943662,-0.01765,-0.1945144,-0.091932,0.053524,0.1368232,0.106569791682884
-25.5,-0.0249135868544601,-0.017715,-0.1944932,-0.092028,0.053412,0.1366846,0.106586673943323
-25.4,-0.0250710610328638,-0.018103,-0.1941142,-0.092051,0.053408,0.1365172,0.106602123283268
-25.3,-0.0252588920187793,-0.018549,-0.1941326,-0.092246,0.05325,0.136332,0.10660584421147
-25.2,-0.0254680234741784,-0.019007,-0.1938416,-0.092337,0.053205,0.136082,0.106626283377817
-25.1,-0.0256393896713615,-0.019233,-0.193851,-0.092659,0.053082,0.1362068,0.106621369070356
-25,-0.0258257089201878,-0.019406,-0.193731,-0.092985,0.053154,0.1358438,0.106631589126493
-24.9,-0.0259970093896714,-0.019522,-0.1936188,-0.093289,0.053102,0.1355604,0.106655677772022
-24.8,-0.0261942582159624,-0.019908,-0.1935002,-0.093271,0.052883,0.1353422,0.106657517951345
-24.7,-0.0263414084507042,-0.020334,-0.1934798,-0.093142,0.052855,0.135089,0.10666627340341
-24.6,-0.0265100046948357,-0.020695,-0.1933452,-0.093388,0.052682,0.1350112,0.106664528985874
-24.5,-0.0267225962441315,-0.021031,-0.193163,-0.093713,0.052189,0.134763,0.106683227843685
-24.4,-0.0269234084507042,-0.021326,-0.1931664,-0.094016,0.052143,0.134232,0.106731928534509
-24.3,-0.0271286291079812,-0.021288,-0.192954,-0.094083,0.052205,0.13389,0.106726176668748
-24.2,-0.0273422159624413,-0.021497,-0.1927974,-0.09451,0.051833,0.1335844,0.10671659306498
-24.1,-0.0275210093896714,-0.022245,-0.192877,-0.094797,0.051368,0.1333308,0.106730409161066
-24,-0.0277725117370892,-0.022417,-0.1930414,-0.094869,0.050856,0.132879,0.106753103711922
-23.9,-0.0279796572769953,-0.022716,-0.1927466,-0.094871,0.050467,0.132451,0.106739402952166
-23.8,-0.0282008450704225,-0.02322,-0.1927646,-0.095162,0.05022,0.1322424,0.106730060573611
-23.7,-0.0284364366197183,-0.023174,-0.1930914,-0.095279,0.0497,0.1320266,0.106737499708008
-23.6,-0.0286504131455399,-0.023671,-0.193044,-0.095392,0.049519,0.1317994,0.1067839423819
-23.5,-0.0288905305164319,-0.024045,-0.1930104,-0.095457,0.049304,0.1316772,0.106777013429748
-23.4,-0.0291325258215962,-0.024296,-0.1935104,-0.095618,0.048901,0.1316424,0.106804074293865
-23.3,-0.0293736009389671,-0.02456,-0.1934792,-0.096061,0.048913,0.1308848,0.106797980266153
