"variable","mean","median","sd","min","q1","q3","max"
"ddgent",-0.528535492813695,-0.52785425638187,0.0596966657340662,-0.691912301820015,-0.568692879797544,-0.492331050445143,-0.35793248569989
"hbe",-0.471895436281714,-0.476791390277423,0.10433786088761,-0.71972729108025,-0.550411150148435,-0.385575657684222,-0.149269306054198
"hpshh",-0.23357060726521,-0.233825498176812,0.0628819563571209,-0.438581136916036,-0.274108024002283,-0.196592253884797,-0.0269565415912562
"r4s_JC",-0.483191350375267,-0.486168568611278,0.104315034521495,-0.700235615766784,-0.562249192995033,-0.422715526581135,-0.212987289609684
"resvol",0.0758835539279448,0.0758936289467658,0.0899561095126079,-0.156458544366844,0.0209405341103778,0.128699107609251,0.32732506135213
"rsa",-0.691813546041219,-0.693956219009313,0.0491227384972536,-0.810220421344159,-0.723868987301918,-0.658716358595344,-0.554430972251937
"seqent",-0.381834565889078,-0.395303406768397,0.119015436454563,-0.664592621935611,-0.464745992371562,-0.308418867882477,-0.0191664616075995
