"variable","mean","median","sd","min","q1","q3","max"
"ddgent",-0.718550299276089,-0.719305545591506,0.051587990499586,-0.85259708381947,-0.756378620540955,-0.683868359860738,-0.579118216356398
"hbe",-0.34443846162448,-0.339160114008607,0.0938638007199454,-0.600222781556515,-0.41171361730063,-0.277344346195209,-0.0933800165019356
"hpshh",-0.398507364024396,-0.398337851997589,0.0815763752312765,-0.617853767427047,-0.453355773804742,-0.346086501322335,-0.135983655821237
"r4s_JC",-0.621717568632206,-0.63884574487306,0.100714163964685,-0.816035799509842,-0.693909894923087,-0.565873266821586,-0.281345955283338
"resvol",0.025537531284863,0.0181885753560262,0.0980896095216205,-0.239757783265064,-0.0391639659712623,0.087578326927584,0.268714616032161
"rsa",-0.862485548564565,-0.872335109363068,0.0474765739558401,-0.946319917111372,-0.900481494235587,-0.831153898523274,-0.699917404575497
"seqent",-0.516564471342609,-0.531507760985246,0.125018334579757,-0.791725324703709,-0.605552878110984,-0.472924629218665,-0.0313829798310719
