"variable","mean","median","sd","min","q1","q3","max"
"ddgent",-0.67738690758194,-0.677236159670598,0.0540356436492842,-0.813323642484173,-0.711030165054069,-0.641269183392881,-0.536087250378429
"hbe",-0.384362333398977,-0.380724327151092,0.102776743200055,-0.667448808342597,-0.448292846004632,-0.309035346838843,-0.109291243255221
"hpshh",-0.362519953396287,-0.36450632454765,0.0798452608040462,-0.551897055321872,-0.409636498075352,-0.311415301571403,-0.112582989681336
"r4s_JC",-0.594152926563615,-0.610750428477004,0.101170483482599,-0.785889278044676,-0.668762746971177,-0.536626672011936,-0.279940958512024
"resvol",-0.0193586347300518,-0.0277421684755542,0.096595397373493,-0.284114868771046,-0.0815247715191547,0.0464867260713909,0.227766363279307
"rsa",-0.837180876816893,-0.845963437346417,0.051256630325096,-0.923493577746012,-0.879562431432732,-0.802851674070064,-0.666491521846061
"seqent",-0.489203530434716,-0.499243029103498,0.124713143279181,-0.762216279738513,-0.576825744213349,-0.432128628594312,-0.0314762205064858
