"comp_31_variable","comp_31_value","comp_32_variable","comp_32_value","comp_10_variable","comp_10_value","comp_14_variable","comp_14_value","comp_38_variable","comp_38_value","comp_50_variable","comp_50_value","comp_3_variable","comp_3_value","comp_46_variable","comp_46_value","comp_28_variable","comp_28_value","comp_16_variable","comp_16_value","comp_11_variable","comp_11_value","comp_59_variable","comp_59_value","comp_1_variable","comp_1_value","comp_4_variable","comp_4_value","comp_17_variable","comp_17_value","comp_26_variable","comp_26_value","comp_43_variable","comp_43_value","comp_24_variable","comp_24_value","comp_58_variable","comp_58_value","comp_60_variable","comp_60_value","comp_33_variable","comp_33_value","comp_47_variable","comp_47_value","comp_21_variable","comp_21_value","comp_39_variable","comp_39_value","comp_6_variable","comp_6_value","comp_9_variable","comp_9_value","comp_49_variable","comp_49_value","comp_12_variable","comp_12_value","comp_74_variable","comp_74_value","comp_45_variable","comp_45_value","comp_70_variable","comp_70_value","comp_22_variable","comp_22_value","comp_30_variable","comp_30_value","comp_66_variable","comp_66_value","comp_64_variable","comp_64_value","comp_52_variable","comp_52_value","comp_96_variable","comp_96_value","comp_79_variable","comp_79_value","comp_81_variable","comp_81_value","comp_13_variable","comp_13_value","comp_71_variable","comp_71_value","comp_18_variable","comp_18_value","comp_82_variable","comp_82_value","comp_2_variable","comp_2_value","comp_51_variable","comp_51_value","comp_57_variable","comp_57_value","comp_97_variable","comp_97_value","comp_40_variable","comp_40_value","comp_65_variable","comp_65_value","comp_68_variable","comp_68_value","comp_27_variable","comp_27_value","comp_41_variable","comp_41_value","comp_56_variable","comp_56_value","comp_29_variable","comp_29_value","comp_53_variable","comp_53_value","comp_20_variable","comp_20_value","comp_159_variable","comp_159_value","comp_67_variable","comp_67_value","comp_107_variable","comp_107_value","comp_109_variable","comp_109_value","comp_98_variable","comp_98_value","comp_106_variable","comp_106_value","comp_84_variable","comp_84_value","comp_141_variable","comp_141_value","comp_36_variable","comp_36_value","comp_128_variable","comp_128_value","comp_199_variable","comp_199_value","comp_34_variable","comp_34_value","comp_89_variable","comp_89_value","comp_101_variable","comp_101_value","comp_132_variable","comp_132_value","comp_156_variable","comp_156_value","comp_77_variable","comp_77_value","comp_197_variable","comp_197_value","comp_86_variable","comp_86_value","comp_5_variable","comp_5_value","comp_83_variable","comp_83_value","comp_88_variable","comp_88_value","comp_117_variable","comp_117_value","comp_93_variable","comp_93_value","comp_113_variable","comp_113_value","comp_15_variable","comp_15_value","comp_126_variable","comp_126_value","comp_122_variable","comp_122_value","comp_145_variable","comp_145_value","comp_170_variable","comp_170_value","comp_42_variable","comp_42_value","comp_73_variable","comp_73_value","comp_85_variable","comp_85_value","comp_149_variable","comp_149_value","comp_23_variable","comp_23_value","comp_148_variable","comp_148_value","comp_44_variable","comp_44_value","comp_48_variable","comp_48_value","comp_183_variable","comp_183_value","comp_119_variable","comp_119_value","comp_123_variable","comp_123_value","comp_172_variable","comp_172_value","comp_102_variable","comp_102_value","comp_19_variable","comp_19_value","comp_176_variable","comp_176_value","comp_184_variable","comp_184_value","comp_169_variable","comp_169_value","comp_7_variable","comp_7_value","comp_161_variable","comp_161_value","comp_135_variable","comp_135_value","comp_144_variable","comp_144_value","comp_157_variable","comp_157_value","comp_63_variable","comp_63_value","comp_151_variable","comp_151_value","comp_192_variable","comp_192_value","comp_196_variable","comp_196_value","comp_185_variable","comp_185_value","comp_154_variable","comp_154_value","comp_204_variable","comp_204_value","comp_179_variable","comp_179_value","comp_104_variable","comp_104_value","comp_142_variable","comp_142_value","comp_143_variable","comp_143_value","comp_25_variable","comp_25_value","comp_78_variable","comp_78_value","comp_160_variable","comp_160_value","comp_187_variable","comp_187_value","comp_95_variable","comp_95_value","comp_8_variable","comp_8_value","comp_124_variable","comp_124_value","comp_146_variable","comp_146_value","comp_134_variable","comp_134_value","comp_69_variable","comp_69_value","comp_133_variable","comp_133_value","comp_75_variable","comp_75_value","comp_110_variable","comp_110_value","comp_100_variable","comp_100_value","comp_55_variable","comp_55_value","comp_87_variable","comp_87_value","comp_186_variable","comp_186_value","comp_76_variable","comp_76_value","comp_193_variable","comp_193_value","comp_115_variable","comp_115_value","comp_137_variable","comp_137_value","comp_152_variable","comp_152_value","comp_130_variable","comp_130_value","comp_90_variable","comp_90_value","comp_99_variable","comp_99_value","comp_139_variable","comp_139_value","comp_178_variable","comp_178_value","comp_195_variable","comp_195_value","comp_114_variable","comp_114_value","comp_181_variable","comp_181_value","comp_147_variable","comp_147_value","comp_131_variable","comp_131_value","comp_164_variable","comp_164_value","comp_191_variable","comp_191_value","comp_35_variable","comp_35_value","comp_121_variable","comp_121_value","comp_138_variable","comp_138_value","comp_94_variable","comp_94_value","comp_105_variable","comp_105_value","comp_188_variable","comp_188_value","comp_203_variable","comp_203_value","comp_166_variable","comp_166_value","comp_198_variable","comp_198_value","comp_158_variable","comp_158_value","comp_165_variable","comp_165_value","comp_162_variable","comp_162_value","comp_189_variable","comp_189_value","comp_62_variable","comp_62_value","comp_200_variable","comp_200_value","comp_155_variable","comp_155_value","comp_111_variable","comp_111_value","comp_201_variable","comp_201_value","comp_206_variable","comp_206_value","comp_120_variable","comp_120_value","comp_129_variable","comp_129_value","comp_61_variable","comp_61_value","comp_163_variable","comp_163_value","comp_91_variable","comp_91_value","comp_173_variable","comp_173_value","comp_202_variable","comp_202_value","comp_180_variable","comp_180_value","comp_153_variable","comp_153_value","comp_127_variable","comp_127_value","comp_177_variable","comp_177_value","comp_174_variable","comp_174_value","comp_80_variable","comp_80_value","comp_72_variable","comp_72_value","comp_140_variable","comp_140_value","comp_92_variable","comp_92_value","comp_103_variable","comp_103_value","comp_112_variable","comp_112_value","comp_205_variable","comp_205_value","comp_168_variable","comp_168_value","comp_171_variable","comp_171_value","comp_136_variable","comp_136_value","comp_118_variable","comp_118_value","comp_116_variable","comp_116_value","comp_194_variable","comp_194_value","comp_190_variable","comp_190_value","comp_125_variable","comp_125_value","comp_167_variable","comp_167_value","comp_37_variable","comp_37_value","comp_182_variable","comp_182_value","comp_150_variable","comp_150_value","comp_175_variable","comp_175_value","comp_54_variable","comp_54_value","comp_108_variable","comp_108_value"
"Explained Variance %",45.2353136159916,"Explained Variance %",9.16440423535469,"Explained Variance %",6.37448005842956,"Explained Variance %",4.24187559402432,"Explained Variance %",2.24353704628194,"Explained Variance %",2.07181262665368,"Explained Variance %",2.06456210240772,"Explained Variance %",1.60541535722854,"Explained Variance %",1.5340123158231,"Explained Variance %",1.41206749773229,"Explained Variance %",1.34240781619297,"Explained Variance %",1.25945104488937,"Explained Variance %",1.25837765092876,"Explained Variance %",1.14694095067665,"Explained Variance %",1.03833089863452,"Explained Variance %",1.02318245485307,"Explained Variance %",0.895411887443241,"Explained Variance %",0.830151713251905,"Explained Variance %",0.812321523668828,"Explained Variance %",0.802685677915125,"Explained Variance %",0.741758166600807,"Explained Variance %",0.708946917377562,"Explained Variance %",0.679878084717105,"Explained Variance %",0.638421560118965,"Explained Variance %",0.574452373751166,"Explained Variance %",0.529541359026963,"Explained Variance %",0.522352072501702,"Explained Variance %",0.520799728804367,"Explained Variance %",0.509544543280539,"Explained Variance %",0.475856585664142,"Explained Variance %",0.389519920398177,"Explained Variance %",0.344970217064618,"Explained Variance %",0.34075613800162,"Explained Variance %",0.314937431113138,"Explained Variance %",0.311441204493705,"Explained Variance %",0.306814823682163,"Explained Variance %",0.27547955313848,"Explained Variance %",0.26312771323529,"Explained Variance %",0.237699148356298,"Explained Variance %",0.235269698571058,"Explained Variance %",0.230988958651031,"Explained Variance %",0.210367308277455,"Explained Variance %",0.196609857010154,"Explained Variance %",0.170756595348911,"Explained Variance %",0.153680760943909,"Explained Variance %",0.143788668496947,"Explained Variance %",0.131685138852395,"Explained Variance %",0.129276429558697,"Explained Variance %",0.121594565307325,"Explained Variance %",0.111839218201376,"Explained Variance %",0.108978847957406,"Explained Variance %",0.107795818875864,"Explained Variance %",0.105858437787948,"Explained Variance %",0.102800103716363,"Explained Variance %",0.0991214493110071,"Explained Variance %",0.0833551073073955,"Explained Variance %",0.0807822210977143,"Explained Variance %",0.077959808368714,"Explained Variance %",0.0770838420651023,"Explained Variance %",0.0747735003171001,"Explained Variance %",0.0727164742271898,"Explained Variance %",0.072398047820644,"Explained Variance %",0.0713159781782739,"Explained Variance %",0.069250851033992,"Explained Variance %",0.0640299070231019,"Explained Variance %",0.0609811377862495,"Explained Variance %",0.060080983577823,"Explained Variance %",0.0511710682360006,"Explained Variance %",0.0495340169682713,"Explained Variance %",0.0474820223629176,"Explained Variance %",0.0468308501797031,"Explained Variance %",0.0450507950200631,"Explained Variance %",0.0421112956816639,"Explained Variance %",0.0415788457113776,"Explained Variance %",0.0412665587445468,"Explained Variance %",0.0376757315812809,"Explained Variance %",0.0367814791354278,"Explained Variance %",0.0352967609947117,"Explained Variance %",0.0344665548880943,"Explained Variance %",0.0336442864287012,"Explained Variance %",0.0331744814634985,"Explained Variance %",0.0331654947289325,"Explained Variance %",0.0323548827064567,"Explained Variance %",0.0315828366151048,"Explained Variance %",0.0297566845066789,"Explained Variance %",0.029666603360899,"Explained Variance %",0.0296624259412104,"Explained Variance %",0.0296303522309701,"Explained Variance %",0.0290650013090353,"Explained Variance %",0.0286784364581629,"Explained Variance %",0.028589952227083,"Explained Variance %",0.0284499511032873,"Explained Variance %",0.0259719202844149,"Explained Variance %",0.0258079918414994,"Explained Variance %",0.0255114304128585,"Explained Variance %",0.0254509003983204,"Explained Variance %",0.0225972340475804,"Explained Variance %",0.0206054921828626,"Explained Variance %",0.0202266411472934,"Explained Variance %",0.01863392731868,"Explained Variance %",0.0185342677962132,"Explained Variance %",0.0185161731170609,"Explained Variance %",0.0178497836734793,"Explained Variance %",0.0178146908605206,"Explained Variance %",0.01728981301926,"Explained Variance %",0.0168663541819815,"Explained Variance %",0.0168247873432753,"Explained Variance %",0.0164273265671033,"Explained Variance %",0.0163343008203615,"Explained Variance %",0.0156845526689452,"Explained Variance %",0.0148187179643176,"Explained Variance %",0.0146938244104594,"Explained Variance %",0.0144790069968315,"Explained Variance %",0.013538510750365,"Explained Variance %",0.0129189176745148,"Explained Variance %",0.012517384766909,"Explained Variance %",0.0115565096809395,"Explained Variance %",0.0112961976219207,"Explained Variance %",0.0112052178542536,"Explained Variance %",0.0109743350930307,"Explained Variance %",0.0104198555886751,"Explained Variance %",0.0103820899219922,"Explained Variance %",0.0103292600789039,"Explained Variance %",0.0101405651470596,"Explained Variance %",0.00967500957347522,"Explained Variance %",0.00965299519735851,"Explained Variance %",0.00962138905314872,"Explained Variance %",0.00947564968763209,"Explained Variance %",0.00946050425177124,"Explained Variance %",0.00944939660549542,"Explained Variance %",0.00874343175911443,"Explained Variance %",0.00872166695576026,"Explained Variance %",0.00863762746232759,"Explained Variance %",0.00860923467214797,"Explained Variance %",0.00834798410222657,"Explained Variance %",0.00833104474454848,"Explained Variance %",0.00827751575694523,"Explained Variance %",0.00778019651436669,"Explained Variance %",0.00768354808904177,"Explained Variance %",0.0076013071692379,"Explained Variance %",0.00760071446465887,"Explained Variance %",0.00721112018140109,"Explained Variance %",0.00719712627314294,"Explained Variance %",0.00719416319376944,"Explained Variance %",0.00700991407900843,"Explained Variance %",0.00697113621828292,"Explained Variance %",0.00530715801582368,"Explained Variance %",0.00508658784650735,"Explained Variance %",0.00495083954908125,"Explained Variance %",0.00467664192428662,"Explained Variance %",0.00430941809638975,"Explained Variance %",0.00415613857062187,"Explained Variance %",0.00376691446615182,"Explained Variance %",0.0037664997237935,"Explained Variance %",0.00373064265230729,"Explained Variance %",0.00360466885288353,"Explained Variance %",0.00356696010558263,"Explained Variance %",0.0035199621572872,"Explained Variance %",0.00339997742543825,"Explained Variance %",0.0033749758487489,"Explained Variance %",0.00333126714506891,"Explained Variance %",0.00330322492267309,"Explained Variance %",0.00328913839269577,"Explained Variance %",0.00321150067817574,"Explained Variance %",0.00302992956928129,"Explained Variance %",0.00291575049328399,"Explained Variance %",0.00278535950309088,"Explained Variance %",0.00278204375164316,"Explained Variance %",0.00271404127707126,"Explained Variance %",0.00261367145310607,"Explained Variance %",0.00251485458552374,"Explained Variance %",0.00250455215049488,"Explained Variance %",0.00201840161994515,"Explained Variance %",0.00195234575073203,"Explained Variance %",0.00160709483549827,"Explained Variance %",0.00148998334040335,"Explained Variance %",0.00142359180360079,"Explained Variance %",0.00141026739947708,"Explained Variance %",0.00137821773575502,"Explained Variance %",0.00127820101387568,"Explained Variance %",0.00124559371014415,"Explained Variance %",0.00113353657697964,"Explained Variance %",0.00108697031252613,"Explained Variance %",0.000782535659600686,"Explained Variance %",0.000754297079390526,"Explained Variance %",0.000713856173917638,"Explained Variance %",0.00068123649179888,"Explained Variance %",0.000580319472262117,"Explained Variance %",0.000491418770472951,"Explained Variance %",0.000444649793304165,"Explained Variance %",0.000304015665631868,"Explained Variance %",0.000302280099019499,"Explained Variance %",0.000250134179026722,"Explained Variance %",0.000228512130980715,"Explained Variance %",0.000220838600396523,"Explained Variance %",0.000158754707397953,"Explained Variance %",0.000146444865753461,"Explained Variance %",0.000139027555393105,"Explained Variance %",0.000111200544534985,"Explained Variance %",7.87224753656024e-05,"Explained Variance %",7.84907147980028e-05,"Explained Variance %",6.14262643784365e-05,"Explained Variance %",5.96560810463615e-05,"Explained Variance %",4.57716369965658e-05,"Explained Variance %",3.82645832208841e-05,"Explained Variance %",1.23471652896142e-05
"median.vnfaces",0.256095,"median.vccnfaces",0.67558,"sum.wcnSC",0.668166,"sum.TSS",-0.542636,"median.seqent",-0.423913,"median.zr4s_JC",-0.503741,"sum.veccentricity",-0.923998,"median.zr4s_JC",0.354074,"sum.ISS",0.477307,"sum.SSS",-0.530277,"sum.hpshh",0.938149,"r.hpshh.vnfaces",-0.318219,"sum.bfSC",-0.906814,"sum.seqent",0.841066,"sum.vvolume",0.415437,"nchain",0.932459,"mean.HSS",0.300246,"sum.rsa",-0.486115,"r.seqent.zr4s_JC",0.295837,"sum.zr4s_JC",0.438839,"median.seqent",-0.325041,"median.zr4s_JC",-0.29612,"sd.bfSC",-0.658763,"r.hpshh.varea",0.287517,"natoms",0.642846,"sum.hbe",0.447316,"mean.vccnfaces",0.266187,"sum.wcnSC",-0.649695,"r.ddgent.hpshh",0.23058,"sd.seqent",0.317645,"sd.hpshh",0.342731,"sum.rsa",-0.515871,"mean.bfSC",-0.516272,"r.ddgent.hpshh",-0.295829,"sd.vnfaces",0.269521,"mean.vccnfaces",0.259195,"r.hbe.rsa",0.254039,"r.seqent.zr4s_JC",-0.289707,"r.ddgent.hbe",0.281955,"sum.hbe",-0.630178,"r.bfSC.ddgent",-0.371021,"sum.nhbon",-0.583349,"r.ddgent.hpshh",0.258033,"sum.vnfaces",-0.596796,"r.hpshh.vnfaces",0.474054,"r.bfSC.vnfaces",-0.341849,"r.hbe.wcnSC",0.33334,"sd.veccentricity",0.490362,"r.hbe.hpshh",-0.492297,"median.hpshh",-0.285075,"sum.ISS",0.638462,"sd.vccnfaces",-0.574867,"r.bfSC.hbe",-0.260103,"median.veccentricity",0.487227,"r.bfSC.hpshh",0.412125,"sd.bfSC",0.678009,"sd.vvolume",-0.267416,"r.vsphericity.zr4s_JC",-0.26219,"r.hbe.veccentricity",0.28051,"r.hbe.veccentricity",0.229026,"r.bfSC.veccentricity",0.310059,"mean.TSS",0.354297,"r.hbe.veccentricity",-0.306614,"r.veccentricity.zr4s_JC",0.301771,"median.vccnfaces",0.354409,"mean.SSS",0.301579,"mean.helix",-0.463604,"r.bfSC.wcnSC",0.273521,"r.hbe.mvsphericity",0.262639,"mean.GSS",-0.23841,"median.mvsphericity",-0.232414,"sd.rsa",-0.385238,"r.ddgent.hpshh",0.321354,"mean.BSS",0.371848,"r.bfSC.wcnSC",-0.261012,"natoms",0.522172,"mean.wcnSC",-0.266316,"contact_orderSC",-0.397444,"r.ddgent.wcnSC",-0.407285,"mean.hpshh",-0.265502,"r.rsa.seqent",0.258135,"sum.LSS",-0.475525,"r.ddgent.veccentricity",-0.305596,"median.wcnSC",0.281211,"median.wcnSC",-0.254027,"r.seqent.vedge",0.261533,"sd.vccnfaces",-0.411781,"median.hpshh",0.501053,"r.hbe.vsphericity",-0.353897,"sd.rsa",0.327883,"sum.rsa",0.501072,"mean.BSS",0.326905,"r.bfSC.zr4s_JC",0.444672,"r.hbe.seqent",-0.344956,"r.rsa.vvolume",-0.41685,"contact_orderSC",0.204941,"r.rsa.vsphericity",-0.302043,"mean.rsa",0.456899,"r.ddgent.vsphericity",-0.383326,"sum.nhbon",-0.471323,"sd.vsphericity",-0.286874,"r.vedge.vvolume",0.467553,"r.varea.vnfaces",0.288609,"sum.vccnfaces",-0.542238,"r.vedge.wcnSC",0.288758,"mean.ddgent",0.270197,"r.rsa.wcnSC",0.232097,"r.vedge.vsphericity",0.305,"mean.nhbpa.dif",-0.389524,"mean.mvsphericity",0.348652,"mean.vccsphericity",0.555289,"mean.hbdif",-0.458414,"r.varea.zr4s_JC",-0.405675,"median.vccsphericity",-0.256359,"sum.nhbps",0.396141,"mean.vsphericity",-0.374616,"r.ddgent.vsphericity",-0.267596,"r.rsa.veccentricity",0.329069,"mean.hbe",0.292497,"sum.vsphericity",0.684992,"r.ddgent.hpshh",0.290967,"r.veccentricity.vedge",0.343279,"r.vvolume.wcnSC",0.332758,"r.hpshh.vsphericity",0.354384,"sum.nhbpa.dif",-0.51655,"r.seqent.vedge",-0.225575,"r.mvsphericity.rsa",-0.404239,"median.varea",-0.366305,"r.seqent.wcnSC",0.320256,"median.mvsphericity",0.369476,"r.bfSC.ddgent",-0.253378,"sd.hbe",-0.304772,"sd.hbe",0.316108,"r.hbe.vnfaces",-0.38406,"r.hpshh.vsphericity",0.335734,"r.rsa.varea",0.463839,"sd.ddgent",0.358501,"sd.zr4s_JC",0.884007,"mean.hbe",-0.241671,"r.bfSC.vedge",-0.251733,"r.rsa.vedge",-0.264503,"r.ddgent.mvsphericity",0.255349,"r.hbe.rsa",0.217152,"r.vnfaces.zr4s_JC",-0.342713,"median.wcnSC",-0.243707,"r.mvsphericity.vedge",0.344117,"mean.zr4s_JC",0.923173,"r.ddgent.mvsphericity",-0.269338,"mean.ISS",-0.406276,"median.rsa",0.408244,"mean.nhbon",-0.261101,"r.vedge.vvolume",-0.270155,"r.varea.vvolume",-0.627958,"median.vnfaces",-0.576821,"r.vnfaces.zr4s_JC",0.279142,"r.vedge.zr4s_JC",-0.298661,"mean.hpshh",0.301726,"r.hpshh.mvsphericity",0.367958,"r.mvsphericity.varea",-0.442945,"sum.helix",0.458979,"median.vccsphericity",0.27705,"mean.LSS",-0.350729,"median.vedge",0.30607,"median.vsphericity",-0.44493,"sd.vccsphericity",-0.274273,"r.varea.vvolume",-0.547336,"r.bfSC.hbe",0.305175,"sum.vccsphericity",-0.507098,"sd.rsa",0.309344,"r.hbe.mvsphericity",0.287556,"sum.hbdif",-0.470843,"mean.betas",0.733799,"r.rsa.vnfaces",-0.287934,"r.rsa.wcnSC",0.371025,"r.hbe.hpshh",-0.341938,"r.veccentricity.vedge",-0.389008,"mean.seqent",-0.295083,"mean.nhbas",-0.292592,"sum.helix",0.340839,"sd.mvsphericity",0.418768,"median.varea",0.330403,"r.veccentricity.vnfaces",-0.229294,"r.mvsphericity.vsphericity",-0.316904,"r.varea.vnfaces",0.346681,"mean.seqent",0.29983,"median.hpshh",0.313864,"r.ddgent.vedge",0.284661,"contact_orderSC",-0.328734,"r.bfSC.mvsphericity",0.285593,"r.ddgent.rsa",0.222795,"mean.nhbps",-0.577279,"r.hbe.vvolume",0.398189,"mean.rsa",0.400142,"r.ddgent.rsa",0.252725,"mean.nhbon",-0.267335,"r.vnfaces.wcnSC",-0.290472,"mean.varea",-0.749137,"sd.varea",-0.512466,"r.ddgent.rsa",0.272531,"r.ddgent.varea",-0.301844,"sd.veccentricity",-0.482932,"sd.vsphericity",0.346202,"median.vccsphericity",0.352065,"sd.mvsphericity",0.367501,"r.bfSC.hbe",0.358369,"r.hpshh.mvsphericity",0.327672
"r.seqent.wcnSC",0.244933,"median.vnfaces",0.409794,"sum.ddgent",-0.608523,"sum.LSS",0.434839,"sum.vedge",0.346306,"r.bfSC.hbe",-0.237004,"sum.vccnfaces",0.344708,"r.hbe.seqent",-0.292492,"sum.vvolume",-0.435797,"median.bfSC",0.401359,"sum.wcnSC",0.258843,"median.zr4s_JC",-0.2735,"sum.vnfaces",-0.275539,"sum.helix",-0.252988,"sum.varea",0.381978,"sum.vvolume",-0.147422,"mean.helix",0.294792,"sum.mvsphericity",-0.482298,"r.bfSC.hbe",0.289655,"r.hpshh.seqent",0.317146,"median.vnfaces",0.293209,"mean.vccnfaces",0.267338,"sum.BSS",0.479384,"r.hpshh.vvolume",0.282965,"sum.nhbpa.dif",-0.388917,"sum.hbdif",-0.433367,"r.seqent.zr4s_JC",0.259907,"sum.ddgent",-0.640497,"r.bfSC.mvsphericity",-0.228366,"r.seqent.wcnSC",-0.274225,"median.ddgent",-0.207659,"sum.mvsphericity",0.458093,"median.bfSC",0.498188,"r.bfSC.hpshh",0.292714,"sd.seqent",-0.212323,"r.hpshh.seqent",0.212232,"r.hpshh.rsa",-0.22433,"r.bfSC.hpshh",-0.222908,"r.vnfaces.vsphericity",0.278377,"sum.nhbon",0.370201,"sum.zr4s_JC",-0.243639,"sum.SSS",-0.381668,"r.hpshh.veccentricity",-0.227604,"sum.vccnfaces",-0.526712,"r.bfSC.vnfaces",0.339991,"r.bfSC.hpshh",-0.302526,"r.veccentricity.zr4s_JC",0.274663,"mean.vccnfaces",0.346616,"median.ddgent",-0.38218,"r.bfSC.wcnSC",-0.238062,"sum.vvolume",0.357702,"sd.vnfaces",-0.418941,"sum.zr4s_JC",-0.242418,"mean.bfSC",0.456983,"r.hpshh.vnfaces",-0.396476,"sum.BSS",0.480607,"r.mvsphericity.wcnSC",-0.24562,"r.hbe.vsphericity",0.228054,"median.vvolume",0.259761,"r.hbe.rsa",-0.214513,"r.bfSC.vsphericity",0.251047,"mean.LSS",-0.264758,"mean.hpshh",-0.281012,"median.rsa",-0.271605,"median.vnfaces",-0.302538,"r.ddgent.veccentricity",-0.25008,"sum.betas",0.318845,"median.seqent",0.265073,"median.hbe",0.236568,"contact_orderSC",-0.235819,"r.rsa.zr4s_JC",-0.218753,"sd.vccsphericity",0.351423,"mean.hpshh",-0.231224,"mean.ESS",0.371848,"mean.vnfaces",0.218495,"sum.seqent",0.45323,"median.wcnSC",-0.259171,"r.bfSC.rsa",0.284431,"r.mvsphericity.vnfaces",0.203411,"contact_orderSC",-0.206054,"r.hbe.veccentricity",0.225265,"sum.GSS",-0.471238,"sd.wcnSC",0.302805,"r.hpshh.wcnSC",0.214773,"mean.wcnSC",0.236214,"r.ddgent.vvolume",-0.251218,"sd.vnfaces",-0.241062,"median.ddgent",-0.309886,"r.bfSC.mvsphericity",0.221508,"median.mvsphericity",-0.269702,"sum.nhbas",-0.411291,"mean.ESS",-0.256577,"r.bfSC.seqent",0.439648,"r.bfSC.hpshh",-0.328125,"mean.vsphericity",-0.308438,"r.mvsphericity.vnfaces",-0.204432,"mean.ddgent",0.276852,"r.mvsphericity.vsphericity",0.446774,"sd.hbe",-0.271401,"sum.SSS",0.379625,"r.veccentricity.vsphericity",0.276685,"r.varea.vedge",-0.357236,"r.bfSC.vvolume",-0.275917,"sum.vnfaces",0.426126,"r.rsa.vedge",0.27546,"sd.wcnSC",-0.251471,"mean.ddgent",0.221772,"mean.wcnSC",-0.281645,"mean.nhbps",-0.249251,"r.rsa.veccentricity",-0.289474,"mean.vsphericity",-0.390346,"sum.vccsphericity",-0.320472,"r.seqent.varea",0.364817,"r.rsa.varea",0.248864,"sum.nhbas",-0.396141,"mean.vccsphericity",-0.282988,"r.vsphericity.wcnSC",-0.218547,"r.ddgent.vedge",0.24721,"r.mvsphericity.zr4s_JC",-0.217902,"sum.mvsphericity",-0.459474,"median.hpshh",-0.221064,"median.varea",-0.279732,"r.vedge.vvolume",-0.328935,"r.hpshh.seqent",-0.24828,"sum.vnfaces",0.436972,"r.varea.zr4s_JC",0.214725,"r.rsa.vsphericity",0.366978,"median.vedge",0.336728,"r.wcnSC.zr4s_JC",0.234559,"median.vedge",-0.228624,"r.mvsphericity.vnfaces",0.238724,"r.bfSC.vsphericity",-0.235918,"r.hbe.veccentricity",-0.253379,"sd.seqent",0.286793,"r.bfSC.seqent",-0.333615,"r.rsa.vvolume",-0.401435,"r.ddgent.hbe",0.321368,"mean.zr4s_JC",-0.361416,"r.wcnSC.zr4s_JC",0.237774,"mean.SSS",0.238862,"r.varea.zr4s_JC",-0.251103,"r.hbe.vedge",-0.239539,"r.hpshh.veccentricity",0.213474,"r.hpshh.rsa",-0.227052,"r.rsa.wcnSC",0.240145,"r.vedge.vsphericity",-0.314785,"sd.zr4s_JC",0.381048,"mean.hbe",0.228213,"sd.vedge",-0.361874,"median.vedge",-0.216634,"mean.hbe",-0.258788,"r.varea.vedge",-0.22719,"mean.vedge",0.550248,"median.seqent",-0.397163,"r.seqent.vnfaces",-0.248018,"r.rsa.veccentricity",0.205368,"r.bfSC.rsa",0.281485,"r.bfSC.veccentricity",-0.33545,"r.mvsphericity.vvolume",0.388229,"sum.BSS",0.426575,"r.vedge.zr4s_JC",0.258107,"mean.SSS",-0.350729,"sd.vccsphericity",0.302257,"r.vedge.wcnSC",0.258388,"median.vccsphericity",-0.256297,"mean.vedge",-0.506132,"r.seqent.zr4s_JC",-0.298976,"sum.hbdif",0.3069,"r.mvsphericity.wcnSC",-0.268481,"r.hbe.rsa",0.264605,"sum.BSS",0.380952,"mean.BSS",-0.314485,"r.seqent.vedge",0.228651,"r.bfSC.vedge",-0.210972,"sd.vnfaces",-0.261924,"r.mvsphericity.wcnSC",0.212968,"r.bfSC.rsa",0.235117,"mean.nhbps",-0.290686,"sum.GSS",-0.336803,"r.varea.veccentricity",-0.303639,"r.ddgent.varea",0.265286,"r.ddgent.mvsphericity",-0.204848,"r.bfSC.varea",0.295774,"r.vnfaces.vvolume",-0.328431,"median.seqent",-0.242684,"r.seqent.zr4s_JC",-0.248905,"r.hpshh.vedge",-0.282525,"sd.hbe",-0.254668,"r.hbe.wcnSC",-0.229033,"median.wcnSC",-0.216691,"mean.nhbas",0.577279,"r.hbe.varea",-0.289657,"sd.vccsphericity",0.266405,"r.hbe.vedge",0.235438,"mean.ddgent",0.240986,"r.rsa.vnfaces",-0.253371,"mean.vvolume",0.497706,"mean.vedge",0.385727,"r.rsa.wcnSC",-0.250499,"r.ddgent.vvolume",0.269667,"median.veccentricity",0.342814,"sd.vedge",0.288658,"mean.vvolume",0.330166,"mean.ISS",-0.33772,"r.bfSC.hpshh",0.319321,"r.hpshh.veccentricity",0.25521
