"variable","mean_diff","median_diff","sd_diff","min_diff","q1_diff","q3_diff","max_diff"
"ddgent",0.044986940168542,0.0462611594400889,-0.0039105715260806,0.036910718304739,0.048968596037494,0.041925075826588,0.038058791346086
"hbe",-0.0127380788541051,-0.00745400286923703,0.0057866245508789,-0.02213000241344,-0.01912499445119,-0.01334821150767,0.02381533287855
"hpshh",0.060106425478634,0.06211577690884,0.0021480567796703,0.0447903675933941,0.054236410601374,0.063549860808013,0.0635244725947099
"r4s_JC",0.022441204064268,0.024937365205165,0.000388440191273001,0.017288575102931,0.024516847756427,0.019052469815115,0.032729694176644
"rsa",0.063610151736798,0.063543067996875,-0.0048680558521931,0.079380399264413,0.0654130767704341,0.0622540245525069,0.04775818593933
"seqent",0.023794171383523,0.026322252972303,0.000439921042179992,0.0325109177066443,0.021416284500872,0.016910215311594,0.0284001630495769
