"variable","mean","median","sd","min","q1","q3","max"
"ddgent",0.641293607830047,0.642995836280508,0.0415378000712127,0.511349081157698,0.616853594103464,0.668302708379105,0.78123196411787
"hbe",0.482546427050488,0.483019611936574,0.0669504987021543,0.326358867206882,0.43718438895554,0.530761081922168,0.650337570231259
"hpshh",0.312124088322762,0.32324415114391,0.0798070309969536,0.0725403022995794,0.266122268478137,0.369786542587915,0.463318217178759
"r4s_JC",0.499553908634896,0.512702271555334,0.0868305690457833,0.240163892308913,0.448941138814518,0.561310759838619,0.665018853891826
"rsa",0.820856252887625,0.821599274910613,0.02327832578141,0.749631789652849,0.805177029703874,0.83552548012876,0.881235237192678
"seqent",0.408742407532979,0.417865141769108,0.0999096086659902,0.00193229364387278,0.36265035958148,0.475425470241971,0.624154012131894
