"variable","mean_diff","median_diff","sd_diff","min_diff","q1_diff","q3_diff","max_diff"
"ddgent",0.020846976013163,0.0195032237125731,-0.0023204487169656,0.0406879170927631,0.022782511049757,0.018600854983861,0.012203185228878
"hbe_mean",-0.054062447111498,-0.049852198822944,0.0016467684393431,-0.063599259672004,-0.054910604837547,-0.049046344023279,-0.034158154600706
"hpshh",0.022096720433177,0.013710314175318,-0.000482296359304607,0.017007601705528,0.025679148762908,0.02044744746457,0.052085477903832
"r4s_JC",0.022936447815728,0.021283156788851,0.0046158905388024,-0.0100558703405439,0.0160886344067109,0.0263630211423119,0.0418118392644791
"resvol",-0.0549934048173436,-0.0600116812460944,0.0017039929849488,0.0526161875245,0.0078979980909365,-0.052477814523398,0.00278928627710101
"rsa",0.00359240353104207,0.00359875103356999,-0.0002757949886059,-0.000933063017746982,0.00230759525796498,0.00367536957252002,0.00930008263563109
"seqent",0.021881031895605,0.024462169900289,0.005088595251421,0.0003792065231919,0.012459466908817,0.022582723658379,0.030771663426426
