"","mean.betas","mean.bfSC","mean.BSS","mean.ddgent","mean.ESS","mean.GSS","mean.hbdif","mean.hbe","mean.helix","mean.hpshh","mean.HSS","mean.ISS","mean.LSS","mean.mvsphericity","mean.rsa","mean.seqent","mean.SSS","mean.TSS","mean.varea","mean.vccnfaces","mean.vccsphericity","mean.veccentricity","mean.vedge","mean.vnfaces","mean.vsphericity","mean.vvolume","mean.wcnSC","mean.zr4s_JC","median.bfSC","median.ddgent","median.hbe","median.hpshh","median.mvsphericity","median.rsa","median.seqent","median.varea","median.vccnfaces","median.vccsphericity","median.veccentricity","median.vedge","median.vnfaces","median.vsphericity","median.vvolume","median.wcnSC","median.zr4s_JC","r.bfSC.ddgent","r.bfSC.hbe","r.bfSC.hpshh","r.bfSC.mvsphericity","r.bfSC.rsa","r.bfSC.seqent","r.bfSC.varea","r.bfSC.veccentricity","r.bfSC.vedge","r.bfSC.vnfaces","r.bfSC.vsphericity","r.bfSC.vvolume","r.bfSC.wcnSC","r.bfSC.zr4s_JC","r.ddgent.hbe","r.ddgent.hpshh","r.ddgent.mvsphericity","r.ddgent.rsa","r.ddgent.seqent","r.ddgent.varea","r.ddgent.veccentricity","r.ddgent.vedge","r.ddgent.vnfaces","r.ddgent.vsphericity","r.ddgent.vvolume","r.ddgent.wcnSC","r.ddgent.zr4s_JC","r.hbe.hpshh","r.hbe.mvsphericity","r.hbe.rsa","r.hbe.seqent","r.hbe.varea","r.hbe.veccentricity","r.hbe.vedge","r.hbe.vnfaces","r.hbe.vsphericity","r.hbe.vvolume","r.hbe.wcnSC","r.hbe.zr4s_JC","r.hpshh.mvsphericity","r.hpshh.rsa","r.hpshh.seqent","r.hpshh.varea","r.hpshh.veccentricity","r.hpshh.vedge","r.hpshh.vnfaces","r.hpshh.vsphericity","r.hpshh.vvolume","r.hpshh.wcnSC","r.hpshh.zr4s_JC","r.mvsphericity.rsa","r.mvsphericity.seqent","r.mvsphericity.varea","r.mvsphericity.veccentricity","r.mvsphericity.vedge","r.mvsphericity.vnfaces","r.mvsphericity.vsphericity","r.mvsphericity.vvolume","r.mvsphericity.wcnSC","r.mvsphericity.zr4s_JC","r.rsa.seqent","r.rsa.varea","r.rsa.veccentricity","r.rsa.vedge","r.rsa.vnfaces","r.rsa.vsphericity","r.rsa.vvolume","r.rsa.wcnSC","r.rsa.zr4s_JC","r.seqent.varea","r.seqent.veccentricity","r.seqent.vedge","r.seqent.vnfaces","r.seqent.vsphericity","r.seqent.vvolume","r.seqent.wcnSC","r.seqent.zr4s_JC","r.varea.veccentricity","r.varea.vedge","r.varea.vnfaces","r.varea.vsphericity","r.varea.vvolume","r.varea.wcnSC","r.varea.zr4s_JC","r.veccentricity.vedge","r.veccentricity.vnfaces","r.veccentricity.vsphericity","r.veccentricity.vvolume","r.veccentricity.wcnSC","r.veccentricity.zr4s_JC","r.vedge.vnfaces","r.vedge.vsphericity","r.vedge.vvolume","r.vedge.wcnSC","r.vedge.zr4s_JC","r.vnfaces.vsphericity","r.vnfaces.vvolume","r.vnfaces.wcnSC","r.vnfaces.zr4s_JC","r.vsphericity.vvolume","r.vsphericity.wcnSC","r.vsphericity.zr4s_JC","r.vvolume.wcnSC","r.vvolume.zr4s_JC","r.wcnSC.zr4s_JC","sd.bfSC","sd.ddgent","sd.hbe","sd.hpshh","sd.mvsphericity","sd.rsa","sd.seqent","sd.varea","sd.vccnfaces","sd.vccsphericity","sd.veccentricity","sd.vedge","sd.vnfaces","sd.vsphericity","sd.vvolume","sd.wcnSC","sd.zr4s_JC","sum.betas","sum.bfSC","sum.BSS","sum.ddgent","sum.ESS","sum.GSS","sum.hbdif","sum.hbe","sum.helix","sum.hpshh","sum.HSS","sum.ISS","sum.LSS","sum.mvsphericity","sum.rsa","sum.seqent","sum.SSS","sum.TSS","sum.varea","sum.vccnfaces","sum.vccsphericity","sum.veccentricity","sum.vedge","sum.vnfaces","sum.vsphericity","sum.vvolume","sum.wcnSC","sum.zr4s_JC","natoms","contact_orderSC","nres","nchain","sum.nhbon","mean.nhbon","sum.nhbps","mean.nhbps","sum.nhbas","mean.nhbas","sum.nhbpa.dif","mean.nhbpa.dif"
"mean.betas",1,-0.0479429254018429,0.185353311142928,-0.0976505363889673,0.990693001963996,-0.231971940375259,-0.152598410861869,-0.122240460592961,-0.839483778021576,-0.0230605376082096,-0.802453086142188,0.0158926114680033,0.173322383695882,-0.0223914611564086,-0.00763908400660241,0.0821784829948842,0.176942584360198,-0.00660920852822199,0.0323387670533309,0.0404694788162427,-0.180227963201455,0.0445896941705183,0.0417307063507884,0.0244091835947008,-0.100661346320504,0.0219977752474389,-0.0141766361543848,-0.0163448662273247,-0.0296473750713093,-0.0493296988040567,-0.0402899963760252,0.0575449962082548,-0.0658441325848275,-0.00576370675470053,0.0712880397367407,0.0176205663096456,0.0193893598429981,-0.129166440741079,0.0647130249899412,0.0427310234684042,-0.0310428675680087,-0.0695726470449028,0.00214194052977005,-0.0133971511993963,0.0873215183550606,0.113233663102943,0.15474748072258,0.106348431746739,-0.0851564309974581,0.0795087798859778,-0.0214213770134382,0.0854968805815086,0.0580683429537414,0.0806366012879678,0.0618382634443094,-0.018047771386157,0.0810657780802169,-0.0548117257935663,-0.0772899424424358,0.320674589678172,0.0427533695800987,-0.160685631286088,-0.0491154390272217,-0.0915520196121228,0.0680340515308826,0.00126584150363213,0.0760687931621925,-0.0659525769504034,-0.00464864847102288,0.0534052352339751,-0.0853089103478436,-0.122617058298871,0.276239346573777,-0.219379008128694,0.377481691798336,0.197611266383992,0.225438747829363,0.27637670943684,0.261945064713707,-0.012496077107247,-0.210974898415847,0.235117243147373,-0.22706804226732,0.141032883289407,-0.0124106360919447,-0.0229836331163113,0.0300910111123019,-0.0557213439872459,-0.107601128478786,-0.0991431252024401,-0.256616831551742,0.0151631512618364,-0.0716041714933591,-0.028907981669655,-0.049589965281439,-0.0820910702638442,0.14763090138648,-0.0418398079549436,0.00516983866436674,-0.0480986909451247,0.10394293854669,-0.0484838327525642,-0.0318984172052346,0.00701142116342033,0.203040057048583,-0.140281002354747,-0.147231300330297,-0.110771647385079,-0.0762915970405577,-0.0920304892978155,0.00915401893176963,-0.142583309097853,-0.0681878453584267,-0.184141161702299,-0.139081541947619,-0.144723277911885,-0.127249933043991,0.0434270391238281,0.16838583848056,-0.143613201951535,0.152021255095858,-0.0495702481240615,-0.0238446156551265,0.0701050102940939,-0.0726991309663867,0.0852576457386623,-0.0895244385951419,0.0120478403961997,-0.184617659672254,-0.0036450451605108,-0.0602661487627476,0.155224635931114,-0.0173510984921538,0.054466675539461,-0.205889186289624,-0.0812806950956311,0.0736508124291382,0.0919299317951905,-0.0131953789555671,-0.181349212217653,0.131263031808881,-0.0548643048799062,0.0162160474657921,0.0152249316882857,0.122247690217333,-0.115174488627463,0.202189590327036,0.0187352429400506,-0.187420782212748,0.203283892561484,-0.150345296718775,0.205498129334971,0.746251028990158,-0.147525085975221,0.00759964969184752,0.0155588088865438,-0.0564475926173152,0.0276730303792476,0.0426160067170358,0.216154595658902,0.0497562466419888,0.0363117742648866,0.0366607679504674,0.112268179630028,0.0251420046105626,-0.0165584687655804,0.040191453598189,0.696490362732229,-0.0704526895025162,0.16141248207082,-0.0405575354868303,0.715965612262969,-0.162391534782111,-0.0747812050597838,0.00635090056532722,-0.57110167968136,-0.0338313558668037,-0.588215750590998,0.0138256996226595,0.0383254020886004,-0.0276717159020891,-0.0304511778537299,-0.00623916583280364,0.0635859475786191,-0.0325787003799367,-0.0273076057291856,-0.0230112522605026,-0.0305477919248794,-0.0205998287893779,-0.0273733295871104,-0.0239189071951973,-0.0314140323723286,-0.0258570801847847,-0.0226504131566325,-0.0226583000195834,-0.0349329221644803,-0.00527499857051018,-0.0271603769847735,-0.0771946754345387,-0.0305303800395819,-0.0683115633507299,0.0613554487090239,0.0311528929512226,0.663020306376525,0.769512736762108,-0.488273805968646,-0.519995399302299
"mean.bfSC",-0.0479429254018429,1,-0.155799783625911,0.386397812713602,-0.0336301472558939,-0.0377457079561706,0.110055806072771,0.0603002260896998,0.0950346643830294,0.142214411317115,0.116984097096126,0.018671731898357,0.00224973283192045,0.0824557021925443,0.208548030916452,-0.0087544034912456,-0.0988141409252442,-0.160642411910782,0.0471857090278143,0.0610856449753059,0.0208147116041853,-0.03424996056575,0.0428821178821179,0.065892002734108,0.0936300541563699,0.0621983279878017,-0.0620957989379042,-0.0233595352016405,0.982121825542878,0.29945975077554,0.0664423588391215,0.0342391863135298,0.0283374520216625,0.150017154062924,-0.0140399074609601,0.11812003785688,-0.0081248086828213,-0.0762461222987539,0.0600347021399653,0.14203033808297,-0.0355894779533421,0.0301961196698039,0.143222566906777,-0.0479073558020926,-0.0514164312931699,-0.295466375729534,-0.0859706083390294,0.0713694200536306,0.304988432620012,-0.343381618381618,-0.270047058204953,-0.32625006572375,-0.318106893106893,-0.327659182922341,0.179404805720595,0.316944897208055,-0.326673326673327,0.265648824859351,-0.33732977548767,0.0800120931699879,0.284837530890163,-0.0667096061832904,0.292398391082602,-0.127343708922656,0.218944213681056,0.224905357800095,0.15597034544403,0.128910563121089,-0.127130763972869,0.202665755297334,0.00662626846837373,-0.17384983437615,-0.0710894368789106,0.108492822966507,-0.0921644145328356,-0.0305983490194017,-0.0559046216940954,-0.0870957989379042,-0.0710986382039014,0.112691256112309,0.126911246648089,-0.0484436616015563,0.0868473631631526,-0.0601832378148168,-0.207046900467953,0.259869078290131,0.0930201377569799,0.295094379304906,0.280331510594668,0.293636626531363,0.181007150743993,-0.21892975445607,0.29983043272517,-0.169644828855355,0.143765445081235,0.191657027183343,0.060340974814659,-0.00352805089647195,-0.0362045848887954,0.013780955886219,-0.202605289447395,0.0662955465587045,-0.00501209316998791,-0.137637362637363,0.113958410011042,-0.06919002050581,0.085687996214312,0.0255704821494295,0.0901966454598034,0.295091750354908,0.0992192018507808,0.136985383038015,0.184297281665703,-0.149512329775488,-0.0419422682580577,-0.0293666859456333,-0.0266076029233924,0.107635785267364,0.0717032967032967,-0.0424496556075503,0.053762027446238,0.126140964298859,0.0932896051317104,0.0234922971765077,0.207071875492928,-0.13265024449235,0.143277774856722,0.10121983279878,-0.10411956464588,0.0660234502339765,0.237466480887533,-0.127722277722278,0.0853528050896472,0.0932225669067774,-0.0935945633314054,0.195338871654661,-0.0234186865765813,0.00945633314054367,0.0798543561701456,-0.101995373048005,-0.254120879120879,0.191045796308954,-0.187320574162679,0.071053946053946,-0.12447026657553,-0.106429097218571,0.0985461906514538,0.0709238130290762,-0.108061675166938,0.112006414637994,0.624316473000683,-0.357872390767128,0.0235212156264788,0.323172879751827,-0.0746043430253957,0.161405699563594,0.115702718334297,-0.0486487197013513,0.0795139071454861,-0.152231978547768,-0.00392107892107892,-0.0507058730742941,0.0874401913875598,-0.250523161049477,-0.0419554130080446,-0.0233122141016878,-0.0787317945212682,0.0250251902136163,0.688671854461328,-0.060321946050571,0.0950102529049898,0.0318176471911799,0.047877757460086,0.107654419090041,-0.0612946667113721,0.146802280745785,0.0932646301067354,0.155264328996822,0.0205213029239724,0.0592967254246981,0.0677690730322309,0.144172932330827,0.0593643198906357,0.00592668878100337,-0.0142753234999412,0.0740062569009937,0.0666064636721736,0.065753982859246,0.088408959461591,0.0692938640307061,0.0640629739303514,0.0639032020610968,0.0774291497975708,0.0286069193963931,-0.0325924075924076,0.0848014664297954,-0.077391055454765,0.0637350460313467,0.09231959446287,0.0688701250977805,0.0515774886438679,-0.0830213019663725,-0.134485552631828,0.103419455594384,0.0918974076620415,-0.0955085263524742,-0.102997530408505
"mean.BSS",0.185353311142928,-0.155799783625911,1,-0.298984248073577,0.0818814115350135,0.0565258277981818,-0.394634349282042,0.223488276145729,-0.349571785896202,0.00684913558861495,-0.363699072934168,-0.0905994151104503,0.333707938025329,0.118807296553668,-0.188696533016444,0.0252963910885766,0.173118205899639,0.2905459775057,-0.144407465264488,0.114371983595513,-0.0382766379299051,-0.115710342872362,-0.142124530406421,0.117082602391022,0.0503488395411098,-0.152749514384387,0.152015056366973,-0.0738199347869465,-0.168776742830635,-0.196866309978275,0.224804225252311,0.10052310455374,0.0892573612263726,-0.180669786837673,0.0237196405731262,-0.16454884215743,0.149697477386226,0.0264845429573918,-0.139706144920255,-0.193756205750551,0.134224728367464,0.0930302529935345,-0.183610559189501,0.146594401133707,0.0610130466449055,0.0905060056087079,0.0190834154336598,-0.0833159443549757,-0.0830351801889635,0.104072109292933,0.0232521386479864,0.073135448845919,0.0638103963813163,0.052577199631544,-0.0165723185952507,-0.116187050179994,0.0676372053887897,-0.090141735472945,0.0596101118555878,-0.0534556561322286,-0.182620980571589,0.05176712597223,-0.176397484479538,0.0442358080389654,-0.0424710047097457,-0.0920340991024138,0.00908834262908883,0.016965519933132,-0.0407837896043889,-0.0505079611527607,0.006027552950431,0.0432048051998386,0.00412203877454477,0.0163481017788334,-0.0385094026014937,0.072489757016823,-0.097148346604154,-0.0601223256385469,-0.0631956083363013,-0.0169221231299544,0.009154095361176,-0.0944939088097949,0.0187493915546569,0.112471363289748,0.141922011991592,-0.223711177907504,-0.122713666366967,-0.226374821084355,-0.213674023354397,-0.223164115176539,-0.119610794939773,0.0792063985995275,-0.229476377456907,0.161194137766342,-0.161292109337152,-0.00861689554002381,0.0702068221587564,0.152040042405166,0.0868942080351596,0.111546222349282,0.108036341510469,0.0931689912582384,0.135843171910133,-0.0973567827648703,0.0916764042398596,0.0149475685853767,-0.149800504350277,-0.062423013734277,-0.139412887735146,-0.0776145249556971,-0.138982207339975,-0.1612526576979,-0.0384081433940794,0.0364125479752338,-0.0450873059194943,-0.0616786928070503,-0.0515606623934763,0.0939488186607922,0.0561666412761827,-0.0458888317236369,0.0606845114978922,-0.0919946474631615,-0.167011281974094,-0.0504205100190848,0.0257987419617226,0.0854798667679646,-0.063955709919229,0.0981905274077357,-0.040742365383174,-0.163562551176122,-0.0588947221304794,0.0223842025844358,-0.179153839008632,0.141193471720067,-0.0724483327956081,0.0373205932053576,0.10054710532574,-0.0559785884624134,0.109699885632274,-0.0526041582516997,0.0491317564701762,0.0323713850611562,-0.00247756294504462,0.0731946263047974,0.107910753792182,-0.00280303896887612,0.0484880372230428,0.101171756280568,-0.0405306415858533,0.0532820689195185,-0.038723098980777,0.326174975373585,0.0656363497513771,-0.22353496058551,-0.119974407548216,-0.0872104786764989,-0.0415129874032357,-0.106220251050221,0.0282881403985429,0.0602558036846839,-0.0941914462421939,-0.103849865058478,0.00753986578843594,0.0182154793701091,-0.108522911727914,0.129284994411759,-0.00157806557009211,0.218891731846481,-0.0364237259396886,0.836628378328092,0.08620051671164,0.146539416513249,0.0994908788754104,0.0102341520795847,-0.0705014407347127,-0.139634001583697,0.101544574271502,-0.164260742668978,-0.0894360455846301,0.213242888803592,0.112028847402802,0.0627544075039964,0.126192643421699,0.166115832218563,0.201261255360617,0.0953874884388595,0.108745884961586,0.10555549092882,0.0817299884570332,0.0964073133135316,0.101471031247464,0.0999119339337778,0.0945050867742497,0.117938702962797,-0.08687185210625,0.0918852597499385,0.0292849614405734,0.100136020339218,0.0197411622388029,0.0658925707369711,-0.246803118855117,0.0990006924168393,0.0506322040314318,0.213517985790817,0.172186191049112,-0.130317254136542,-0.0909314853630312
"mean.ddgent",-0.0976505363889673,0.386397812713602,-0.298984248073577,1,-0.0718676141698518,-0.0156710183844221,0.265474174164166,0.0721002681528997,0.192595094966077,0.399895630650828,0.206697997292865,-0.0227371298769038,-0.0595656694586476,-0.425854408749146,0.780912508544087,-0.0613228876386771,-0.310544175439185,-0.240511437277863,0.610125400914875,-0.388298671163946,-0.297992796677007,0.481465902518534,0.602887901572112,-0.39700956937799,-0.392142068457858,0.626436721173563,-0.605882275619118,0.0908052473841948,0.395308638729691,0.8749000999001,0.0316975509441927,0.1282327267866,-0.458032756716967,0.747942499108235,-0.0503614806246385,0.675021031599979,-0.324682921933098,-0.416141752983858,0.581891792418108,0.711736947263263,-0.300241318998293,-0.455731110994269,0.742786161207214,-0.594977391030023,-0.0361665245388727,-0.170566275829434,-0.0487788527262211,0.323463378726537,0.160919343814081,-0.25801041064199,-0.138661338661339,-0.213132919711867,-0.20243966559756,-0.163203901361796,0.082853988117146,0.3263999158736,-0.206647300068353,0.248451548451548,-0.243017508806983,0.192340554182659,0.516931752458068,-0.364576213260424,0.365697460434303,-0.265534465534466,0.26528997318471,0.413352437036648,0.254432409695568,0.0117238025132762,-0.0957923655292076,0.245592565329407,-0.221445659603554,-0.333906882591093,-0.160379094589621,0.0642186760607813,0.00789079341710921,-0.0663823019086177,0.117491718807508,0.0636915715863084,0.130473473894527,-0.0469096692780903,0.197711499027289,0.155491876544508,-0.0898443661601556,-0.0769993164730007,-0.360655134339345,0.484175035490825,0.253767285346233,0.568543298806457,0.492741469057259,0.577072927072927,0.272996740102003,-0.172238288027762,0.593852200431148,-0.495860718229139,0.300190598874809,-0.0970516325779484,-0.0395762132604238,-0.550772911299227,-0.475220831799779,-0.505235553919764,-0.387880540512119,-0.408541458541459,-0.544112466480888,0.333948945791051,0.0120918555129081,-0.112513801987486,0.552088700772911,0.40806956201693,0.633294337241706,0.318138440506862,0.455083074819917,0.64735001840265,-0.119251800830748,-0.220387507229613,-0.0256046584993953,0.0233477049266523,0.0117658657132341,-0.115732951259267,-0.0052302960197697,-0.0224630632525369,0.0120576791629423,0.182480677217519,0.616320521583679,0.480411693569588,0.00797229086702771,-0.0884904569115095,0.477326620747673,-0.30908959461591,-0.12075950365424,0.598604027551396,0.197342131552658,-0.0684447131815553,0.610603869814396,-0.306479047268521,-0.0667858457332142,-0.104511278195489,-0.288803301961197,0.486982754088017,-0.394985277880015,-0.085712971239287,-0.160452705189547,-0.0173050633576949,-0.220392765129607,-0.097980966402019,-0.20230953257269,-0.118686576581313,0.120020768704979,-0.333874020716126,-0.132893422367107,0.137185183237815,0.255083074819917,-0.792232767232767,-0.0153951311846049,0.496619170303381,0.416177243808823,0.479910878595089,0.182957831642042,0.430131710394868,-0.0432659445817341,0.0134694253115306,0.407581891792418,0.404017035595983,-0.153767285346233,-0.0439047794310952,0.434873021715127,-0.530987433619013,-0.113213102686787,-0.395159939401103,-0.059501025290499,-0.466279728397605,-0.359168463115832,-0.364828901556761,-0.285415853268389,-0.356187243976327,0.440875861556868,-0.123133143878106,-0.353547768021452,-0.089677197657883,-0.0252092955660432,-0.408594815924863,-0.423715757926284,-0.276093643198906,-0.406709080393291,-0.493003865065248,-0.477637625641911,-0.407658131342342,-0.425396593798789,-0.425352279299648,-0.366120721383879,-0.414933750460066,-0.422166408098431,-0.423711814501288,-0.402329249697671,-0.482245386192755,0.0788159209211841,-0.396243621093199,0.257204064752388,-0.423005687830209,0.20296139030921,-0.43016798707708,-0.010295649110635,-0.418868752808905,-0.251767728996077,-0.129437842414772,0.0764819261124161,-0.0822423029783853,-0.155952422040513
"mean.ESS",0.990693001963996,-0.0336301472558939,0.0818814115350135,-0.0718676141698518,1,-0.24197620287784,-0.11147026175423,-0.143751002329974,-0.807566659263642,-0.0323636379224222,-0.769191182523123,0.026604808221386,0.139491917784447,-0.0293619683886375,0.00988766290098632,0.08421076155622,0.157514533513526,-0.0369283228043797,0.0403840440898832,0.0297582996733111,-0.170503689828096,0.0497564233087123,0.0488651928584506,0.0146816414439133,-0.0979367620896019,0.0311628322778094,-0.0250293790611115,-0.00589289986507866,-0.0137457180212196,-0.0347356410739914,-0.0599914975170451,0.046761427116564,-0.0682619428939404,0.0100362936569878,0.0743756786228007,0.0282065236013513,0.00500034235817564,-0.121019367851543,0.0722461899363346,0.0540850691386708,-0.0407481363524228,-0.0735212541498359,0.0137522905171655,-0.0233665375868031,0.0861386161510854,0.10186711466524,0.165038002199499,0.106061681577902,-0.0787923958984341,0.0704242940601359,-0.0244141934405768,0.0797927297813974,0.0543571704708304,0.0759057556790023,0.0706990243906738,-0.0105633154842231,0.0752603365771165,-0.0492095916460149,-0.0798295357586944,0.347018584448296,0.0603000213050978,-0.167707750052717,-0.020373422933048,-0.107480026203024,0.0788607498562712,0.0104739295393591,0.0824480181435341,-0.0548343336765015,-0.000967471403233971,0.0654449711315349,-0.0878072313378071,-0.134991179733301,0.292140872298551,-0.233441911005871,0.400838124750753,0.196915922036221,0.252630970169471,0.297563181453905,0.288015973842915,0.00041275274540145,-0.226531588768369,0.263002368772074,-0.2394136808223,0.138305032189215,-0.0221401098433013,-0.0028077702680812,0.0422834954182434,-0.0430393324520199,-0.0938144926323441,-0.0865453121161976,-0.239587194715271,0.00984559892693267,-0.0588290967124092,-0.0382992483758492,-0.0352969322277698,-0.0746661829436087,0.142880803866739,-0.0512680973762654,0.00378838666320694,-0.0538510882829974,0.0862600657921463,-0.053602647936243,-0.0395874575812422,0.00905295591585918,0.197653356081349,-0.145095735000501,-0.139347430046232,-0.111431410765689,-0.0641909389050605,-0.0743178406584769,0.0180875088430699,-0.13261325070008,-0.0626174833756161,-0.190200145678718,-0.137056257959497,-0.14101158601973,-0.126043383752576,0.036064599754249,0.166055424571922,-0.14193699344891,0.145580785201307,-0.0487823794095325,-0.00874536310559186,0.0714535469252611,-0.0679228021031328,0.0722698509217398,-0.0864717001616037,0.00451793371319994,-0.184300673317693,0.0108143848293558,-0.0437307590255268,0.155246297739323,-0.000924092929991144,0.0422085689644603,-0.202392125658331,-0.0778604159733078,0.059758447639157,0.0936173177539676,-0.0217536470816834,-0.181170850748264,0.121764688891806,-0.0505622113116776,0.0057220149704857,0.0126178777169061,0.107205295872486,-0.11075970168002,0.198166010765128,0.011612285837186,-0.18759480828577,0.1993595760289,-0.154715240066896,0.174838908154,0.749327633791737,-0.124195197892593,0.0155728718941751,0.0293948308683669,-0.0484484966154816,0.0344135887726432,0.0330714851004939,0.215142767793343,0.0522539717681478,0.0422940114117568,0.0377274412285573,0.114122190605933,0.0322630680991502,-0.0224871376292439,0.0425398227601328,0.686186201616267,-0.0655659050569392,0.0756960254863657,-0.0459903831317214,0.715359402394144,-0.171685728006497,-0.0719617623797611,0.0100283209052189,-0.562619006809593,-0.0412963065271718,-0.577066034781982,0.0243830717166433,0.020907027311772,-0.0352496102569595,-0.0317583004105064,-0.0127453841382562,0.0496095661700514,-0.0502452514672792,-0.033660380737245,-0.0304549944806088,-0.0375394678445051,-0.0268933389113639,-0.0337326781926497,-0.0307008160794202,-0.0378943826255828,-0.0320908687053681,-0.0306067991207877,-0.00998099234341786,-0.0410544791501981,-0.0150556214107944,-0.0337850005988339,-0.0764863046692077,-0.0336657116624744,-0.0415356409254445,0.05476174039761,0.0259502186702835,0.652019796068229,0.762507234346556,-0.480995719206428,-0.517276497252331
"mean.GSS",-0.231971940375259,-0.0377457079561706,0.0565258277981818,-0.0156710183844221,-0.24197620287784,1,-0.031412384091559,0.208799247678563,0.16323166525588,0.124811818629728,-0.0134123974604357,0.0365834341553974,0.087422319969977,0.0136565205717201,-0.0382393092146826,0.0195251832045475,-0.0972448247585045,0.0487069387850103,0.0219945040144403,-0.0302401525520056,0.0327262235204104,-0.00698928865914291,0.0152391994405574,-0.0113120789084548,0.00778654342155972,0.0212794065853311,-0.0171662818506201,0.0791346007005328,-0.02545234185869,-0.0104694732980522,0.234879915321195,0.11462453571828,0.00619597744872486,-0.0356280197299976,0.0119989142149062,0.00977606540493621,0.0205941982429503,0.0412653281150676,-0.00394420925743056,0.0124313904174374,0.0272481491552485,-0.00835901572004697,0.0234385013046544,-0.0124175879854417,0.0480966250922556,0.121174179524691,-0.0619196817085945,0.0380493614600754,-0.154995395983425,0.131983455553303,0.196308046722478,0.135825789717433,0.177867997576257,0.131924959531988,-0.0507048770827759,-0.231138812492895,0.121165635162027,-0.118010136304349,0.189257633007354,-0.0280702031272029,0.0688577041917535,-0.137328940287628,0.113145107655207,0.226362513763725,0.144840092327941,0.117874083760392,0.107399352393008,0.0307984838516812,-0.13214185489192,0.115088621531932,-0.0958315998633,0.195462812077409,-0.0537703315031485,0.0546444855295412,-0.116075824048956,0.0211328379027104,-0.0972217019428643,-0.0551025948200643,-0.0898788081211656,0.0398673389315057,0.0557591962278586,-0.0985158442571254,0.0733494099183458,0.0360368354233728,-0.0202593411349841,-0.00719698239774449,0.125700062701939,0.0115329178203856,-0.00433987897463989,-0.0137570811476886,-0.00929560931975345,-0.0922521691657551,-0.00133029154091642,-0.0313065448008553,0.108859781149884,-0.0504689212215165,-0.118870487898746,0.0460948647962207,-0.00545590419029013,0.0395419958916077,-0.0692080230609771,0.0165234828748216,0.0416314211922862,-0.000786738623753438,-0.126104934040479,0.167685089056781,0.0935495977733485,0.144324801533436,0.0436268585036608,0.0146765860220671,-0.124831166744878,0.0468211356226597,-0.0211926484413583,0.179335656178463,0.146867078055306,0.0879142619671146,0.125221578392756,0.0298073377826585,-0.133957860587351,0.141120008275773,-0.106012536606776,0.0298349426466498,-0.051221482394614,-0.0630869731002287,0.061803346924631,0.0111983731591571,-0.0643107887371785,0.0101533318794846,0.163493750540762,-0.0441020565195119,0.0285322559697247,-0.0672007550936061,-0.055267566745346,0.0107067436766445,0.146370190503461,0.0602430148504533,-0.0102867553887762,-0.0486844639420758,0.0240773567284542,0.160280412920435,-0.106504823347955,0.0548416631294794,-0.0346868261224626,0.0828796605820257,0.00793442662151337,0.0662266977499114,-0.140125575913418,0.0116893453830033,0.163686984588701,-0.107437473395663,-0.0137426214570264,-0.0233162511926928,-0.214556833596759,0.0961076485032135,-0.0150170460112937,0.0112023167111559,0.0523940318555799,-0.00782137813088214,-0.0774106112184064,-0.00921936731444401,-0.00145648520487687,-0.0163177609122194,0.0238854371978477,-0.0323831344965179,-0.00489723432379855,-0.0249370510641848,0.106400976478654,-0.180309232889344,-0.0135441293397553,0.0242675707627144,-0.00158859419683547,-0.190611960769394,0.712892933893454,-0.00353323097235733,0.0361042281657455,0.1293086223061,0.0260096972078486,0.0313923023949014,0.0361617628109533,0.0215146777845764,0.00228923193528256,-0.00966696046630374,0.0444707786313963,-0.0467306355126048,0.0132381002612252,-0.00422485870800927,-0.00453903133380007,-0.00483610926781771,-0.00496887551844277,-0.00471977448385417,-0.00617527988867262,-0.00846680614134653,-0.00307531330036954,-0.0096308112396484,0.0477524711530345,0.0119634340411494,-0.0119410793763209,-0.00699331494446993,0.0848965226017321,-0.0125151337097226,-0.102037670912735,0.0109157242645076,0.0366882363488302,-0.184789811012293,-0.228992410660066,0.120147226304604,0.166626518690407
