"parameter","mean_sp","median_sp","quantile05_sp","quantile25_sp","quantile75_sp","quantile95_sp","stdev_sp"
0.1,0,0,0,0,0,0,0
0.2,0,0,0,0,0,0,0
0.3,0,0,0,0,0,0,0
0.4,0,0,0,0,0,0,0
0.5,0,0,0,0,0,0,0
0.6,0,0,0,0,0,0,0
0.7,0,0,0,0,0,0,0
0.8,0,0,0,0,0,0,0
0.9,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
1.1,0,0,0,0,0,0,0
1.2,0,0,0,0,0,0,0
1.3,0,0,0,0,0,0,0
1.4,0,0,0,0,0,0,0
1.5,0,0,0,0,0,0,0
1.6,0,0,0,0,0,0,0
1.7,0,0,0,0,0,0,0
1.8,0,0,0,0,0,0,0
1.9,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
2.1,0,0,0,0,0,0,0
2.2,0,0,0,0,0,0,0
2.3,0,0,0,0,0,0,0
2.4,0,0,0,0,0,0,0
2.5,0,0,0,0,0,0,0
2.6,0.000893009389671362,0,0,0,0,0,0.00775159030365773
2.7,-0.00578123004694836,0,-0.070406,0,0,0,0.0374404905213573
2.8,-0.00880656807511737,0,-0.1194682,0,0,0.0379448,0.0496572325437786
2.9,-0.0110442253521127,0,-0.1149334,0,0,0.0587297999999999,0.0569194992970121
3,-0.010331779342723,0,-0.1099194,0,0,0.0608144,0.0567249698063496
3.1,-0.0106941361502347,0,-0.1099194,0,0,0.0608144,0.0582022035138142
3.2,-0.0105036478873239,0,-0.1125192,0,0,0.0638339999999999,0.0586614541885234
3.3,-0.011222,0,-0.1086942,-0.017319,0,0.0750646,0.0612130285660366
3.4,-0.0124013145539906,0,-0.1156696,-0.042275,0.008672,0.093729,0.0680552258087977
3.5,-0.0210782018779343,-0.005835,-0.1364524,-0.0546,0.012718,0.0839596,0.0695882934333338
3.6,-0.0265801455399061,-0.020262,-0.1334072,-0.068603,0.01645,0.0764335999999999,0.0717875124360569
3.7,-0.0294648544600939,-0.02659,-0.158007,-0.072683,0.012509,0.0855144,0.073934806876214
3.8,-0.0379121455399061,-0.033457,-0.1664838,-0.084171,0.013684,0.0725629999999999,0.0794534673358626
3.9,-0.0516840657276995,-0.049205,-0.1862166,-0.091891,-0.001954,0.0665287999999999,0.0790775797158845
4,-0.0605998779342723,-0.060736,-0.1842512,-0.100482,-0.009021,0.0487946,0.0768020738953483
4.1,-0.0693349389671361,-0.067366,-0.1931394,-0.1161,-0.017169,0.0566847999999999,0.0826814731540027
4.2,-0.0800889483568075,-0.07862,-0.232979,-0.129134,-0.028454,0.0475751999999998,0.0840379615661884
4.3,-0.0900752957746479,-0.09175,-0.2228748,-0.13692,-0.036772,0.0499954,0.0836697528017022
4.4,-0.105072483568075,-0.110523,-0.2329642,-0.15887,-0.057145,0.0402029999999999,0.0848532387350441
4.5,-0.124376877934272,-0.121349,-0.2498992,-0.179382,-0.069624,0.0054398,0.0847802542074806
4.6,-0.138010718309859,-0.133783,-0.2682316,-0.19674,-0.086244,-0.0170528000000001,0.0838032102718247
4.7,-0.152477676056338,-0.152677,-0.2916166,-0.21084,-0.09792,-0.0146058000000001,0.0870832778481958
4.8,-0.170162211267606,-0.172416,-0.3028154,-0.228271,-0.112872,-0.0139868000000002,0.0871552288554546
4.9,-0.185038169014085,-0.184566,-0.3226716,-0.254113,-0.130742,-0.0291312,0.0931334194920018
5,-0.198675737089202,-0.197272,-0.3529326,-0.273016,-0.139116,-0.0364950000000001,0.0976574558502222
5.1,-0.212897009389671,-0.210316,-0.363374,-0.290401,-0.146002,-0.0421676000000001,0.0994899565819543
