"variable","mean","median","sd","min","q1","q3","max"
"asa",-0.806464528734831,-0.80907213092758,0.0418089188649303,-0.892238707707095,-0.840387112241166,-0.776217567908035,-0.667288669709075
"ddgent",-0.690688312276181,-0.688945656136939,0.0514003568338812,-0.807199511897499,-0.727984155263258,-0.652002200656572,-0.555708958112299
"hbe_mean",-0.397083981213401,-0.396153148111378,0.0987451702931553,-0.645262842728011,-0.46867965933644,-0.325365991366129,-0.123381889087025
"hpshh",-0.340272379311179,-0.342336335885539,0.0760355923411977,-0.518268661217048,-0.390683910062205,-0.290043746842575,-0.103332215255087
"resvol",0.0583695037373441,0.0495588807448642,0.0992056651157529,-0.22771336759337,-0.0109311209068979,0.119877463665883,0.317060057754554
"rsa",-0.837191067998147,-0.843005626213286,0.045960027804138,-0.918099493695667,-0.874673962153024,-0.806391203500484,-0.676130629289478
"seqent",-0.493383797487803,-0.508040622710034,0.121899072810347,-0.768219235201412,-0.58155319058033,-0.445012952821781,-0.0239735374087789
