"variable","mean_diff","median_diff","sd_diff","min_diff","q1_diff","q3_diff","max_diff"
"asa",0.168074578098217,0.168862554637539,-0.0018486490300539,0.117324952675343,0.176435920346503,0.167180498714083,0.158506774840088
"ddgent",0.148492073326271,0.15028196431344,-0.0053688263647227,0.121411340664158,0.142337285256525,0.148387721927408,0.178154764678539
"hbe_mean",-0.086867572996071,-0.091710638097261,-0.001354371569079,-0.052278482737653,-0.098698178038068,-0.076540310845379,-0.039978062798977
"hpshh",0.128776303219065,0.129888729544814,0.0169253259695417,0.113315918405836,0.135528474073069,0.114823047686606,0.0856264480900798
"resvol",-0.0545486594346276,-0.0444006945257278,0.0065152103848883,0.127656324404202,0.0613930192379776,-0.0840125574545468,-0.099558698072823
"rsa",0.145181222465655,0.151869019715982,0.0023011377234083,0.113273156401853,0.155693444130814,0.141108389179583,0.112060549594124
"seqent",0.10711315109366,0.104794373995547,0.005480056578256,0.0976236578029021,0.106485002768061,0.123639574729945,0.0123097588988863
