"variable","coef","abs.coef"
"(Intercept)",-2.07487825502471,2.07487825502471
"r.rsa.varea",0.681404706858511,0.681404706858511
"r.vvolume.wcnSC",0.528615049424707,0.528615049424707
"sd.vsphericity",-0.409393415159068,0.409393415159068
"sd.r4sJC",-0.337712545683701,0.337712545683701
"r.vedge.vsphericity",-0.32782184508609,0.32782184508609
"median.vedge",0.284103827639624,0.284103827639624
"r.veccentricity.vvolume",0.223645012620781,0.223645012620781
"r.vedge.vvolume",0.222500832132454,0.222500832132454
"r.ddgent.wcnSC",-0.208991395302246,0.208991395302246
"sd.seqent",-0.199907713702262,0.199907713702262
"mean.TSS",-0.189217935470181,0.189217935470181
"mean.GSS",-0.124438171079319,0.124438171079319
"mean.ddgent",0.121785886031831,0.121785886031831
"r.hbe.wcnSC",-0.112132684743575,0.112132684743575
"r.ddgent.vnfaces",-0.10798376733734,0.10798376733734
"r.varea.veccentricity",0.107101985471686,0.107101985471686
"r.ddgent.hpshh",-0.102337630207203,0.102337630207203
"r.rsa.vvolume",0.099028322969873,0.099028322969873
"r.varea.wcnSC",0.0954137132316454,0.0954137132316454
"r.vnfaces.vsphericitym",-0.0915467730803761,0.0915467730803761
"mean.seqent",-0.0818391520988249,0.0818391520988249
"r.ddgent.rsa",-0.0797102572654703,0.0797102572654703
"median.seqent",-0.07368169764584,0.07368169764584
"median.r4sJC",0.0684693126564066,0.0684693126564066
"mean.betas",0.0631674068299628,0.0631674068299628
"r.vnfaces.wcnSC",-0.0626661034393571,0.0626661034393571
"r.hpshh.vsphericitym",0.0548119354805593,0.0548119354805593
"r.bfSC.hpshh",0.0460422616867554,0.0460422616867554
"r.bfSC.hbe",-0.0432907913080008,0.0432907913080008
"r.hbe.vvolume",0.0415349748521216,0.0415349748521216
"mean.nhbas",0.0403111684988762,0.0403111684988762
"median.hbe",-0.0366323503446527,0.0366323503446527
"mean.hpshh",-0.0306236227049555,0.0306236227049555
"median.hpshh",-0.0154687653815069,0.0154687653815069
"r.vedge.vsphericitym",-0.0149494701302183,0.0149494701302183
"mean.ESS",0.012671389854286,0.012671389854286
"median.vnfaces",0.0108480709224617,0.0108480709224617
"sum.ISS",0.0108117208428315,0.0108117208428315
"median.ddgent",0.0106002203051699,0.0106002203051699
"r.hpshh.vsphericity",0.00786926103444502,0.00786926103444502
"nchain",-0.00181719317317579,0.00181719317317579
"r.hbe.varea",0.00110020135324232,0.00110020135324232
"sd.bfSC",0.00108005837268384,0.00108005837268384
"sum.BSS",0.000896095610803577,0.000896095610803577
"sres",0.000478222331148795,0.000478222331148795
"mean.bfSC",0.000234984310621361,0.000234984310621361
"nseq",-2.38386779615788e-05,2.38386779615788e-05
"sum.veccentricity",1.00333461941141e-05,1.00333461941141e-05
"contact_orderSC",0,0
"mean.BSS",0,0
"mean.hbdif",0,0
"mean.hbe",0,0
"mean.helix",0,0
"mean.HSS",0,0
"mean.ISS",0,0
