"variable","mean","median","sd","min","q1","q3","max"
"ddgent",0.719792031250669,0.723096736351523,0.033664477109603,0.619974983120098,0.698054150863886,0.743705276078278,0.799985016601287
"hbe",0.431489197188932,0.425151661411707,0.0639631921408667,0.278488744637474,0.388790722658429,0.475957339598636,0.579951781216495
"hpshh",0.35678895593448,0.369909509508509,0.0805910669413252,0.0793721388722939,0.304009686576684,0.411254537602189,0.519630744274169
"r4s_JC",0.534496270834067,0.55117167394059,0.0883550286715078,0.294838686592817,0.482826163010617,0.606017255543395,0.679188846506226
"rsa",0.86538966131475,0.865887877670865,0.0164065331668592,0.818458098457966,0.856529142634479,0.875580487254636,0.905038546555484
"seqent",0.442042415032763,0.450779778046872,0.103833491516749,0.0386437889716492,0.393716682431348,0.520427231149571,0.646902073914249
