"variable","mean","median","sd","min","q1","q3","max"
"ddgent",0.764778971419211,0.769357895791612,0.0297539055835224,0.656885701424837,0.74702274690138,0.785630351904866,0.838043807947373
"hbe",0.418751118334827,0.41769765854247,0.0697498166917456,0.256358742224034,0.369665728207239,0.462609128090966,0.603767114095045
"hpshh",0.416895381413114,0.432025286417349,0.0827391237209955,0.124162506465688,0.358246097178058,0.474804398410202,0.583155216868879
"r4s_JC",0.556937474898335,0.576109039145755,0.0887434688627808,0.312127261695748,0.507343010767044,0.62506972535851,0.71191854068287
"rsa",0.928999813051548,0.92943094566774,0.0115384773146661,0.897838497722379,0.921942219404913,0.937834511807143,0.952796732494814
"seqent",0.465836586416286,0.477102031019175,0.104273412558929,0.0711547066782935,0.41513296693222,0.537337446461165,0.675302236963826
