"comp_3_variable","comp_3_value","comp_2_variable","comp_2_value","comp_7_variable","comp_7_value","comp_108_variable","comp_108_value","comp_30_variable","comp_30_value","comp_50_variable","comp_50_value","comp_72_variable","comp_72_value","comp_169_variable","comp_169_value","comp_107_variable","comp_107_value","comp_130_variable","comp_130_value","comp_62_variable","comp_62_value","comp_4_variable","comp_4_value","comp_58_variable","comp_58_value","comp_34_variable","comp_34_value","comp_37_variable","comp_37_value","comp_96_variable","comp_96_value","comp_95_variable","comp_95_value","comp_45_variable","comp_45_value","comp_136_variable","comp_136_value","comp_119_variable","comp_119_value","comp_12_variable","comp_12_value","comp_179_variable","comp_179_value","comp_114_variable","comp_114_value","comp_26_variable","comp_26_value","comp_163_variable","comp_163_value","comp_61_variable","comp_61_value","comp_105_variable","comp_105_value","comp_16_variable","comp_16_value","comp_42_variable","comp_42_value","comp_144_variable","comp_144_value","comp_98_variable","comp_98_value","comp_109_variable","comp_109_value","comp_15_variable","comp_15_value","comp_145_variable","comp_145_value","comp_141_variable","comp_141_value","comp_20_variable","comp_20_value","comp_31_variable","comp_31_value","comp_116_variable","comp_116_value","comp_87_variable","comp_87_value","comp_161_variable","comp_161_value","comp_102_variable","comp_102_value","comp_157_variable","comp_157_value","comp_64_variable","comp_64_value","comp_59_variable","comp_59_value","comp_27_variable","comp_27_value","comp_53_variable","comp_53_value","comp_159_variable","comp_159_value","comp_8_variable","comp_8_value","comp_97_variable","comp_97_value","comp_19_variable","comp_19_value","comp_71_variable","comp_71_value","comp_80_variable","comp_80_value","comp_32_variable","comp_32_value","comp_113_variable","comp_113_value","comp_21_variable","comp_21_value","comp_174_variable","comp_174_value","comp_164_variable","comp_164_value","comp_167_variable","comp_167_value","comp_68_variable","comp_68_value","comp_51_variable","comp_51_value","comp_147_variable","comp_147_value","comp_81_variable","comp_81_value","comp_115_variable","comp_115_value","comp_176_variable","comp_176_value","comp_28_variable","comp_28_value","comp_152_variable","comp_152_value","comp_1_variable","comp_1_value","comp_101_variable","comp_101_value","comp_171_variable","comp_171_value","comp_178_variable","comp_178_value","comp_122_variable","comp_122_value","comp_5_variable","comp_5_value","comp_36_variable","comp_36_value","comp_39_variable","comp_39_value","comp_14_variable","comp_14_value","comp_150_variable","comp_150_value","comp_172_variable","comp_172_value","comp_91_variable","comp_91_value","comp_137_variable","comp_137_value","comp_9_variable","comp_9_value","comp_84_variable","comp_84_value","comp_89_variable","comp_89_value","comp_43_variable","comp_43_value","comp_166_variable","comp_166_value","comp_99_variable","comp_99_value","comp_110_variable","comp_110_value","comp_148_variable","comp_148_value","comp_40_variable","comp_40_value","comp_60_variable","comp_60_value","comp_162_variable","comp_162_value","comp_17_variable","comp_17_value","comp_126_variable","comp_126_value","comp_54_variable","comp_54_value","comp_18_variable","comp_18_value","comp_106_variable","comp_106_value","comp_131_variable","comp_131_value","comp_75_variable","comp_75_value","comp_133_variable","comp_133_value","comp_73_variable","comp_73_value","comp_154_variable","comp_154_value","comp_125_variable","comp_125_value","comp_63_variable","comp_63_value","comp_86_variable","comp_86_value","comp_66_variable","comp_66_value","comp_29_variable","comp_29_value","comp_139_variable","comp_139_value","comp_78_variable","comp_78_value","comp_118_variable","comp_118_value","comp_134_variable","comp_134_value","comp_77_variable","comp_77_value","comp_175_variable","comp_175_value","comp_82_variable","comp_82_value","comp_121_variable","comp_121_value","comp_100_variable","comp_100_value","comp_94_variable","comp_94_value","comp_120_variable","comp_120_value","comp_127_variable","comp_127_value","comp_47_variable","comp_47_value","comp_170_variable","comp_170_value","comp_41_variable","comp_41_value","comp_35_variable","comp_35_value","comp_83_variable","comp_83_value","comp_156_variable","comp_156_value","comp_13_variable","comp_13_value","comp_57_variable","comp_57_value","comp_85_variable","comp_85_value","comp_23_variable","comp_23_value","comp_92_variable","comp_92_value","comp_138_variable","comp_138_value","comp_88_variable","comp_88_value","comp_128_variable","comp_128_value","comp_177_variable","comp_177_value","comp_180_variable","comp_180_value","comp_48_variable","comp_48_value","comp_69_variable","comp_69_value","comp_149_variable","comp_149_value","comp_90_variable","comp_90_value","comp_10_variable","comp_10_value","comp_49_variable","comp_49_value","comp_155_variable","comp_155_value","comp_165_variable","comp_165_value","comp_117_variable","comp_117_value","comp_24_variable","comp_24_value","comp_104_variable","comp_104_value","comp_6_variable","comp_6_value","comp_160_variable","comp_160_value","comp_124_variable","comp_124_value","comp_67_variable","comp_67_value","comp_140_variable","comp_140_value","comp_158_variable","comp_158_value","comp_33_variable","comp_33_value","comp_168_variable","comp_168_value","comp_79_variable","comp_79_value","comp_103_variable","comp_103_value","comp_146_variable","comp_146_value","comp_112_variable","comp_112_value","comp_76_variable","comp_76_value","comp_123_variable","comp_123_value","comp_135_variable","comp_135_value","comp_129_variable","comp_129_value","comp_151_variable","comp_151_value","comp_93_variable","comp_93_value","comp_38_variable","comp_38_value","comp_142_variable","comp_142_value","comp_11_variable","comp_11_value","comp_65_variable","comp_65_value","comp_132_variable","comp_132_value","comp_153_variable","comp_153_value","comp_111_variable","comp_111_value","comp_25_variable","comp_25_value","comp_44_variable","comp_44_value","comp_22_variable","comp_22_value","comp_143_variable","comp_143_value","comp_70_variable","comp_70_value","comp_52_variable","comp_52_value","comp_46_variable","comp_46_value","comp_74_variable","comp_74_value","comp_55_variable","comp_55_value","comp_56_variable","comp_56_value","comp_173_variable","comp_173_value"
"Explained Variance %",11.7550871272606,"Explained Variance %",6.71550437886875,"Explained Variance %",6.70219643905563,"Explained Variance %",2.52102777498728,"Explained Variance %",2.27506574024525,"Explained Variance %",2.26077172095988,"Explained Variance %",1.84157241938272,"Explained Variance %",1.82684153344076,"Explained Variance %",1.77349227806127,"Explained Variance %",1.74152278190261,"Explained Variance %",1.66725678806707,"Explained Variance %",1.63470888062289,"Explained Variance %",1.44921436060176,"Explained Variance %",1.38135386845524,"Explained Variance %",1.30137974652245,"Explained Variance %",1.29576815768588,"Explained Variance %",1.197328424741,"Explained Variance %",1.18227468383411,"Explained Variance %",1.11824396331809,"Explained Variance %",1.10295369189599,"Explained Variance %",1.06490007571934,"Explained Variance %",1.02765529504142,"Explained Variance %",0.992054657761778,"Explained Variance %",0.977809278056597,"Explained Variance %",0.959031002790014,"Explained Variance %",0.952515988643636,"Explained Variance %",0.94947181290383,"Explained Variance %",0.918192233939976,"Explained Variance %",0.865416346064664,"Explained Variance %",0.818865777630901,"Explained Variance %",0.802374030815901,"Explained Variance %",0.792610629390556,"Explained Variance %",0.791409475754237,"Explained Variance %",0.768219874904884,"Explained Variance %",0.758455927012484,"Explained Variance %",0.703997860360535,"Explained Variance %",0.695320871890631,"Explained Variance %",0.675725852100359,"Explained Variance %",0.673349806196497,"Explained Variance %",0.663615435754224,"Explained Variance %",0.649304363231084,"Explained Variance %",0.643860499961583,"Explained Variance %",0.608155780880328,"Explained Variance %",0.603818215780846,"Explained Variance %",0.598294453923337,"Explained Variance %",0.577146869703817,"Explained Variance %",0.555847106083503,"Explained Variance %",0.544282646717638,"Explained Variance %",0.534979775105414,"Explained Variance %",0.52368122231428,"Explained Variance %",0.49643204936314,"Explained Variance %",0.471395675528141,"Explained Variance %",0.461684639852285,"Explained Variance %",0.453229825061924,"Explained Variance %",0.445267431910518,"Explained Variance %",0.442653781247393,"Explained Variance %",0.428212596127962,"Explained Variance %",0.38024126630314,"Explained Variance %",0.370720121011084,"Explained Variance %",0.359587893101458,"Explained Variance %",0.358905072029717,"Explained Variance %",0.347444607419769,"Explained Variance %",0.345286766265221,"Explained Variance %",0.319212355353053,"Explained Variance %",0.303198617973422,"Explained Variance %",0.299212968909606,"Explained Variance %",0.293514299802594,"Explained Variance %",0.2928022910543,"Explained Variance %",0.279623085546961,"Explained Variance %",0.27272947139572,"Explained Variance %",0.271177967181177,"Explained Variance %",0.247134019380113,"Explained Variance %",0.244670648593614,"Explained Variance %",0.242931020869444,"Explained Variance %",0.222327503539169,"Explained Variance %",0.22181817788904,"Explained Variance %",0.211488502047199,"Explained Variance %",0.203751131667055,"Explained Variance %",0.203624690361708,"Explained Variance %",0.202377443505847,"Explained Variance %",0.193157857913563,"Explained Variance %",0.191396851517151,"Explained Variance %",0.184499794908757,"Explained Variance %",0.183049755332825,"Explained Variance %",0.181849879583639,"Explained Variance %",0.173836426375054,"Explained Variance %",0.169943936826887,"Explained Variance %",0.168043775160968,"Explained Variance %",0.166209196228792,"Explained Variance %",0.164658348565379,"Explained Variance %",0.160257839234573,"Explained Variance %",0.154511602862971,"Explained Variance %",0.153642576146158,"Explained Variance %",0.149830910324055,"Explained Variance %",0.146882822187693,"Explained Variance %",0.146579504877654,"Explained Variance %",0.145803536314929,"Explained Variance %",0.132178434139764,"Explained Variance %",0.127263187896403,"Explained Variance %",0.123651937704619,"Explained Variance %",0.120329662476094,"Explained Variance %",0.120164209206859,"Explained Variance %",0.11954046991392,"Explained Variance %",0.119479258273114,"Explained Variance %",0.119242075852331,"Explained Variance %",0.117587892722919,"Explained Variance %",0.117124582933634,"Explained Variance %",0.112463827053571,"Explained Variance %",0.111280162213812,"Explained Variance %",0.109637576102144,"Explained Variance %",0.107250953947145,"Explained Variance %",0.101676553959115,"Explained Variance %",0.098973407863528,"Explained Variance %",0.0937883795902803,"Explained Variance %",0.0934363357015496,"Explained Variance %",0.0923113712326748,"Explained Variance %",0.0914164953955378,"Explained Variance %",0.0866952135265348,"Explained Variance %",0.0842470256998797,"Explained Variance %",0.0742022651114788,"Explained Variance %",0.0741066737821358,"Explained Variance %",0.0733369526695154,"Explained Variance %",0.0708727403723271,"Explained Variance %",0.0689324964881482,"Explained Variance %",0.0678856535154834,"Explained Variance %",0.0672405407443029,"Explained Variance %",0.0661467133721968,"Explained Variance %",0.0656489326920411,"Explained Variance %",0.0619679744420647,"Explained Variance %",0.0531417796437799,"Explained Variance %",0.0518465694791138,"Explained Variance %",0.0495258713923345,"Explained Variance %",0.0486277249936169,"Explained Variance %",0.0445179306637487,"Explained Variance %",0.0436500231378107,"Explained Variance %",0.0434833572389968,"Explained Variance %",0.0432825324105557,"Explained Variance %",0.0392275086512948,"Explained Variance %",0.038099799263526,"Explained Variance %",0.0346155976966049,"Explained Variance %",0.0330567826479765,"Explained Variance %",0.0327899117789158,"Explained Variance %",0.0295001801586809,"Explained Variance %",0.0289395118307765,"Explained Variance %",0.0286819634966462,"Explained Variance %",0.0267212886741282,"Explained Variance %",0.02410655216668,"Explained Variance %",0.0235186995893384,"Explained Variance %",0.0234893125165931,"Explained Variance %",0.0208155260283001,"Explained Variance %",0.0190847357404006,"Explained Variance %",0.0169535782972798,"Explained Variance %",0.0168670347486983,"Explained Variance %",0.0134102648993092,"Explained Variance %",0.013017025121178,"Explained Variance %",0.0126095287573507,"Explained Variance %",0.0107463274686015,"Explained Variance %",0.0102101196172543,"Explained Variance %",0.00744607515248197,"Explained Variance %",0.00654164527583641,"Explained Variance %",0.00613208902246641,"Explained Variance %",0.00556392485872236,"Explained Variance %",0.00260861188347065,"Explained Variance %",0.00242540093304398,"Explained Variance %",0.002295729725236,"Explained Variance %",0.0019814417439879,"Explained Variance %",0.0019106019835336,"Explained Variance %",0.00181861460733291,"Explained Variance %",0.00161358530523461,"Explained Variance %",0.0014145600673623,"Explained Variance %",0.00131900923248823,"Explained Variance %",0.000905653718174669,"Explained Variance %",0.000466081482500974,"Explained Variance %",0.000284945990414291,"Explained Variance %",0.000211459379211841,"Explained Variance %",0.000174128659886202,"Explained Variance %",0.000173483468855959,"Explained Variance %",0.000102466480068082,"Explained Variance %",1.47354011652852e-05,"Explained Variance %",4.02541915260732e-06
"mean.nhbas",0.204766,"r.hpshh.vvolume",0.163168,"r.hbe.vsphericity",-0.239627,"r.vsphericitym.wcnSC",-0.255662,"r.bfSC.hbe",0.362846,"contact_orderSC",-0.348117,"r.ddgent.vsphericitym",0.304159,"mean.vedge",-0.422715,"median.veccentricity",0.247443,"sum.r4sJC",-0.342956,"sum.ISS",-0.261384,"r.hpshh.vsphericitym",-0.194709,"sd.r4sJC",-0.312979,"r.hpshh.vnfaces",0.473538,"median.vnfacescc",0.365856,"mean.hbe",-0.26573,"r.veccentricity.vnfaces",0.258888,"r.ddgent.hbe",-0.260409,"r.vsphericity.vsphericitym",0.265846,"r.hbe.vedge",-0.254589,"sum.nhbps",-0.184272,"sum.varea",0.590597,"sum.TSS",0.324293,"mean.LSS",-0.356691,"sum.wcnSC",-0.324366,"r.ddgent.rsa",-0.255349,"sum.bfSC",-0.264641,"mean.BSS",-0.321878,"nchain",-0.305441,"median.wcnSC",-0.317448,"median.veccentricity",0.211094,"median.veccentricity",-0.287424,"mean.r4sJC",0.407174,"mean.helix",0.309018,"sum.hpshh",-0.393503,"r.hpshh.vnfaces",-0.309123,"r.hbe.vnfaces",0.372309,"sum.r4sJC",-0.330386,"r.ddgent.vedge",-0.268696,"natoms",0.286563,"sd.wcnSC",-0.268463,"sum.vsphericitym",0.377944,"r.ddgent.hpshh",0.413013,"r.bfSC.wcnSC",-0.327137,"r.hbe.vnfaces",0.357872,"mean.hpshh",0.276154,"r.vsphericitym.vvolume",-0.349388,"r.vedge.vsphericity",0.330081,"r.hpshh.veccentricity",-0.266479,"mean.TSS",-0.436455,"r.vnfaces.vsphericity",-0.301392,"r.hpshh.veccentricity",0.346607,"r.hbe.hpshh",-0.408758,"mean.hbdif",0.246787,"mean.TSS",0.373188,"mean.vvolume",0.505025,"sd.varea",-0.299849,"sum.ddgent",-0.422679,"r.ddgent.veccentricity",0.257523,"sd.hbe",-0.331933,"sum.betas",-0.288868,"r.vnfaces.vsphericitym",-0.268006,"r.veccentricity.vedge",-0.286014,"sum.vedge",0.479825,"sd.vnfacescc",-0.393347,"r.bfSC.vvolume",-0.299358,"sum.wcnSC",0.118045,"sum.nhbps",0.253086,"sum.wcnSC",-0.468123,"nres",0.754399,"sum.hbdif",0.274883,"r.bfSC.veccentricity",-0.207648,"nchain",-0.349937,"r.ddgent.vnfaces",-0.261505,"r.varea.vvolume",0.24142,"sum.rsa",0.314372,"sum.vnfacescc",0.587744,"sum.seqent",-0.316508,"median.varea",-0.341086,"mean.LSS",0.248933,"r.hpshh.vsphericitym",0.404529,"median.rsa",-0.240148,"r.vedge.vvolume",-0.280142,"natoms",-0.492266,"median.veccentricity",-0.235725,"sum.SSS",-0.283253,"r.veccentricity.vvolume",0.278168,"median.hpshh",0.365569,"r.ddgent.vnfaces",-0.279172,"mean.veccentricity",-0.288563,"mean.GSS",-0.546906,"sum.TSS",0.320054,"r.rsa.vsphericity",0.262339,"mean.BSS",-0.37603,"mean.hbdif",-0.237434,"r.vsphericity.vvolume",-0.22501,"r.bfSC.rsa",0.255028,"median.bfSC",0.246327,"median.vnfaces",-0.271613,"r.varea.wcnSC",-0.410315,"r.vedge.vnfaces",0.307534,"mean.hpshh",-0.297255,"r.rsa.wcnSC",-0.285967,"r.ddgent.hbe",0.28411,"r.hbe.hpshh",-0.315416,"mean.rsa",-0.271577,"r.bfSC.veccentricity",-0.264379,"mean.vsphericity",0.29471,"mean.bfSC",-0.356651,"r.rsa.vedge",0.219455,"sum.vnfaces",0.524144,"r.hpshh.wcnSC",0.303201,"sum.r4sJC",0.240144,"r.vsphericitym.wcnSC",0.239749,"r.bfSC.veccentricity",0.335916,"mean.nhbps",0.244334,"sum.TSS",0.222178,"r.ddgent.hbe",0.304689,"sum.ddgent",0.360757,"r.bfSC.hpshh",0.326808,"contact_orderSC",-0.273197,"sd.wcnSC",0.286991,"mean.vsphericitym",-0.28072,"mean.bfSC",-0.354494,"r.ddgent.vsphericity",0.304668,"r.hpshh.rsa",-0.295331,"mean.hpshh",0.372678,"r.vedge.vvolume",-0.275009,"mean.seqent",0.292362,"r.vedge.vsphericity",0.245142,"r.vedge.wcnSC",0.311672,"sum.vsphericity",-0.508626,"mean.ISS",0.604306,"r.bfSC.ddgent",-0.348538,"mean.nhbps",-0.216746,"mean.veccentricity",0.506302,"r.hbe.rsa",0.238207,"mean.seqent",-0.281762,"r.bfSC.ddgent",0.252961,"r.veccentricity.vvolume",-0.338091,"sum.ddgent",-0.321836,"sum.SSS",-0.433648,"median.hpshh",0.293026,"sum.GSS",0.245949,"r.ddgent.varea",0.280601,"r.varea.vnfaces",-0.27135,"sum.r4sJC",-0.306166,"mean.vnfacescc",-0.233268,"sum.hbe",-0.396171,"mean.veccentricity",-0.263132,"sd.seqent",0.53989,"sum.ddgent",-0.454515,"sd.vnfaces",-0.233681,"r.rsa.vsphericitym",0.257509,"sum.veccentricity",0.356871,"sum.seqent",-0.2657,"median.vsphericity",0.243116,"median.vedge",0.257068,"sum.LSS",0.282284,"mean.vnfaces",-0.412439,"sum.rsa",0.287671,"sum.nhbpa.dif",0.241884,"r.bfSC.hpshh",-0.291834,"sum.LSS",0.2465,"median.seqent",0.269132,"r.vnfaces.wcnSC",-0.299315,"median.seqent",-0.332075,"mean.veccentricity",0.259287,"r.vnfaces.vsphericitym",-0.215035,"r.bfSC.vnfaces",-0.39936,"sd.ddgent",-0.28797,"r.bfSC.vnfaces",0.31016,"r.vedge.vsphericitym",0.367831,"r.veccentricity.wcnSC",-0.253842,"mean.nhbon",0.320894,"r.hpshh.vsphericity",-0.38681,"r.ddgent.vnfaces",0.268474,"sd.vnfaces",-0.296503,"mean.hpshh",-0.261387,"sum.vsphericity",-0.347293
"mean.nhbpa.dif",-0.200372,"r.hpshh.vedge",0.161999,"r.hbe.varea",0.239054,"median.vedge",0.253646,"sd.hbe",-0.243865,"median.vnfacescc",0.276261,"median.vsphericity",-0.232673,"natoms",0.346082,"r.rsa.vedge",0.236453,"r.varea.vedge",0.256954,"mean.ISS",-0.258544,"r.hpshh.vsphericity",-0.194375,"r.varea.vvolume",0.237171,"r.bfSC.hbe",0.273129,"sd.seqent",-0.296519,"r.hbe.vedge",0.254574,"r.hpshh.veccentricity",-0.236235,"median.hpshh",-0.239453,"sum.hpshh",-0.257696,"r.veccentricity.vsphericitym",0.238454,"r.vsphericity.wcnSC",0.178304,"mean.ISS",0.347441,"sum.LSS",-0.216162,"r.bfSC.vnfaces",-0.281675,"mean.varea",0.311541,"r.ddgent.hbe",0.247347,"median.rsa",0.234088,"mean.r4sJC",0.275031,"r.varea.vvolume",0.272741,"r.vnfaces.vvolume",-0.239889,"mean.hbe",-0.208463,"sd.wcnSC",0.21622,"sd.r4sJC",0.315067,"r.vvolume.wcnSC",0.267033,"r.vsphericity.vsphericitym",-0.276536,"mean.TSS",0.276798,"sd.ddgent",0.286256,"sum.seqent",0.221505,"r.hpshh.veccentricity",-0.264712,"median.wcnSC",0.27244,"mean.ddgent",0.242548,"r.hpshh.vvolume",-0.305144,"mean.nhbon",0.224681,"r.ddgent.hpshh",0.279567,"sd.vnfacescc",-0.349899,"sd.hpshh",-0.266858,"r.hpshh.varea",0.266639,"r.vsphericity.vvolume",0.293165,"median.veccentricity",-0.223769,"mean.GSS",0.282981,"mean.vnfacescc",-0.198679,"r.hpshh.wcnSC",0.22728,"sd.vsphericitycc",0.237886,"median.rsa",0.23593,"r.bfSC.hpshh",0.270078,"mean.varea",-0.448547,"sum.nhbon",-0.260843,"sum.rsa",0.381045,"r.ddgent.vsphericitym",0.238377,"r.bfSC.wcnSC",-0.23236,"sum.ESS",0.274516,"r.hbe.rsa",0.2401,"mean.vsphericity",0.233746,"sum.vvolume",-0.463567,"sd.vnfaces",-0.284523,"r.bfSC.varea",0.291557,"sum.vsphericitycc",0.117517,"sum.seqent",-0.217309,"mean.vedge",0.332223,"sum.vnfaces",-0.52983,"mean.hbdif",-0.268786,"r.bfSC.vsphericity",0.204845,"r.bfSC.vnfaces",-0.30699,"contact_orderSC",-0.25233,"median.bfSC",-0.237707,"mean.betas",-0.258353,"sum.wcnSC",-0.330698,"r.rsa.vnfaces",-0.268853,"r.rsa.vvolume",0.256433,"mean.nhbps",0.243613,"sd.r4sJC",-0.219189,"r.hpshh.vsphericitym",-0.21501,"r.varea.vvolume",0.228533,"sum.hbe",-0.275508,"median.ddgent",-0.208903,"mean.ddgent",0.268097,"r.vedge.vsphericitym",-0.250132,"r.veccentricity.vsphericity",0.200535,"median.vnfaces",0.253101,"sum.ddgent",0.283146,"sum.GSS",-0.419394,"r.vsphericity.vsphericitym",-0.298677,"mean.ISS",0.252421,"mean.SSS",0.333461,"sum.GSS",0.232386,"r.ddgent.varea",0.223277,"r.hbe.rsa",0.254871,"r.varea.vedge",-0.225389,"r.rsa.vsphericity",0.222572,"sum.helix",-0.307777,"r.hpshh.vedge",0.281616,"r.vnfaces.vsphericity",0.250536,"r.veccentricity.wcnSC",0.266756,"r.veccentricity.wcnSC",-0.221094,"sd.hpshh",-0.287927,"r.vsphericity.vvolume",0.254746,"r.vnfaces.vsphericity",0.218083,"mean.vsphericitycc",-0.256448,"r.rsa.vvolume",0.295634,"r.bfSC.veccentricity",-0.217623,"sum.vvolume",-0.446764,"r.ddgent.wcnSC",0.242131,"r.varea.wcnSC",0.21447,"mean.vsphericity",0.236094,"r.bfSC.rsa",-0.33243,"r.varea.vedge",0.238846,"sum.SSS",0.219269,"sd.hpshh",0.252739,"sd.vvolume",0.327723,"r.veccentricity.vsphericity",-0.316104,"sd.bfSC",-0.222846,"r.hbe.wcnSC",-0.230263,"sum.ESS",-0.268415,"sd.bfSC",-0.331256,"nchain",0.269615,"r.bfSC.veccentricity",0.246885,"r.hbe.vnfaces",0.280702,"r.rsa.wcnSC",-0.222231,"median.seqent",-0.288472,"r.hbe.wcnSC",-0.23947,"sum.hbdif",-0.267151,"sum.vedge",-0.480862,"sum.ISS",-0.601936,"sd.rsa",0.308573,"r.vnfaces.vsphericity",-0.214586,"r.vedge.wcnSC",-0.246313,"r.ddgent.vsphericitym",0.212734,"sd.r4sJC",0.279461,"r.varea.vvolume",-0.232255,"r.varea.veccentricity",0.282778,"sum.vsphericitym",-0.295793,"median.vvolume",-0.265662,"r.hbe.vnfaces",-0.285787,"r.bfSC.vsphericitym",-0.24488,"r.ddgent.vvolume",0.273781,"r.vnfaces.vvolume",0.250814,"sd.vedge",-0.281372,"mean.vnfaces",-0.22937,"sum.nhbon",0.27461,"mean.wcnSC",0.23777,"median.vnfaces",0.284622,"mean.wcnSC",0.283857,"median.vsphericitycc",-0.219881,"sum.BSS",-0.257491,"median.vsphericity",0.253855,"r.vedge.wcnSC",-0.252536,"r.ddgent.vsphericitym",0.23085,"r.veccentricity.vedge",-0.205634,"sum.hbdif",0.233031,"mean.vnfacescc",0.268102,"sum.veccentricity",0.264649,"r.rsa.vsphericitym",-0.231765,"contact_orderSC",0.286226,"median.varea",-0.23988,"mean.seqent",0.269053,"r.bfSC.vsphericity",-0.28485,"mean.seqent",0.302538,"sum.hpshh",-0.245154,"sum.nhbas",-0.207971,"r.hpshh.vnfaces",-0.269964,"r.bfSC.hbe",0.268656,"r.rsa.varea",-0.294019,"r.varea.vsphericitym",-0.297949,"sum.nhbpa.dif",0.236411,"sd.vsphericity",-0.215168,"sum.ISS",-0.194601,"r.hbe.wcnSC",-0.250164,"r.ddgent.vnfaces",-0.254682,"median.hpshh",0.229859,"sum.vsphericitycc",-0.337701
