"variable","mean","median","sd","min","q1","q3","max"
"ddgent",0.36841289308437,0.377629057287008,0.0870222742979429,0.0253083711851275,0.322482001551086,0.42314731420649,0.608215123013789
"hbe",0.312865984887666,0.320840792174054,0.113639031802007,0.0322207574876108,0.242382504762191,0.387290365741144,0.650453050188766
"hpshh",0.174577720730215,0.173774681737074,0.0737827016035654,-0.0704580548686247,0.133121928977316,0.221709792304517,0.382979432941722
"r4s_JC",0.340298054678589,0.354181003752406,0.139358642231646,-0.120271713145926,0.257641779648941,0.442299901035359,0.614052000720618
"resvol",-0.0540342147190495,-0.0517008244761566,0.0813727002788341,-0.283970577434357,-0.105916632841086,-0.000852929634159909,0.170158586543039
"rsa",0.485383477819033,0.489959673756309,0.102973065968098,0.0654789179925805,0.431330564751506,0.554484306300731,0.728664707496693
"seqent",0.271428308491367,0.281064649331581,0.132036596005782,-0.134727679746849,0.189840019227956,0.367493154369837,0.551505577188076
