"variable","mean","median","sd","min","q1","q3","max"
"ddgent",0.366982853559466,0.373435988263337,0.0797993403130056,0.108711832416556,0.325946545582209,0.405030307219752,0.582214227291407
"hbe",0.329361053429569,0.333873042375673,0.114407127304387,0.00854348508941793,0.250753418544028,0.4052012315428,0.694092559901192
"hpshh",0.168207877044288,0.165964914357628,0.0684527882324089,-0.0485455139981995,0.128070238053487,0.209793395717437,0.372845800983487
"r4s_JC",0.335773016452677,0.355160162370946,0.133985676361077,-0.0703687779216249,0.25384222428456,0.436323303076597,0.594486728926551
"resvol",-0.0592822805059404,-0.0579863646809654,0.0806792799600285,-0.288219030385861,-0.111403572354455,-0.00173143965327637,0.168132585135655
"rsa",0.488697270729841,0.491614918091196,0.0973262115770304,0.146716183024359,0.436726172755719,0.558288679886773,0.706769577741448
"seqent",0.268018434453766,0.279903139876108,0.127368394338735,-0.0846747633162256,0.184318481076359,0.359666254962634,0.540222035684874
