pdb	variable	value
1E6E_A	nchains	1
1E6E_A	nssb	0
1E6E_A	asa	21036.1
1E6E_A	nhbon	319
1E6E_A	nhbps	48
1E6E_A	nhbas	30
1E6E_A	mhbe	-0.765153172867
1E6E_A	vhbe	0.207017372599
1E6E_A	mrsa	0.235434978143
1E6E_A	vrsa	0.0522061197
1E6E_A	mwcn	1.21130693245
1E6E_A	vwcn	0.0545630688939
1EB6_A	nres	177
1EB6_A	nchains	1
1EB6_A	nssb	0
1EB6_A	asa	8074.3
1EB6_A	nhbon	124
1EB6_A	nhbps	10
1EB6_A	nhbas	7
1EB6_A	mhbe	-0.814830508475
1EB6_A	vhbe	0.19585703342
1EB6_A	mrsa	0.239255308905
1EB6_A	vrsa	0.0490545607102
1EB6_A	mwcn	0.972382116719
1EB6_A	vwcn	0.0318918569617
1EH5_A	nres	279
1EH5_A	nchains	1
1EH5_A	nssb	0
1EH5_A	asa	12841.4
1EH5_A	nhbon	191
1EH5_A	nhbps	31
1EH5_A	nhbas	3
1EH5_A	mhbe	-0.76146953405
1EH5_A	vhbe	0.186602320756
1EH5_A	mrsa	0.232547040647
1EH5_A	vrsa	0.049768201862
1EH5_A	mwcn	1.07517811733
1EH5_A	vwcn	0.0403795449302
1EUG_A	nres	225
1EUG_A	nchains	1
1EUG_A	nssb	0
1EUG_A	asa	10882.2
1EUG_A	nhbon	139
1EUG_A	nhbps	16
1EUG_A	nhbas	5
1EUG_A	mhbe	-0.743777777778
1EUG_A	vhbe	0.217283506173
1EUG_A	mrsa	0.25140347351
1EUG_A	vrsa	0.0614992875549
1EUG_A	mwcn	0.978534977196
1EUG_A	vwcn	0.036429357126
1EUU_A	nres	601
1EUU_A	nchains	1
1EUU_A	nssb	0
1EUU_A	asa	25118.4
1EUU_A	nhbon	364
1EUU_A	nhbps	7
1EUU_A	nhbas	219
1EUU_A	mhbe	-0.718552412646
1EUU_A	vhbe	0.266983179033
1EUU_A	mrsa	0.22831409573
1EUU_A	vrsa	0.0485898296235
1EUU_A	mwcn	1.3176017662
1EUU_A	vwcn	0.0605606443803
1EX1_A	nres	602
1EX1_A	nchains	1
1EX1_A	nssb	0
1EX1_A	asa	20596.2
1EX1_A	nhbon	406
1EX1_A	nhbps	58
1EX1_A	nhbas	13
1EX1_A	mhbe	-0.762790697674
1EX1_A	vhbe	0.179468873136
1EX1_A	mrsa	0.179250243859
1EX1_A	vrsa	0.0440897477811
1EX1_A	mwcn	1.44614036725
1EX1_A	vwcn	0.0826861144951
1EXN_A	nres	267
1EXN_A	nchains	5
1EXN_A	nssb	0
1EXN_A	asa	14146.1
1EXN_A	nhbon	197
1EXN_A	nhbps	15
1EXN_A	nhbas	8
1EXN_A	mhbe	-0.839232209738
1EXN_A	vhbe	0.174315234468
1EXN_A	mrsa	0.258240246237
1EXN_A	vrsa	0.0491814657955
1EXN_A	mwcn	0.991907053551
1EXN_A	vwcn	0.0295102871417
1EXP_A	nres	312
1EXP_A	nchains	1
1EXP_A	nssb	0
1EXP_A	asa	12285.2
1EXP_A	nhbon	224
1EXP_A	nhbps	50
1EXP_A	nhbas	9
1EXP_A	mhbe	-0.836298076923
1EXP_A	vhbe	0.177053843842
1EXP_A	mrsa	0.215643659485
1EXP_A	vrsa	0.0481910543992
1EXP_A	mwcn	1.13654963485
1EXP_A	vwcn	0.0405694387902
1EYP_A	nres	212
1EYP_A	nchains	1
1EYP_A	nssb	0
1EYP_A	asa	10293.7
1EYP_A	nhbon	163
1EYP_A	nhbps	0
1EYP_A	nhbas	53
1EYP_A	mhbe	-0.868278301887
1EYP_A	vhbe	0.256036776322
1EYP_A	mrsa	0.257482184321
1EYP_A	vrsa	0.0573319768293
1EYP_A	mwcn	0.976031917082
1EYP_A	vwcn	0.0307207662615
1FF3_A	nres	210
1FF3_A	nchains	2
1FF3_A	nssb	0
1FF3_A	asa	9941.2
1FF3_A	nhbon	114
1FF3_A	nhbps	3
1FF3_A	nhbas	28
1FF3_A	mhbe	-0.658571428571
1FF3_A	vhbe	0.215283673469
1FF3_A	mrsa	0.2579472366
1FF3_A	vrsa	0.0597805218004
1FF3_A	mwcn	0.967416670354
1FF3_A	vwcn	0.038252346976
1FGH_A	nres	753
1FGH_A	nchains	1
1FGH_A	nssb	0
1FGH_A	asa	26166.7
1FGH_A	nhbon	516
1FGH_A	nhbps	81
1FGH_A	nhbas	59
1FGH_A	mhbe	-0.785026560425
1FGH_A	vhbe	0.206966201154
1FGH_A	mrsa	0.175818716351
1FGH_A	vrsa	0.0404575215618
1FGH_A	mwcn	1.57178797119
1FGH_A	vwcn	0.106343744647
1FHL_A	nres	334
1FHL_A	nchains	1
1FHL_A	nssb	0
1FHL_A	asa	12737.7
1FHL_A	nhbon	226
1FHL_A	nhbps	43
1FHL_A	nhbas	8
1FHL_A	mhbe	-0.785628742515
1FHL_A	vhbe	0.181526251389
1FHL_A	mrsa	0.208397263024
1FHL_A	vrsa	0.0509711380123
1FHL_A	mwcn	1.17592202333
1FHL_A	vwcn	0.0413761497074
1FOA_A	nres	342
1FOA_A	nchains	1
1FOA_A	nssb	0
1FOA_A	asa	15444.7
1FOA_A	nhbon	239
1FOA_A	nhbps	29
1FOA_A	nhbas	30
1FOA_A	mhbe	-0.768640350877
1FOA_A	vhbe	0.206693838489
1FOA_A	mrsa	0.225818663834
1FOA_A	vrsa	0.0507774575075
1FOA_A	mwcn	1.12401102474
1FOA_A	vwcn	0.0457815824433
1G24_A	nres	210
1G24_A	nchains	1
1G24_A	nssb	0
1G24_A	asa	10815.8
1G24_A	nhbon	152
1G24_A	nhbps	9
1G24_A	nhbas	38
1G24_A	mhbe	-0.829761904762
1G24_A	vhbe	0.240221371882
1G24_A	mrsa	0.270274474963
1G24_A	vrsa	0.0557302954573
1G24_A	mwcn	0.930783913682
1G24_A	vwcn	0.030367519323
1G6T_A	nres	427
1G6T_A	nchains	1
1G6T_A	nssb	0
1G6T_A	asa	15796.6
1G6T_A	nhbon	328
1G6T_A	nhbps	33
1G6T_A	nhbas	58
1G6T_A	mhbe	-0.867096018735
1G6T_A	vhbe	0.205995782349
1G6T_A	mrsa	0.189223065916
1G6T_A	vrsa	0.0450402223809
1G6T_A	mwcn	1.29195617698
1G6T_A	vwcn	0.0394253126762
1G8O_A	nres	287
1G8O_A	nchains	1
1G8O_A	nssb	0
1G8O_A	asa	13173.5
1G8O_A	nhbon	193
1G8O_A	nhbps	35
1G8O_A	nhbas	19
1G8O_A	mhbe	-0.753919860627
1G8O_A	vhbe	0.21278297964
1G8O_A	mrsa	0.223415221027
1G8O_A	vrsa	0.0544931315238
1G8O_A	mwcn	1.07873039779
1G8O_A	vwcn	0.0442383902468
1GA8_A	nres	271
1GA8_A	nchains	7
1GA8_A	nssb	0
1GA8_A	asa	12619.2
1GA8_A	nhbon	173
1GA8_A	nhbps	20
1GA8_A	nhbas	15
1GA8_A	mhbe	-0.738560885609
1GA8_A	vhbe	0.198236305334
1GA8_A	mrsa	0.244300540428
1GA8_A	vrsa	0.0580871667339
1GA8_A	mwcn	1.0394417027
1GA8_A	vwcn	0.038431445884
1GAL_A	nres	581
1GAL_A	nchains	1
1GAL_A	nssb	0
1GAL_A	asa	20277.9
1GAL_A	nhbon	421
1GAL_A	nhbps	38
1GAL_A	nhbas	82
1GAL_A	mhbe	-0.831583476764
1GAL_A	vhbe	0.218286046818
1GAL_A	mrsa	0.184187493022
1GAL_A	vrsa	0.0446485079287
1GAL_A	mwcn	1.46222441673
1GAL_A	vwcn	0.0757060712525
1GCU_A	nres	292
1GCU_A	nchains	1
1GCU_A	nssb	0
1GCU_A	asa	15470.9
1GCU_A	nhbon	211
1GCU_A	nhbps	33
1GCU_A	nhbas	37
1GCU_A	mhbe	-0.883732876712
1GCU_A	vhbe	0.232757640974
1GCU_A	mrsa	0.260935185516
1GCU_A	vrsa	0.0557866446666
1GCU_A	mwcn	1.03220503078
1GCU_A	vwcn	0.0387008805716
1GOG_A	nres	639
1GOG_A	nchains	1
1GOG_A	nssb	0
1GOG_A	asa	22025.8
1GOG_A	nhbon	383
1GOG_A	nhbps	10
1GOG_A	nhbas	221
1GOG_A	mhbe	-0.754499217527
1GOG_A	vhbe	0.276987777386
1GOG_A	mrsa	0.187586737126
1GOG_A	vrsa	0.0430202608607
1GOG_A	mwcn	1.48815619661
1GOG_A	vwcn	0.0890609588817
1GP5_A	nres	346
1GP5_A	nchains	1
1GP5_A	nssb	0
1GP5_A	asa	17029.3
1GP5_A	nhbon	225
1GP5_A	nhbps	6
1GP5_A	nhbas	59
1GP5_A	mhbe	-0.738150289017
1GP5_A	vhbe	0.217460740419
1GP5_A	mrsa	0.24782361531
1GP5_A	vrsa	0.0536722070934
1GP5_A	mwcn	1.1031165151
1GP5_A	vwcn	0.0463219680065
1GQ8_A	nres	318
1GQ8_A	nchains	1
1GQ8_A	nssb	0
1GQ8_A	asa	13247.4
1GQ8_A	nhbon	223
1GQ8_A	nhbps	112
1GQ8_A	nhbas	0
1GQ8_A	mhbe	-0.743081761006
1GQ8_A	vhbe	0.192000093944
1GQ8_A	mrsa	0.226048108157
1GQ8_A	vrsa	0.0517405682753
1GQ8_A	mwcn	1.1362350665
1GQ8_A	vwcn	0.0506322592132
1H19_A	nres	610
1H19_A	nchains	1
1H19_A	nssb	0
1H19_A	asa	24168.1
1H19_A	nhbon	436
1H19_A	nhbps	22
1H19_A	nhbas	93
1H19_A	mhbe	-0.852213114754
1H19_A	vhbe	0.21403608573
1H19_A	mrsa	0.199491408114
1H19_A	vrsa	0.0455484531772
1H19_A	mwcn	1.39031678664
1H19_A	vwcn	0.0698347895883
1H3I_A	nres	293
1H3I_A	nchains	1
1H3I_A	nssb	0
1H3I_A	asa	15843.8
1H3I_A	nhbon	181
1H3I_A	nhbps	4
1H3I_A	nhbas	105
1H3I_A	mhbe	-0.781996587031
1H3I_A	vhbe	0.288526133094
1H3I_A	mrsa	0.277272057325
1H3I_A	vrsa	0.0576411208533
1H3I_A	mwcn	1.00961048406
1H3I_A	vwcn	0.0412447684862
1HKA_A	nres	158
1HKA_A	nchains	1
1HKA_A	nssb	0
1HKA_A	asa	8925.3
1HKA_A	nhbon	96
1HKA_A	nhbps	0
1HKA_A	nhbas	35
1HKA_A	mhbe	-0.798417721519
1HKA_A	vhbe	0.253905724243
1HKA_A	mrsa	0.279543862493
1HKA_A	vrsa	0.054854851583
1HKA_A	mwcn	0.848911559794
1HKA_A	vwcn	0.0268311424655
1HPL_A	nres	449
1HPL_A	nchains	1
1HPL_A	nssb	0
1HPL_A	asa	18768.1
1HPL_A	nhbon	291
1HPL_A	nhbps	35
1HPL_A	nhbas	81
1HPL_A	mhbe	-0.753730512249
1HPL_A	vhbe	0.211101061007
1HPL_A	mrsa	0.216916328358
1HPL_A	vrsa	0.0470245626331
1HPL_A	mwcn	1.20453367174
1HPL_A	vwcn	0.0647884940114
1HPM_A	nres	378
1HPM_A	nchains	1
1HPM_A	nssb	0
1HPM_A	asa	17066.5
1HPM_A	nhbon	288
1HPM_A	nhbps	19
1HPM_A	nhbas	62
1HPM_A	mhbe	-0.891071428571
1HPM_A	vhbe	0.20428039966
1HPM_A	mrsa	0.227798832429
1HPM_A	vrsa	0.04641531396
1HPM_A	mwcn	1.18277718396
1HPM_A	vwcn	0.0565794815499
1HQC_A	nres	314
1HQC_A	nchains	1
1HQC_A	nssb	0
1HQC_A	asa	16947.0
1HQC_A	nhbon	208
1HQC_A	nhbps	18
1HQC_A	nhbas	10
1HQC_A	mhbe	-0.812420382166
1HQC_A	vhbe	0.258567867865
1HQC_A	mrsa	0.269925217824
1HQC_A	vrsa	0.0568067652936
1HQC_A	mwcn	0.996172709814
1HQC_A	vwcn	0.0318244566271
1I1E_A	nres	1287
1I1E_A	nchains	2
1I1E_A	nssb	0
1I1E_A	asa	55465.2
1I1E_A	nhbon	848
1I1E_A	nhbps	27
1I1E_A	nhbas	230
1I1E_A	mhbe	-0.759246309246
1I1E_A	vhbe	0.22304873265
1I1E_A	mrsa	0.212417838967
1I1E_A	vrsa	0.0458808490875
1I1E_A	mwcn	1.5413295327
1I1E_A	vwcn	0.0905664657011
1I1I_P	nres	665
1I1I_P	nchains	1
1I1I_P	nssb	0
1I1I_P	asa	30424.8
1I1I_P	nhbon	494
1I1I_P	nhbps	7
1I1I_P	nhbas	31
1I1I_P	mhbe	-0.846992481203
1I1I_P	vhbe	0.177056744304
1I1I_P	mrsa	0.227737432354
1I1I_P	vrsa	0.0458603938625
1I1I_P	mwcn	1.34638699727
1I1I_P	vwcn	0.0555643161231
1I9A_A	nres	175
1I9A_A	nchains	4
1I9A_A	nssb	0
1I9A_A	asa	9165.4
1I9A_A	nhbon	112
1I9A_A	nhbps	11
1I9A_A	nhbas	36
1I9A_A	mhbe	-0.745285714286
1I9A_A	vhbe	0.215938489796
1I9A_A	mrsa	0.268503338629
1I9A_A	vrsa	0.0581200049234
1I9A_A	mwcn	0.896415618601
1I9A_A	vwcn	0.0237358114681
1IDJ_A	nres	359
1IDJ_A	nchains	1
1IDJ_A	nssb	0
1IDJ_A	asa	13792.9
1IDJ_A	nhbon	280
1IDJ_A	nhbps	125
1IDJ_A	nhbas	14
1IDJ_A	mhbe	-0.823816155989
1IDJ_A	vhbe	0.246904935561
1IDJ_A	mrsa	0.210346165101
1IDJ_A	vrsa	0.0461797686251
1IDJ_A	mwcn	1.24103280553
1IDJ_A	vwcn	0.0583374020812
1IG8_A	nres	469
1IG8_A	nchains	1
1IG8_A	nssb	0
1IG8_A	asa	20688.4
1IG8_A	nhbon	326
1IG8_A	nhbps	25
1IG8_A	nhbas	41
1IG8_A	mhbe	-0.784488272921
1IG8_A	vhbe	0.191080015321
1IG8_A	mrsa	0.225932786546
1IG8_A	vrsa	0.0501104850466
1IG8_A	mwcn	1.2204800194
1IG8_A	vwcn	0.0640864844921
1IM5_A	nres	179
1IM5_A	nchains	1
1IM5_A	nssb	0
1IM5_A	asa	8677.3
1IM5_A	nhbon	126
1IM5_A	nhbps	35
1IM5_A	nhbas	2
1IM5_A	mhbe	-0.84874301676
1IM5_A	vhbe	0.243109453513
1IM5_A	mrsa	0.239833360232
1IM5_A	vrsa	0.0519304519773
1IM5_A	mwcn	0.94764750617
1IM5_A	vwcn	0.029150395294
1INP_A	nres	400
1INP_A	nchains	1
1INP_A	nssb	0
1INP_A	asa	20276.8
1INP_A	nhbon	255
1INP_A	nhbps	14
1INP_A	nhbas	53
1INP_A	mhbe	-0.7021875
1INP_A	vhbe	0.192290527344
1INP_A	mrsa	0.256947849847
1INP_A	vrsa	0.0573755400356
1INP_A	mwcn	1.18165293186
1INP_A	vwcn	0.0745800917799
1IU4_A	nres	331
1IU4_A	nchains	1
1IU4_A	nssb	0
1IU4_A	asa	16493.5
1IU4_A	nhbon	209
1IU4_A	nhbps	0
1IU4_A	nhbas	50
1IU4_A	mhbe	-0.719712990937
1IU4_A	vhbe	0.225376126085
1IU4_A	mrsa	0.248361089889
1IU4_A	vrsa	0.0537968740175
1IU4_A	mwcn	1.1018578913
1IU4_A	vwcn	0.048171719666
1J00_A	nres	176
1J00_A	nchains	3
1J00_A	nssb	0
1J00_A	asa	8933.0
1J00_A	nhbon	127
1J00_A	nhbps	21
1J00_A	nhbas	2
1J00_A	mhbe	-0.789630681818
1J00_A	vhbe	0.219455687468
1J00_A	mrsa	0.2565096571
1J00_A	vrsa	0.0587483307935
1J00_A	mwcn	0.904460068246
1J00_A	vwcn	0.0249022372654
1J09_A	nres	468
1J09_A	nchains	1
1J09_A	nssb	0
1J09_A	asa	22647.3
1J09_A	nhbon	321
1J09_A	nhbps	19
1J09_A	nhbas	23
1J09_A	mhbe	-0.781730769231
1J09_A	vhbe	0.176306192472
1J09_A	mrsa	0.239297512474
1J09_A	vrsa	0.0477275221498
1J09_A	mwcn	1.08681156752
1J09_A	vwcn	0.0375111790845
1JH6_A	nres	181
1JH6_A	nchains	1
1JH6_A	nssb	0
1JH6_A	asa	9960.0
1JH6_A	nhbon	128
1JH6_A	nhbps	2
1JH6_A	nhbas	45
1JH6_A	mhbe	-0.843508287293
1JH6_A	vhbe	0.272454404627
1JH6_A	mrsa	0.274917330208
1JH6_A	vrsa	0.0575895343657
1JH6_A	mwcn	0.904076004852
1JH6_A	vwcn	0.0261480466721
1JMS_A	nres	360
1JMS_A	nchains	2
1JMS_A	nssb	0
1JMS_A	asa	19603.7
1JMS_A	nhbon	247
1JMS_A	nhbps	8
1JMS_A	nhbas	33
1JMS_A	mhbe	-0.759791666667
1JMS_A	vhbe	0.179669748264
1JMS_A	mrsa	0.264983146789
1JMS_A	vrsa	0.0545471402496
1JMS_A	mwcn	1.06544475124
1JMS_A	vwcn	0.038379490883
1JOA_A	nres	446
1JOA_A	nchains	2
1JOA_A	nssb	0
1JOA_A	asa	20312.7
1JOA_A	nhbon	323
1JOA_A	nhbps	49
1JOA_A	nhbas	70
1JOA_A	mhbe	-0.85201793722
1JOA_A	vhbe	0.223815995194
1JOA_A	mrsa	0.230444014014
1JOA_A	vrsa	0.0455993867574
1JOA_A	mwcn	1.19937487449
1JOA_A	vwcn	0.0471495990457
1JS4_A	nres	605
1JS4_A	nchains	1
1JS4_A	nssb	0
1JS4_A	asa	22590.5
1JS4_A	nhbon	403
1JS4_A	nhbps	2
1JS4_A	nhbas	78
1JS4_A	mhbe	-0.755619834711
1JS4_A	vhbe	0.198429161259
1JS4_A	mrsa	0.197423224987
1JS4_A	vrsa	0.0471809905264
1JS4_A	mwcn	1.35191817076
1JS4_A	vwcn	0.081818599354
1K30_A	nres	363
1K30_A	nchains	2
1K30_A	nssb	0
1K30_A	asa	17648.1
1K30_A	nhbon	264
1K30_A	nhbps	27
1K30_A	nhbas	11
1K30_A	mhbe	-0.853719008264
1K30_A	vhbe	0.202799529859
1K30_A	mrsa	0.247424162635
1K30_A	vrsa	0.0527482773006
1K30_A	mwcn	1.13665629172
1K30_A	vwcn	0.0482082974526
1KL7_A	nres	503
1KL7_A	nchains	7
1KL7_A	nssb	0
1KL7_A	asa	21545.3
1KL7_A	nhbon	328
1KL7_A	nhbps	40
1KL7_A	nhbas	14
1KL7_A	mhbe	-0.763667992048
1KL7_A	vhbe	0.200433215814
1KL7_A	mrsa	0.216014096988
1KL7_A	vrsa	0.0490796907252
1KL7_A	mwcn	1.30310197965
1KL7_A	vwcn	0.0632556755846
1KNP_A	nres	529
1KNP_A	nchains	1
1KNP_A	nssb	0
1KNP_A	asa	21554.2
1KNP_A	nhbon	383
1KNP_A	nhbps	33
1KNP_A	nhbas	55
1KNP_A	mhbe	-0.859310018904
1KNP_A	vhbe	0.260077548501
1KNP_A	mrsa	0.201599769033
1KNP_A	vrsa	0.0476747883227
1KNP_A	mwcn	1.3887662234
1KNP_A	vwcn	0.086622191622
1L1D_A	nres	142
1L1D_A	nchains	3
1L1D_A	nssb	0
1L1D_A	asa	8066.0
1L1D_A	nhbon	83
1L1D_A	nhbps	0
1L1D_A	nhbas	33
1L1D_A	mhbe	-0.724471830986
1L1D_A	vhbe	0.23854285484
1L1D_A	mrsa	0.287156543689
1L1D_A	vrsa	0.0620433665243
1L1D_A	mwcn	0.834118861862
1L1D_A	vwcn	0.0298570244939
1L1L_A	nres	717
1L1L_A	nchains	2
1L1L_A	nssb	0
1L1L_A	asa	29785.9
1L1L_A	nhbon	493
1L1L_A	nhbps	53
1L1L_A	nhbas	50
1L1L_A	mhbe	-0.795118549512
1L1L_A	vhbe	0.184236980367
1L1L_A	mrsa	0.211763482789
1L1L_A	vrsa	0.0468975516413
1L1L_A	mwcn	1.44543106914
1L1L_A	vwcn	0.0870909845541
1L6P_A	nres	121
1L6P_A	nchains	1
1L6P_A	nssb	0
1L6P_A	asa	7306.4
1L6P_A	nhbon	81
1L6P_A	nhbps	0
1L6P_A	nhbas	52
1L6P_A	mhbe	-0.84194214876
1L6P_A	vhbe	0.339206765248
1L6P_A	mrsa	0.311672030408
1L6P_A	vrsa	0.0591775047706
1L6P_A	mwcn	0.732009115036
1L6P_A	vwcn	0.0168714021779
1L7N_A	nres	207
1L7N_A	nchains	3
1L7N_A	nssb	0
1L7N_A	asa	10165.4
1L7N_A	nhbon	153
1L7N_A	nhbps	28
1L7N_A	nhbas	10
1L7N_A	mhbe	-0.874154589372
1L7N_A	vhbe	0.166167763542
1L7N_A	mrsa	0.233742769116
1L7N_A	vrsa	0.0500661303214
1L7N_A	mwcn	0.984249836496
1L7N_A	vwcn	0.0261202025015
1L7Q_A	nres	571
1L7Q_A	nchains	1
1L7Q_A	nssb	0
1L7Q_A	asa	20802.3
1L7Q_A	nhbon	396
1L7Q_A	nhbps	44
1L7Q_A	nhbas	100
1L7Q_A	mhbe	-0.793169877408
1L7Q_A	vhbe	0.229922701439
1L7Q_A	mrsa	0.197246981083
1L7Q_A	vrsa	0.0464110032898
1L7Q_A	mwcn	1.39294406189
1L7Q_A	vwcn	0.0701533819902
1L8T_A	nres	263
1L8T_A	nchains	1
1L8T_A	nssb	0
1L8T_A	asa	14011.7
1L8T_A	nhbon	177
1L8T_A	nhbps	2
1L8T_A	nhbas	39
1L8T_A	mhbe	-0.770817490494
1L8T_A	vhbe	0.230733457185
1L8T_A	mrsa	0.261479606041
1L8T_A	vrsa	0.0567189316689
1L8T_A	mwcn	0.997926561401
1L8T_A	vwcn	0.0345272008924
1L9X_A	nres	288
1L9X_A	nchains	1
1L9X_A	nssb	0
1L9X_A	asa	13133.0
1L9X_A	nhbon	204
1L9X_A	nhbps	19
1L9X_A	nhbas	40
1L9X_A	mhbe	-0.802256944444
1L9X_A	vhbe	0.201978413146
1L9X_A	mrsa	0.222601962538
1L9X_A	vrsa	0.0555817935244
1L9X_A	mwcn	1.11201349383
1L9X_A	vwcn	0.0446671254018
1LBA_A	nres	146
1LBA_A	nchains	1
1LBA_A	nssb	0
1LBA_A	asa	8019.5
1LBA_A	nhbon	92
1LBA_A	nhbps	18
1LBA_A	nhbas	10
1LBA_A	mhbe	-0.747602739726
1LBA_A	vhbe	0.185670623006
1LBA_A	mrsa	0.279133892908
1LBA_A	vrsa	0.0635123523555
1LBA_A	mwcn	0.860213190819
1LBA_A	vwcn	0.0260871159512
1LDM_A	nres	329
1LDM_A	nchains	1
1LDM_A	nssb	0
1LDM_A	asa	16477.6
1LDM_A	nhbon	238
1LDM_A	nhbps	25
1LDM_A	nhbas	25
1LDM_A	mhbe	-0.803875379939
1LDM_A	vhbe	0.20136985985
1LDM_A	mrsa	0.25311802798
1LDM_A	vrsa	0.0553030410435
1LDM_A	mwcn	1.10324394378
1LDM_A	vwcn	0.0702402265186
1LJL_A	nres	130
1LJL_A	nchains	1
1LJL_A	nssb	0
1LJL_A	asa	7137.0
1LJL_A	nhbon	93
1LJL_A	nhbps	19
1LJL_A	nhbas	0
1LJL_A	mhbe	-0.707115384615
1LJL_A	vhbe	0.173829178994
1LJL_A	mrsa	0.273472458478
1LJL_A	vrsa	0.0622610614509
1LJL_A	mwcn	0.8341463734
1LJL_A	vwcn	0.0274817967976
1LVH_A	nres	220
1LVH_A	nchains	2
1LVH_A	nssb	0
1LVH_A	asa	11702.2
1LVH_A	nhbon	155
1LVH_A	nhbps	22
1LVH_A	nhbas	0
1LVH_A	mhbe	-0.811818181818
1LVH_A	vhbe	0.167996694215
1LVH_A	mrsa	0.273396503503
1LVH_A	vrsa	0.0570926323662
1LVH_A	mwcn	0.942361745597
1LVH_A	vwcn	0.0282205400592
1M53_A	nres	556
1M53_A	nchains	1
1M53_A	nssb	0
1M53_A	asa	22657.4
1M53_A	nhbon	366
1M53_A	nhbps	33
1M53_A	nhbas	51
1M53_A	mhbe	-0.739658273381
1M53_A	vhbe	0.205025692575
1M53_A	mrsa	0.199701060843
1M53_A	vrsa	0.0486798785332
1M53_A	mwcn	1.34764528737
1M53_A	vwcn	0.062245924967
1MBB_A	nres	340
1MBB_A	nchains	1
1MBB_A	nssb	0
1MBB_A	asa	16188.8
1MBB_A	nhbon	253
1MBB_A	nhbps	17
1MBB_A	nhbas	64
1MBB_A	mhbe	-0.82375
1MBB_A	vhbe	0.226349540441
1MBB_A	mrsa	0.238532732237
1MBB_A	vrsa	0.0484421896568
1MBB_A	mwcn	1.12153142104
1MBB_A	vwcn	0.0393788795378
1MJ9_A	nres	273
1MJ9_A	nchains	1
1MJ9_A	nssb	0
1MJ9_A	asa	15547.9
1MJ9_A	nhbon	178
1MJ9_A	nhbps	8
1MJ9_A	nhbas	47
1MJ9_A	mhbe	-0.778937728938
1MJ9_A	vhbe	0.230375977807
1MJ9_A	mrsa	0.27269633485
1MJ9_A	vrsa	0.0570135595762
1MJ9_A	mwcn	0.979776156117
1MJ9_A	vwcn	0.0373851298903
1MLA_A	nres	305
1MLA_A	nchains	1
1MLA_A	nssb	0
1MLA_A	asa	12514.4
1MLA_A	nhbon	232
1MLA_A	nhbps	20
1MLA_A	nhbas	24
1MLA_A	mhbe	-0.861721311475
1MLA_A	vhbe	0.168786791185
1MLA_A	mrsa	0.223042320008
1MLA_A	vrsa	0.0482285773165
1MLA_A	mwcn	1.1392437807
1MLA_A	vwcn	0.0398159711467
1MRQ_A	nres	323
1MRQ_A	nchains	1
1MRQ_A	nssb	0
1MRQ_A	asa	14612.1
1MRQ_A	nhbon	212
1MRQ_A	nhbps	37
1MRQ_A	nhbas	10
1MRQ_A	mhbe	-0.730417956656
1MRQ_A	vhbe	0.176921110142
1MRQ_A	mrsa	0.225280100738
1MRQ_A	vrsa	0.0523756383251
1MRQ_A	mwcn	1.13302319994
1MRQ_A	vwcn	0.046819157325
1MUD_A	nres	225
1MUD_A	nchains	1
1MUD_A	nssb	0
1MUD_A	asa	11209.3
1MUD_A	nhbon	145
1MUD_A	nhbps	0
1MUD_A	nhbas	0
1MUD_A	mhbe	-0.776222222222
1MUD_A	vhbe	0.179967950617
1MUD_A	mrsa	0.25471393492
1MUD_A	vrsa	0.0496469085808
1MUD_A	mwcn	0.967621594433
1MUD_A	vwcn	0.0276341678083
1MUG_A	nres	165
1MUG_A	nchains	1
1MUG_A	nssb	0
1MUG_A	asa	8774.6
1MUG_A	nhbon	107
1MUG_A	nhbps	17
1MUG_A	nhbas	10
1MUG_A	mhbe	-0.744393939394
1MUG_A	vhbe	0.209245087236
1MUG_A	mrsa	0.268081748692
1MUG_A	vrsa	0.0597723330922
1MUG_A	mwcn	0.913150377565
1MUG_A	vwcn	0.0241780011201
1NDH_A	nres	270
1NDH_A	nchains	1
1NDH_A	nssb	0
1NDH_A	asa	14395.8
1NDH_A	nhbon	173
1NDH_A	nhbps	30
1NDH_A	nhbas	43
1NDH_A	mhbe	-0.74212962963
1NDH_A	vhbe	0.271579260974
1NDH_A	mrsa	0.265716464023
1NDH_A	vrsa	0.053279487051
1NDH_A	mwcn	1.01536564875
1NDH_A	vwcn	0.0357829427957
1NDI_A	nres	596
1NDI_A	nchains	1
1NDI_A	nssb	0
1NDI_A	asa	25930.2
1NDI_A	nhbon	413
1NDI_A	nhbps	22
1NDI_A	nhbas	56
1NDI_A	mhbe	-0.725503355705
1NDI_A	vhbe	0.172944377506
1NDI_A	mrsa	0.216639155813
1NDI_A	vrsa	0.0518742775242
1NDI_A	mwcn	1.34924726517
1NDI_A	vwcn	0.073854937178
1NLU_A	nres	368
1NLU_A	nchains	1
1NLU_A	nssb	0
1NLU_A	asa	13127.4
1NLU_A	nhbon	261
1NLU_A	nhbps	44
1NLU_A	nhbas	37
1NLU_A	mhbe	-0.84035326087
1NLU_A	vhbe	0.21812704912
1NLU_A	mrsa	0.202367661701
1NLU_A	vrsa	0.0494023583974
1NLU_A	mwcn	1.29680661423
1NLU_A	vwcn	0.0729506536257
1O8A_A	nres	574
1O8A_A	nchains	2
1O8A_A	nssb	0
1O8A_A	asa	23516.5
